RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5564,0,3063,7315,0,15033,0,0,0,0,51820,0,545,,28620,2019,4970,11970,51275,0,0,841,,,,,,,,,,,,15043,573,,0,251,0,,,,,,,,,,,,,37,2012-03-31
4383,0,314,6449,0,11888,0,0,0,0,15359,0,1033,,6348,2559,1829,11574,14326,0,0,251,,,,,,,,,,,,2069,0,,0,0,0,,,,,,,,,,,,,242,2012-03-31
18412,0,0,7354,0,22458,0,0,0,0,88916,0,0,,34180,2926,12435,22458,88916,0,0,4335,,,,,,,,,,,,31248,2150,,0,1648,0,,,,,,,,,,,,,279,2012-03-31
1553,0,77,2864,0,2864,0,0,0,0,6699,0,1745,,2651,1258,0,2787,4954,0,0,0,,,,,,,,,,,,1236,0,,0,0,0,,,,,,,,,,,,,354,2012-03-31
4363,0,255,3964,0,6529,0,0,0,0,25412,0,1605,,9873,8138,2409,6274,23807,0,0,552,,,,,,,,,,,,3038,0,,0,0,0,,,,,,,,,,,,,457,2012-03-31
116984,0,3594,12898,0,25204,0,0,609,0,290506,0,77292,,36326,116368,7487,21610,213214,0,0,2089,,,,,,,,,,,,12881,7947,,0,7007,0,,,,,,,,,,,,,505,2012-03-31
739,1,2173,23478,0,99591,0,0,0,0,93721,0,2672,,52592,7551,13832,97388,90799,29,250,5452,,,,,,,,,,,,25531,7308,,0,4407,0,,,,,,,,,,,,,1155,2012-03-31
4188,0,8572,14514,0,27193,0,0,0,0,115668,0,6214,,49583,20945,10000,18621,109454,0,0,3767,,,,,,,,,,,,30251,10701,,0,7891,0,,,,,,,,,,,,,1351,2012-03-31
1248,0,9266,147354,0,256043,0,0,0,0,277965,720,33368,,51200,160638,25678,246777,243877,0,0,7910,,,,,,,,,,,,21638,43241,,0,18403,0,,,,,,,,,,,,,1454,2012-03-31
6823,0,1962,21723,0,29397,0,0,0,0,30635,0,4122,,12151,3072,1935,27435,23287,0,3226,247,,,,,,,,,,,,3972,4617,,0,3352,0,,,,,,,,,,,,,1557,2012-03-31
17379,3,21165,43681,0,96940,0,0,0,0,105324,0,366,,45506,19364,11761,75682,104917,90,41,2405,,,,,,,,,,,,20166,2909,,0,0,0,,,,,,,,,,,,,1669,2012-03-31
45067,0,90,78538,0,98346,0,0,1206,0,242909,0,3726,,72762,85465,22974,98256,239107,0,76,8265,,,,,,,,,,,,26687,12928,,0,4827,0,,,,,,,,,,,,,1829,2012-03-31
879,0,403,2331,0,4017,0,0,53862,0,61100,0,285,,58350,1770,0,3614,60815,0,0,0,,,,,,,,,,,,100,0,,0,0,0,,,,,,,,,,,,,1856,2012-03-31
12281,12,4615,15280,0,38404,0,0,31868,0,117666,0,6433,,40388,54588,8123,33777,111000,0,233,1548,,,,,,,,,,,,9350,1059,,0,1059,0,,,,,,,,,,,,,2040,2012-03-31
18513,0,12580,20421,0,57966,0,0,0,0,61853,0,10876,,14012,4366,7341,45386,50977,0,0,186,,,,,,,,,,,,11651,13311,,0,2798,0,,,,,,,,,,,,,2161,2012-03-31
327776,0,10038,22383,0,59870,0,0,22888,0,1347812,0,43864,,374979,421527,76854,49832,1303948,0,0,24899,,,,,,,,,,,,180024,43506,,0,36107,0,,,,,,,,,,,,,2376,2012-03-31
1900,0,152,88,0,4848,0,0,0,0,6183,38,1456,,2642,0,1,4696,4689,0,0,0,,,,,,,,,,,,1140,500,,0,500,0,,,,,,,,,,,,,2554,2012-03-31
37595,0,17259,82319,0,132181,0,0,0,0,322561,0,17797,,62745,58147,15765,114922,304764,0,0,5642,,,,,,,,,,,,50898,113176,,0,110296,0,,,,,,,,,,,,,2732,2012-03-31
9353,0,1709,6126,0,14371,0,0,145,0,34210,0,8341,,12851,740,1943,12662,25430,0,439,360,,,,,,,,,,,,6963,4302,,0,3217,0,,,,,,,,,,,,,2750,2012-03-31
442802,0,17650,42485,0,72660,0,0,0,0,696492,0,95641,,150687,12415,55607,55010,600597,0,254,22052,,,,,,,,,,,,62053,28533,,0,18963,0,,,,,,,,,,,,,3177,2012-03-31
13307,0,275,17496,0,67075,0,0,18313,0,77620,0,9518,,16805,11841,6426,66800,66933,0,1169,0,,,,,,,,,,,,21727,13940,,0,12265,0,,,,,,,,,,,,,3252,2012-03-31
1588,0,3644,3301,0,10637,0,0,0,0,16029,0,1673,,7684,2064,648,6993,14356,0,0,114,,,,,,,,,,,,4693,0,,0,0,0,,,,,,,,,,,,,3458,2012-03-31
26704,0,20601,22872,0,82238,0,0,0,0,90408,0,1244,,30472,4454,7375,61637,89164,0,0,2991,,,,,,,,,,,,16793,11986,,0,11986,0,,,,,,,,,,,,,3720,2012-03-31
1545,0,209,10817,0,13729,0,0,0,0,31099,0,587,,4302,16897,0,13520,30013,0,499,0,,,,,,,,,,,,6774,1581,,0,1581,1732,,,,,,,,,,,,,3953,2012-03-31
83205,0,1361,35301,0,35831,0,0,100,0,497997,0,13606,,151177,198131,34326,34470,483246,0,1145,12271,,,,,,,,,,,,56114,9370,,0,5574,896,,,,,,,,,,,,,3971,2012-03-31
15594,0,11578,28521,0,67536,0,0,15949,0,99281,0,6824,,34068,20345,6939,55958,91429,0,1028,2861,,,,,,,,,,,,25488,3786,,0,3133,0,,,,,,,,,,,,,4156,2012-03-31
11775,0,8421,20232,0,30732,0,0,0,0,81399,0,5870,,27057,11104,19114,22311,75529,0,0,12683,,,,,,,,,,,,22021,9442,,0,4174,2529,,,,,,,,,,,,,4231,2012-03-31
63176,0,5745,23195,0,65361,0,0,3837,0,161787,0,13963,,36803,18645,11443,59616,147824,0,0,0,,,,,,,,,,,,33366,9799,,0,3845,0,,,,,,,,,,,,,4437,2012-03-31
24677,0,14,36718,0,48971,0,0,22974,0,218398,0,8726,,68688,53292,10543,48957,185556,0,24116,3449,,,,,,,,,,,,50213,21529,,0,18129,34031,,,,,,,,,,,,,4839,2012-03-31
63204,0,2,34721,0,46980,0,0,0,0,204445,0,5,,76384,15150,19942,46978,204089,0,351,6616,,,,,,,,,,,,38522,11185,,0,8912,0,,,,,,,,,,,,,5005,2012-03-31
81964,0,1,14443,0,16749,0,0,87440,0,296556,4000,1902,,59825,4466,1390,16748,246963,0,43691,789,,,,,,,,,,,,114265,36036,,0,25105,2628,,,,,,,,,,,,,5069,2012-03-31
12366,0,21897,45535,0,84565,0,0,30730,0,219690,0,3806,,63722,38268,17535,62668,181442,0,34442,7076,,,,,,,,,,,,70085,35249,,3330,33829,4000,,,,,,,,,,,,,5135,2012-03-31
307668,2,29547,55728,0,89830,0,0,1546,0,700107,0,30375,,202791,110723,60596,60281,669659,0,73,10892,,,,,,,,,,,,64393,14532,,0,10535,0,,,,,,,,,,,,,5210,2012-03-31
19435,5,0,51480,0,63995,0,0,6349,0,170921,0,2538,,35367,83831,8791,63990,168139,0,244,1358,,,,,,,,,,,,25759,6529,,0,4668,0,,,,,,,,,,,,,5331,2012-03-31
185779,0,2886,34238,0,41964,0,0,19789,0,365654,0,15762,,13414,128334,5262,39078,349892,0,0,2402,,,,,,,,,,,,17479,20648,,0,20648,0,,,,,,,,,,,,,5461,2012-03-31
6089,0,928,7650,0,21936,0,0,0,0,72763,0,22497,,9970,50007,4988,21008,50266,0,0,564,,,,,,,,,,,,6697,0,,0,0,0,,,,,,,,,,,,,5751,2012-03-31
7013,0,6831,18453,0,26490,0,0,0,0,47363,0,1030,,23478,4167,8169,19658,46327,1,6,3032,,,,,,,,,,,,10351,2354,,0,2354,0,,,,,,,,,,,,,6039,2012-03-31
2534,10,7984,21601,0,38372,0,0,0,0,20935,1,1902,,7425,964,1232,30378,19032,0,0,229,,,,,,,,,,,,4465,5547,,0,5547,0,,,,,,,,,,,,,6141,2012-03-31
