RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
6979,0,2382,6549,0,13992,0,0,0,0,52581,0,662,,30420,2721,4082,11610,51919,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2004-09-30
2986,0,1160,3045,0,6945,0,0,0,0,13830,0,322,,7947,1192,3900,5785,13508,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2004-09-30
10761,0,0,2633,0,9986,0,0,0,0,67951,0,0,,36454,2419,9022,9986,67951,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2004-09-30
1035,0,92,1288,0,1288,0,0,0,0,5822,0,1607,,2710,1176,0,1196,4215,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2004-09-30
16613,0,5150,34906,0,52020,0,0,5886,0,92019,0,6672,,39205,7223,8631,46870,85347,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2004-09-30
2978,0,482,2640,0,4478,0,0,496,0,18502,0,1552,,8854,4067,709,3996,16454,0,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2004-09-30
68742,11,16065,47891,0,81080,0,0,0,0,180397,0,37921,,43534,42256,8251,65004,142176,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2004-09-30
62472,0,313,62621,0,111760,0,0,0,0,202889,0,9355,,58869,38438,10099,111023,193233,424,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2004-09-30
411,6,974,13615,0,46589,0,0,0,0,73617,0,13628,,40071,12941,8996,45598,59989,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2004-09-30
3394,5,4453,9879,0,19212,0,0,0,0,66851,0,2978,,35706,14397,5124,14754,63873,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2004-09-30
1681,115,2908,96835,0,138360,0,0,0,0,180565,5,12122,,44993,106606,13509,135151,168438,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2004-09-30
2130,0,682,3213,0,5998,0,0,0,0,20952,0,2122,,12153,2344,1966,5316,18780,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2004-09-30
68220,6,38629,25100,0,39071,0,0,33000,0,204693,0,603,,40127,29059,9753,354,203981,82,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2004-09-30
14245,7,15588,35957,0,75727,0,0,0,0,109910,0,569,,60703,14727,10754,60039,109230,93,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2004-09-30
33197,2,175,52878,0,67299,0,0,0,0,188284,0,17940,,81414,42218,18460,66368,170344,754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2004-09-30
521,1,548,1713,0,3006,0,0,35057,0,61695,0,22143,,2174,1605,3,2457,39552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2004-09-30
6615,16,1623,10510,0,27112,0,0,13009,0,87127,0,5369,,30413,27702,9792,25473,81758,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2004-09-30
13321,0,3950,15325,0,37007,0,0,0,0,54439,0,11866,,15626,4649,6433,33057,42573,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2004-09-30
198450,0,102,30364,0,70680,0,0,0,0,657346,0,139,,329194,66119,48901,70578,657207,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2004-09-30
2071,0,627,1601,0,3880,0,0,0,0,12752,0,1795,,5365,2079,593,3253,10661,0,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2004-09-30
517,0,226,1390,0,2979,0,0,0,0,3389,0,767,,2364,0,0,2753,2622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2004-09-30
41919,10,5323,83254,0,112758,0,0,0,0,304953,0,66093,,64787,93083,10661,107425,238860,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2004-09-30
5186,0,776,1686,0,5605,0,0,801,0,30853,0,4959,,15343,2282,1565,4829,24905,0,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2004-09-30
12837,0,6596,53228,0,56684,0,0,40000,0,167353,0,17135,,18798,83972,5451,49214,150118,874,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2004-09-30
5196,44,498,9075,0,22047,0,0,0,0,79154,0,8614,,40462,19954,5903,21505,70540,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2004-09-30
9542,3,580,13752,0,32784,0,0,0,0,46627,0,3956,,17206,8327,4775,32201,42671,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2004-09-30
1261,0,1738,2421,0,6117,0,0,0,0,13128,0,1942,,6787,1510,421,4379,11186,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2004-09-30
115820,77,2384,118197,0,189631,0,0,0,0,1056718,0,74648,,288815,619172,35815,165204,982070,21966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2004-09-30
29552,9,14571,30276,0,73398,0,0,0,0,169048,0,3238,,82380,17668,17592,58818,154016,0,11794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2004-09-30
19556,0,4548,18012,0,54796,0,0,0,0,68575,0,1601,,30420,1187,4543,50248,66974,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2004-09-30
5607,60,2261,19715,0,28178,0,0,0,0,44078,0,3255,,14887,15264,425,25857,40823,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2004-09-30
24054,1,284,19852,0,32149,0,0,0,0,116307,0,6112,,43230,24186,9524,31864,110195,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2004-09-30
10938,0,237,13350,0,27699,0,0,2110,0,56384,0,3532,,22170,16441,5648,27462,52852,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2004-09-30
7304,0,5595,13345,0,29685,0,0,0,0,61654,0,5774,,28079,16706,5139,24090,55880,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2004-09-30
13813,0,4185,11445,0,20052,0,0,0,0,67158,0,8993,,20887,7070,9296,15867,58165,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2004-09-30
88469,0,472,20517,0,41483,0,0,0,0,119532,0,3550,,20598,19,7441,41011,115982,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2004-09-30
34664,3,109,34516,0,41113,0,0,17027,0,135192,0,4200,,41690,11175,8197,41001,130596,0,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2004-09-30
71894,5,1678,30314,0,50978,0,0,0,0,204537,0,1327,,80243,19566,18026,49295,203210,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2004-09-30
4567,5,955,13151,0,21640,0,0,0,0,53556,0,7493,,18914,18972,5794,20576,45764,104,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2004-09-30
39590,0,0,11248,0,14343,0,0,106291,0,274452,0,15197,,123875,4159,420,14343,215503,0,43752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2004-09-30
13251,0,7281,20418,0,40914,0,0,18164,0,128086,0,7669,,42835,16690,9424,33633,116603,0,3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2004-09-30
124001,28,24741,77256,0,187244,0,0,0,0,468415,0,6386,,189845,115816,43923,162475,462029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2004-09-30
221685,0,1850,38106,0,45314,0,0,0,0,854587,0,17575,,179504,407868,42003,43464,837012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2004-09-30
5233,0,10,9885,0,12899,0,0,0,0,78222,0,13102,,36352,18896,5680,12889,65120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2004-09-30
23725,22,466,43237,0,64734,0,0,0,0,131040,0,0,,29359,63921,7452,64246,131040,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2004-09-30
162633,44,8672,31888,0,37314,0,0,0,0,281908,0,6832,,20249,66522,7701,28583,275076,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2004-09-30
4614,6,969,5413,0,12942,0,0,0,0,53483,0,16026,,11045,28279,4326,11967,37457,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2004-09-30
5826,0,1786,12369,0,20622,0,0,0,0,47624,0,2341,,25753,3999,7945,18836,45277,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2004-09-30
1234,0,373,1090,0,2946,0,0,0,0,9988,0,1910,,7619,598,465,2573,8078,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2004-09-30
1714,7,1025,7923,0,15843,0,0,0,0,13938,0,2052,,6290,1067,1085,14811,11886,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2004-09-30
11464,6,8545,51475,0,91988,0,0,0,0,129134,6,6320,,52229,20022,9580,83437,122808,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2004-09-30
77172,54,15114,133444,0,192038,0,0,0,0,397850,0,3562,,93870,196812,33548,176348,394288,522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2004-09-30
0,24,4,38254,0,38254,0,0,0,0,333915,0,0,,0,333915,40,38226,333915,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2004-09-30
9902,1,15880,11905,0,37833,0,0,0,0,50781,0,4137,,23840,10632,4505,21952,46644,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2004-09-30
1872,0,168,2769,0,5610,0,0,0,0,20548,0,630,,12173,4730,2340,5442,19918,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2004-09-30
140876,48,1355,48031,0,57188,0,0,23000,0,417005,0,5676,,58924,109116,6495,55785,404129,0,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2004-09-30
4455,2,3243,6379,0,12980,0,0,0,0,20833,0,1259,,14612,902,1941,9732,19574,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2004-09-30
3357,0,1365,5348,0,9062,0,0,693,0,23343,0,548,,12263,992,1627,7341,22795,356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2004-09-30
7069,3,972,9584,0,15210,0,0,0,0,27772,0,2791,,11792,638,1546,14235,24981,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2004-09-30
0,0,0,303501,0,303501,0,0,0,0,38056,0,0,,0,38056,689,303501,38056,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2004-09-30
254,1,1376,10654,0,24743,0,0,0,0,33601,0,4190,,11701,2980,2229,23366,29411,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2004-09-30
26293,0,9186,21438,0,35159,0,0,100,0,154680,0,5119,,75405,34267,13772,25973,149561,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8547,2004-09-30
10869,0,1897,7100,0,14337,0,0,0,0,26701,0,216,,9975,2868,2697,12440,26485,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2004-09-30
97302,326,0,17967,0,24058,0,0,0,0,242439,5780,0,,1354,141462,1512,23732,236659,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2004-09-30
0,4,1429,6386,0,14558,0,0,3307,0,35551,0,6837,,23565,3360,5722,13125,28714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2004-09-30
250121,22,3846,48899,0,83455,0,0,0,0,1471447,0,288255,,99501,951248,78667,79587,1183192,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2004-09-30
5483,1,2756,7370,0,22812,0,0,0,0,45731,1,15112,,16792,11483,2860,20055,30618,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2004-09-30
5010,0,1073,8639,0,14756,0,0,0,0,39091,0,6269,,20788,6912,2393,13683,32822,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2004-09-30
