RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5612,0,3452,5516,0,13313,0,0,0,0,41118,0,614,4065,25767,2368,3374,9861,40504,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-12-31
2340,0,898,2634,0,6608,0,0,0,0,13658,0,475,770,8447,1056,991,5710,13183,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-12-31
8550,0,0,1440,0,8498,0,0,0,0,69068,0,0,0,43298,1533,7903,8498,69068,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-12-31
664,0,41,1226,0,1226,0,0,0,0,5656,0,1402,984,3072,1220,0,1185,4254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-12-31
13307,0,4210,28924,0,42666,0,0,0,0,85266,0,4804,7599,47220,5605,8249,38438,80462,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-12-31
1915,0,179,2610,0,4127,0,0,0,0,14162,0,467,100,8593,2850,595,3948,13695,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-12-31
55285,53,6218,41740,0,63116,0,0,0,0,159744,0,27714,31644,49794,27569,7740,56845,131830,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-12-31
43617,0,1122,49441,0,82023,0,0,0,0,199378,0,10249,8227,83927,27003,11306,80344,188793,557,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-12-31
553,31,3791,8396,0,37351,0,0,0,0,68908,0,9086,12223,44785,9333,7584,33427,59822,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-12-31
2742,13,5000,8010,0,16799,0,0,0,0,59401,0,2265,5958,33615,11979,4141,11786,57136,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-12-31
1831,270,3124,69781,0,115115,0,0,0,0,145475,5,11822,13058,49585,70425,12466,110639,133640,1082,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-12-31
1778,2,574,3220,0,6462,0,0,0,0,22301,0,1485,890,14741,2201,2091,5886,20816,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-12-31
49157,126,9573,32104,0,46112,0,0,0,0,113557,0,24450,31988,31516,11561,6644,35960,88603,453,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-12-31
11294,14,13970,36647,0,70980,0,0,0,0,134858,0,733,14215,77688,18312,11138,56892,134120,104,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-12-31
32960,35,203,53994,0,69602,0,0,0,0,141878,0,6657,5611,65740,21412,16120,69032,135221,332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-12-31
323,0,671,1257,0,2853,0,0,297,0,5108,95,1014,700,2605,844,18,2181,3702,1,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-12-31
894,2,193,4193,0,4193,0,0,0,0,10613,0,2130,1607,3671,5421,592,3998,8383,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-12-31
