RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
6081,1,2668,5470,0,13757,0,0,0,0,47744,0,1678,4345,27929,3538,3610,11088,46066,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2002-12-31
2706,0,1063,3047,0,7092,0,0,0,0,13522,0,641,1304,8286,1014,1135,6029,12881,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2002-12-31
9096,0,0,1464,0,8709,0,0,0,0,69133,0,0,0,41273,1860,8421,8709,69133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2002-12-31
718,0,54,1223,0,1223,0,0,0,0,5831,0,1415,1082,3123,1190,0,1169,4416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2002-12-31
15697,13,5131,30333,0,46508,0,0,0,0,85521,0,4873,7342,44479,6244,8571,41341,80648,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2002-12-31
2212,0,254,2895,0,4676,0,0,495,0,15809,0,1287,890,8877,2947,579,4422,14027,0,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2002-12-31
61967,50,9156,40857,0,63992,0,0,0,0,169261,0,27430,34046,51320,28794,8329,54786,141631,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2002-12-31
87747,0,1097,52072,0,83920,0,0,0,0,226637,0,10476,8585,66976,34201,10862,82381,215829,442,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2002-12-31
546,12,603,12630,0,40533,0,0,0,0,67719,0,10581,10509,42949,10624,0,39915,57138,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2002-12-31
2944,11,5075,8946,0,17944,0,0,0,0,62703,0,3229,6814,35149,12064,4646,12858,59474,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2002-12-31
1722,183,2234,72566,0,110238,0,0,0,0,166819,5,13066,13064,48050,79669,13248,107353,153748,468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2002-12-31
1749,1,382,3856,0,6316,0,0,0,0,21011,0,1753,909,13529,2114,2023,5933,19258,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2002-12-31
69306,40,27290,20605,0,28431,0,0,13000,0,158444,0,1792,29034,32802,17875,8683,908,156459,193,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2002-12-31
12412,13,8643,34095,0,66989,0,0,0,0,122489,0,708,8676,70498,14574,11195,58239,121680,94,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2002-12-31
32385,36,175,53008,0,67679,0,0,0,0,173612,0,9017,5724,77212,36157,17302,67364,164595,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2002-12-31
388,0,427,1207,0,2280,0,0,396,0,14685,10296,527,203,2589,864,8,1852,3466,1,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2002-12-31
5247,10,1923,12434,0,28483,0,0,9219,0,78719,0,5380,0,32669,20910,8989,26550,73129,0,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2002-12-31
11670,0,2677,13499,0,31818,0,0,0,0,52366,0,5830,5590,20585,4082,6457,29141,46536,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2002-12-31
