RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5460,0,2649,6592,0,13794,0,0,0,0,52568,0,457,,29897,2917,4787,11145,52111,0,0,620,,,,,,,,,,,,13975,318,,0,0,0,,,,,,,,,,,,,37,2011-09-30
3885,0,281,5672,0,10099,0,0,0,0,15792,0,1328,,6642,2847,1910,9818,14464,0,0,248,,,,,,,,,,,,2418,0,,0,0,0,,,,,,,,,,,,,242,2011-09-30
17377,0,0,7397,0,21428,0,0,0,0,85072,0,0,,34658,2587,12471,21428,85072,0,0,4297,,,,,,,,,,,,28968,1482,,0,1482,0,,,,,,,,,,,,,279,2011-09-30
1131,0,127,2276,0,2276,0,0,0,0,6618,0,1727,,3004,1248,0,2149,4891,0,0,0,,,,,,,,,,,,1235,0,,0,0,0,,,,,,,,,,,,,354,2011-09-30
3685,0,278,3820,0,6648,0,0,0,0,24687,0,1539,,10121,7626,2358,6370,23148,0,0,452,,,,,,,,,,,,3255,0,,0,0,0,,,,,,,,,,,,,457,2011-09-30
114419,0,3983,14193,0,25084,0,0,608,0,300995,0,84183,,40420,121794,8004,21101,216812,0,0,2213,,,,,,,,,,,,15683,8679,,0,8404,0,,,,,,,,,,,,,505,2011-09-30
728,1,2293,15964,0,80083,0,0,0,0,97082,0,2634,,54078,7786,14752,77751,94198,38,250,6297,,,,,,,,,,,,25551,8939,,0,7599,0,,,,,,,,,,,,,1155,2011-09-30
4150,0,5536,13432,0,23546,0,0,0,0,114114,0,4702,,50573,21529,9624,18010,109412,0,0,3351,,,,,,,,,,,,29719,8143,,0,6168,0,,,,,,,,,,,,,1351,2011-09-30
1138,0,8975,130194,0,232311,0,0,0,0,271112,646,35229,,52758,151423,24578,223336,235237,0,0,7415,,,,,,,,,,,,21600,44193,,0,12536,0,,,,,,,,,,,,,1454,2011-09-30
6150,0,1989,13122,0,20471,0,0,0,0,29270,0,2972,,12184,3036,1968,18482,24553,0,1745,252,,,,,,,,,,,,4435,3465,,0,1626,0,,,,,,,,,,,,,1557,2011-09-30
16679,2,19697,41797,0,93114,0,0,0,0,106034,0,365,,47767,17860,11867,73280,105629,135,40,2316,,,,,,,,,,,,21127,2601,,0,0,0,,,,,,,,,,,,,1669,2011-09-30
43481,0,112,72345,0,91091,0,0,2257,0,243665,0,5826,,75808,84712,23522,90979,237678,0,161,9032,,,,,,,,,,,,25138,14526,,0,7671,0,,,,,,,,,,,,,1829,2011-09-30
933,0,673,2059,0,3864,0,0,61901,0,69268,0,307,,66559,1575,0,3191,68961,0,0,0,,,,,,,,,,,,200,0,,0,0,0,,,,,,,,,,,,,1856,2011-09-30
10900,2,3691,16933,0,39896,0,0,30385,0,109442,0,6676,,42872,41920,8061,36203,102228,0,538,1764,,,,,,,,,,,,12598,1152,,0,0,0,,,,,,,,,,,,,2040,2011-09-30
17752,0,6089,19423,0,47851,0,0,0,0,62118,0,10898,,14532,3588,7483,41762,51220,0,0,645,,,,,,,,,,,,12843,13403,,0,13004,0,,,,,,,,,,,,,2161,2011-09-30
322066,0,7658,17411,0,38523,0,0,22888,0,1365784,0,32156,,411684,384036,81633,30865,1333628,0,0,27597,,,,,,,,,,,,199655,48343,,0,38931,0,,,,,,,,,,,,,2376,2011-09-30
1255,0,178,72,0,4624,0,0,0,0,5766,87,1653,,2721,0,27,4446,4026,0,0,0,,,,,,,,,,,,1040,750,,0,750,0,,,,,,,,,,,,,2554,2011-09-30
36305,0,17756,90960,0,129045,0,0,0,0,318099,0,17689,,64837,53927,15356,111289,300410,0,0,5169,,,,,,,,,,,,48054,114976,,0,111799,0,,,,,,,,,,,,,2732,2011-09-30
8911,0,2511,4520,0,12609,0,0,141,0,34126,0,8786,,13044,676,2039,10098,24813,0,527,363,,,,,,,,,,,,6811,4684,,0,2961,0,,,,,,,,,,,,,2750,2011-09-30
11517,0,390,14430,0,52934,0,0,11639,0,75955,0,11037,,16534,16022,6365,52544,64767,0,151,0,,,,,,,,,,,,16620,15262,,0,13987,0,,,,,,,,,,,,,3252,2011-09-30
1242,0,2625,2751,0,8733,0,0,0,0,15400,0,1880,,7471,1621,646,6108,13520,0,0,118,,,,,,,,,,,,4635,431,,0,431,0,,,,,,,,,,,,,3458,2011-09-30
24525,0,9613,18961,0,66946,0,0,0,0,89450,0,1336,,33308,2176,8129,57333,88114,0,0,3436,,,,,,,,,,,,17427,12014,,0,12014,0,,,,,,,,,,,,,3720,2011-09-30
1252,0,145,13139,0,15781,0,0,249,0,36202,0,835,,5698,18909,0,15636,31760,0,3607,0,,,,,,,,,,,,8861,1481,,0,1074,3607,,,,,,,,,,,,,3953,2011-09-30
12917,0,7425,24710,0,58031,0,0,15647,0,99079,0,8809,,35967,18778,6807,50606,89035,0,1235,2537,,,,,,,,,,,,26898,4519,,0,4236,0,,,,,,,,,,,,,4156,2011-09-30
10935,0,4858,16314,0,24457,0,0,0,0,83052,0,2132,,31173,7154,19764,19599,80920,0,0,13133,,,,,,,,,,,,24485,9305,,0,4969,4275,,,,,,,,,,,,,4231,2011-09-30
61991,0,2865,22429,0,62127,0,0,5076,0,164536,0,16545,,38243,18815,12490,59262,147991,0,0,0,,,,,,,,,,,,36040,9447,,0,6109,0,,,,,,,,,,,,,4437,2011-09-30
24497,0,44,39660,0,52357,0,0,31458,0,214151,0,6897,,78791,45467,10878,52313,183343,0,23911,3062,,,,,,,,,,,,42616,22781,,0,21564,31330,,,,,,,,,,,,,4839,2011-09-30
59656,1,4,30855,0,42767,0,0,0,0,214978,0,5,,84542,15753,21101,42762,214873,0,100,7113,,,,,,,,,,,,41516,13511,,0,11902,0,,,,,,,,,,,,,5005,2011-09-30
69846,0,0,13540,0,15260,0,0,74933,0,304075,4000,6902,,53223,5046,1525,15260,265501,0,27672,816,,,,,,,,,,,,126086,49874,,0,38881,2805,,,,,,,,,,,,,5069,2011-09-30
10721,0,16005,32985,0,63511,0,0,32508,0,222621,0,3421,,66618,28323,17008,47506,162167,0,57033,6862,,,,,,,,,,,,67281,49678,,0,49230,23897,,,,,,,,,,,,,5135,2011-09-30
285012,27,25138,64422,0,91373,0,0,1762,0,712236,0,53188,,220099,128882,61221,66208,658976,0,72,9851,,,,,,,,,,,,60487,17756,,0,14102,0,,,,,,,,,,,,,5210,2011-09-30
18749,8,0,48133,0,60597,0,0,8592,0,173504,0,0,,36363,82618,8594,60589,173504,0,0,1471,,,,,,,,,,,,29583,6191,,0,5231,0,,,,,,,,,,,,,5331,2011-09-30
177667,0,3474,33901,0,41390,0,0,18446,0,356585,0,13764,,14017,124272,5453,37916,342821,0,0,2560,,,,,,,,,,,,19570,21059,,0,11477,0,,,,,,,,,,,,,5461,2011-09-30
5626,0,1082,6973,0,19609,0,0,0,0,63964,0,16227,,10581,40798,5140,18527,47737,0,0,754,,,,,,,,,,,,6959,0,,0,0,0,,,,,,,,,,,,,5751,2011-09-30
7169,0,7584,17834,0,24905,0,0,0,0,51096,0,1028,,23853,5843,8342,17320,50062,1,6,3381,,,,,,,,,,,,10837,3394,,0,2894,0,,,,,,,,,,,,,6039,2011-09-30
2235,9,4998,19685,0,33019,0,0,0,0,20808,1,1867,,7322,742,1269,28012,18940,0,0,238,,,,,,,,,,,,3843,6666,,0,6666,0,,,,,,,,,,,,,6141,2011-09-30
16473,0,11934,81750,0,112847,0,0,15800,0,301896,0,6416,,104976,31960,14721,100913,295480,0,0,5145,,,,,,,,,,,,107882,40605,,0,40235,0,,,,,,,,,,,,,6329,2011-09-30
45635,0,6721,54512,0,89022,0,0,15224,0,601888,0,33018,,63659,446073,28634,82301,568215,0,655,6688,,,,,,,,,,,,39667,6855,,0,2682,0,,,,,,,,,,,,,6972,2011-09-30
0,0,0,37023,0,37023,0,0,0,0,656493,0,0,,0,656493,4261,37023,656493,0,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,7009,2011-09-30
12375,0,9937,19404,0,59223,0,0,0,0,71209,0,9261,,26587,13106,6747,49286,61948,0,0,2428,,,,,,,,,,,,9728,9413,,0,1615,0,,,,,,,,,,,,,7045,2011-09-30
1178,0,779,5700,0,9493,0,0,0,0,33831,12,2201,,13609,8769,3793,8714,31618,0,0,1652,,,,,,,,,,,,5406,4869,,0,4869,0,,,,,,,,,,,,,7157,2011-09-30
10970,0,5159,12101,0,21130,0,0,0,0,33186,0,2024,,15988,0,2772,15971,31162,0,0,129,,,,,,,,,,,,4022,2206,,0,1723,0,,,,,,,,,,,,,7456,2011-09-30
