RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON5590,RCON6648,RCON6810,RCON6835,RCONB549,RCONB550,RCONB551,RCONB552,RCONF233,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT89,RCONMT91,RCONMT93,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5518,0,3017,5937,0,12887,0,0,0,0,40397,0,557,,25390,2270,3365,9870,39840,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-09-30
2182,0,1415,2482,0,6705,0,0,0,0,12943,0,152,,8747,679,992,5290,12791,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-09-30
8047,0,0,1621,0,9204,0,0,0,0,67450,0,0,,43511,1278,8016,9204,67450,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-09-30
784,0,55,1255,0,1255,0,0,0,0,5914,0,1526,,3101,1129,0,1200,4388,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-09-30
12695,2,3858,28105,0,40984,0,0,0,0,89334,2,5162,,50035,5928,8591,37112,84170,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-09-30
1963,0,185,2019,0,3423,0,0,0,0,13874,0,514,,8356,2721,575,3238,13360,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-09-30
54300,38,10969,41690,0,63492,0,0,0,0,163092,0,23363,,56460,18614,7225,52485,139629,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-09-30
36436,0,850,47601,0,75921,0,0,0,0,191303,0,10757,,87241,23899,11394,74759,180014,312,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-09-30
528,27,1289,12203,0,37619,0,0,0,0,67841,0,9698,,45389,6125,7698,36241,58143,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-09-30
2735,2,2372,7829,0,14285,0,0,0,0,56359,0,3643,,32108,8793,3983,11911,52716,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-09-30
