"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
1557																																																																																																						0	0	6667	0	0	0	0	0	0	0	0	7591	7710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5020	4989	7632	7750	0	5020	4989	41	40	0	0	1976	0	0	450	1526	4959	3950	1885	0	0	0	0	0	0	0	0	0																									0	0	0	0	
1632																																																																																																						0	0	32367	0	0	0	0	304	308	0	0	33454	33907	0	0	0	0	0	0	20315	20450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55823	56436	0	0	0	1750	1771	0	0	9670	0	0	3504	6130	10613	5908	9831	0	119	36	0	0	9822	10473	0	0																									0	0	0	0	
1669																																																																																																						0	0	19035	0	0	0	0	0	0	64148	66116	46656	46920	0	0	0	0	2639	2646	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80979	83067	46663	46927	0	14192	14305	0	0	0	0	32365	0	0	5999	26365	43294	41515	8087	0	7	0	0	0	2639	0	0	0																									0	0	0	0	
1829																																																																																																						0	0	27792	0	0	0	0	0	0	0	0	7937	7842	0	0	2179	2317	0	0	47150	46813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78569	78171	0	0	0	19885	19109	0	0	881	1418	2090	251	508	1301	6283	10145	8460	1386	386	3395	884	34408	8676	0	0																									0	0	0	0	
1856																																																																																																						0	0	118468	0	0	0	0	0	0	24240	23493	10997	10977	0	0	0	0	0	0	594	592	0	0	0	0	81623	81088	63333	65097	0	0	0	0	0	0	29712	29662	0	0	0	0	0	0	0	0	107910	106630	104636	106328	0	2047	2049	0	0	0	0	1800	0	0	0	1800	150	97	35217	0	0	0	0	592	0	0	113017	63365																									0	0	0	0	
2040																																																																																																						0	0	19458	0	0	0	0	0	0	0	0	1116	1139	0	0	0	0	0	0	9237	9272	0	0	0	0	0	0	3064	3011	0	0	854	838	0	0	8098	8022	0	0	1000	1000	0	0	0	0	0	0	40557	40507	0	0	0	17188	17225	1116	1139	783	0	0	1200	583	1983	3750	11849	0	0	0	0	512	4761	3999	2627	9243																									0	0	0	0	
2161																																																																																																						0	0	12851	0	0	0	0	0	0	0	0	3508	3539	4	4	592	609	0	0	23941	24038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	38860	39051	0	0	0	10819	10865	0	0	4988	0	0	0	4988	4487	1958	2970	0	0	0	3684	824	20142	0	0	0																									0	0	0	0	
2376																																																																																																						0	0	311370	0	0	0	0	0	0	0	0	10000	9982	5752	5643	2795	2781	63112	62695	57365	57776	0	0	0	0	83253	81827	87028	87515	0	0	0	0	1198	1059	0	0	0	0	2000	2204	0	0	0	0	153315	151224	166971	167359	0	0	0	0	0	0	0	0	7783	7101	0	0	9982	2204	0	0	14842	28064	33944	8324	41838	2409	122695	49272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																						5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2554																																																																																																						0	0	2329	0	0	0	0	0	0	0	0	2399	2354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2399	2354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2732																																																																																																						0	0	41472	0	0	0	0	0	0	0	0	11352	11445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2134	2111	0	0	0	0	0	0	57405	58045	0	0	0	43919	44489	0	0	10461	0	0	6798	4738	17934	21681	6894	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2750																																																																																																						0	0	8879	250	251	0	0	0	0	0	0	3993	3825	0	0	2155	2128	0	0	3519	3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	536	0	0	0	0	0	0	12079	11720	0	0	0	1526	1454	500	502	316	0	0	454	0	621	70	4467	454	251	1041	2389	1353	177	443	0	0																									0	0	0	0	
2938																																																																																																						0	0	48595	0	0	0	0	326	328	0	0	21517	21688	0	0	0	0	0	0	29823	29583	0	0	0	0	0	0	219	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54147	54167	0	0	0	2262	2348	0	0	2246	0	0	0	2246	3207	6850	12061	0	0	0	1326	0	18584	9673	0	220																									0	0	0	0	
3252																																																																																																						0	0	56146	0	0	0	0	1963	1955	0	0	4229	4214	0	0	4047	4138	0	0	15860	15967	0	0	0	0	0	0	20485	19917	0	0	0	0	0	0	512	497	0	0	509	447	0	0	0	0	510	513	57601	56978	0	510	513	9996	9843	1479	1455	3284	0	0	2424	2729	619	1021	9490	686	1451	0	713	337	6284	11320	0	20415																									0	0	0	0	
3458																																																																																																						0	0	9163	399	402	0	0	0	0	0	0	8147	8221	0	0	0	0	0	0	250	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	688	0	0	0	0	2039	2016	9535	9560	0	1644	1621	0	0	0	0	2159	0	0	812	1742	3987	1917	2892	0	0	0	55	0	194	0	0	0																									395	0	395	0	
3720																																																																																																						0	0	33865	0	0	0	0	0	0	0	0	19303	19400	0	0	150	152	0	0	18381	18338	0	0	0	0	0	0	541	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11542	11706	43397	43451	0	11542	11706	5022	5036	0	0	2380	0	0	0	2380	10194	15560	7843	0	0	0	2277	660	10115	5439	525	0																									0	0	0	0	
3953																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
4138																																																																																																						0	0	15134	0	0	0	0	0	0	0	0	28599	28560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32561	32448	0	0	0	3962	3888	500	500	0	0	0	0	0	11356	8404	12594	94	0	0	0	0	0	0	0	0																									0	0	0	0	
4156																																																																																																						0	0	26815	0	0	0	0	0	0	0	0	19824	20101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54411	54951	0	0	0	34587	34850	0	0	7519	0	0	4452	2993	11073	11723	24621	89	0	0	0	0	0	0	0	0																									0	0	0	0	
4231																																																																																																						0	0	8961	0	0	0	0	0	0	0	0	4000	3980	0	0	0	0	0	0	16682	16436	0	0	0	0	0	0	442	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32739	32226	0	0	0	11615	11392	0	0	250	0	0	250	0	408	1507	8865	4342	0	0	0	3865	4907	7664	0	418																									0	0	0	0	
4437																																																																																																						0	0	16792	0	0	0	0	0	0	0	0	8986	9082	0	0	0	0	0	0	10639	10727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1511	0	0	0	0	2383	2401	44542	42928	0	2383	2401	22907	21608	0	0	2416	0	0	378	2383	2671	2899	24956	1297	0	0	860	0	5605	4262	0	0																									0	0	0	0	
