"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1966										
242								1734										
279								2685										
354								321										
457								888										
505								15681	9	0	0	0	1899	558	0	558	13215	
1155								5974										
1351								2404										
1454								80264	7558	0	0	0	5185	55749	0	55749	11772	
1557								1841										
1632								11629	8801	0	0	0	2569	259	0	259	0	
1669								11196										
1829								16026	0	0	0	0	1502	11420	0	11420	3104	
1856								753										
2040								2776										
2161								4445										
2376								10312	0	0	0	0	1788	8473	0	8473	51	
2451								1359										
2554								2066										
2732								16977	3371	0	0	0	2637	6472	0	6472	4497	
2750								962										
2938								6432	4050	0	0	0	2335	47	0	47	0	
3252								6509										
3458								4730										
3720								4356										
3953								3895										
4138								6068										
4156								3411										
4231								3358										
4437								5515										
4839								5297										
5005								9326	0	0	0	0	1202	8120	0	8120	4	
5069								1731	0	63	0	63	207	1088	0	1088	373	
5135								6718	1	0	0	0	2890	3608	3608	0	219	
5210								17929	8177	0	0	0	6736	2782	0	2782	234	
5331								13328	650	0	0	0	1638	10473	0	10473	567	
5461								16156	9233	0	0	0	6480	345	0	345	98	
5751								1014										
6039								7497										
6141								3046										
6329								12629	293	0	0	0	5831	6459	0	6459	46	
6972								17080	10111	0	0	0	6679	259	0	259	31	
7009								5149	11	2000	2000	0	15	3098	0	3098	25	
7045								15784										
7157								632										
7456								1636										
7634								2592										
8033								4976										
8462								7529										
8631								2213										
9357								13085	8771	0	0	0	663	3171	0	3171	480	
9553								3868										
9807								117011	13781	0	0	0	6259	95099	0	95099	1872	
9955								9604										
10157								2522										
10250								10685	4805	0	0	0	1845	4035	4035	0	0	
10849								5662	7	0	0	0	1620	75	0	75	3960	
10858								9049	4273	0	0	0	1841	1942	0	1942	993	
11145								5738										
11640								10145										
11837								1648										
12030								7999	9	0	0	0	2804	4795	0	4795	391	
12142								7125										
12245								2433										
12311	1094512	651280	0	862	0	441914	456	1094512	335989	862			315291	441914			456	
12647								2043										
12656								489	0	0	0	0	236	243	0	243	10	
12937								17830										
12946								10694	5012	0	0	0	3425	2130	0	2130	127	
12955								3360										
13037								3004										
13103								13557	0	0	0	0	2084	11170	0	11170	303	
13251								3858										
13457								398										
14052								2612										
14155								2496										
14258								14384	6341	0	0	0	3538	729	0	729	3776	
14454								3912										
14650								3076										
14753								908										
14865								3850										
14977								13286										
15536								111108	23726	675	0	675	15899	12761	0	12761	58047	
16337								10090	4	0	0	0	4236	5850	0	5850	0	
16458								4474										
16551								3447										
16748								2332										
16944								2446										
16953								1314										
17110								6430										
17147								51829	0	0	0	0	15481	35189	0	35189	1159	
17259								1096										
17464								50679	31698	0	0	0	10697	6366	0	6366	1918	
17839								2661										
17950								4236										
18050								13591										
18135								5455										
18377								6162										
18827								10699	0	0	0	0	2173	1146	0	1146	7380	
18836								2661										
18854								11371										
18957								1824										
19356								4439										
19730								84553	39743	0	0	0	37959	4341	0	4341	2510	
19936								10891										
19972								8583										
20053								6314										
20147								3324										
20259								2874										
20370								6920										
20512								2174										
20633								4718										
20857								3568										
20866								5818										
21256								1210										
21359								673										
21630								2479										
21658								2642										
22048								4365										
22356								9837										
22459								2100										
22543								4981										
22552								645										
22730								5027										
22936								11333										
22954								3415										
23036								9292	6155	0	0	0	3137	0	0	0	0	
23045								796										
23241								69995	5385	0	0	0	27309	28754	0	28754	8547	
23456								1721										
23504								16108	8355	0	0	0	5450	1435	0	1435	868	
23540								11357										
23643								6079										
23755								2317										
23812								43416	0	0	0	0	3254	14940	0	14940	25222	
24006								29588	10481	0	0	0	2778	9727	0	9727	6602	
24453								47521										
24659								1238										
24668								24409										
24855								3792										
24949								10946	0	0	0	0	5332	5563	0	5563	51	
25357								5656										
25647								2970										
26149								980										
26242								9616	0	0	0	0	2654	6649	0	6649	313	
26457								691										
26765								3324										
26859								32059	60	0	0	0	3462	28006	0	28006	531	
26916								7743	9	0	0	0	2603	5094	0	5094	37	
27548								19720	42	0	0	0	4959	14434	0	14434	285	
27614								7663										
27847								14102	0	0	0	0	3165	10757	10757	0	180	
28152								6865										
28255								34082										
28349								5794										
28406								6440	54	0	0	0	2496	3093	0	3093	797	
28572								2448										
28732								983										
29104								15952	11307	0	0	0	2939	1480	0	1480	226	
29252								3207										
29636								17102	67	0	0	0	7145	9890	0	9890	0	
29850								2728										
29944								3807										
29953								4625										
30052								2214	182	0	0	0	400	1605	0	1605	27	
30155								2126										
30258								7345	4326	0	0	0	2388	542	0	542	89	
30418								1304	0	0	0	0	0	1220	0	1220	84	
30502								13228	7713	104	0	104	4378	917	0	917	116	
30650								12529										
30810	6734721	238531	0	6607	0	6488889	694	6728114	237955	0			576	6488889			694	
31134								9148										
31255								9754	6435	0	0	0	1522	1558	0	1558	239	
31657								2001										
31826								8146										
31835								3240										
32234								3739										
32766								16640										
33147								11000	263	0	0	0	2007	1209	0	1209	7521	
33259								11553	53	0	0	0	1489	103	0	103	9908	
33268								3412	1194	0	0	0	1028	549	0	549	641	
33549								3106										
33727								13688	4895	0	0	0	4099	4394	0	4394	300	
33754								1694										
33839								5791	0	0	0	0	238	5553	5553	0	0	
33857								2227										
34153								21097	9711	0	0	0	8358	823	0	823	2205	
34359								784										
34425								4945	2	0	0	0	1820	2244	0	2244	879	
34434								7614										
