"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1437										
242								1088										
279								1562										
354								0										
439								7270										
457								575										
505								7703										
1146								19533	5312	0	0	0	1201	6248	0	6248	6772	
1155								4730										
1351								1732										
1454								15856										
1557								1234										
1632								5487										
1669								12710										
1829								10424										
1856								997										
2040								2839										
2161								11099										
2376								3717	0	0	0	0	1544	2147	0	2147	26	
2451								110										
2554								898										
2732								18584	4081	0	0	0	3844	8536	0	8536	2123	
2750								1355										
2938								8496										
2956								3028										
3252								6310										
3458								4236										
3506								16720	9612	29	0	29	5286	75	4	71	1718	
3579								5318										
3720								4132										
3953								2970										
4138								7978										
4147								769										
4156								2747										
4231								3423										
4437								2667										
4745								316										
4839								5682										
5005								6015										
5050								2659										
5069								1788										
5135								3616										
5210								18344	8020	0	0	0	6443	1021	0	1021	2860	
5247								28180	46	0	0	0	5082	20681	0	20681	2371	
5274								5471										
5331								8825										
5461								12812										
5751								2114										
5939								65978	38317	176	0	176	12034	12868	0	12868	2583	
6039								3881										
6057								355										
6141								2142										
6329								7147										
6842								1425										
6972								31522	3338	0	0	0	5897	14868	0	14868	7419	
7009								21082	15704	5000	5000	0	10	343	0	343	25	
7045								3441										
7157								1488										
7166								13928	9884	0	0	0	2518	1475	0	1475	51	
7456								837										
7634								2401										
8033								3273										
8154								750										
