"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	LEGAL NAME	CERTIFICATE NUMBER	CITY NAME	STATE ABBREVIATION	ZIP CODE	
37	20030331						
242	20030331						
279	20030331						
354	20030331						
439	20030331						
457	20030331						
505	20030331						
1146	20030331						
1155	20030331						
1351	20030331						
1454	20030331						
1557	20030331						
1632	20030331						
1669	20030331						
1829	20030331						
1856	20030331						
2040	20030331						
2161	20030331						
2376	20030331						
2451	20030331						
2554	20030331						
2732	20030331						
2750	20030331						
2938	20030331						
2956	20030331						
3252	20030331						
3458	20030331						
3506	20030331						
3579	20030331						
3720	20030331						
3953	20030331						
4138	20030331						
4147	20030331						
4156	20030331						
4231	20030331						
4437	20030331						
4745	20030331						
4839	20030331						
5005	20030331						
5050	20030331						
5069	20030331						
5135	20030331						
5210	20030331						
5247	20030331						
5274	20030331						
5331	20030331						
5461	20030331						
5751	20030331						
5939	20030331						
6039	20030331						
6057	20030331						
6141	20030331						
6329	20030331						
6972	20030331						
7009	20030331						
7045	20030331						
7157	20030331						
7166	20030331						
7456	20030331						
7634	20030331						
8033	20030331						
8417	20030331						
8462	20030331						
8547	20030331						
8631	20030331						
9115	20030331						
9160	20030331						
9357	20030331						
9553	20030331						
9807	20030331						
9955	20030331						
10157	20030331						
10250	20030331						
10849	20030331						
10858	20030331						
11145	20030331						
11640	20030331						
11837	20030331						
12030	20030331						
12058	20030331						
12142	20030331						
12245	20030331						
12311	20030331						
12357	20030331						
12647	20030331						
12656	20030331						
12937	20030331						
12946	20030331						
12955	20030331						
13037	20030331						
13103	20030331						
13251	20030331						
13309	20030331						
13457	20030331						
14052	20030331						
14155	20030331						
14258	20030331						
14409	20030331						
14454	20030331						
14650	20030331						
14753	20030331						
14865	20030331						
14931	20030331						
14940	20030331						
15536	20030331						
15732	20030331						
16337	20030331						
16355	20030331						
16458	20030331						
16551	20030331						
16748	20030331						
16766	20030331						
16944	20030331						
16953	20030331						
17110	20030331						
17147	20030331						
17259	20030331						
17464	20030331						
17549	20030331						
17839	20030331						
17950	20030331						
18050	20030331						
18135	20030331						
18368	20030331						
18377	20030331						
18827	20030331						
18836	20030331						
18854	20030331						
18863	20030331						
18957	20030331						
19356	20030331						
19730	20030331						
19936	20030331						
19972	20030331						
20053	20030331						
20147	20030331						
20259	20030331						
20370	20030331						
20512	20030331						
20633	20030331						
20754	20030331						
20839	20030331						
