"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
1351	2938	5	3130	8718	0	16241	0	0	0	0	0	0	59730	0	2523	10987		33504	12301	4067	27680	8411	0	0	9560	18120	5822	2	3973	4438	2576	0	13106	57207	0	0	
1454	1917	114	2991	58621	0	102934	0	0	0	0	0	0	154693	5	12350	24651		48387	79738	12389	36201	12953	0	0	18842	19397	8197	1951	17195	4980	2076	400	99051	142338	778	0	
1557	1940	2	548	3068	0	6275	0	0	0	0	0	0	22252	0	1713	3419		14626	2267	2088	11219	3013	0	0	3704	7516	3161	245	1607	1406	406	0	5725	20539	0	0	
1632	59786	22	9312	30876	0	40735	0	0	0	0	0	0	126106	0	32008	22053		31826	12441	6442	27543	20474	0	0	9557	19520	1740	1009	7920	13909	124	100	31223	93702	178	396	
1669	11695	5	12489	30365	0	67314	0	0	0	0	0	0	133721	0	746	27632		75800	18594	11094	65187	23355	0	0	23984	41203	8613	2000	5784	17571	3809	469	54786	132966	34	9	
1829	33136	4	83	53572	0	68443	0	0	0	0	0	0	145841	0	7026	22521		64515	25669	16346	41878	18600	0	0	18529	23349	17555	5082	9815	8785	2779	1142	67872	138815	484	0	
1856	351	0	475	1383	0	2872	0	0	297	0	297	0	5414	95	1436	1236		2463	1364	18	2456	1236	297	0	1074	1382	7	0	1036	200	0	0	2396	3586	1	297	
2040	5075	6	1957	9072	0	25635	0	0	80	0	6811	0	74492	0	4973	16550		33884	18983	8848	21706	11963	80	4220	6837	14869	8700	3478	2712	9251	2893	1694	23672	69215	0	304	
2161	11011	0	4489	14080	0	32797	0	0	0	0	0	0	57352	0	13315	19962		21989	4390	6487	19443	19367	0	0	6174	13269	2250	296	9070	10297	212	383	28308	44037	0	0	
2376	40199	0	83	14658	0	42528	0	0	0	0	0	0	544015	0	229	51108		318653	134055	41786	271339	43131	0	0	106777	167640	41606	2630	19459	23672	7770	207	42445	543786	0	0	
2451	683	0	347	966	0	1745	0	0	0	0	0	0	8025	0	1086	1944		4936	462	626	3729	1702	0	0	727	3002	1191	16	330	1372	242	0	1398	6739	0	200	
2554	513	0	171	1154	0	2495	0	0	0	0	0	0	3140	0	678	500		2127	0	0	1541	500	0	0	342	1199	560	25	200	300	0	0	2324	2462	0	0	
2732	39067	5	3698	62470	0	84110	0	0	990	0	990	0	265620	0	38767	100566		88231	37756	12577	78591	97001	990	0	44136	35037	8385	673	67804	29197	3465	100	80407	226853	0	0	
2750	2749	100	708	1865	0	6189	0	0	4657	1200	5857	0	31607	0	2821	6186		18127	4545	1672	12314	3423	3421	200	3311	9003	5393	420	1048	2375	2563	200	5381	26155	0	2631	
2938	52298	0	4563	41761	0	45028	0	0	0	0	20000	0	127558	0	21174	31010		21580	22670	4897	18478	20276	0	20000	7689	10789	1943	1159	4689	15587	10455	279	38414	106234	2051	150	
2956	4048	38	2188	8382	0	20557	0	0	0	0	0	0	87507	0	15317	22398		45976	15085	5822	36075	20671	0	0	10263	25812	6392	3509	4883	15788	1181	546	18331	72190	0	0	
3252	8590	0	442	10973	0	22993	0	0	0	0	0	0	54868	0	4295	15652		22034	8592	4508	19000	15118	0	0	4640	14360	3030	4	11136	3982	533	0	22551	50573	0	0	
3458	1064	0	1260	2067	0	5854	0	0	0	0	0	0	12655	0	2872	4043		6693	855	396	4560	3786	0	0	1178	3382	1852	281	1717	2069	157	100	4594	9783	0	0	
3506	74772	45	2333	38331	0	56424	0	0	0	0	0	0	700508	0	24155	22032		197825	405879	32634	179603	20265	0	0	67214	112389	12976	5246	13800	6465	852	915	51645	676353	2401	0	
3579	13891	0	10495	20997	0	46071	0	0	0	0	0	0	113501	0	4127	29008		52136	18466	10440	40341	23960	0	0	14062	26279	11326	469	8939	15021	4344	704	35576	105247	0	4127	
3720	14387	0	5418	12006	0	37215	0	0	0	0	0	0	62068	0	5121	15094		31547	1040	4830	28927	14348	0	0	18699	10228	2561	59	10329	4019	746	0	31797	56947	0	0	
3953	4344	39	853	11804	0	18952	0	0	0	0	0	0	35906	0	2923	7209		15278	9074	395	14819	7006	0	0	5712	9107	420	38	4300	2706	203	0	18060	32983	0	0	
4138	19937	7	1657	15178	0	27141	0	0	0	0	0	0	107987	0	4229	25308		41522	21220	8794	39598	22573	0	0	11628	27970	1776	148	7141	15432	2535	200	25477	103758	0	0	
4147	8614	0	316	9487	0	20302	0	0	0	0	0	0	58353	0	1370	6662		26114	16963	5640	17842	5313	0	0	6627	11215	4762	3510	1201	4112	675	674	19986	56983	0	0	
4156	3949	0	3600	6914	0	16831	0	0	0	0	0	0	40657	0	7221	10011		19162	7535	2966	14396	9375	0	0	3436	10960	3948	818	6462	2913	417	219	13231	33436	0	0	
4231	5966	2	6658	11509	0	22442	0	0	0	0	0	0	52709	0	4084	18692		22044	6007	7190	16823	15357	0	0	4953	11870	3859	1362	8915	6442	2558	777	15782	48625	0	0	
4437	53521	4	502	14835	0	32338	0	0	0	0	0	0	87881	0	472	7105		27234	21	7307	20038	6057	0	0	6238	13800	6801	395	1242	4815	888	160	31832	87409	0	0	
4745	657	0	253	931	0	1943	0	0	0	0	0	0	6315	0	1236	994		3870	794	1085	2372	994	0	0	738	1634	1152	346	994	0	0	0	1690	5079	0	0	
4839	30174	0	13	36113	0	40268	0	0	0	13480	13480	0	130017	0	3300	39573		49195	11074	7938	43842	38643	0	7504	12909	30933	5061	292	15008	23635	630	300	40156	126321	99	396	
5005	54548	10	1531	22256	0	40617	0	0	0	0	0	0	183486	0	301	30725		80045	18168	16229	48832	17504	0	0	18285	30547	29523	1690	7267	10237	12681	540	39076	183185	0	0	
5050	4326	3	1183	11031	0	19324	0	0	0	0	0	0	56388	0	14162	16325		20849	14887	5591	13146	15076	0	0	3675	9611	5027	2536	12820	2256	724	526	18059	42028	79	198	
5069	28361	0	0	5378	0	6880	0	1410	22379	25947	48326	0	218861	0	15390	101849		84467	4184	943	84309	101749	22379	25846	29434	54876	157	0	37068	64681	100	0	6880	182866	0	19195	
5135	7527	0	4032	10896	0	22204	0	0	0	0	0	0	51027	0	3538	12926		20399	10175	4669	18944	12202	0	0	6280	12926	1181	12	3747	8572	607	0	18172	47439	0	50	
5210	113871	27	13794	74379	0	152357	0	0	0	0	0	0	360021	0	6910	32888		188109	25153	35999	142444	25509	0	0	50877	91567	34185	11480	13966	11543	4812	2567	138536	353111	0	0	
5247	165939	0	1405	23450	0	27527	0	0	0	0	0	0	779774	0	10070	35135		174308	404392	35263	154512	30527	0	0	54297	100215	14856	4940	13682	16845	3040	1568	26122	769704	0	0	
5274	4587	2	5	9578	0	12467	0	0	0	0	0	0	64939	0	2050	6121		38046	16185	5261	26365	5115	0	0	8116	18249	10451	1230	1893	3452	776	0	12460	62889	0	0	
5331	24104	14	649	38566	0	57453	0	0	0	0	0	0	132045	0	0	11541		33059	63341	7381	25141	9790	0	0	10602	14540	6795	1122	5453	4337	1651	100	56790	132045	0	0	
5461	24300	18	315	68779	0	98755	0	0	0	0	0	0	100763	0	4439	23762		17294	35407	7888	13792	21569	0	0	10970	6015	286	23	11686	11092	125	859	98422	96324	0	0	
5751	4200	8	1739	5147	0	14959	0	0	0	0	0	0	53734	0	16098	8915		14575	26044	4351	12625	5499	0	0	3720	8905	1843	107	1561	3938	3416	0	13212	37636	0	0	
5939	187960	70	1076	158065	0	354038	0	0	0	0	0	0	1785543	0	4051	251303		927044	419236	133814	626719	212901	0	0	238088	480133	166248	42575	67616	145285	30023	8379	352892	1781492	0	0	
6039	5179	0	3606	8933	0	18529	0	0	0	0	0	0	52530	0	1809	14511		30306	2534	8923	28153	14082	0	0	8730	19423	2153	0	5335	8747	429	0	14923	50621	0	100	
6057	768	0	423	837	0	2810	0	0	0	0	0	0	9790	0	2778	2514		6284	224	367	3518	2314	0	0	829	2689	2223	544	480	1834	100	100	2387	7012	0	0	
6141	1961	7	628	6620	0	12539	0	0	0	0	0	0	15361	0	1505	4714		7662	1024	1086	6517	4514	0	0	3421	3096	815	330	3326	1188	100	100	11904	13856	0	0	
6329	9875	6	10021	35299	0	65010	0	0	0	0	0	0	123900	6	16754	47324		51261	15440	12213	49389	45296	0	0	21344	28045	1864	8	20969	24327	1578	450	54983	107140	0	0	
6842	1750	5	380	3257	0	5503	0	0	0	0	0	0	15334	0	1355	3110		9498	976	884	8585	3110	0	0	2661	5924	913	0	776	2334	0	0	5118	13979	0	0	
6972	54592	107	12442	106753	0	182190	0	0	0	0	0	0	370147	0	3263	35205		116707	163643	37302	97000	30002	0	0	34730	62270	17677	2030	10323	19679	5072	131	169458	366884	183	0	
7009	0	27	3	25447	0	25447	0	0	0	0	0	0	408546	0	0	0		0	408546	151	0	0	0	0	0	0	0	0	0	0	0	0	25417	408546	0	0	
7045	10536	2	5466	10362	0	28031	0	0	0	0	0	0	50482	0	8506	8822		22385	8739	4327	13879	6819	0	0	4275	9604	4013	4493	3542	3277	1603	400	22563	41976	0	0	
7157	1657	0	300	2656	0	6296	0	0	0	0	0	0	20152	0	467	1686		12812	3997	0	10677	990	0	0	4470	6206	2121	15	470	520	696	0	5996	19685	0	0	
7166	99649	94	1629	60829	0	72650	0	0	0	0	0	0	316798	0	3544	80604		81592	54953	10416	74824	77004	0	0	41221	33603	6254	514	42464	34540	3290	310	70927	313155	0	99	
7456	3546	5	2776	4464	0	10163	0	0	0	0	0	0	24312	0	2120	2114		17469	1183	1876	14372	2114	0	0	4675	9697	3074	23	310	1804	0	0	7368	22192	14	0	
7634	3221	1	1674	5306	0	9425	0	0	693	0	693	0	23420	0	527	6917		12220	1062	1616	9730	6316	297	0	3510	6220	2047	443	2040	4276	501	100	7534	22893	216	0	
8033	6491	2	1558	10063	0	17698	0	0	0	0	0	0	23617	0	1909	4786		11840	500	1534	10909	4054	0	0	4539	6106	1057	138	2669	1484	333	300	16138	21708	0	0	
8154	1349	0	2391	2776	0	9113	0	0	0	0	0	0	27879	0	3771	3863		18438	4229	468	12717	3240	0	0	3275	9442	4784	937	950	2290	623	0	6722	24108	0	0	
8417	200000	0	0	1664385	0	1664385	0	0	0	0	0	0	745778	0	0	0		0	545778	637	0	0	0	0	0	0	0	0	0	0	0	0	1664385	745778	0	0	
8462	237	4	682	6916	0	20111	0	0	0	0	0	0	33759	0	348	18029		12367	3126	2010	11424	17748	0	0	6798	5156	413	0	9421	8327	281	0	19425	33411	0	0	
8547	33002	0	19414	27287	0	88462	0	0	4051	2300	6351	0	182993	0	6892	31832		115512	2647	17911	82695	25737	2665	1900	26812	55883	28791	4026	13321	12416	5775	320	69048	176101	0	0	
8631	10004	0	1641	5610	0	12586	0	0	0	0	0	0	27323	0	572	3306		12738	1275	2645	10276	2793	0	0	5160	5261	1895	422	1357	1436	306	207	10945	26751	0	0	
9115	294395	150	24623	192130	0	266194	0	0	0	0	0	0	1361251	0	244383	148694		161631	756531	21120	138598	144955	0	0	44068	94530	20693	2340	110514	34441	3739	0	202236	1116868	39185	0	
9160	19992	22	66	23036	0	41650	0	0	0	0	0	0	78174	0	0	11904		39472	6806	4703	37506	11310	0	0	25757	11849	1830	36	8221	3254	429	0	41562	78174	0	0	
9339	19393	29	8942	22879	0	71961	0	0	28923	0	28923	0	179103	0	5170	45955		110851	2904	13351	85798	24521	27000	0	28233	55853	22969	3796	14623	11821	15596	3915	62990	173933	0	0	
9357	0	626	0	85613	0	99440	0	0	0	0	0	0	137412	4270	0	5854		1797	129761	2031	1297	5352	0	0	1276	501	13	7	5654	200	0	0	98814	133142	0	0	
9553	0	1	1159	4077	0	12135	0	0	0	0	0	0	34413	0	4611	8354		22141	3918	5656	18918	8054	0	0	9330	9588	3220	3	3956	4098	300	0	10975	29702	0	100	
9807	139596	20	4477	40705	0	63182	0	0	0	0	0	0	1316006	0	299431	226823		181964	767623	74000	171117	226034	0	0	39097	132020	10819	28	153721	72313	689	100	58685	1016575	0	0	
9955	4453	8	2472	7095	0	21310	0	0	0	0	0	0	57087	1	21624	12620		21539	18475	3580	18328	9305	0	0	6244	12185	2701	409	5384	3921	3215	100	18830	35462	0	0	
10157	4946	0	690	8100	0	13902	0	0	385	100	485	0	42441	0	6068	5602		25491	6402	2686	21405	5002	385	100	5552	15865	3929	145	2912	2590	100	0	13212	35888	0	485	
10250	0	27	2963	25902	0	55950	0	0	0	0	0	0	146377	0	5922	32486		82830	31061	25573	54416	21499	0	0	21490	32926	24235	4179	8912	12587	8791	2196	52960	140455	0	0	
10849	8065	1091	6008	15989	0	43636	0	0	0	0	0	0	97111	0	17979	30923		42965	15158	5620	36865	28665	0	0	14318	22547	5946	154	14848	13815	2160	100	36537	79132	0	0	
10858	46061	13	1653	27896	0	54543	0	0	0	0	0	0	212320	0	17298	42092		111284	12883	9408	69855	33215	0	0	15898	53959	39290	2137	14140	19072	8536	344	52825	190022	52	5000	
11145	13039	0	11331	11839	0	36346	0	0	0	0	0	0	63765	0	2748	7619		25751	17356	3274	16826	4041	0	0	7699	9127	6223	2702	2939	1102	2476	1102	25015	61017	0	0	
11350	9043	1	893	4444	0	9514	0	0	0	0	0	0	29020	0	4451	3705		13035	3237	4457	11313	3505	0	0	3353	7960	1706	16	1898	1607	200	0	8496	24569	124	0	
11640	7465	22	9477	33413	0	60295	0	0	0	0	0	0	69218	0	23786	19822		33406	8526	4996	28015	16942	0	0	10671	17344	3386	2005	10669	6273	1276	1604	50705	45432	91	0	
11837	4330	0	12283	5092	0	25825	0	0	0	0	0	0	38650	0	1235	8662		22383	3275	3573	15326	7300	0	0	4232	11094	6155	901	2118	5182	962	401	13542	37415	0	0	
12030	6916	3	2963	15508	0	28814	0	0	0	0	0	0	137146	0	3853	46206		83487	537	11741	75413	42190	0	0	22592	52821	7665	409	11164	31026	3716	300	25848	132409	0	884	
12058	5028	45	1356	8779	0	15354	0	0	0	0	0	0	72959	0	6542	10597		39349	17985	3454	33838	9900	0	0	14681	19243	5005	420	5504	4397	586	110	13953	66417	0	0	
12142	16233	36	14218	25431	0	47213	0	0	0	0	0	0	113343	0	24571	43072		34823	19215	9882	33446	43072	0	0	18298	15148	1348	29	32836	10236	0	0	32959	88772	0	0	
12245	13012	0	2080	13524	0	18448	0	0	0	0	2000	0	54718	0	6596	11117		21083	9506	4244	15563	10326	0	2000	5285	10278	5140	380	2677	7649	791	0	16368	48122	0	0	
12311	2921441	623	87538	2183072	462	2392012	0	0	0	283657	451173	0	13765828	0	504825	1421406		4105008	5317973	705338	878344	569236	0	180000	332143	546201	1295410	1931254	292402	276835	386522	465647	2268592	13261003	34797	0	
12357	1114	0	730	3166	0	6824	0	0	0	0	0	0	20795	0	1698	2445		12892	4344	1589	9642	2214	0	0	2318	7324	3250	0	1165	1049	231	0	6094	19097	0	0	
12647	4276	0	283	5097	0	7454	0	0	99	0	594	0	31372	0	2488	4646		12274	10176	3565	7670	3658	99	0	3181	4489	4602	2	600	3058	988	0	7171	28884	0	0	
12656	977	0	426	1458	0	2697	0	0	0	0	0	0	7985	0	3492	2902		3342	764	203	3104	2902	0	0	1031	2073	238	0	1400	1502	0	0	2271	4493	0	0	
12937	7770	0	21	22885	0	32398	0	0	0	1000	1000	0	64038	0	364	25473		15698	15097	3859	15070	24750	0	1000	5152	9918	628	0	19256	5858	358	0	32377	63674	0	0	
12946	13154	7	4593	15127	0	25065	0	0	0	0	0	0	313249	0	52509	93466		117649	88980	22252	97859	85064	0	0	33780	66134	16601	1134	37605	47567	7929	365	20465	260740	0	0	
12955	8357	1	1695	14930	0	22494	0	0	0	0	0	0	50455	0	9765	12781		18781	10536	5649	15337	10816	0	0	6228	9109	3303	141	5556	5260	1965	0	20798	40690	0	0	
13037	17268	4	796	16673	0	21851	0	0	0	0	0	0	90045	0	508	10412		48437	13926	5433	37437	9278	0	0	12602	24837	9079	1921	3408	5870	700	434	21051	89438	0	99	
13103	177730	60	5846	22989	0	62781	0	0	0	0	0	0	494837	0	5735	35738		160913	120456	39137	134324	30894	0	0	45826	88498	25546	1043	10115	20779	4288	556	56659	488685	216	417	
13251	1276	0	8	2569	0	3945	0	0	0	0	0	0	23358	0	561	1701		13257	7124	2089	10723	1701	0	0	2840	7883	2532	0	141	1560	0	0	3937	22797	0	0	
13309	174504	24	9	143885	0	168208	0	0	0	89995	89995	0	1367125	0	124534	229159		467151	496311	106656	336498	177070	0	59995	79256	257410	113407	17078	78586	98484	48166	3923	168132	1234871	43	7720	
13457	2165	0	280	1419	0	3704	0	0	0	0	0	0	11754	0	1124	941		6460	2188	1088	4962	941	0	0	2203	2759	1447	51	0	941	0	0	3424	10630	0	0	
14052	7458	3	654	9403	0	14933	0	0	0	0	0	0	36109	0	3394	5089		12833	10729	2394	11266	4659	0	0	3941	7325	1567	0	1712	2947	430	0	13690	32715	586	0	
14155	3475	1	862	6670	0	12893	0	0	0	0	0	0	47582	0	5597	5807		24120	14180	3856	19887	5389	0	0	7034	12853	3713	520	1525	3864	418	0	12030	41985	0	0	
14258	16034	33	5935	73850	0	100897	0	0	0	0	0	0	298425	0	23391	42962		31862	207567	13691	25459	36459	0	0	10616	15614	5139	493	18791	17893	5978	300	94920	274934	9	100	
14409	5939725	190	195889	895885	0	1331862	0	0	0	0	0	0	11289417	0	555635	768779		2039725	2541188	514299	1601785	619801	0	0	558708	1043076	412525	25416	273970	345831	144520	4458	1126146	10733782	9637	0	
14454	1691	0	106	1973	0	3453	0	0	4838	4887	9725	0	28152	0	1357	7099		13196	6166	1089	12358	6699	4343	4487	5893	6465	815	23	4479	2220	400	0	3347	22938	0	3857	
14650	4344	3	1558	5357	0	9879	0	0	0	0	0	0	14958	0	501	2972		7082	560	1372	6375	2972	0	0	3155	3601	320	6	1085	1887	0	0	8318	14457	0	0	
14753	3637	0	391	4649	0	5867	0	0	0	0	0	0	16237	0	2000	2955		9645	0	2729	7972	2429	0	0	4846	4172	608	19	1998	657	300	0	5476	14237	0	0	
14865	4964	9	2134	9006	0	17742	0	0	0	0	0	0	46928	0	10336	17821		15294	8850	2109	12943	16554	0	0	6200	7244	1718	131	12249	4305	502	765	15599	36592	0	0	
14931	2094	7	68	10537	0	13605	0	0	0	0	0	0	11588	0	1735	2589		3103	3802	349	2794	2436	0	0	1084	1761	258	0	0	2436	153	0	13530	9853	0	0	
14940	15567	9	167	7231	0	8403	0	0	0	0	0	0	109068	0	7645	16081		19697	57723	8353	13574	12688	0	0	4637	8937	5128	995	4736	7952	3287	106	8227	101423	0	0	
15536	158963	15	1064	86280	0	109720	0	0	34755	51481	86236	0	772271	0	19819	132867		356351	124089	69817	328515	130723	34755	51481	123280	205235	25900	1937	58221	72502	1505	638	108470	717510	171	34942	
15732	1420	0	266	27460	0	42962	0	0	0	28278	28278	0	188385	0	5083	56734		58920	71312	10750	26931	28191	0	5639	12092	14839	13006	18983	6833	21358	24094	4449	42696	183302	0	0	
16337	19455	254	6352	34097	0	57232	0	0	0	0	0	0	111087	0	5684	33479		49826	8327	11828	41130	31831	0	0	20107	23632	5660	427	9073	23607	455	344	50626	104803	0	600	
16355	2902	0	63	4906	0	9612	0	0	0	0	0	0	24874	0	500	6116		7643	8213	1422	6006	5457	0	0	2328	3678	1347	290	3283	2174	659	0	9549	24374	0	0	
16458	43352	21	442	11775	0	18546	0	0	0	0	990	0	122561	0	3994	12268		28652	38289	7966	20817	8000	0	990	8625	12566	7168	293	2633	5367	3742	526	18061	118538	22	29	
16551	9503	5	833	5984	0	10457	0	0	0	0	0	0	39793	0	2585	5797		21068	3425	3785	13100	4054	0	0	5845	9085	5478	660	2582	2698	517	0	9619	37208	0	0	
16748	5126	0	559	6305	0	9522	0	0	0	0	0	0	32954	0	100	3432		21936	2460	3117	7504	910	0	0	7104	11625	2713	494	1255	1647	530	0	8963	32854	0	0	
16766	5033	0	0	16103	0	20430	0	0	0	42415	42415	0	224570	0	15028	94936		17293	107308	5604	12487	90962	0	42415	7637	7488	1972	196	41539	50340	2727	330	14653	209542	5777	0	
16944	6976	0	1707	3175	0	9587	0	0	0	0	0	0	16179	0	656	1072		6851	1280	699	4999	962	0	0	1651	3362	1838	0	647	315	110	0	7880	15523	0	0	
16953	3448	0	1163	4035	0	7957	0	0	0	0	0	0	18313	0	1727	1856		10124	2885	651	7724	1756	0	0	3000	4724	2400	0	400	1356	100	0	6794	16586	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	71342	0	13410	64707		6489	146	0	6489	64707	0	0	6340	149	0	0	51781	12926	0	0	0	57722	0	210	
17147	35833	17	14324	94068	0	173939	0	0	0	0	0	0	386113	0	38706	63415		138184	148681	31134	87514	48129	0	0	24032	63482	46219	4451	33718	14411	13219	2067	144717	347407	14881	0	
17259	10855	1	64	4617	0	8016	0	0	0	0	0	0	33892	0	1609	5298		16734	1005	3538	13359	4433	0	0	4273	9086	2948	427	1611	2822	764	101	7951	32283	0	0	
17464	20093	129	5392	78980	0	92423	0	0	0	0	0	0	339226	0	24508	38833		31952	248348	7775	26817	35625	0	0	11319	15498	3765	1370	27209	8416	1558	1650	86902	314718	0	0	
17549	44648	2	1825	29882	0	40954	0	0	3526	4219	7745	0	124333	0	12751	42421		21381	15883	3207	19120	41607	3526	4219	9232	9888	2174	86	31127	10480	814	0	39127	107914	0	3668	
17642	2144	7	1171	4057	0	9547	0	0	0	0	0	0	22862	0	3417	5185		14211	1322	3326	13810	5185	0	0	6678	7132	396	5	2916	2269	0	0	8369	19445	0	0	
17839	8330	12	4107	25132	0	42554	0	0	0	0	0	0	100712	0	7087	29541		37221	25620	9054	30329	24253	0	0	9803	20446	5899	1073	8875	15491	4515	660	38435	93625	0	0	
17950	9034	0	4252	3433	0	12975	0	0	0	0	0	0	28477	0	8078	6195		11054	2194	1824	8744	5787	0	0	3583	5161	2117	193	3337	2450	408	0	8723	20399	0	0	
18050	17503	15	19885	39436	0	75749	0	0	0	0	0	0	109287	0	7936	28490		47996	15298	8908	41073	26983	0	0	17845	24748	5402	0	12759	14224	1507	0	55849	101351	0	0	
18126	57303	11	17510	117745	0	133448	0	0	0	0	0	0	638781	0	54640	100986		297421	183071	63336	164627	76445	0	0	42967	121660	115588	17206	49532	26910	21898	2646	115927	584141	0	0	
18135	23683	26	0	24739	0	38137	0	0	0	0	0	0	77975	0	8000	16457		19818	18017	699	16607	14653	0	0	5184	11423	2356	856	4778	9875	1404	400	38111	69975	0	0	
18368	11147	5	2873	16853	0	19806	0	0	0	0	0	0	324229	0	820	29861		28191	255030	5995	26541	27732	0	0	12245	14296	1565	85	13046	14686	2129	0	16846	323409	82	0	
18377	2396	0	0	0	0	0	0	0	0	0	0	0	12451	0	169	627		9428	0	839	6264	211	0	0	1484	4780	3160	4	0	211	416	0	0	12112	0	170	
18827	36832	2	4003	17447	0	44213	0	0	0	0	0	0	77425	0	5305	7429		31304	1860	6737	20633	5301	0	0	9656	11427	7556	2665	4291	1134	1029	975	40208	72120	0	0	
18836	7587	0	881	11440	0	18603	0	0	594	0	594	0	84814	0	158	22866		46031	8330	8112	27216	13215	198	0	8099	19492	16904	1536	5315	7900	9021	630	17722	84656	0	0	
18854	0	0	2712	1380	0	7342	0	0	0	0	0	0	14732	0	1646	3790		9446	1496	478	8677	3040	0	0	2891	5786	769	0	1078	1962	550	200	4630	13086	0	0	
18863	33888	105	498	99550	0	122642	0	0	0	0	0	0	404427	0	28304	68968		42134	259437	6965	38991	46805	0	0	20405	18586	2888	255	51401	16445	1122	0	122039	376123	0	0	
18957	3860	0	4146	3698	0	11130	0	0	0	0	0	0	31568	0	4882	10233		15149	2326	2681	11529	7811	0	0	2102	9427	2883	737	3469	4342	1949	473	6984	26686	0	0	
