"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
16748					4	26	0.0425	0.1050	
16766					0	0	0.0000	0.0000	
16944					0	0	0.0000	0.0000	
16953					0	0	0.0000	0.0000	
17110					2	293	0.0375	0.0375	
17147					3	85	0.0475	0.0675	
17259					1	32	0.0600	0.0600	
17464					1	20	0.1488	0.1488	
17549					0	0	0.0000	0.0000	
17642					1	6	0.0350	0.0350	
17839					1	25	0.0375	0.0375	
17950					1	19	0.0624	0.0624	
18050					1	185	0.0500	0.0500	
18126					6	678	0.0475	0.0637	
18135					0	0	0.0000	0.0000	
18368					0	0	0.0000	0.0000	
18377					1	10	0.0550	0.0680	
18827					3	304	0.0600	0.0775	
18836					4	154	0.0525	0.0600	
18854					0	0	0.0000	0.0000	
18863					0	0	0.0000	0.0000	
18957					0	0	0.0000	0.0000	
19356					0	0	0.0000	0.0000	
19730					8	5358	0.0475	0.1490	
19936					0	0	0.0000	0.0000	
19972					0	0	0.0000	0.0000	
20053					0	0	0.0000	0.0000	
20147					4	84	0.0450	0.0700	
20259					0	0	0.0000	0.0000	
20370					0	0	0.0000	0.0000	
20512					0	0	0.0000	0.0000	
20633					0	0	0.0000	0.0000	
20754					0	0	0.0000	0.0000	
20839					1	86	0.0550	0.0550	
20857					0	0	0.0000	0.0000	
20866					0	0	0.0000	0.0000	
21256					1	24	0.0850	0.0850	
21359					0	0	0.0000	0.0000	
21630					0	0	0.0000	0.0000	
21658					0	0	0.0000	0.0000	
22048					8	521	0.0583	0.0900	
22235					3	114	0.0475	0.0550	
22356					0	0	0.0000	0.0000	
22459					0	0	0.0000	0.0000	
22543					0	0	0.0000	0.0000	
22552					4	28	0.0850	0.0950	
22730					1	7	0.1300	0.1300	
22936					0	0	0.0000	0.0000	
22954					0	0	0.0000	0.0000	
23036					0	0	0.0000	0.0000	
23045					2	34	0.0500	0.0900	
23241					1	385	0.0550	0.0550	
23344					0	0	0.0000	0.0000	
23456					5	89	0.0575	0.1015	
23504					0	0	0.0000	0.0000	
23540					3	6	0.1275	0.1275	
23643					0	0	0.0000	0.0000	
23755					0	0	0.0000	0.0000	
23812					0	0	0.0000	0.0000	
24006					0	0	0.0000	0.0000	
24266					0	0	0.0000	0.0000	
24453					0	0	0.0000	0.0000	
24659					1	66	0.0790	0.0790	
24668					4	31	0.0414	0.0700	
24855					0	0	0.0000	0.0000	
24949					0	0	0.0000	0.0000	
25357					0	0	0.0000	0.0000	
25450					0	0	0.0000	0.0000	
25647					5	487	0.0650	0.0775	
25852					1	99	0.0625	0.0625	
26149					0	0	0.0000	0.0000	
26233					0	0	0.0000	0.0000	
26242					1	730	0.0475	0.0475	
26457					0	0	0.0000	0.0000	
26756					0	0	0.0000	0.0000	
26765					0	0	0.0000	0.0000	
26859					0	0	0.0000	0.0000	
26916					3	139	0.0475	0.0750	
27548					0	0	0.0000	0.0000	
27614					0	0	0.0000	0.0000	
27838					0	0	0.0000	0.0000	
27847					0	0	0.0000	0.0000	
28013					0	0	0.0000	0.0000	
28152					0	0	0.0000	0.0000	
28255					1	50	0.0455	0.0455	
28349					3	219	0.0475	0.0475	
28406					0	0	0.0000	0.0000	
28572					0	0	0.0000	0.0000	
28732					1	10	0.0825	0.0825	
29104					1	325	0.0563	0.0563	
29159					0	0	0.0000	0.0000	
29252					0	0	0.0000	0.0000	
29636					0	0	0.0000	0.0000	
29850					3	50	0.0800	0.0900	
29944					0	0	0.0000	0.0000	
29953					0	0	0.0000	0.0000	
30025					0	0	0.0000	0.0000	
30052					0	0	0.0000	0.0000	
30146					0	0	0.0000	0.0000	
30155					0	0	0.0000	0.0000	
30258					0	0	0.0000	0.0000	
30418					0	0	0.0000	0.0000	
30502					0	0	0.0000	0.0000	
30650					0	0	0.0000	0.0000	
30810					0	0	0.0000	0.0000	
30856					0	0	0.0000	0.0000	
31134					0	0	0.0000	0.0000	
31152					1	8	0.0850	0.0850	
31255					1	147	0.0575	0.0575	
31303					1	210	0.0650	0.0650	
31657					2	27	0.0400	0.0700	
31826					0	0	0.0000	0.0000	
31835					1	29	0.0435	0.0435	
32159					0	0	0.0000	0.0000	
32234					0	0	0.0000	0.0000	
32766					0	0	0.0000	0.0000	
33147					0	0	0.0000	0.0000	
33259					0	0	0.0000	0.0000	
33268					0	0	0.0000	0.0000	
33549					0	0	0.0000	0.0000	
33727					1	138	0.0775	0.0775	
33754					0	0	0.0000	0.0000	
33772					0	0	0.0000	0.0000	
33839					0	0	0.0000	0.0000	
33857					1	4	0.0950	0.0950	
34032					0	0	0.0000	0.0000	
34153					0	0	0.0000	0.0000	
34359					0	0	0.0000	0.0000	
34425					0	0	0.0000	0.0000	
34434					2	44	0.0600	0.0600	
34452					0	0	0.0000	0.0000	
34537					0	0	0.0000	0.0000	
34555					2	2	0.0795	0.0865	
34742					0	0	0.0000	0.0000	
34836					0	0	0.0000	0.0000	
34863					5	130	0.0475	0.0700	
35057					0	0	0.0000	0.0000	
35244					0	0	0.0000	0.0000	
35301	0	0	0.0000	0.0000					
35570					0	0	0.0000	0.0000	
35646					0	0	0.0000	0.0000	
35842					3	58	0.0525	0.0750	
35851					0	0	0.0000	0.0000	
35936					0	0	0.0000	0.0000	
36054					0	0	0.0000	0.0000	
36344					1	47	0.0700	0.0700	
36456					5	71	0.0500	0.0500	
36830					1	150	0.0700	0.0700	
36858					0	0	0.0000	0.0000	
36933					0	0	0.0000	0.0000	
37051					0	0	0.0000	0.0000	
37341					1	5	0.1050	0.1050	
37350					0	0	0.0000	0.0000	
37378					0	0	0.0000	0.0000	
37435					0	0	0.0000	0.0000	
37640					0	0	0.0000	0.0000	
37659					0	0	0.0000	0.0000	
37743					1	15	0.0625	0.0625	
37949					0	0	0.0000	0.0000	
38441					0	0	0.0000	0.0000	
38478					3	39	0.0575	0.0663	
38526					0	0	0.0000	0.0000	
38535					0	0	0.0000	0.0000	
38740					1	78	0.0600	0.0600	
39327					1	2	0.0600	0.0600	
39420					1	18	0.0650	0.0650	
39475					0	0	0.0000	0.0000	
39756					0	0	0.0000	0.0000	
39934					2	42	0.0575	0.0725	
40033					0	0	0.0000	0.0000	
40051					0	0	0.0000	0.0000	
40305					0	0	0.0000	0.0000	
40350					1	380	0.0700	0.0825	
40707					0	0	0.0000	0.0000	
40855					0	0	0.0000	0.0000	
41245					0	0	0.0000	0.0000	
41553					1	29	0.0700	0.0700	
41629					0	0	0.0000	0.0000	
41647					0	0	0.0000	0.0000	
41759					0	0	0.0000	0.0000	
41825					1	100	0.0475	0.0475	
41937					0	0	0.0000	0.0000	
41955					0	0	0.0000	0.0000	
42037					4	143	0.0500	0.0675	
42055					0	0	0.0000	0.0000	
42354					3	47	0.0600	0.0650	
42420					0	0	0.0000	0.0000	
42448					1	7	0.0700	0.0700	
42457					0	0	0.0000	0.0000	
42541	0	0	0.0000	0.0000					
43052					1	12	0.0675	0.0675	
43155					2	32	0.0695	0.0750	
43173					0	0	0.0000	0.0000	
43324					5	54	0.0398	0.0900	
43351					0	0	0.0000	0.0000	
43454					0	0	0.0000	0.0000	
43511					1	70	0.0624	0.0624	
43641					0	0	0.0000	0.0000	
43669					0	0	0.0000	0.0000	
43744					0	0	0.0000	0.0000	
43856					2	69	0.0575	0.0600	
43959					0	0	0.0000	0.0000	
44040					0	0	0.0000	0.0000	
44134	0	0	0.0000	0.0000					
44433					0	0	0.0000	0.0000	
44451					0	0	0.0000	0.0000	
44602	0	0	0.0000	0.0000					
44741					0	0	0.0000	0.0000	
44750					0	0	0.0000	0.0000	
44929					3	117	0.0475	0.0750	
45038					0	0	0.0000	0.0000	
45047					3	344	0.0425	0.0650	
45056					1	16	0.0850	0.0850	
45270					0	0	0.0000	0.0000	
45430					2	14	0.0750	0.0750	
45458					0	0	0.0000	0.0000	
45551					3	281	0.0500	0.0685	
45560					0	0	0.0000	0.0000	
45627					0	0	0.0000	0.0000	
45775					0	0	0.0000	0.0000	
46053					3	60	0.1225	0.1300	
46905					2	57	0.0475	0.0574	
46941					0	0	0.0000	0.0000	
47153					0	0	0.0000	0.0000	
47247					1	20	0.0625	0.0625	
47256					0	0	0.0000	0.0000	
47377					0	0	0.0000	0.0000	
47452					0	0	0.0000	0.0000	
47500					0	0	0.0000	0.0000	
47658					0	0	0.0000	0.0000	
48057					2	76	0.0568	0.0800	
48150					0	0	0.0000	0.0000	
48208					0	0	0.0000	0.0000	
48374					1	78	0.0525	0.0525	
48440					1	20	0.0675	0.0675	
48552					0	0	0.0000	0.0000	
48673					0	0	0.0000	0.0000	
48730					2	4	0.0575	0.0575	
49054					0	0	0.0000	0.0000	
49148					2	134	0.0710	0.0740	
49241					2	16	0.0775	0.0825	
49344					0	0	0.0000	0.0000	
49362					0	0	0.0000	0.0000	
49540					0	0	0.0000	0.0000	
49643					2	861	0.0450	0.0725	
49652					0	0	0.0000	0.0000	
49821					1	585	0.0675	0.0675	
49858					0	0	0.0000	0.0000	
49951					0	0	0.0000	0.0000	
50144					0	0	0.0000	0.0000	
50461					0	0	0.0000	0.0000	
50546					0	0	0.0000	0.0000	
50854					1	5	0.0600	0.0600	
50957					0	0	0.0000	0.0000	
51253					0	0	0.0000	0.0000	
51347					0	0	0.0000	0.0000	
51356					0	0	0.0000	0.0000	
51459					2	22	0.0500	0.0975	
51730					0	0	0.0000	0.0000	
51842					1	110	0.0645	0.0645	
51972					0	0	0.0000	0.0000	
52410					0	0	0.0000	0.0000	
52456					0	0	0.0000	0.0000	
52719					0	0	0.0000	0.0000	
52951					1	16	0.0675	0.0675	
53015					0	0	0.0000	0.0000	
53033	0	0	0.0000	0.0000					
53051					0	0	0.0000	0.0000	
53239					2	164	0.0775	0.0900	
53453					0	0	0.0000	0.0000	
53752					2	76	0.0425	0.0725	
54049					0	0	0.0000	0.0000	
54058					0	0	0.0000	0.0000	
54124					0	0	0.0000	0.0000	
54357					0	0	0.0000	0.0000	
54375					0	0	0.0000	0.0000	
54441					0	0	0.0000	0.0000	
54656					1	7	0.0690	0.0690	
55019					0	0	0.0000	0.0000	
55176					0	0	0.0000	0.0000	
55251					0	0	0.0000	0.0000	
55336					2	152	0.0675	0.0675	
55635					0	0	0.0000	0.0000	
55653					0	0	0.0000	0.0000	
55916					0	0	0.0000	0.0000	
56230					1	2	0.0975	0.0975	
56258					0	0	0.0000	0.0000	
56351					4	135	0.0420	0.0688	
56427					1	13	0.0275	0.0275	
56548					0	0	0.0000	0.0000	
56557					0	0	0.0000	0.0000	
56717					0	0	0.0000	0.0000	
56726					2	176	0.0450	0.0650	
57040					0	0	0.0000	0.0000	
57134					0	0	0.0000	0.0000	
57228					0	0	0.0000	0.0000	
57255					3	18	0.0825	0.1000	
57451					0	0	0.0000	0.0000	
57572					0	0	0.0000	0.0000	
57956					0	0	0.0000	0.0000	
58074					0	0	0.0000	0.0000	
58207					0	0	0.0000	0.0000	
58225					0	0	0.0000	0.0000	
58243	0	0	0.0000	0.0000					
58355					0	0	0.0000	0.0000	
58551					1	15	0.0700	0.0700	
58636					0	0	0.0000	0.0000	
58757					1	15	0.0800	0.0800	
58971					1	10	0.0000	0.0000	
59259					0	0	0.0000	0.0000	
59316					0	0	0.0000	0.0000	
59352					1	25	0.0675	0.0675	
59679					0	0	0.0000	0.0000	
59754					0	0	0.0000	0.0000	
60143	0	0	0.0000	0.0000					
60219					0	0	0.0000	0.0000	
60330					3	78	0.0750	0.1000	
60433					1	6	0.0600	0.0600	
60545					0	0	0.0000	0.0000	
60554					0	0	0.0000	0.0000	
60648					2	93	0.0475	0.0625	
61001					0	0	0.0000	0.0000	
61122					2	182	0.0520	0.0700	
61355					0	0	0.0000	0.0000	
61476					3	502	0.0475	0.0475	
61533					0	0	0.0000	0.0000	
61757					0	0	0.0000	0.0000	
61832					3	676	0.0690	0.0775	
61953					0	0	0.0000	0.0000	
62044					0	0	0.0000	0.0000	
62101					0	0	0.0000	0.0000	
62147					0	0	0.0000	0.0000	
62651					1	20	0.0614	0.0614	
62709					0	0	0.0000	0.0000	
63050					2	34	0.0825	0.0825	
63069	0	0	0.0000	0.0000					
63078					0	0	0.0000	0.0000	
63201					1	6	0.0775	0.0775	
63359					1	2	0.0800	0.0800	
63573					0	0	0.0000	0.0000	
63733					2	69	0.0795	0.0795	
63742					0	0	0.0000	0.0000	
63751					0	0	0.0000	0.0000	
64150					0	0	0.0000	0.0000	
64253					0	0	0.0000	0.0000	
64543					0	0	0.0000	0.0000	
64552					0	0	0.0000	0.0000	
64619	0	0	0.0000	0.0000					
64646					0	0	0.0000	0.0000	
64730					0	0	0.0000	0.0000	
64758					1	25	0.0695	0.0695	
65205					0	0	0.0000	0.0000	
65241					1	3	0.1800	0.1800	
65513	0	0	0.0000	0.0000					
65559					2	55	0.0575	0.0575	
65746					0	0	0.0000	0.0000	
65858					0	0	0.0000	0.0000	
66015	0	0	0.0000	0.0000					
66154					3	79	0.0450	0.0450	
66172					0	0	0.0000	0.0000	
66275					0	0	0.0000	0.0000	
66350					0	0	0.0000	0.0000	
66613					0	0	0.0000	0.0000	
66837					1	44	0.0750	0.0750	
66846					2	156	0.0600	0.0750	
66903					2	189	0.0650	0.0750	
67142					5	265	0.0663	0.1000	
67151					0	0	0.0000	0.0000	
67209					2	250	0.0425	0.0638	
67254					0	0	0.0000	0.0000	
67311					0	0	0.0000	0.0000	
67414					0	0	0.0000	0.0000	
67777					0	0	0.0000	0.0000	
67852					0	0	0.0000	0.0000	
68345					1	18	0.0695	0.0695	
68448					1	10	0.0670	0.0670	
68569					0	0	0.0000	0.0000	
68756					2	11	0.0800	0.0850	
68831					0	0	0.0000	0.0000	
68840					0	0	0.0000	0.0000	
68859					0	0	0.0000	0.0000	
68943					0	0	0.0000	0.0000	
69333					2	859	0.0475	0.0500	
69351					0	0	0.0000	0.0000	
69650					0	0	0.0000	0.0000	
69678					1	1	0.1080	0.1080	
69847					0	0	0.0000	0.0000	
70049					0	0	0.0000	0.0000	
70058					0	0	0.0000	0.0000	
70076					0	0	0.0000	0.0000	
70151					0	0	0.0000	0.0000	
70218					0	0	0.0000	0.0000	
70254					0	0	0.0000	0.0000	
70414					0	0	0.0000	0.0000	
70638					0	0	0.0000	0.0000	
70955					0	0	0.0000	0.0000	
71318					0	0	0.0000	0.0000	
71457					1	300	0.0695	0.0695	
71671					0	0	0.0000	0.0000	
71859					0	0	0.0000	0.0000	
72258					0	0	0.0000	0.0000	
72276					0	0	0.0000	0.0000	
72351					3	13	0.0800	0.0900	
72418					0	0	0.0000	0.0000	
72454					0	0	0.0000	0.0000	
72614					1	50	0.0475	0.0475	
72678					0	0	0.0000	0.0000	
73031					0	0	0.0000	0.0000	
73116					0	0	0.0000	0.0000	
73152					8	97	0.0450	0.0790	
73554					0	0	0.0000	0.0000	
73956					0	0	0.0000	0.0000	
74056					0	0	0.0000	0.0000	
74140					1	5	0.0650	0.0650	
74159					0	0	0.0000	0.0000	
74337					0	0	0.0000	0.0000	
74403					0	0	0.0000	0.0000	
74449					0	0	0.0000	0.0000	
74458					0	0	0.0000	0.0000	
75053					0	0	0.0000	0.0000	
75259					1	9	0.1200	0.1200	
75446					0	0	0.0000	0.0000	
75455					0	0	0.0000	0.0000	
75558					3	19	0.0440	0.0800	
75576					0	0	0.0000	0.0000	
75633	4	713	0.0650	0.1000					
75651					0	0	0.0000	0.0000	
75857					3	72	0.0575	0.0850	
76050					0	0	0.0000	0.0000	
76135					0	0	0.0000	0.0000	
76153					2	28	0.0650	0.0745	
76201	0	0	0.0000	0.0000					
76443					1	40	0.0600	0.0600	
76742					0	0	0.0000	0.0000	
76854					0	0	0.0000	0.0000	
77150					0	0	0.0000	0.0000	
77253					2	93	0.0800	0.0800	
77347					0	0	0.0000	0.0000	
77374					0	0	0.0000	0.0000	
77422					0	0	0.0000	0.0000	
77758					0	0	0.0000	0.0000	
77851					0	0	0.0000	0.0000	
78036					1	275	0.0500	0.0500	
78054					0	0	0.0000	0.0000	
78157					0	0	0.0000	0.0000	
78241					0	0	0.0000	0.0000	
78559					0	0	0.0000	0.0000	
78643					0	0	0.0000	0.0000	
78858					0	0	0.0000	0.0000	
79042					0	0	0.0000	0.0000	
79127					1	3	0.0775	0.0775	
79145					0	0	0.0000	0.0000	
79257					0	0	0.0000	0.0000	
79855					0	0	0.0000	0.0000	
80020					0	0	0.0000	0.0000	
80150					9	137	0.0409	0.0700	
80431					0	0	0.0000	0.0000	
80552					2	3	0.0800	0.0850	
80936					0	0	0.0000	0.0000	
81054					1	50	0.0625	0.0625	
81429					0	0	0.0000	0.0000	
82024					0	0	0.0000	0.0000	
82033					1	31	0.0575	0.0575	
82257					1	21	0.0865	0.0865	
82350					0	0	0.0000	0.0000	
82659					1	29	0.0650	0.0650	
83151					3	365	0.0650	0.0700	
83236					0	0	0.0000	0.0000	
83311					0	0	0.0000	0.0000	
83357					0	0	0.0000	0.0000	
83450					1	2	0.1800	0.1800	
83638	0	0	0.0000	0.0000					
83834					0	0	0.0000	0.0000	
83852					0	0	0.0000	0.0000	
83955					0	0	0.0000	0.0000	
84046					0	0	0.0000	0.0000	
84055					0	0	0.0000	0.0000	
84251					0	0	0.0000	0.0000	
84345					1	1098	0.0675	0.0675	
84541					0	0	0.0000	0.0000	
84804					0	0	0.0000	0.0000	
84970					0	0	0.0000	0.0000	
85043					3	18	0.0800	0.0800	
85052					0	0	0.0000	0.0000	
85258					0	0	0.0000	0.0000	
85454					2	14	0.0700	0.0725	
85856					2	22	0.0750	0.0775	
85931					0	0	0.0000	0.0000	
86349					6	186	0.0550	0.0550	
86358					0	0	0.0000	0.0000	
86527					0	0	0.0000	0.0000	
86554					5	3	0.0425	0.1350	
87047					2	25	0.0575	0.0775	
87159					0	0	0.0000	0.0000	
87234					0	0	0.0000	0.0000	
87476					0	0	0.0000	0.0000	
87533					0	0	0.0000	0.0000	
87944					4	617	0.0600	0.0600	
88240					0	0	0.0000	0.0000	
88259					0	0	0.0000	0.0000	
88352					0	0	0.0000	0.0000	
88455					3	140	0.0650	0.0715	
88530					0	0	0.0000	0.0000	
88950					0	0	0.0000	0.0000	
89032					0	0	0.0000	0.0000	
89135					0	0	0.0000	0.0000	
89162					0	0	0.0000	0.0000	
89452					0	0	0.0000	0.0000	
89751					0	0	0.0000	0.0000	
89854					0	0	0.0000	0.0000	
89957					1	40	0.0540	0.0540	
90047					3	35	0.0650	0.0700	
90159					2	26	0.0475	0.0475	
90234					0	0	0.0000	0.0000	
90252					0	0	0.0000	0.0000	
90328					0	0	0.0000	0.0000	
90337					3	52	0.0700	0.0900	
90403					0	0	0.0000	0.0000	
90467					1	196	0.0625	0.0625	
90627					2	2077	0.0700	0.0750	
90645					0	0	0.0000	0.0000	
90739					0	0	0.0000	0.0000	
91129					0	0	0.0000	0.0000	
91147					1	10	0.0800	0.0800	
91156					3	200	0.0625	0.1025	
91259					0	0	0.0000	0.0000	
91615					0	0	0.0000	0.0000	
91651					1	2	0.0800	0.0800	
91754					11	511	0.0375	0.1350	
91866					0	0	0.0000	0.0000	
91950					0	0	0.0000	0.0000	
91969					3	200	0.0575	0.0600	
92050					0	0	0.0000	0.0000	
92144					0	0	0.0000	0.0000	
92162					0	0	0.0000	0.0000	
92630					0	0	0.0000	0.0000	
92706					1	50	0.0475	0.0475	
92854					4	290	0.0600	0.0650	
92902					0	0	0.0000	0.0000	
93039					0	0	0.0000	0.0000	
93244					0	0	0.0000	0.0000	
93329					0	0	0.0000	0.0000	
93413					1	5	0.0925	0.0925	
93543					0	0	0.0000	0.0000	
93619					0	0	0.0000	0.0000	
93628					0	0	0.0000	0.0000	
93721					0	0	0.0000	0.0000	
93758					1	30	0.0750	0.0750	
94139					1	2	0.0950	0.0950	
94447					0	0	0.0000	0.0000	
94456					3	192	0.0700	0.0825	
94522					1	159	0.0625	0.0625	
94661					0	0	0.0000	0.0000	
94755					3	66	0.0750	0.0800	
94858					1	18	0.0700	0.0700	
95051					0	0	0.0000	0.0000	
95659					3	60	0.0700	0.1000	
95725					0	0	0.0000	0.0000	
95855					7	80	0.0700	0.0800	
96254					0	0	0.0000	0.0000	
96357					0	0	0.0000	0.0000	
96553					2	107	0.0515	0.0850	
97037					0	0	0.0000	0.0000	
97055					1	17	0.0750	0.0750	
97279					1	3	0.1395	0.1395	
97457					0	0	0.0000	0.0000	
97804					0	0	0.0000	0.0000	
97943					0	0	0.0000	0.0000	
98351					0	0	0.0000	0.0000	
98360					0	0	0.0000	0.0000	
98454					0	0	0.0000	0.0000	
98463					0	0	0.0000	0.0000	
98548					0	0	0.0000	0.0000	
98557					0	0	0.0000	0.0000	
98641					0	0	0.0000	0.0000	
98717	0	0	0.0000	0.0000					
99004					0	0	0.0000	0.0000	
99059					2	9	0.0450	0.0610	
99143					0	0	0.0000	0.0000	
99255					2	33	0.0750	0.0750	
99442					0	0	0.0000	0.0000	
99536					2	20	0.0575	0.0700	
99853					0	0	0.0000	0.0000	
99974					0	0	0.0000	0.0000	
100160					0	0	0.0000	0.0000	
100236					2	31	0.0600	0.0600	
100357					0	0	0.0000	0.0000	
100553					1	4	0.0975	0.0975	
100562					0	0	0.0000	0.0000	
100843					1	24	0.0550	0.0550	
101019	0	0	0.0000	0.0000					
101037					1	20	0.0845	0.0845	
101233					0	0	0.0000	0.0000	
101327					0	0	0.0000	0.0000	
101345					0	0	0.0000	0.0000	
101439					0	0	0.0000	0.0000	
101671					0	0	0.0000	0.0000	
101738					0	0	0.0000	0.0000	
101952					0	0	0.0000	0.0000	
102155					0	0	0.0000	0.0000	
102333					2	51	0.0718	0.0755	
102342					0	0	0.0000	0.0000	
102539					1	6	0.0650	0.0650	
102557					0	0	0.0000	0.0000	
103134					2	75	0.0606	0.0750	
103255					2	120	0.0600	0.0600	
103536					1	16	0.0700	0.0700	
103554					0	0	0.0000	0.0000	
103563					1	20	0.0325	0.0325	
103602					0	0	0.0000	0.0000	
104038					0	0	0.0000	0.0000	
104056					0	0	0.0000	0.0000	
104234					0	0	0.0000	0.0000	
104430					0	0	0.0000	0.0000	
104542					0	0	0.0000	0.0000	
104663					0	0	0.0000	0.0000	
105026					1	20	0.0790	0.0790	
105044					3	41	0.0800	0.0800	
105053					3	96	0.0560	0.0560	
105071					0	0	0.0000	0.0000	
105222					1	1	0.0750	0.0750	
105530					0	0	0.0000	0.0000	
105633					0	0	0.0000	0.0000	
106359					0	0	0.0000	0.0000	
106377					0	0	0.0000	0.0000	
106452					0	0	0.0000	0.0000	
106519					0	0	0.0000	0.0000	
106546					1	214	0.0700	0.0700	
106555					0	0	0.0000	0.0000	
106658					0	0	0.0000	0.0000	
107057					2	46	0.0960	0.0960	
107141					0	0	0.0000	0.0000	
107150					7	135	0.0430	0.0800	
107226					1	56	0.0725	0.0725	
107244					1	25	0.0675	0.0675	
107431					1	55	0.0675	0.0675	
107459					1	17	0.0619	0.0619	
107758					0	0	0.0000	0.0000	
108157					0	0	0.0000	0.0000	
108250					0	0	0.0000	0.0000	
108269					1	5	0.1000	0.1000	
108652					1	7	0.0600	0.0600	
108746					1	68	0.0650	0.0650	
108951					0	0	0.0000	0.0000	
