"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	
37					0	0	0.0000	0.0000	
242					0	0	0.0000	0.0000	
279					0	0	0.0000	0.0000	
354					0	0	0.0000	0.0000	
439					1	24	0.0525	0.0525	
457					0	0	0.0000	0.0000	
505					0	0	0.0000	0.0000	
1146					0	0	0.0000	0.0000	
1155					0	0	0.0000	0.0000	
1351					0	0	0.0000	0.0000	
1454					2	165	0.0463	0.0563	
1557					5	81	0.0414	0.0790	
1632					1	100	0.0550	0.0550	
1669					1	16	0.0700	0.0700	
1829					0	0	0.0000	0.0000	
1856					1	12	0.0800	0.0800	
2040					3	232	0.0475	0.0550	
2161					6	185	0.0275	0.0990	
2376					0	0	0.0000	0.0000	
2451					0	0	0.0000	0.0000	
2554					0	0	0.0000	0.0000	
2732					0	0	0.0000	0.0000	
2750					1	5	0.0625	0.0625	
2938					0	0	0.0000	0.0000	
2956					0	0	0.0000	0.0000	
3252					1	3	0.0725	0.0725	
3458					0	0	0.0000	0.0000	
3506					0	0	0.0000	0.0000	
3579					3	172	0.0400	0.0475	
3720					0	0	0.0000	0.0000	
3953					0	0	0.0000	0.0000	
4138					1	38	0.0525	0.0525	
4147					1	150	0.0550	0.0550	
4156					0	0	0.0000	0.0000	
4231					0	0	0.0000	0.0000	
4437					1	176	0.0538	0.0538	
4745					4	139	0.0650	0.0775	
4839					0	0	0.0000	0.0000	
5005					0	0	0.0000	0.0000	
5050					0	0	0.0000	0.0000	
5069					0	0	0.0000	0.0000	
5135					1	9	0.0525	0.0525	
5210					1	313	0.0288	0.0288	
5247					0	0	0.0000	0.0000	
5274					4	157	0.0425	0.0800	
5331					0	0	0.0000	0.0000	
5461					0	0	0.0000	0.0000	
5751					0	0	0.0000	0.0000	
5939					0	0	0.0000	0.0000	
6039					3	13	0.0400	0.0400	
6057					0	0	0.0000	0.0000	
6141					0	0	0.0000	0.0000	
6329					0	0	0.0000	0.0000	
6972					1	25	0.0475	0.2500	
7009					0	0	0.0000	0.0000	
7045					0	0	0.0000	0.0000	
7157					2	43	0.0650	0.0700	
7166					0	0	0.0000	0.0000	
7456					0	0	0.0000	0.0000	
7634					0	0	0.0000	0.0000	
8033					0	0	0.0000	0.0000	
8417					0	0	0.0000	0.0000	
8462					2	3	0.0525	0.0575	
8547					0	0	0.0000	0.0000	
8631					0	0	0.0000	0.0000	
9115					0	0	0.0000	0.0000	
9160					0	0	0.0000	0.0000	
9357					0	0	0.0000	0.0000	
9553					3	125	0.0460	0.0675	
9807					1	60	0.0475	0.0475	
9955					0	0	0.0000	0.0000	
10157					1	93	0.0750	0.0750	
10250					0	0	0.0000	0.0000	
10849					6	629	0.0300	0.0600	
10858					0	0	0.0000	0.0000	
11145					0	0	0.0000	0.0000	
11640					0	0	0.0000	0.0000	
11837					0	0	0	0	
12030					1	73	0.0425	0.0425	
12058					5	324	0.0375	0.0750	
12142					3	39	0.0675	0.0675	
12245					1	34	0.0645	0.0645	
12311	0	0	0	0					
12357					0	0	0.0000	0.0000	
12647					2	219	0.0600	0.0628	
12656					2	12	0.0515	0.0800	
12937					0	0	0.0000	0.0000	
12946					0	0	0.0000	0.0000	
12955					1	425	0.0450	0.0450	
13037					0	0	0.0000	0.0000	
13103					0	0	0.0000	0.0000	
13251					0	0	0.0000	0.0000	
13309					1	100	0.0325	0.0325	
13457					1	2	0.0452	0.0452	
14052					4	29	0.0430	0.0690	
14155					0	0	0.0000	0.0000	
14258					5	1921	0.0450	0.0550	
14409	0	0	0.0000	0.0000					
14454					0	0	0.0000	0.0000	
14650					1	10	0.0335	0.0335	
14753					2	12	0.0800	0.0800	
14865					0	0	0.0000	0.0000	
14931					0	0	0.0000	0.0000	
14940					0	0	0.0000	0.0000	
15536					0	0	0.0000	0.0000	
15732					1	101	0.0475	0.0475	
16337					0	0	0.0000	0.0000	
16355					0	0	0.0000	0.0000	
16458					0	0	0.0000	0.0000	
16551					1	20	0.0680	0.0680	
16748					2	101	0.0575	0.1075	
16766					0	0	0.0000	0.0000	
16944					0	0	0.0000	0.0000	
16953					2	9	0.0440	0.0750	
17110					2	217	0.0325	0.0325	
17147					0	0	0.0000	0.0000	
17259					0	0	0.0000	0.0000	
17464					1	150	0.0525	0.0525	
17549					0	0	0.0000	0.0000	
17839					0	0	0.0000	0.0000	
17950					2	6	0.0650	0.0700	
18050					2	525	0.0400	0.0500	
18135					1	340	0.0290	0.0290	
18368					0	0	0.0000	0.0000	
18377					0	0	0.0000	0.0000	
18827					1	29	0.0490	0.0490	
18836					1	6	0.1090	0.1090	
18854					0	0	0.0000	0.0000	
18863					0	0	0.0000	0.0000	
18957					0	0	0.0000	0.0000	
19356					1	8	0.0600	0.0600	
19730					1	36	0.0425	0.0425	
19936					0	0	0.0000	0.0000	
19972					0	0	0.0000	0.0000	
20053					0	0	0.0000	0.0000	
20147					2	39	0.0600	0.0700	
20259					0	0	0.0000	0.0000	
20370					0	0	0.0000	0.0000	
20512					0	0	0.0000	0.0000	
20633					0	0	0.0000	0.0000	
20754					0	0	0.0000	0.0000	
20839					0	0	0.0000	0.0000	
20857					1	10	0.0390	0.0390	
20866					0	0	0.0000	0.0000	
21256					1	19	0.0800	0.0800	
21359					0	0	0.0000	0.0000	
21630					0	0	0.0000	0.0000	
21658					1	250	0.0435	0.0435	
22048					0	0	0.0000	0.0000	
22235					0	0	0.0000	0.0000	
22356					3	56	0.0425	0.0790	
22459					0	0	0.0000	0.0000	
22543					0	0	0.0000	0.0000	
22552					0	0	0.0000	0.0000	
22730					1	3	0.1350	0.1350	
22936					0	0	0.0000	0.0000	
22954					2	212	0.0475	0.0525	
23036					1	11	0.0500	0.0500	
23045					1	25	0.0500	0.0500	
23241					0	0	0.0000	0.0000	
23456					0	0	0.0000	0.0000	
23504					0	0	0.0000	0.0000	
23540					2	15	0.0625	0.1275	
23643					0	0	0.0000	0.0000	
23755					0	0	0.0000	0.0000	
23812					4	488	0.0325	0.0575	
24006					0	0	0.0000	0.0000	
24266					0	0	0.0000	0.0000	
24453					0	0	0.0000	0.0000	
24659					1	17	0.0690	0.0690	
24668					4	135	0.0475	0.0775	
24855					0	0	0.0000	0.0000	
24949					0	0	0.0000	0.0000	
25357					0	0	0.0000	0.0000	
25647					3	67	0.0700	0.0750	
25852					2	182	0.0400	0.0650	
26149					1	37	0.0668	0.0668	
26233					0	0	0.0000	0.0000	
26242					1	8	0.0575	0.0575	
26457					0	0	0.0000	0.0000	
26756					0	0	0.0000	0.0000	
26765					1	1	0.0425	0.0425	
26859					0	0	0.0000	0.0000	
26916					0	0	0.0000	0.0000	
27548					5	337	0.0462	0.0575	
27614					0	0	0.0000	0.0000	
27838					0	0	0.0000	0.0000	
27847					0	0	0.0000	0.0000	
28013					0	0	0.0000	0.0000	
28152					0	0	0.0000	0.0000	
28255					2	70	0.0360	0.0675	
28349					0	0	0.0000	0.0000	
28406					0	0	0.0000	0.0000	
28572					0	0	0.0000	0.0000	
28732					0	0	0.0000	0.0000	
29104					1	25	0.0449	0.0449	
29159					0	0	0.0000	0.0000	
29252					0	0	0.0000	0.0000	
29636					0	0	0.0000	0.0000	
29850					1	18	0.0800	0.0800	
29944					0	0	0.0000	0.0000	
29953					0	0	0.0000	0.0000	
30025					0	0	0.0000	0.0000	
30052					0	0	0.0000	0.0000	
30146					0	0	0.0000	0.0000	
30155					0	0	0.0000	0.0000	
30258					0	0	0.0000	0.0000	
30418					0	0	0.0000	0.0000	
30502					1	24	0.0419	0.0419	
30650					0	0	0.0000	0.0000	
30810					0	0	0.0000	0.0000	
30856					0	0	0.0000	0.0000	
31134					0	0	0.0000	0.0000	
31152					1	500	0.0550	0.0550	
31255					1	168	0.0650	0.0650	
31303					1	3	0.1800	0.1800	
31657					1	8	0.0550	0.0550	
31826					0	0	0.0000	0.0000	
31835					2	113	0.0395	0.0625	
32159					0	0	0.0000	0.0000	
32234					2	26	0.0725	0.0725	
32766					0	0	0.0000	0.0000	
33147					1	60	0.0480	0.0480	
33259					0	0	0.0000	0.0000	
33268					0	0	0.0000	0.0000	
33549					0	0	0.0000	0.0000	
33727					0	0	0.0000	0.0000	
33754					0	0	0.0000	0.0000	
33772					0	0	0.0000	0.0000	
33839					0	0	0.0000	0.0000	
33857					2	17	0.0700	0.0900	
34153					0	0	0.0000	0.0000	
34359					0	0	0.0000	0.0000	
34425					0	0	0.0000	0.0000	
34434					4	54	0.0600	0.0600	
34452					0	0	0.0000	0.0000	
34537					0	0	0.0000	0.0000	
34555					1	108	0.0475	0.0475	
34742					1	35	0.0556	0.0556	
34836					0	0	0.0000	0.0000	
34863					0	0	0.0000	0.0000	
35057					0	0	0.0000	0.0000	
35244					0	0	0.0000	0.0000	
35301	0	0	0.0000	0.0000					
35570					0	0	0.0000	0.0000	
35646					0	0	0.0000	0.0000	
35842					2	53	0.0525	0.0563	
35936					0	0	0.0000	0.0000	
36054					0	0	0.0000	0.0000	
36344					2	142	0.0475	0.0600	
36456					8	412	0.0500	0.0500	
36830					0	0	0.0000	0.0000	
36858					0	0	0.0000	0.0000	
36933					0	0	0.0000	0.0000	
37051					0	0	0.0000	0.0000	
37341					3	108	0.0859	0.1059	
37350					0	0	0.0000	0.0000	
37378					0	0	0.0000	0.0000	
37435					0	0	0.0000	0.0000	
37640					1	30	0.0300	0.0300	
37659					4	85	0.0425	0.0500	
37743					0	0	0.0000	0.0000	
37949					0	0	0.0000	0.0000	
38441					0	0	0.0000	0.0000	
38478					3	15	0.0900	0.0900	
38526					0	0	0.0000	0.0000	
38535					0	0	0.0000	0.0000	
38740					3	26	0.0474	0.1375	
39327					0	0	0.0000	0.0000	
39420					0	0	0.0000	0.0000	
39475					0	0	0.0000	0.0000	
39756					0	0	0.0000	0.0000	
39934					1	29	0.0525	0.0525	
40033					5	95	0.0479	0.0700	
40305					0	0	0.0000	0.0000	
40350					3	207	0.0448	0.0750	
40707					0	0	0.0000	0.0000	
40855					0	0	0.0000	0.0000	
41245					0	0	0.0000	0.0000	
41553					0	0	0.0000	0.0000	
41629					0	0	0.0000	0.0000	
41647					0	0	0.0000	0.0000	
41759					0	0	0.0000	0.0000	
41825					0	0	0.0000	0.0000	
41937					0	0	0.0000	0.0000	
41955					0	0	0.0000	0.0000	
42037					0	0	0.0000	0.0000	
42055					1	3	0.0800	0.0800	
42354					1	12	0.0600	0.0600	
42420					0	0	0.0000	0.0000	
42448					0	0	0.0000	0.0000	
42457					2	58	0.0750	0.0850	
42541	1	449	0.0613	0.0613					
43052					1	50	0.0625	0.0625	
43155					1	42	0.0600	0.0600	
43173	0	0	0.0000	0.0000					
43324					1	199	0.0525	0.0525	
43351					0	0	0.0000	0.0000	
43454					0	0	0.0000	0.0000	
43511					0	0	0.0000	0.0000	
43641					0	0	0.0000	0.0000	
43744					0	0	0.0000	0.0000	
43856					0	0	0.0000	0.0000	
43959					0	0	0.0000	0.0000	
44040					1	17	0.0700	0.0700	
44134	0	0	0.0000	0.0000					
44433					0	0	0.0000	0.0000	
44451					1	74	0.0700	0.0700	
44602					0	0	0.0000	0.0000	
44741					1	110	0.0500	0.0500	
44750					0	0	0.0000	0.0000	
44929					0	0	0.0000	0.0000	
45038					0	0	0.0000	0.0000	
45047					0	0	0.0000	0.0000	
45056					1	18	0.0550	0.0550	
45270					0	0	0.0000	0.0000	
45430					0	0	0.0000	0.0000	
45458					0	0	0.0000	0.0000	
45551					0	0	0.0000	0.0000	
45560					0	0	0.0000	0.0000	
45627					0	0	0.0000	0.0000	
45775					0	0	0.0000	0.0000	
46053					3	287	0.0525	0.0700	
46941					0	0	0.0000	0.0000	
47153					0	0	0.0000	0.0000	
47247					1	48	0.0475	0.0475	
