"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
	CHG-OFFS ON CONSTRCTN&LAND DEVLPMT	RECVRS ON CONSTRCTN&LAND DEVLPMT LNS	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFFS ON LNS SECD BY NONFARM NONR	RECVRS ON LNS SECD BY NONFARM NONRES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	CHG-OFF ON LOANS TO DEPOSITORY INST	RECOV ON LOANS TO DEPOSITORY INST	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHRGE-OFFS ON LNS TO U.S. DEP INST	CHRGE-OFFS ON INS TO FOREIGN BANKS	CHARGE-OFFS ON LOANS TO FARMERS	CHRG-OFF LEASE FNC RCVBL US ADDR	CHRG-OFF LEASE FNC RCVBL NON US ADDR	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOV ON LOANS TO U.S. DEPOSITORY IN	RECOVERIES ON LOANS TO FOREIGN BANKS	RECOVERIES ON LOANS TO FARMERS	RECOV ON LEASE FIN RECEIVABLE-US ADD	RCVRY LEASE FNC RCVBL NON US ADD	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	CHARGE-OFFS ON: OTHER INDIV LOANS	RECOVERIES ON: OTHER INDIV LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	
37	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	13	3	0	0	0	
242	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
279	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
354	0	0	0	0	0	0	0	1	0	0	0	0	16	1			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	14	0	0	0	0	
439	0	0	0	0	0	0	4	0	0	0	0	0	25	0			0	0	281	220	0	0						0						0			0	0	0	0			0	0	56	3	22	0	1	0	
457	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	3	0	0	0	0						0						3			0	0	0	0			0	0	0	0	0	0	0	0	
505	0	0	0	0	0	0	39	0	0	0	0	0	55	24			0	0	110	1	0	0						0						0			0	0	0	0			4	0	21	31	0	0	45	0	
1146	19	8	0	0	0	0	0	0	0	0	0	0	18	4		0	0	0	192	4	0	0		0	0		0	0		0	0		0	0		0	0	0	3	5			123	1	43	0	0	0	0	0	
1155	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	2	0	0	0	0	
1351	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	40	0	0	0						0						0			0	0	0	0			0	0	40	2	0	0	0	0	
1454	0	0	0	0	0	0	0	0	0	0	0	0	19	6			0	2	29	0	0	5						0						0			0	0	0	0			0	3	24	8	0	0	0	0	
1557	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	45	45	0	0						0						1			0	0	0	0			0	0	0	1	0	0	0	0	
1632	0	0	0	95	0	0	0	0	0	0	0	0	149	2			0	22	52	26	0	3						0						22			0	0	0	0			0	0	23	23	7	0	0	0	
1669	0	0	0	0	0	0	0	0	0	0	0	0	23	5			0	0	34	13	0	0						0						0			0	0	0	0			0	0	21	18	0	0	0	0	
1829	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	40	29	0	0						0						0			0	0	0	0			5	2	6	7	0	0	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	0	41	36			0	0	341	234	0	0						0						0			0	0	0	0			16	0	83	5	0	0	8	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	45	0	0	0						0						0			0	0	0	0			0	0	45	39	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	0	35	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	35	8	0	0	0	0	
2750	0	0	0	3	0	0	0	0	0	0	0	0	4	0			0	0	223	0	0	206						206						0			0	0	0	0			0	0	7	1	0	0	10	0	
2938	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	88	0	0	0						0						0			0	0	0	0			0	0	88	2	0	0	0	0	
2956	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	14	11	0	0						0						0			0	0	0	0			0	0	3	2	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	0	41	5			0	0	50	6	0	0						0						0			0	0	0	0			0	0	44	36	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	0	1	1	0	8	0	
3506	0	0	0	0	0	0	0	0	479	5	0	0	7	0		0	0	0	502	23	0	0		0	0		0	0		0	0		0	0		0	0	0	0	1			0	0	0	1	0	0	0	0	
3579	0	0	0	0	0	1	0	0	0	0	0	0	10	0			0	0	40	30	0	0						0						0			0	0	0	0			0	0	10	9	0	0	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	10	2	0	0	2	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	3	50	44	0	0						0						3			0	0	0	0			0	0	6	2	0	0	0	0	
4138	0	0	0	0	0	0	24	0	0	0	0	0	17	12			0	0	85	29	0	0						0						0			0	0	0	0			0	0	32	5	0	0	0	0	
4147	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	6	5	0	0						0						0			0	0	0	0			1	2	0	1	0	0	0	0	
4156	0	0	0	3	0	0	0	0	0	0	0	0	27	9			0	2	7	0	0	0						0						2			0	0	0	0			0	0	7	13	0	0	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	22	0	0	0						0						0			0	0	0	0			0	0	22	18	2	0	0	0	
4437	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	40	0	0	0						0						0			0	0	8	0			0	0	32	7	0	0	0	0	
4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
4839	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	84	2	0	0						0						0			0	0	0	0			0	0	82	19	0	0	0	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			1	0	0	0	0	0	0	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	16	2			0	0	35	0	0	0						0						0			0	0	0	0			0	0	35	14	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	5	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	0						0						0			0	0	0	0			1	0	6	1	0	0	0	0	
5210	0	0	0	0	0	0	87	0	0	0	0	0	9	0		0	0	0	104	4	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	13	9	0	0	0	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	5	0		0	0	1	62	0	0	5		0	0		0	0		0	0		0	0		0	0	0	52	0			0	1	5	3	0	0	0	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	21	0	0	0						0						0			0	0	0	0			0	0	21	10	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	14	12			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
5939	134	16	0	0	0	11	2315	34	0	0	0	0	624	15		0	0	22	3473	168	0	63		0	0		0	0		0	0		0	0		0	0	0	274	179			0	0	39	13	52	282	69	411	
6039	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	37	9	0	0						0						0			0	0	0	0			0	0	15	12	0	0	13	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	23	0	0	0						0						0			0	0	0	0			0	0	23	3	0	0	0	0	
6141	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	98	58	0	0						0						0			0	0	0	0			0	0	40	15	0	0	0	0	
6329	0	0	0	0	0	0	20	0	0	0	0	0	50	11			0	0	107	4	0	0						0						0			0	0	0	0			12	3	63	36	0	0	8	0	
6842	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	0	0	0	0	0	
6972	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	16	6	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	0	5	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	44	0	0	0						0						0			0	0	0	0			0	0	44	12	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	2	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	4	4		0	0	0	13	13	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	49	25	0	0						0						0			0	0	0	0			0	0	24	2	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
8154	0	0	0	0	0	0	0	0	0	0	0	0	107	106			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	1	5	0	0	0						0						1			0	0	0	0			0	0	5	2	0	0	0	0	
8547	0	0	0	0	0	0	0	0	0	0	0	0	42	20		0	0	0	460	66	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			13	2	299	20	0	0	82	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	0															0	0	0	0			0	0	9	3	0	0	0	0	
9115	0	0	0	0	0	0	0	0	0	0	0	0	27	12		0	0	0	177	67	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	110	14	1	0	0	0	
9160	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
9339	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	2	0	0	0	0	
9357	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	3	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
9807	0	1	0	0	0	0	0	0	0	0	0	0	53	44		0	0	0	7	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	4	8	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0															0	0	0	0			0	0	7	2	0	0	0	0	
10157	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	6	5	0	0	0						0						6			0	0	0	0			0	0	5	3	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	27	0	0	0						0						0			0	0	0	0			0	0	27	10	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			3	0	0	0	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	22	5		0	0	0	1784	72	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			1675	0	37	17	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	23	20			0	0	20	0	0	0						0						0			0	0	0	0			0	0	20	3	0	0	0	0	
11350	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	1	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	8	2			0	2	16	0	0	0						0						2			0	0	0	0			0	0	16	4	0	0	0	0	
11837	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	2	0	0	1															0	0	0	0			1	0	0	11	1	0	0	0	
12030	0	0	0	13	0	0	0	0	0	0	0	0	981	392			0	217	659	304	0	2						0						0			0	0	0	0			0	0	95	94	251	14	258	0	
12058	0	0	0	0	0	0	0	0	0	0	0	0	16	3			0	5	233	119	0	5						0						0			0	0	0	0			0	0	94	8	0	0	15	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	29	72	0	0	43						0						0			0	0	0	0			0	0	29	4	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	1	0	0	0	
12311	48	8	0	0	0	1	4176	233	16535	3722	0	5	11746	1337	1337	0	0	15	67527	20783	0	57	20783	0	0	0	0	54	16535	0	0	0	5	0	3722	0	0	0	1664	98	0	0	0	0	24088	6327	0	0	122	0	
12357	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	0						0						0			0	0	0	0			0	0	5	0	0	0	10	0	
12656	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
12946	0	0	0	0	0	0	41	0	0	0	0	0	92	4		0	0	0	248	60	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	95	78	8	2	29	23	
12955	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	0	79	0	0	0						0						0			0	0	0	0			0	0	79	30	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	49	25	0	0															0	0	0	0			0	0	24	2	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	0	42	34	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	8	2	6	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	8	0	0	0	0	
13309	260	0	0	0	718	0	2064	113	0	0	0	0	761	289		0	0	0	12005	7284	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			254	36	1387	321	0	2	15	23	
13457	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	1	0	0	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	15	1			0	0	55	12	0	0						0						0			12	0	0	0			0	0	43	14	0	0	0	0	
14258	0	0	0	0	0	0	0	0	0	0	0	0	42	31		0	0	0	63	51	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	12	11	0	0	0	0	
14409	0	0	0	0	0	1	0	13	65	58	0	0	3091	1490	1490	0	0	400	21327	17805	0	1019	17805	0	0	0	0	0	65	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	2430	939	190	0	8	0	
14454	0	0	0	0	0	0	233	0	2	1	0	0	3	2			0	0	263	10	0	16						16						0			0	0	0	0			0	0	2	0	0	0	0	0	
14650	0	0	0	0	0	0	0	0	0	0	0	0	75	0			0	0	42	0	0	15						15						0			0	0	0	0			0	0	27	75	0	0	0	0	
14753	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	0	3	0	0	0						0						0			0	0	0	0			0	4	3	1	0	0	0	0	
14931	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
14940	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	6	0	0	0	0	1	
15536	0	0	0	0	0	0	0	0	0	0	0	0	63	19		0	0	0	18	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	44	0	0	0	0	
15732	0	0	0	0	0	0	0	0	0	0	0	0	5	4			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
16337	0	0	0	0	0	0	0	0	0	0	0	0	10	1			0	0	90	0	0	0						0						0			0	0	0	0			0	0	90	9	0	0	0	0	
16355	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0	
16458	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	7	388	372	0	11						0						0			0	0	0	0			0	0	5	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
16748	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	45	0	0	0															0	0	0	0			0	0	23	10	0	0	22	0	
16766	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1796	1796	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
16944	0	0	0	0	0	0	0	0	0	0	0	0	15	15			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	3	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	215	151		0	0	34	769	563	0	77		0	0		0	0		0	0		0	0		0	0	0	21	0			0	1	108	24	5	0	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	4	1	0	0						0						0			0	0	0	0			0	0	3	1	0	0	0	0	
17464	0	0	0	0	0	0	0	0	0	0	0	0	73	11		0	0	0	521	10	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			93	4	362	58	0	0	0	56	
17549	0	0	0	0	0	0	0	0	195	20	0	0	25	1			0	0	260	63	0	0						0						0			0	0	0	0			0	0	2	4	0	0	0	0	
17642	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	53	0	0	0						0						0			0	0	0	0			0	0	27	6	0	0	26	0	
17839	0	0	0	0	0	0	77	0	0	0	0	0	13	3			0	0	321	193	0	0						0						0			0	0	0	0			3	0	17	9	1	0	31	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	33	13			0	0	15	4	0	0						0						0			0	0	0	0			3	1	8	19	0	0	0	0	
18126	100	0	0	0	0	0	63	69	0	0	0	0	96	8		0	0	0	234	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	35	15	4	0	36	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	0	0	0	9	0	20	
18368	0	0	0	0	0	0	0	0	95	6	0	0	36	4		0	0	0	126	4	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	1	0	0	0	25	0	22	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	0	0	0						0						0			0	0	0	0			0	0	18	0	0	0	0	0	
18836	0	3	0	0	0	0	0	0	0	0	0	0	10	0			0	0	55	0	0	0															0	0	0	0			0	0	55	7	0	0	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	7	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
18863	0	0	0	0	0	0	0	0	0	0	0	0	15	12		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	1	0	2	0	0	0	0	
18957	0	0	0	0	0	0	0	0	0	0	0	0	9	8			0	0	2	2	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
19356	0	0	0	0	0	0	0	0	0	0	0	0	14	13			0	0	52	0	49	0						0						0			0	0	0	0			0	0	3	0	1	0	0	0	
19730	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			1	0	0	0	0	0	0	0	
19936	0	0	0	0	0	0	0	0	0	0	0	0	21	1			0	17	62	6	0	31						0						0			0	0	0	0			0	0	20	3	0	0	5	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	29	29	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
20147	0	0	16	0	0	0	0	0	0	0	0	0	1	0			0	0	54	0	0	0						0						0			0	0	0	0			16	0	22	1	0	0	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	13	9			0	0	32	23	0	0						0						0			0	0	0	0			0	0	9	4	0	0	0	0	
20370	0	0	0	0	0	0	170	6	0	0	0	0	30	19			0	0	295	85	0	0						0						0			0	0	0	0			0	0	15	5	0	0	0	25	
20512	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	21	0	0	0						0						0			0	0	0	0			0	0	13	12	0	0	8	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	71	3			0	0	49	16	0	0						0						0			0	0	0	0			0	0	0	13	55	0	33	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	3	0	0						0						0			0	0	0	0			0	0	1	1	0	0	3	0	
20839	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	1						0						0			0	0	0	0			0	0	1	1	0	0	1	0	
20857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	145	145	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
20866	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	0															0	0	0	0			0	0	11	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
21658	0	0	0	0	0	0	0	0	0	0	0	0	17	14			0	0	0	0	0	0						0						0			0	0	0	0			0	3	0	0	0	0	0	0	
22048	20	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	128	0	0	0						0						0			0	0	0	0			0	0	75	2	0	0	33	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	153	99	0	0						0						0			0	0	0	0			0	0	54	1	0	0	0	0	
22356	0	0	0	0	0	0	0	0	0	0	0	0	27	9			0	5	28	0	0	0						0						5			0	0	0	0			12	2	16	8	3	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	20	4	1	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	0	0	0						0						0			0	0	0	0			0	0	18	0	0	0	0	0	
22730	24	0	0	0	0	0	0	0	0	0	0	0	22	2			0	0	37	2	0	0						0						0			0	0	0	0			0	0	10	18	2	0	1	0	
22936	0	0	0	0	0	0	0	4	0	0	0	0	11	0			0	0	33	0	0	0						0						0			0	0	0	0			0	0	33	7	0	0	0	0	
22954	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	297	0	0	0						0						0			0	0	0	0			0	0	297	17	0	0	0	0	
23045	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
