"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
37																34	255	239	1269	51	85	0	0	0	0	0	690	0	0	0				
242																0	141	0	317	0	4				0	0	172	0	0	0				
279																0	1866	0	2664	36	94	0	0	0	0	0	704	32	0	0				
354																0	4	0	119	0	17	0	0	0	0	0	98	0	0	0				
439																0	317	229	2085	27	306	0	0	0	0	0	1233	0	0	0				
457																0	40	40	776	0	415	0	0	0	0	0	281	400	0	0				
505																0	1419	0	5702	1804	3166	901	0	0	0	0	1117	0	0	0	Split dollar receivable                                                                                                                                                                          			
1146																0	2345	0	11304	1054	8168	0	0	0	0	0	791	0	0	0				
1155																0	463	181	1862	75	155	48	0	0	0	0	1063	0	0	0	Computer Software                                                                                                                                                                                			
1351																0	0	271	1330	35	35	0	0	0	0	0	1024	0	0	0				
1454																0	1120	0	3453	627	723	0	0	0	0	0	1610	0	0	0				
1557																0	23	0	725	27	78	0	0	0	0	0	624	0	0	0				
1632																0	1200	650	5027	0	1660	0	0	0	0	0	1517	101	0	0				
1669																0	682	0	3220	286	299	0	0	0	0	0	2239	0	0	0				
1829																0	1133	0	3596	635	843	0	0	0	0	0	1620	0	0	0				
1856																0	371	0	767	66	209	127	0	0	0	0	187	0	0	0	Int E & A-Other Securities                                                                                                                                                                       			
2040																0	996	0	2368	338	530	108	84	0	0	0	842	0	0	0	Petroleum cleanup receivables                                                                                                                                                                    	Computer software                                                                                                                                                                                		
2161																0	198	0	2741	0	2150	0	0	0	0	0	393	1687	0	0				
2376																0	5750	0	11569	300	2410	0	0	0	0	0	3409	0	0	0				
2451																0	120	1	418	0	84	0	0	0	0	0	213	47	0	0				
2554																0	0	0	101	10	23	0	0	0	0	0	78	0	0	0				
2732																0	181	0	2925	65	423	129	0	0	0	0	2321	204	0	0	leasehold purchase premium                                                                                                                                                                       			
2750																0	196	0	1927	88	764	0	0	0	0	0	967	676	0	0				
2938																377	2307	400	4854	134	511	0	0	0	0	0	1636	0	0	0				
2956																40	0	89	975	0	67	0	0	0	0	0	819	0	0	0				
3252																0	267	0	2736	0	917	344	375	0	0	0	1552	0	0	0	NP DDA Debits                                                                                                                                                                                    	Leases                                                                                                                                                                                           		
3458																0	74	24	308	28	34	0	0	0	0	0	176	0	0	0				
3506																0	3937	774	34205	0	24610	0	0	0	0	0	4884	21551	0	0				
3579																0	1949	0	4776	0	1681	777	0	0	0	0	1146	0	0	0	Prepaid Pension Contribution                                                                                                                                                                     			
3720																0	625	232	3611	0	2260	0	0	0	0	0	494	1648	0	0				
3953																0	288	0	2229	117	511	0	0	0	0	0	1430	394	0	0				
4138																80	734	0	2281	125	584	0	0	0	0	0	963	0	0	0				
4147																0	2928	0	7293	0	3698	0	0	0	0	0	667	3342	0	0				
4156																36	617	0	2144	0	262	0	0	0	0	0	1265	0	0	0				
4231																0	0	0	783	102	102	0	0	0	0	0	681	0	0	0				
4437																0	581	366	2014	135	280	0	0	0	0	0	787	86	0	0				
4745																0	0	0	103	5	5	0	0	0	0	0	98	0	0	0				
4839																0	1253	0	2763	193	332	83	51	0	0	0	1178	0	0	0	Software                                                                                                                                                                                         	Accounts Receivable                                                                                                                                                                              		
5005																0	1909	0	10718	0	7322	0	0	0	0	0	1487	5839	0	0				
5050																52	388	12	1087	69	121	0	0	0	0	0	566	0	0	0				
5069																0	0	0	2903	134	951	401	416	0	0	0	1952	0	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              	DEFERRED COSTS                                                                                                                                                                                   		
5135																54	1034	120	3185	97	426	91	166	18	0	0	1605	0	0	0	Late Charges Assessed                                                                                                                                                                            	Omnivest Loan Receivable                                                                                                                                                                         	Credit Card Advance Clearing                                                                                                                                                                     	
5210																0	5977	0	26199	0	15834	0	0	0	0	0	4388	14630	0	0				
5247																0	0	0	5479	284	531	246	0	0	0	0	4948	0	0	0	Accounts Receivable                                                                                                                                                                              			
5274																0	3503	230	4424	97	254	139	0	0	0	0	437	0	0	0	Investment in Sub                                                                                                                                                                                			
5331																0	2786	0	5797	1633	2622	772	0	0	0	0	389	0	0	0	ACCRUED INTEREST ON SECURITIES PURCHASED                                                                                                                                                         			
5461																0	0	789	5326	481	2750	1635	0	0	0	0	1787	544	0	0	QZAB                                                                                                                                                                                             			
5751																0	0	0	2726	53	1872	0	0	0	0	0	854	1816	0	0				
5939																0	15786	17481	55284	0	11965	6134	0	0	0	0	10052	0	0	0	MBS PRINCIPAL RECEIVABLE                                                                                                                                                                         			
6039																0	299	152	1883	0	709	387	0	0	0	0	723	0	0	0	SPLIT DOLLAR LIFE                                                                                                                                                                                			
6057																15	115	0	432	32	63	0	0	0	0	0	254	0	0	0				
6141																0	0	39	335	83	83	0	0	0	0	0	213	0	0	0				
6329																137	801	0	3569	208	1626	197	115	82	0	0	1142	212	0	0	IENC AGENCIES                                                                                                                                                                                    	IENC MORTGAGE BACK SECURITIES                                                                                                                                                                    	IENC MUNICIPALS                                                                                                                                                                                  	
6972																0	0	0	7383	0	3921	0	0	0	0	0	3462	3221	0	0				
7009																0	0	232	8914	0	7055	5317	0	0	0	0	1627	0	0	0	Other receivables                                                                                                                                                                                			
7045																23	0	0	1050	162	338	0	0	0	0	0	712	0	0	0				
7157																0	23	0	358	0	26	0	0	0	0	0	309	0	0	0				
7166																0	1534	1693	8060	0	3201	0	0	0	0	0	1632	2769	0	0				
7456																0	86	0	611	69	69	0	0	0	0	0	456	0	0	0				
7634																0	201	13	690	72	129	0	0	0	0	0	347	0	0	0				
8033																0	439	63	1568	40	586	3	29	13	0	0	480	501	0	0	Accrued Late Charges-Loans                                                                                                                                                                       	 Federal Income Tax Depreciation                                                                                                                                                                 	Computer Software                                                                                                                                                                                	
8417																0	2450	0	372249	0	369479	73846	227693	0	0	0	320	0	0	0	A/R - Trust Fees                                                                                                                                                                                 	A/R - Settlements                                                                                                                                                                                		
8462																0	21	0	578	0	20	0	0	0	0	0	537	0	0	0				
8547																0	2972	899	12018	0	6110				0	0	2037	4290	0	0				
8631																81	108	17	478	82	164	0	0	0	0	0	189	0	0	0				
9115																0	1103	0	10358	0	2738	555	400	0	0	0	6517	0	0	0	Alliance Mezzanine Investment                                                                                                                                                                    	LITHC Investment                                                                                                                                                                                 		
9160																0	580	288	1457	107	166	0	0	0	0	0	423	0	0	0				
9357																0	13065	0	18126	0	3322	0	0	0	0	0	1739	0	0	0				
9553																0	538	0	2164	103	812	0	0	0	0	0	814	709	0	0				
9807																0	19547	0	58772	0	29060	28838	0	0	0	0	10165	0	0	0	Bank owned life insurance                                                                                                                                                                        			
9955																0	964	0	1886	0	60				0	0	862	0	0	0				
