RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,67,0,43898,,,,,,,0,0,0,,,0,30033,0,0,0,,,,,,,,,,,,37,2019-06-30
0,,,,,,,,,,1398,,,,,,150,0,12467,,,,,,,3600,0,0,,,0,5409,3,0,0,,,,,,,,,,,,242,2019-06-30
0,,,,,,,,,,0,,,,,,2138,35343,13289,,,,,,,24435,0,0,,,6661,893,0,0,0,,,,,,,,,,,,279,2019-06-30
0,,,,,,,,,,499,,,,,,0,0,1149,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2019-06-30
0,,,,,,,,,,0,,,,,,323,37,3,,,,,,,5500,0,0,,,36,0,3,0,0,,,,,,,,,,,,457,2019-06-30
0,,,,,,,,,,0,,,,,,4752,0,66398,,,,,,,44780,0,0,,,0,20084,0,0,0,,,,,,,,,,,,505,2019-06-30
0,,,,,,,,,,997,,,,,,353,15,24708,,,,,,,0,0,0,,,0,10968,,0,0,,,,,,,,,,0,,1155,2019-06-30
0,,,,,,,,,,0,,,,,,191,39232,9953,,,,,,,0,0,0,,,19935,0,0,0,0,,,,,,,,,,,,1351,2019-06-30
0,,,,,,,,,,35724,,,,,,1398,0,398023,,,,,,,0,0,0,,,0,94622,9,0,0,,,,,,,,,,,,1454,2019-06-30
0,,,,,,,,,,10024,,,,,,185,36457,57488,,,,,,,0,0,0,,,29455,0,0,0,0,,,,,,,,,,,,1669,2019-06-30
0,,,,,,,,,,0,,,,,,1430,0,32805,,,,,,,30000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2019-06-30
0,,,,,,,,,,0,,,,,,798,0,37346,,,,,,,18030,0,0,,,0,24894,,0,0,,,,,,,,,,1595,,2040,2019-06-30
0,,,,,,,,,,0,,,,,,398,0,16123,,,,,,,0,0,0,,,0,12440,0,0,0,,,,,,,,,,,,2161,2019-06-30
0,,,,,,,,,,0,,,,,,25925,332215,32751,,,,,,,539832,0,0,,,0,0,,0,0,,,,,,,,,,0,,2376,2019-06-30
0,,,,,,,,,,0,,,,,,174,0,58085,,,,,,,0,0,0,,,0,26968,0,0,0,,,,,,,,,,,,2732,2019-06-30
0,,,,,,,,,,0,,,,,,199,0,9936,,,,,,,130,0,0,,,0,4832,4000,0,0,,,,,,,,,,,,2750,2019-06-30
0,,,,,,,,,,0,,,,,,769,0,77467,,,,,,,7300,0,0,,,0,17194,0,0,0,,,,,,,,,,,,3252,2019-06-30
0,,,,,,,,,,0,,,,,,250,4775,3680,,,,,,,963,0,0,,,4775,0,,0,500,,,,,,,,,,0,,3458,2019-06-30
0,,,,,,,,,,1500,,,,,,270,36,77121,,,,,,,0,0,0,,,36,6909,0,0,3153,,,,,,,,,,,,3720,2019-06-30
0,,,,,,,,,,0,,,,,,5858,0,57433,,,,,,,100565,0,0,,,0,0,960,0,0,,,,,,,,,,,,3971,2019-06-30
0,,,,,,,,,,0,,,,,,391,0,34141,,,,,,,3750,0,0,,,0,15872,0,0,836,,,,,,,,,,,,4156,2019-06-30
0,,,,,,,,,,0,,,,,,0,0,40541,,,,,,,0,0,0,,,0,15259,0,0,0,,,,,,,,,,,,4231,2019-06-30
0,,,,,,,,,,0,,,,,,0,0,28461,,,,,,,0,0,0,,,0,11964,1075,0,0,,,,,,,,,,,,5069,2019-06-30
0,,,,,,,,,,19063,,,,,,1780,0,57495,,,,,,,31437,0,0,,,0,4206,0,0,0,,,,,,,,,,,,5135,2019-06-30
0,,,,,,,,,,0,,,,,,4202,24722,175712,,,,,,,73927,0,0,,,0,8662,,0,24137,,,,,,,,,,1042,,5210,2019-06-30
0,,,,,,,,,,1010,,,,,,3006,0,145096,,,,,,,750,0,0,,,0,63149,,0,0,,,,,,,,,,0,,5461,2019-06-30
0,,,,,,,,,,0,,,,,,394,0,36115,,,,,,,0,0,0,,,0,24879,0,0,0,,,,,,,,,,,,5751,2019-06-30
0,,,,,,,,,,0,,,,,,296,0,21683,,,,,,,0,0,0,,,0,2447,0,0,0,,,,,,,,,,,,6039,2019-06-30
0,,,,,,,,,,0,,,,,,686,0,24268,,,,,,,0,0,0,,,0,5735,0,0,0,,,,,,,,,,,,6329,2019-06-30
