RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,0,0,0,0,160,0,27250,,,,,,,0,0,0,,,0,5268,0,0,0,,,,,,,,,,,,37,2006-06-30
0,,,,,,,,,,1083,,0,0,0,0,153,0,7499,,,,,,,2612,0,0,,,0,744,0,0,500,,,,,,,,,,,,242,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1475,47333,21999,,,,,,,28708,0,0,,,4182,663,0,0,0,,,,,,,,,,,,279,2006-06-30
0,,,,,,,,,,99,,0,0,0,0,5,0,3849,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,339,0,24546,,,,,,,0,0,0,,,0,2180,0,0,0,,,,,,,,,,,,439,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,132,936,457,,,,,,,0,0,0,,,359,263,0,0,0,,,,,,,,,,,,457,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,2939,0,79547,,,,,,,42100,0,0,,,0,4398,0,0,0,,,,,,,,,,,,505,2006-06-30
0,,,,,,,,,,10339,,0,0,0,0,2368,190,59924,,,,,,,42843,0,0,,,190,0,883,0,0,,,,,,,,,,,,1146,2006-06-30
0,,,,,,,,,,1471,,0,0,0,0,733,3123,34270,,,,,,,3000,0,0,,,2846,15825,0,0,14831,,,,,,,,,,,,1155,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,35487,3862,,,,,,,0,0,0,,,9166,0,0,0,0,,,,,,,,,,,,1351,2006-06-30
0,,,,,,,,,,988,,0,0,0,0,1096,0,147542,,,,,,,0,0,0,,,0,31694,5,0,0,,,,,,,,,,,,1454,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,132,967,11697,,,,,,,2111,0,0,,,967,342,0,0,0,,,,,,,,,,,,1557,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1344,0,33028,,,,,,,9000,0,0,,,0,3924,0,0,5796,,,,,,,,,,,,1632,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,426,71974,46885,,,,,,,107,0,0,,,9706,0,0,0,0,,,,,,,,,,,,1669,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1201,0,103096,,,,,,,8550,0,0,,,0,42330,2103,0,2883,,,,,,,,,,,,1829,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,4620,109271,80441,,,,,,,88000,0,0,,,2172,0,0,0,25000,,,,,,,,,,,,1856,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1149,0,26469,,,,,,,20968,0,0,,,0,20766,252,0,0,,,,,,,,,,,,2040,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,251,78,27778,,,,,,,0,0,0,,,0,6019,0,0,0,,,,,,,,,,,,2161,2006-06-30
0,,,,,,,,,,0,,0,0,2306,0,9367,288110,27925,,,,,,,169404,0,0,,,0,0,8429,0,0,,,,,,,,,,,,2376,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,528,0,0,,,,,,,6430,0,0,,,0,0,0,0,0,,,,,,,,,,,,2451,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,3,2458,,,,,,,0,0,0,,,0,50,0,0,0,,,,,,,,,,,,2554,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,181,0,61153,,,,,,,116,0,0,,,0,36312,0,0,0,,,,,,,,,,,,2732,2006-06-30
0,,,,,,,,,,733,,0,0,0,0,427,0,14089,,,,,,,5900,0,0,,,0,956,0,0,606,,,,,,,,,,,,2750,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1428,0,43293,,,,,,,15500,0,0,,,0,3365,0,0,3503,,,,,,,,,,,,2938,2006-06-30
0,,,,,,,,,,0,,0,0,0,851,292,7830,33504,,,,,,,4274,0,0,,,2234,8622,0,0,0,,,,,,,,,,,,3252,2006-06-30
0,,,,,,,,,,1758,,0,0,0,0,177,2279,7447,,,,,,,0,0,0,,,1351,0,0,0,1325,,,,,,,,,,,,3458,2006-06-30
0,,,,,,,,,,0,,0,0,0,2901,13377,31208,309902,,,,,,,198122,0,0,,,29985,34957,0,0,6088,,,,,,,,,,,,3506,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,565,13582,38533,,,,,,,4234,0,0,,,13582,0,0,0,3621,,,,,,,,,,,,3720,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,946,0,0,,,,,,,392,0,0,,,0,0,0,0,0,,,,,,,,,,,,3953,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,914,0,39251,,,,,,,2574,0,0,,,0,9056,0,0,0,,,,,,,,,,,,4138,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,2489,0,24234,,,,,,,13000,0,0,,,0,15378,0,0,0,,,,,,,,,,,,4147,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1336,0,37854,,,,,,,19000,0,0,,,0,24484,0,0,0,,,,,,,,,,,,4156,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,0,55307,,,,,,,0,0,0,,,0,9938,0,0,0,,,,,,,,,,,,4231,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,869,3412,29811,,,,,,,7527,0,0,,,3412,7082,0,0,3886,,,,,,,,,,,,4437,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1595,0,71182,,,,,,,30900,0,0,,,0,22475,0,0,11303,,,,,,,,,,,,4839,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,3282,1984,68170,,,,,,,46142,0,0,,,100,4581,17136,0,0,,,,,,,,,,,,5005,2006-06-30
0,,,,,,,,,,969,,0,0,0,0,0,0,2101,,,,,,,0,0,0,,,0,1132,0,0,0,,,,,,,,,,,,5069,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1280,0,35512,,,,,,,17000,0,0,,,0,2575,0,0,0,,,,,,,,,,,,5135,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,10206,17446,333577,,,,,,,170409,0,0,,,131,22749,0,0,23361,,,,,,,,,,,,5210,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,2705,0,17343,,,,,,,13455,0,0,,,0,2000,0,0,1620,,,,,,,,,,,,5274,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,4026,0,142632,,,,,,,17252,0,0,,,0,37389,0,0,82000,,,,,,,,,,,,5331,2006-06-30
0,,,,,,,,,,494,,0,0,0,0,0,0,86164,,,,,,,6262,0,0,,,0,25862,141,0,0,,,,,,,,,,,,5461,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,253,0,39796,,,,,,,0,0,0,,,0,10552,0,0,0,,,,,,,,,,,,5751,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,291,0,13183,,,,,,,0,0,0,,,0,303,51,0,0,,,,,,,,,,,,6039,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,165,62,2534,,,,,,,700,0,0,,,35,0,0,0,0,,,,,,,,,,,,6057,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,12597,0,,,,,,,0,0,0,,,3778,0,0,0,0,,,,,,,,,,,,6141,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,869,874,47988,,,,,,,0,0,0,,,874,4537,0,0,0,,,,,,,,,,,,6329,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,738,205819,30034,,,,,,,29302,0,0,,,30405,7645,0,0,10142,,,,,,,,,,,,6972,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,0,118080,,,,,,,0,0,0,,,0,77256,7817,0,0,,,,,,,,,,,,7009,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,6805,29526,,,,,,,0,0,0,,,6805,7487,0,0,0,,,,,,,,,,,,7045,2006-06-30
0,,,,,,,,,,1229,,0,0,0,0,23,0,10749,,,,,,,0,0,0,,,0,3185,0,0,0,,,,,,,,,,,,7157,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,186,285,17418,,,,,,,0,0,0,,,285,0,0,0,0,,,,,,,,,,,,7456,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,496,244,9800,,,,,,,0,0,0,,,200,4458,0,0,0,,,,,,,,,,,,7634,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1071,0,3500,,,,,,,16612,0,0,,,0,1719,0,0,0,,,,,,,,,,,,8033,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,29542,0,0,,,,,,,41114,0,0,,,0,0,0,104483,0,,,,,,,,,,,,8417,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,21,340,36259,,,,,,,0,0,0,,,340,7144,0,0,0,,,,,,,,,,,,8462,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,0,0,12770,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,8631,2006-06-30
0,,,,,,,,,,495,,0,0,0,0,3651,0,28395,,,,,,,29100,0,0,,,0,0,970,0,7243,,,,,,,,,,,,9357,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,681,0,2508,,,,,,,9638,0,0,,,0,395,0,0,0,,,,,,,,,,,,9553,2006-06-30
217661,,,,,,,,,,0,,0,0,0,0,26812,343159,78840,,,,,,,397378,0,0,,,9655,0,0,0,123076,,,,,,,,,,,,9807,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,428,0,31911,,,,,,,1491,0,0,,,0,2093,0,0,0,,,,,,,,,,,,9955,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,577,2347,19291,,,,,,,3975,0,0,,,0,2368,0,0,0,,,,,,,,,,,,10157,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1567,0,51550,,,,,,,15611,0,0,,,0,26179,0,0,1200,,,,,,,,,,,,10250,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1991,59980,390,,,,,,,28185,0,0,,,21312,390,0,0,0,,,,,,,,,,,,10849,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1391,59038,0,,,,,,,9283,7512,0,,,980,0,0,0,15618,,,,,,,,,,,,10858,2006-06-30
0,,,,,,,,,,73,,0,0,0,0,879,489,16679,,,,,,,15285,0,0,,,489,7936,0,0,0,,,,,,,,,,,,11145,2006-06-30
0,,,,,,,,,,0,,0,0,0,3367,2131,0,70348,,,,,,,24481,0,0,,,0,34963,0,0,0,,,,,,,,,,,,11640,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,1273,0,20749,,,,,,,8500,0,0,,,0,3903,0,0,0,,,,,,,,,,,,11837,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,804,100,21507,,,,,,,0,0,0,,,100,0,0,0,0,,,,,,,,,,,,12030,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,259,863,18269,,,,,,,1027,0,0,,,863,1251,0,0,0,,,,,,,,,,,,12058,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,705,2883,75899,,,,,,,4000,0,0,,,2815,11779,0,0,0,,,,,,,,,,,,12142,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,362,0,28372,,,,,,,6000,0,0,,,0,16923,123,0,0,,,,,,,,,,,,12245,2006-06-30
,20004,344604,584623,714726,0,566090,749019,2070007,4250,,5060835,,,,,146957,,,,0,35886969,,697038,32549873,4271974,,,,,,,7512,363671,967604,,,,,,,,,,,,12311,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,180,11263,0,,,,,,,3550,0,0,,,6883,0,0,0,0,,,,,,,,,,,,12647,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,29,700,0,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,12656,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,752,0,14129,,,,,,,137,0,0,,,0,0,0,0,0,,,,,,,,,,,,12937,2006-06-30
0,,,,,,,,,,0,,0,0,0,4849,1869,438,144325,,,,,,,25161,0,0,,,0,37046,265,0,0,,,,,,,,,,,,12946,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,701,9501,10050,,,,,,,6200,0,0,,,9501,0,0,0,0,,,,,,,,,,,,12955,2006-06-30
0,,,,,,,,,,0,,0,0,0,0,41,0,34421,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,13037,2006-06-30
0,,,,,,,,,,1043,,0,0,0,0,8857,2660,308314,,,,,,,187850,0,0,,,0,0,52380,0,16963,,,,,,,,,,,,13103,2006-06-30
