RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
498,,,,,,,,,,0,,0,0,0,0,260,19232,0,0,,,0,,,0,0,0,,,6505,0,0,0,0,,,,,,,,,,,,37,2002-06-30
0,,,,,,,,,,818,,0,0,0,0,134,0,6234,0,,,0,,,880,0,0,,,0,0,0,0,0,,,,,,,,,,,,242,2002-06-30
0,,,,,,,,,,200,,0,0,0,0,1225,53853,28312,0,,,0,,,22664,0,0,,,3198,735,500,0,0,,,,,,,,,,,,279,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,4,0,3738,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,0,3987,16040,0,,,0,,,0,0,0,,,3967,0,0,0,0,,,,,,,,,,,,439,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,5,4184,0,0,,,0,,,0,0,0,,,568,0,0,0,0,,,,,,,,,,,,457,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,1419,0,68312,0,,,0,,,13250,0,0,,,0,18332,0,0,0,,,,,,,,,,,,505,2002-06-30
0,,,,,,,,,,38727,,0,0,0,0,2300,200,81421,0,,,0,,,369,0,0,,,200,0,6505,0,0,,,,,,,,,,,,1146,2002-06-30
0,,,,,,,,,,1534,,0,0,0,0,462,11462,20944,0,,,0,,,0,0,0,,,10646,2191,0,0,11750,,,,,,,,,,,,1155,2002-06-30
0,,,,,,,,,,513,,0,0,0,0,0,32839,3595,0,,,0,,,0,0,0,,,5847,0,0,0,0,,,,,,,,,,,,1351,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,1080,0,105958,0,,,0,,,0,0,0,,,0,15190,5,0,0,,,,,,,,,,,,1454,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,23,2538,8650,0,,,0,,,43,0,0,,,2538,931,0,0,0,,,,,,,,,,,,1557,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,800,0,34442,0,,,0,,,16000,0,0,,,0,3526,0,0,16769,,,,,,,,,,,,1632,2002-06-30
1000,,,,,,,,,,15577,,0,0,0,0,682,103730,37867,0,,,0,,,813,0,0,,,9383,0,0,0,0,,,,,,,,,,,,1669,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,1041,0,121404,0,,,0,,,5000,0,0,,,0,31446,1732,0,100,,,,,,,,,,,,1829,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,20,0,2435,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2002-06-30
0,,,,,,,,,,499,,0,0,0,0,943,314,20473,0,,,0,,,10533,0,0,,,314,13693,281,0,0,,,,,,,,,,,,2040,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,198,642,24789,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,2161,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,4462,33865,348710,0,,,0,,,80000,0,0,,,0,0,30000,0,0,,,,,,,,,,,,2376,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,100,823,763,0,,,0,,,2000,0,0,,,407,0,3,0,0,,,,,,,,,,,,2451,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,0,12,1520,0,,,0,,,0,0,0,,,0,195,0,0,0,,,,,,,,,,,,2554,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,181,0,71821,0,,,0,,,351,0,0,,,0,46872,0,0,0,,,,,,,,,,,,2732,2002-06-30
0,,,,,,,,,,514,,0,0,0,0,189,0,6795,0,,,0,,,2589,0,0,,,0,1347,0,0,0,,,,,,,,,,,,2750,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,1775,0,40877,0,,,0,,,35500,0,0,,,0,4740,32,0,3039,,,,,,,,,,,,2938,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,0,0,39397,0,,,0,,,0,0,0,,,0,2239,0,0,0,,,,,,,,,,,,2956,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,242,9382,11777,0,,,0,,,6204,0,0,,,1246,2649,0,0,0,,,,,,,,,,,,3252,2002-06-30
0,,,,,,,,,,503,,0,0,0,0,47,1030,7691,0,,,0,,,0,0,0,,,830,0,0,0,2000,,,,,,,,,,,,3458,2002-06-30
0,,,,,,,,,,0,,157,1427,0,0,3937,31005,199152,0,,,0,,,17000,0,0,,,9736,18804,0,0,7155,,,,,,,,,,,,3506,2002-06-30
0,,,,,,,,,,0,,0,490,0,339,1863,0,34910,0,,,0,,,37728,0,0,,,0,18563,0,0,6018,,,,,,,,,,,,3579,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,625,12624,33312,0,,,0,,,9058,0,0,,,12624,0,0,0,2531,,,,,,,,,,,,3720,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,52,0,0,0,,,0,,,216,0,0,,,0,0,0,0,0,,,,,,,,,,,,3953,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,767,0,47528,0,,,0,,,6125,0,0,,,0,12811,3378,0,0,,,,,,,,,,,,4138,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,2778,0,26357,0,,,0,,,6000,0,0,,,0,20562,28,0,0,,,,,,,,,,,,4147,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,617,0,30153,0,,,0,,,10157,0,0,,,0,16708,0,0,0,,,,,,,,,,,,4156,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,0,0,40979,0,,,0,,,0,0,0,,,0,4118,0,0,0,,,,,,,,,,,,4231,2002-06-30
0,,,,,,,,,,0,,0,0,0,0,525,4318,21075,0,,,0,,,434,0,0,,,3318,0,0,0,2887,,,,,,,,,,,,4437,2002-06-30
