RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,67,0,43334,,,,,,,0,0,0,,,0,31281,0,0,0,,,,,,,,,,,,37,2019-12-31
0,,,,,,,,,,1604,,,,,,186,0,11257,,,,,,,4400,0,0,,,0,5033,3,0,0,,,,,,,,,,,,242,2019-12-31
0,,,,,,,,,,0,,,,,,2164,39179,10715,,,,,,,31142,0,0,,,7756,905,0,0,0,,,,,,,,,,,,279,2019-12-31
0,,,,,,,,,,496,,,,,,0,0,896,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2019-12-31
0,,,,,,,,,,0,,,,,,360,34,3,,,,,,,6500,0,0,,,34,0,3,0,0,,,,,,,,,,,,457,2019-12-31
0,,,,,,,,,,0,,,,,,6455,0,75325,,,,,,,80080,0,0,,,0,18768,0,0,0,,,,,,,,,,,,505,2019-12-31
0,,,,,,,,,,2022,,,,,,355,0,23041,,,,,,,0,0,0,,,0,12451,,0,0,,,,,,,,,,0,,1155,2019-12-31
0,,,,,,,,,,0,,,,,,191,44981,5808,,,,,,,0,0,0,,,18758,0,0,0,0,,,,,,,,,,,,1351,2019-12-31
0,,,,,,,,,,31950,,,,,,1211,0,386096,,,,,,,0,0,0,,,0,90923,9,0,0,,,,,,,,,,,,1454,2019-12-31
0,,,,,,,,,,15643,,,,,,186,31580,57783,,,,,,,0,0,0,,,28578,0,0,0,0,,,,,,,,,,,,1669,2019-12-31
0,,,,,,,,,,0,,,,,,1465,0,32348,,,,,,,30000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2019-12-31
0,,,,,,,,,,0,,,,,,398,0,25353,,,,,,,0,0,0,,,0,21060,0,0,0,,,,,,,,,,,,2161,2019-12-31
0,,,,,,,,,,0,,,,,,174,0,47375,,,,,,,0,0,0,,,0,17360,0,0,0,,,,,,,,,,,,2732,2019-12-31
0,,,,,,,,,,0,,,,,,200,0,5695,,,,,,,825,0,0,,,0,4439,,0,0,,,,,,,,,,9867,,2750,2019-12-31
0,,,,,,,,,,0,,,,,,682,0,79609,,,,,,,6200,0,0,,,0,15833,0,0,0,,,,,,,,,,,,3252,2019-12-31
0,,,,,,,,,,0,,,,,,300,4671,3802,,,,,,,2194,0,0,,,4671,589,,0,500,,,,,,,,,,0,,3458,2019-12-31
0,,,,,,,,,,753,,,,,,270,1800,80202,,,,,,,0,0,0,,,1800,16316,0,0,1359,,,,,,,,,,,,3720,2019-12-31
0,,,,,,,,,,0,,,,,,6338,0,47058,,,,,,,112893,0,0,,,0,0,,0,0,,,,,,,,,,1001,,3971,2019-12-31
0,,,,,,,,,,0,,,,,,367,0,43161,,,,,,,3250,0,0,,,0,21380,,0,1369,,,,,,,,,,104,,4156,2019-12-31
0,,,,,,,,,,0,,,,,,0,0,40496,,,,,,,0,0,0,,,0,17513,0,0,0,,,,,,,,,,,,4231,2019-12-31
0,,,,,,,,,,0,,,,,,0,0,21629,,,,,,,0,0,0,,,0,5959,,0,0,,,,,,,,,,1001,,5069,2019-12-31
0,,,,,,,,,,12986,,,,,,1780,0,61153,,,,,,,31411,0,0,,,0,4174,0,0,0,,,,,,,,,,,,5135,2019-12-31
0,,,,,,,,,,0,,,,,,3644,19234,190837,,,,,,,62218,0,0,,,0,10996,,0,33435,,,,,,,,,,1045,,5210,2019-12-31
0,,,,,,,,,,1010,,,,,,3006,0,132979,,,,,,,0,0,0,,,0,63524,,0,0,,,,,,,,,,0,,5461,2019-12-31
0,,,,,,,,,,0,,,,,,401,0,38013,,,,,,,0,0,0,,,0,21637,0,0,0,,,,,,,,,,,,5751,2019-12-31
0,,,,,,,,,,1998,,,,,,296,0,20970,,,,,,,0,0,0,,,0,3410,0,0,0,,,,,,,,,,,,6039,2019-12-31
0,,,,,,,,,,0,,,,,,984,0,29046,,,,,,,7000,0,0,,,0,7032,0,0,0,,,,,,,,,,,,6329,2019-12-31
0,,,,,,,,,,190507,,,,,,0,0,267434,,,,,,,0,0,0,,,0,76927,,0,0,,,,,,,,,,22185,,7009,2019-12-31
0,,,,,,,,,,0,,,,,,759,0,105198,,,,,,,0,0,0,,,0,48394,0,0,0,,,,,,,,,,,,7045,2019-12-31
0,,,,,,,,,,0,,,,,,3300,753,20631,,,,,,,20447,0,0,,,0,1636,,0,0,,,,,,,,,,0,,7072,2019-12-31
0,,,,,,,,,,0,,,,,,467,0,11536,,,,,,,1700,0,0,,,0,10788,0,0,0,,,,,,,,,,,,7456,2019-12-31
0,,,,,,,,,,0,,,,,,103,1,11469,,,,,,,0,0,0,,,0,5307,0,0,0,,,,,,,,,,,,7634,2019-12-31
0,,,,,,,,,,0,,,,,,1506,0,6445,,,,,,,16136,0,0,,,0,3358,,0,0,,,,,,,,,,0,,8033,2019-12-31
0,,,,,,,,,,0,,,,,,21,0,99651,,,,,,,0,0,0,,,0,17401,0,0,0,,,,,,,,,,,,8462,2019-12-31
0,,,,,,,,,,0,,,,,,336,0,12296,,,,,,,0,0,0,,,0,320,,0,0,,,,,,,,,,0,,8631,2019-12-31
0,,,,,,,,,,0,,,,,,755,0,51064,,,,,,,0,0,0,,,0,0,970,0,0,,,,,,,,,,,,9357,2019-12-31
0,,,,,,,,,,0,,,,,,2486,34702,26574,,,,,,,54949,0,0,,,34702,877,0,0,0,,,,,,,,,,,,9553,2019-12-31
0,,,,,,,,,,235644,,,,,,5584,0,482778,,,,,,,7212,0,0,,,0,232155,,0,24875,,,,,,,,,,1262,,9807,2019-12-31
0,,,,,,,,,,0,,,,,,1050,0,37204,,,,,,,18502,0,0,,,0,31875,,0,0,,,,,,,,,,1247,,9955,2019-12-31
0,,,,,,,,,,0,,,,,,1036,0,129354,,,,,,,0,0,0,,,0,52432,0,0,0,,,,,,,,,,,,10250,2019-12-31
0,,,,,,,,,,0,,,,,,730,0,87518,,,,,,,4000,0,0,,,0,8696,,0,0,,,,,,,,,,0,,10849,2019-12-31
0,,,,,,,,,,0,,,,,,1350,0,19354,,,,,,,28633,0,0,,,0,7232,0,0,0,,,,,,,,,,,,11145,2019-12-31
0,,,,,,,,,,0,,,,,,4846,0,100791,,,,,,,0,0,0,,,0,55520,,0,0,,,,,,,,,,0,,11640,2019-12-31
0,,,,,,,,,,0,,,,,,100,0,52458,,,,,,,0,0,0,,,0,3949,0,0,0,,,,,,,,,,,,11837,2019-12-31
0,,,,,,,,,,13923,,,,,,7965,2113,30306,,,,,,,0,0,0,,,1710,0,0,0,0,,,,,,,,,,,,12030,2019-12-31
0,,,,,,,,,,0,,,,,,706,162,72075,,,,,,,0,0,0,,,155,28771,,0,0,,,,,,,,,,0,,12142,2019-12-31
,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,12311,2019-12-31
0,,,,,,,,,,0,,,,,,152,18519,0,,,,,,,0,0,0,,,16842,0,0,0,0,,,,,,,,,,,,12647,2019-12-31
151,,,,,,,,,,0,,,,,,29,1224,0,,,,,,,0,0,0,,,628,0,0,0,0,,,,,,,,,,,,12656,2019-12-31
0,,,,,,,,,,0,,,,,,9578,0,226946,,,,,,,120778,0,0,,,0,128970,,0,0,,,,,,,,,,3696,,12946,2019-12-31
0,,,,,,,,,,0,,,,,,3399,0,196836,,,,,,,45414,0,0,,,0,23842,,0,0,,,,,,,,,,178409,,13103,2019-12-31
0,,,,,,,,,,552,,,,,,527,0,1888,,,,,,,0,0,0,,,0,1033,0,0,0,,,,,,,,,,,,13251,2019-12-31
0,,,,,,,,,,0,,,,,,0,0,5195,,,,,,,0,0,0,,,0,4241,12,0,0,,,,,,,,,,,,13457,2019-12-31
0,,,,,,,,,,0,,,,,,965,0,12854,,,,,,,5000,0,0,,,0,11452,1,0,0,,,,,,,,,,,,14155,2019-12-31
0,,,,,,,,,,0,,,,,,47,3748,0,,,,,,,0,0,0,,,2738,0,0,0,0,,,,,,,,,,,,14650,2019-12-31
0,,,,,,,,,,0,,,,,,169,4429,6413,,,,,,,0,0,0,,,4066,4776,0,0,0,,,,,,,,,,,,14753,2019-12-31
0,,,,,,,,,,0,,,,,,688,1822,19173,,,,,,,0,0,0,,,1822,1025,0,0,0,,,,,,,,,,,,14865,2019-12-31
0,,,,,,,,,,0,,,,,,212,0,0,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,14977,2019-12-31
0,,,,,,,,,,0,,,,,,1380,19270,28517,,,,,,,3000,0,0,,,19270,24490,,0,0,,,,,,,,,,0,,16551,2019-12-31
0,,,,,,,,,,0,,,,,,209,7980,11086,,,,,,,0,0,0,,,7980,0,0,0,0,,,,,,,,,,,,16748,2019-12-31
