RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,137,0,33784,,,,,,,0,0,0,,,0,17534,0,0,0,,,,,,,,,,,,37,2011-12-31
0,,,,,,,,,,0,,,,,,242,0,9192,,,,,,,4697,0,0,,,0,5864,3,0,550,,,,,,,,,,,,242,2011-12-31
0,,,,,,,,,,0,,,,,,1478,42336,12163,,,,,,,14332,0,0,,,11682,2910,6,0,0,,,,,,,,,,,,279,2011-12-31
0,,,,,,,,,,0,,,,,,5,0,5551,,,,,,,0,0,0,,,0,693,0,0,0,,,,,,,,,,,,354,2011-12-31
0,,,,,,,,,,0,,,,,,245,172,0,,,,,,,2500,0,0,,,170,0,0,0,0,,,,,,,,,,,,457,2011-12-31
0,,,,,,,,,,0,,,,,,4066,0,73707,,,,,,,45500,0,0,,,0,30899,0,0,0,,,,,,,,,,,,505,2011-12-31
0,,,,,,,,,,1579,,,,,,1152,114,22729,,,,,,,0,0,0,,,0,4191,0,0,7483,,,,,,,,,,,,1155,2011-12-31
0,,,,,,,,,,0,,,,,,0,72748,4591,,,,,,,0,0,0,,,41556,0,0,0,0,,,,,,,,,,,,1351,2011-12-31
0,,,,,,,,,,3008,,,,,,1092,0,247494,,,,,,,0,0,0,,,0,74116,9,0,0,,,,,,,,,,,,1454,2011-12-31
0,,,,,,,,,,0,,,,,,147,14094,4445,,,,,,,2209,0,0,,,14094,658,0,0,0,,,,,,,,,,,,1557,2011-12-31
0,,,,,,,,,,7274,,,,,,1180,64712,60279,,,,,,,649,0,0,,,20549,0,0,0,0,,,,,,,,,,,,1669,2011-12-31
0,,,,,,,,,,0,,,,,,2239,0,74803,,,,,,,23482,0,0,,,0,19401,1839,0,2903,,,,,,,,,,,,1829,2011-12-31
0,,,,,,,,,,0,,,,,,2725,1033,34649,,,,,,,54000,0,0,,,0,1396,0,0,0,,,,,,,,,,,,1856,2011-12-31
0,,,,,,,,,,0,,,,,,1546,0,42403,,,,,,,20000,0,0,,,0,20611,0,0,3316,,,,,,,,,,,,2040,2011-12-31
0,,,,,,,,,,0,,,,,,796,1,43768,,,,,,,0,0,0,,,0,8498,0,0,0,,,,,,,,,,,,2161,2011-12-31
0,,,,,,,,,,0,,,,,,34998,34308,589041,,,,,,,720291,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2011-12-31
0,,,,,,,,,,0,,,,,,0,0,1892,,,,,,,0,0,0,,,0,1210,13,0,0,,,,,,,,,,,,2554,2011-12-31
0,,,,,,,,,,0,,,,,,174,0,82849,,,,,,,0,0,0,,,0,70930,0,0,0,,,,,,,,,,,,2732,2011-12-31
0,,,,,,,,,,0,,,,,,543,0,15296,,,,,,,8305,0,0,,,0,3431,0,0,0,,,,,,,,,,,,2750,2011-12-31
0,,,,,,,,,,0,,,,,,323,631,67136,,,,,,,3500,0,0,,,631,14451,0,0,0,,,,,,,,,,,,3252,2011-12-31
0,,,,,,,,,,0,,,,,,216,2480,7374,,,,,,,700,0,0,,,2480,0,0,0,3370,,,,,,,,,,,,3458,2011-12-31
0,,,,,,,,,,0,,,,,,545,3508,45614,,,,,,,5506,0,0,,,3508,10644,0,0,2584,,,,,,,,,,,,3720,2011-12-31
0,,,,,,,,,,0,,,,,,498,0,4,,,,,,,266,0,0,,,0,0,4,0,0,,,,,,,,,,,,3953,2011-12-31
0,,,,,,,,,,3032,,,,,,2560,0,44590,,,,,,,14000,0,0,,,0,20469,0,0,1208,,,,,,,,,,,,4156,2011-12-31
0,,,,,,,,,,0,,,,,,0,0,40220,,,,,,,0,0,0,,,0,7665,0,0,0,,,,,,,,,,,,4231,2011-12-31
0,,,,,,,,,,0,,,,,,944,380,92684,,,,,,,3389,0,0,,,380,24213,0,0,2172,,,,,,,,,,,,4437,2011-12-31
0,,,,,,,,,,0,,,,,,2075,0,55605,,,,,,,19000,0,0,,,0,24066,0,0,5067,,,,,,,,,,,,4839,2011-12-31
0,,,,,,,,,,0,,,,,,4621,0,71974,,,,,,,52948,0,0,,,0,7582,1735,0,0,,,,,,,,,,,,5005,2011-12-31
0,,,,,,,,,,1275,,,,,,0,0,40404,,,,,,,0,0,0,,,0,14917,4797,0,0,,,,,,,,,,,,5069,2011-12-31
0,,,,,,,,,,0,,,,,,1582,0,27813,,,,,,,21779,0,0,,,0,3199,0,0,0,,,,,,,,,,,,5135,2011-12-31
0,,,,,,,,,,0,,,,,,6860,10032,208474,,,,,,,69000,0,0,,,0,46317,1044,0,45962,,,,,,,,,,,,5210,2011-12-31
0,,,,,,,,,,0,,,,,,3942,0,202908,,,,,,,50000,0,0,,,0,22448,0,0,74500,,,,,,,,,,,,5331,2011-12-31
0,,,,,,,,,,500,,,,,,2030,0,78647,,,,,,,15600,0,0,,,0,38833,0,0,0,,,,,,,,,,,,5461,2011-12-31
0,,,,,,,,,,0,,,,,,304,0,52876,,,,,,,0,0,0,,,0,19834,0,0,0,,,,,,,,,,,,5751,2011-12-31
0,,,,,,,,,,0,,,,,,134,0,3730,,,,,,,0,0,0,,,0,519,7,0,0,,,,,,,,,,,,6039,2011-12-31
0,,,,,,,,,,0,,,,,,0,16818,0,,,,,,,0,0,0,,,6989,0,0,0,0,,,,,,,,,,,,6141,2011-12-31
0,,,,,,,,,,0,,,,,,728,0,33142,,,,,,,0,0,0,,,0,8136,0,0,0,,,,,,,,,,,,6329,2011-12-31
0,,,,,,,,,,5014,,,,,,4933,109611,101472,,,,,,,0,0,0,,,59537,74893,0,0,0,,,,,,,,,,,,6972,2011-12-31
0,,,,,,,,,,3129,,,,,,0,0,423260,,,,,,,0,5,0,,,0,70941,3941,0,0,,,,,,,,,,,,7009,2011-12-31
0,,,,,,,,,,0,,,,,,261,0,69966,,,,,,,0,0,0,,,0,30260,0,0,0,,,,,,,,,,,,7045,2011-12-31
0,,,,,,,,,,1505,,,,,,23,0,18039,,,,,,,0,0,0,,,0,11334,0,0,0,,,,,,,,,,,,7157,2011-12-31
0,,,,,,,,,,0,,,,,,322,5527,13836,,,,,,,0,0,0,,,5527,0,0,0,0,,,,,,,,,,,,7456,2011-12-31
