RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
498,,,,,,,,,,0,,0,0,0,0,260,21898,0,0,,,0,,,0,0,0,,,6704,0,0,0,0,,,,,,,,,,,,37,2002-09-30
0,,,,,,,,,,825,,0,0,0,0,136,0,5531,0,,,0,,,1412,0,0,,,0,0,0,0,0,,,,,,,,,,,,242,2002-09-30
0,,,,,,,,,,200,,0,0,0,0,1866,61085,25543,0,,,0,,,37155,0,0,,,3197,755,196,0,0,,,,,,,,,,,,279,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,5,0,3941,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,0,3986,16496,0,,,0,,,0,0,0,,,3966,0,0,0,0,,,,,,,,,,,,439,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,40,3632,0,0,,,0,,,0,0,0,,,568,0,0,0,0,,,,,,,,,,,,457,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,1419,0,66839,0,,,0,,,9000,0,0,,,0,18369,0,0,0,,,,,,,,,,,,505,2002-09-30
0,,,,,,,,,,35005,,0,0,0,0,2315,175,66429,0,,,0,,,23500,0,0,,,175,0,484,0,0,,,,,,,,,,,,1146,2002-09-30
0,,,,,,,,,,1018,,0,0,0,0,462,10227,21350,0,,,0,,,0,0,0,,,9503,2848,0,0,11341,,,,,,,,,,,,1155,2002-09-30
0,,,,,,,,,,509,,0,0,0,0,0,34022,4075,0,,,0,,,0,0,0,,,8029,0,0,0,0,,,,,,,,,,,,1351,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,1093,0,112071,0,,,0,,,0,0,0,,,0,15340,5,0,0,,,,,,,,,,,,1454,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,23,2475,9032,0,,,0,,,128,0,0,,,2475,937,0,0,0,,,,,,,,,,,,1557,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,800,0,30427,0,,,0,,,16000,0,0,,,0,3629,0,0,1809,,,,,,,,,,,,1632,2002-09-30
1000,,,,,,,,,,13125,,0,0,0,0,682,107320,37352,0,,,0,,,527,0,0,,,9924,0,0,0,0,,,,,,,,,,,,1669,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,1041,0,123907,0,,,0,,,5000,0,0,,,0,34953,1797,0,100,,,,,,,,,,,,1829,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,20,0,2290,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2002-09-30
0,,,,,,,,,,497,,0,0,0,0,953,278,21231,0,,,0,,,12540,0,0,,,278,14052,222,0,0,,,,,,,,,,,,2040,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,198,541,22799,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,2161,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,5458,127960,337370,0,,,0,,,95000,0,0,,,0,0,40000,0,0,,,,,,,,,,,,2376,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,100,409,663,0,,,0,,,1700,0,0,,,302,0,3,0,0,,,,,,,,,,,,2451,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,0,11,1520,0,,,0,,,0,0,0,,,0,199,0,0,0,,,,,,,,,,,,2554,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,181,0,72276,0,,,0,,,457,0,0,,,0,48200,0,0,0,,,,,,,,,,,,2732,2002-09-30
0,,,,,,,,,,509,,0,0,0,0,196,0,6575,0,,,0,,,3870,0,0,,,0,574,0,0,500,,,,,,,,,,,,2750,2002-09-30
0,,,,,,,,,,0,,0,0,0,0,1775,0,39389,0,,,0,,,35500,0,0,,,0,4913,32,0,5223,,,,,,,,,,,,2938,2002-09-30
