RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,148,0,29770,,,,,,,0,0,0,0,11115,0,10497,0,0,0,,,,,,,,,,,,37,2009-06-30
0,,,,,,,,,,0,,,,,,201,0,8719,,,,,,,3300,0,0,0,4393,0,4324,3,0,0,,,,,,,,,,,,242,2009-06-30
0,,,,,,,,,,0,,,,,,1599,42374,23547,,,,,,,31720,0,0,3153,0,8316,2678,6,0,0,,,,,,,,,,,,279,2009-06-30
0,,,,,,,,,,0,,,,,,5,0,3654,,,,,,,0,0,0,0,3654,0,0,0,0,0,,,,,,,,,,,,354,2009-06-30
0,,,,,,,,,,0,,,,,,235,255,516,,,,,,,3500,0,0,0,516,252,0,0,0,0,,,,,,,,,,,,457,2009-06-30
0,,,,,,,,,,0,,,,,,3230,0,63726,,,,,,,45500,0,0,0,5261,0,17153,0,0,0,,,,,,,,,,,,505,2009-06-30
0,,,,,,,,,,1534,,,,,,1115,913,33252,,,,,,,0,0,0,0,19625,745,12093,0,0,14322,,,,,,,,,,,,1155,2009-06-30
0,,,,,,,,,,0,,,,,,0,52615,4011,,,,,,,0,0,0,28259,4011,24042,0,0,0,0,,,,,,,,,,,,1351,2009-06-30
0,,,,,,,,,,3016,,,,,,1092,0,180811,,,,,,,0,0,0,0,95052,0,56584,9,0,0,,,,,,,,,,,,1454,2009-06-30
0,,,,,,,,,,0,,,,,,144,5852,6383,,,,,,,1735,0,0,0,6342,5852,41,0,0,0,,,,,,,,,,,,1557,2009-06-30
0,,,,,,,,,,0,,,,,,4107,0,50163,,,,,,,60000,0,0,0,29056,0,1498,0,0,0,,,,,,,,,,,,1632,2009-06-30
0,,,,,,,,,,0,,,,,,428,81680,48085,,,,,,,144,0,0,60802,48078,17305,0,0,0,0,,,,,,,,,,,,1669,2009-06-30
0,,,,,,,,,,0,,,,,,2879,0,91172,,,,,,,34971,0,0,0,23944,0,18304,1918,0,9732,,,,,,,,,,,,1829,2009-06-30
0,,,,,,,,,,0,,,,,,4620,65905,101691,,,,,,,54000,0,0,11963,9961,1930,2649,0,0,0,,,,,,,,,,,,1856,2009-06-30
0,,,,,,,,,,0,,,,,,1546,0,37120,,,,,,,23567,0,0,0,348,0,18389,0,0,3518,,,,,,,,,,,,2040,2009-06-30
0,,,,,,,,,,0,,,,,,276,4,37245,,,,,,,0,0,0,0,3008,0,9882,0,0,0,,,,,,,,,,,,2161,2009-06-30
0,,,,,,,,,,0,,,,,,25550,118817,271273,,,,,,,523701,0,0,0,134837,0,0,5676,0,0,,,,,,,,,,,,2376,2009-06-30
0,,,,,,,,,,0,,,,,,604,0,0,,,,,,,2734,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2451,2009-06-30
100,,,,,,,,,,0,,,,,,0,100,300,,,,,,,0,0,0,0,300,0,0,0,0,0,,,,,,,,,,,,2554,2009-06-30
0,,,,,,,,,,0,,,,,,174,0,61596,,,,,,,318,0,0,0,12130,0,47454,0,0,0,,,,,,,,,,,,2732,2009-06-30
0,,,,,,,,,,0,,,,,,527,0,10255,,,,,,,5600,0,0,0,1927,0,2366,0,0,0,,,,,,,,,,,,2750,2009-06-30
0,,,,,,,,,,0,,,,,,2470,0,93885,,,,,,,29000,0,0,0,50577,0,2513,0,0,8763,,,,,,,,,,,,2938,2009-06-30
0,,,,,,,,,,0,,,,,,320,320,54547,,,,,,,3700,0,0,0,4956,320,7892,0,0,0,,,,,,,,,,,,3252,2009-06-30
0,,,,,,,,,,0,,,,,,184,2036,9023,,,,,,,0,0,0,0,8093,1909,0,0,0,4110,,,,,,,,,,,,3458,2009-06-30
0,,,,,,,,,,0,,,,,,615,7668,36880,,,,,,,5658,0,0,0,5685,7668,7585,0,0,2869,,,,,,,,,,,,3720,2009-06-30
0,,,,,,,,,,0,,,,,,672,0,4,,,,,,,4972,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,3953,2009-06-30
0,,,,,,,,,,0,,,,,,991,0,37827,,,,,,,5626,0,0,0,22661,0,5784,32,0,681,,,,,,,,,,,,4138,2009-06-30
0,,,,,,,,,,0,,,,,,2455,0,46569,,,,,,,25488,0,0,0,13628,0,32941,0,0,0,,,,,,,,,,,,4156,2009-06-30
0,,,,,,,,,,0,,,,,,0,0,29956,,,,,,,0,0,0,0,4131,0,8454,0,0,0,,,,,,,,,,,,4231,2009-06-30
0,,,,,,,,,,0,,,,,,1175,995,46757,,,,,,,11067,0,0,0,11005,995,24398,0,0,3594,,,,,,,,,,,,4437,2009-06-30
0,,,,,,,,,,0,,,,,,2075,0,62279,,,,,,,38400,0,0,0,4370,0,21614,0,0,10130,,,,,,,,,,,,4839,2009-06-30
0,,,,,,,,,,0,,,,,,4637,313,56961,,,,,,,66894,0,0,0,5513,0,7368,10198,0,0,,,,,,,,,,,,5005,2009-06-30
0,,,,,,,,,,1090,,,,,,0,0,18732,,,,,,,0,0,0,0,0,0,3104,11731,0,0,,,,,,,,,,,,5069,2009-06-30
0,,,,,,,,,,0,,,,,,1661,0,20986,,,,,,,23876,0,0,0,18268,0,1878,0,0,0,,,,,,,,,,,,5135,2009-06-30
0,,,,,,,,,,0,,,,,,9170,10064,211143,,,,,,,93262,0,0,10064,19122,0,40973,0,0,40766,,,,,,,,,,,,5210,2009-06-30
0,,,,,,,,,,0,,,,,,3783,0,196329,,,,,,,32068,0,0,0,103792,0,35616,0,0,93500,,,,,,,,,,,,5331,2009-06-30
0,,,,,,,,,,0,,,,,,2214,0,45930,,,,,,,36298,0,0,0,18950,0,21355,0,0,0,,,,,,,,,,,,5461,2009-06-30
0,,,,,,,,,,0,,,,,,301,0,64116,,,,,,,0,0,0,0,18651,0,10888,0,0,0,,,,,,,,,,,,5751,2009-06-30
0,,,,,,,,,,0,,,,,,162,0,4699,,,,,,,0,0,0,0,3775,0,439,6,0,0,,,,,,,,,,,,6039,2009-06-30
0,,,,,,,,,,0,,,,,,0,12867,0,,,,,,,0,0,0,5997,0,4294,0,0,0,0,,,,,,,,,,,,6141,2009-06-30
0,,,,,,,,,,0,,,,,,769,406,31851,,,,,,,0,0,0,0,7846,406,11619,0,0,0,,,,,,,,,,,,6329,2009-06-30
0,,,,,,,,,,0,,,,,,4933,58535,41611,,,,,,,49100,0,0,11996,17885,45338,22744,0,0,3263,,,,,,,,,,,,6972,2009-06-30
0,,,,,,,,,,0,,,,,,0,0,471608,,,,,,,0,0,0,0,377665,0,72858,20329,0,0,,,,,,,,,,,,7009,2009-06-30
