RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,76,0,43597,,,,,,,0,0,0,,,0,23855,0,0,0,,,,,,,,,,,,37,2014-06-30
0,,,,,,,,,,0,,,,,,275,0,13008,,,,,,,4397,0,0,,,0,7011,3,0,0,,,,,,,,,,,,242,2014-06-30
0,,,,,,,,,,0,,,,,,1646,33734,7369,,,,,,,24440,0,0,,,14848,2894,1,0,0,,,,,,,,,,,,279,2014-06-30
0,,,,,,,,,,0,,,,,,5,0,6482,,,,,,,0,0,0,,,0,769,0,0,0,,,,,,,,,,,,354,2014-06-30
0,,,,,,,,,,0,,,,,,138,159,344,,,,,,,1200,0,0,,,158,341,3,0,0,,,,,,,,,,,,457,2014-06-30
0,,,,,,,,,,4959,,,,,,3891,0,74415,,,,,,,31500,0,0,,,0,31852,0,0,0,,,,,,,,,,,,505,2014-06-30
0,,,,,,,,,,1013,,,,,,228,65,30255,,,,,,,0,0,0,,,0,10693,0,0,14292,,,,,,,,,,,,1155,2014-06-30
0,,,,,,,,,,0,,,,,,0,74158,2274,,,,,,,0,0,0,,,41506,0,0,0,0,,,,,,,,,,,,1351,2014-06-30
0,,,,,,,,,,8023,,,,,,1021,0,327924,,,,,,,0,0,0,,,0,106988,9,0,0,,,,,,,,,,,,1454,2014-06-30
0,,,,,,,,,,0,,,,,,217,0,21365,,,,,,,1251,0,0,,,0,4224,0,0,0,,,,,,,,,,,,1557,2014-06-30
0,,,,,,,,,,7578,,,,,,915,49142,73156,,,,,,,0,0,0,,,25311,0,0,0,0,,,,,,,,,,,,1669,2014-06-30
0,,,,,,,,,,0,,,,,,2775,0,94057,,,,,,,13372,0,0,,,0,23552,1805,0,8144,,,,,,,,,,,,1829,2014-06-30
0,,,,,,,,,,0,,,,,,1437,0,22495,,,,,,,30000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2014-06-30
0,,,,,,,,,,0,,,,,,1546,0,59858,,,,,,,0,0,0,,,0,29546,16,0,8201,,,,,,,,,,,,2040,2014-06-30
0,,,,,,,,,,0,,,,,,823,1,27773,,,,,,,0,0,0,,,0,17238,0,0,0,,,,,,,,,,,,2161,2014-06-30
0,,,,,,,,,,0,,,,,,49046,32422,382166,,,,,,,994647,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2014-06-30
0,,,,,,,,,,0,,,,,,17,0,3609,,,,,,,0,0,0,,,0,2936,0,0,0,,,,,,,,,,,,2554,2014-06-30
