RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,148,0,28972,,,,,,,0,0,0,0,7813,0,14382,0,0,0,,,,,,,,,,,,37,2010-09-30
0,,,,,,,,,,0,,,,,,201,0,8415,,,,,,,4600,0,0,0,3422,0,4990,3,0,0,,,,,,,,,,,,242,2010-09-30
0,,,,,,,,,,0,,,,,,2179,45106,17472,,,,,,,28261,0,0,11710,0,9202,2879,6,0,0,,,,,,,,,,,,279,2010-09-30
0,,,,,,,,,,0,,,,,,0,0,4760,,,,,,,0,0,0,0,4361,0,399,0,0,0,,,,,,,,,,,,354,2010-09-30
0,,,,,,,,,,0,,,,,,288,179,501,,,,,,,4500,0,0,0,501,177,0,0,0,0,,,,,,,,,,,,457,2010-09-30
0,,,,,,,,,,8499,,,,,,3639,0,68136,,,,,,,45500,0,0,0,0,0,20011,0,0,0,,,,,,,,,,,,505,2010-09-30
0,,,,,,,,,,1584,,,,,,1144,246,27402,,,,,,,0,0,0,0,18213,110,7605,0,0,10643,,,,,,,,,,,,1155,2010-09-30
0,,,,,,,,,,0,,,,,,0,62772,4924,,,,,,,0,0,0,32696,4924,30076,0,0,0,0,,,,,,,,,,,,1351,2010-09-30
0,,,,,,,,,,6066,,,,,,1092,0,210351,,,,,,,0,0,0,0,124710,0,62741,9,0,0,,,,,,,,,,,,1454,2010-09-30
0,,,,,,,,,,0,,,,,,147,11114,4204,,,,,,,1964,0,0,0,3659,11114,545,0,0,0,,,,,,,,,,,,1557,2010-09-30
0,,,,,,,,,,2055,,,,,,1179,84411,41271,,,,,,,62,0,0,62309,39211,18109,0,0,0,0,,,,,,,,,,,,1669,2010-09-30
0,,,,,,,,,,0,,,,,,2879,0,76756,,,,,,,27757,0,0,0,15439,0,18866,1918,0,12085,,,,,,,,,,,,1829,2010-09-30
0,,,,,,,,,,0,,,,,,2725,24093,72249,,,,,,,54000,0,0,0,24200,1900,4318,0,0,0,,,,,,,,,,,,1856,2010-09-30
0,,,,,,,,,,0,,,,,,1546,0,43360,,,,,,,20000,0,0,0,227,0,20977,0,0,3586,,,,,,,,,,,,2040,2010-09-30
0,,,,,,,,,,0,,,,,,786,1,40226,,,,,,,0,0,0,0,4125,0,13770,0,0,0,,,,,,,,,,,,2161,2010-09-30
0,,,,,,,,,,0,,,,,,25046,56194,600005,,,,,,,526579,0,0,0,324935,0,0,4434,0,0,,,,,,,,,,,,2376,2010-09-30
0,,,,,,,,,,0,,,,,,0,70,12,,,,,,,0,0,0,0,0,70,0,12,0,0,,,,,,,,,,,,2554,2010-09-30
0,,,,,,,,,,0,,,,,,174,0,64798,,,,,,,139,0,0,0,9867,0,54381,0,0,0,,,,,,,,,,,,2732,2010-09-30
0,,,,,,,,,,0,,,,,,539,0,13812,,,,,,,6300,0,0,0,4676,0,3254,0,0,0,,,,,,,,,,,,2750,2010-09-30
0,,,,,,,,,,0,,,,,,321,100,70624,,,,,,,3507,0,0,0,3549,100,14275,0,0,0,,,,,,,,,,,,3252,2010-09-30
