RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
500,,,,,,,,,,0,,0,0,0,0,157,28010,0,0,,,0,,,0,0,0,,,5794,0,0,0,0,,,,,,,,,,,,37,2005-06-30
0,,,,,,,,,,1385,,0,0,0,0,160,0,7354,0,,,0,,,2392,0,0,,,0,0,0,0,0,,,,,,,,,,,,242,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,1866,54985,23475,0,,,0,,,28426,0,0,,,4249,631,0,0,0,,,,,,,,,,,,279,2005-06-30
0,,,,,,,,,,99,,0,0,0,0,5,0,3361,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,340,3444,21415,0,,,0,,,0,0,0,,,3444,1246,0,0,0,,,,,,,,,,,,439,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,40,1638,0,0,,,0,,,0,0,0,,,657,0,0,0,0,,,,,,,,,,,,457,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,2139,0,95290,0,,,0,,,23000,0,0,,,0,5342,0,0,0,,,,,,,,,,,,505,2005-06-30
0,,,,,,,,,,15890,,0,0,0,0,2929,255,34819,0,,,0,,,22605,0,0,,,255,0,953,0,0,,,,,,,,,,,,1146,2005-06-30
0,,,,,,,,,,1492,,0,0,0,0,588,4194,33631,0,,,0,,,6250,0,0,,,3873,14833,0,0,21957,,,,,,,,,,,,1155,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,0,34671,2926,0,,,0,,,0,0,0,,,10662,0,0,0,0,,,,,,,,,,,,1351,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,1091,0,141972,0,,,0,,,0,0,0,,,0,14514,5,0,0,,,,,,,,,,,,1454,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,90,1346,11588,0,,,0,,,442,0,0,,,1346,472,0,0,0,,,,,,,,,,,,1557,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,2457,0,28013,0,,,0,,,39000,0,0,,,0,4793,0,0,2136,,,,,,,,,,,,1632,2005-06-30
0,,,,,,,,,,1005,,0,0,0,0,425,68792,50524,0,,,0,,,658,0,0,,,9641,0,0,0,0,,,,,,,,,,,,1669,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,1082,0,117056,0,,,0,,,9000,0,0,,,0,48059,2103,0,1908,,,,,,,,,,,,1829,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,4160,78184,107524,0,,,0,,,75100,0,0,,,1995,0,0,0,50000,,,,,,,,,,,,1856,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,1126,0,26070,0,,,0,,,18466,0,0,,,0,20685,330,0,0,,,,,,,,,,,,2040,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,244,166,27844,0,,,0,,,0,0,0,,,0,2408,0,0,0,,,,,,,,,,,,2161,2005-06-30
0,,,,,,,,,,0,,0,0,5169,0,9088,397605,86583,0,,,0,,,181755,0,0,,,0,0,60000,0,0,,,,,,,,,,,,2376,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,262,0,0,0,,,0,,,2604,0,0,,,0,0,0,0,0,,,,,,,,,,,,2451,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,0,4,2438,0,,,0,,,0,0,0,,,0,51,0,0,0,,,,,,,,,,,,2554,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,181,0,72148,0,,,0,,,219,0,0,,,0,41119,0,0,0,,,,,,,,,,,,2732,2005-06-30
0,,,,,,,,,,502,,0,0,0,0,385,0,15031,0,,,0,,,4200,0,0,,,0,489,0,0,596,,,,,,,,,,,,2750,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,2502,0,47081,0,,,0,,,40500,0,0,,,0,4598,0,0,7542,,,,,,,,,,,,2938,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,138,0,39165,0,,,0,,,0,0,0,,,0,1350,0,0,0,,,,,,,,,,,,2956,2005-06-30
0,,,,,,,,,,0,,0,0,0,0,278,11369,22122,0,,,0,,,7275,0,0,,,4071,4562,0,0,0,,,,,,,,,,,,3252,2005-06-30
