RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,130,0,37065,,,,,,,0,0,0,,,0,19123,0,0,0,,,,,,,,,,,,37,2012-09-30
0,,,,,,,,,,0,,,,,,242,0,9142,,,,,,,4297,0,0,,,0,7128,3,0,0,,,,,,,,,,,,242,2012-09-30
0,,,,,,,,,,0,,,,,,1219,45100,9827,,,,,,,11494,0,0,,,11684,2913,6,0,0,,,,,,,,,,,,279,2012-09-30
0,,,,,,,,,,0,,,,,,4,0,5181,,,,,,,0,0,0,,,0,597,0,0,0,,,,,,,,,,,,354,2012-09-30
0,,,,,,,,,,0,,,,,,196,170,462,,,,,,,2500,0,0,,,168,462,0,0,0,,,,,,,,,,,,457,2012-09-30
0,,,,,,,,,,0,,,,,,4413,0,83529,,,,,,,45500,0,0,,,0,34721,0,0,0,,,,,,,,,,,,505,2012-09-30
0,,,,,,,,,,1560,,,,,,1154,101,27896,,,,,,,0,0,0,,,0,8312,0,0,7862,,,,,,,,,,,,1155,2012-09-30
0,,,,,,,,,,0,,,,,,0,81153,5605,,,,,,,0,0,0,,,43389,0,0,0,0,,,,,,,,,,,,1351,2012-09-30
0,,,,,,,,,,8092,,,,,,1085,0,280194,,,,,,,0,0,0,,,0,91935,9,0,0,,,,,,,,,,,,1454,2012-09-30
0,,,,,,,,,,0,,,,,,146,17915,3749,,,,,,,1895,0,0,,,17915,652,0,0,0,,,,,,,,,,,,1557,2012-09-30
0,,,,,,,,,,8256,,,,,,913,52653,70418,,,,,,,0,0,0,,,20331,0,0,0,0,,,,,,,,,,,,1669,2012-09-30
0,,,,,,,,,,0,,,,,,1836,0,82289,,,,,,,13958,0,0,,,0,17265,1843,0,3348,,,,,,,,,,,,1829,2012-09-30
0,,,,,,,,,,0,,,,,,1525,0,8272,,,,,,,30000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2012-09-30
0,,,,,,,,,,0,,,,,,1546,0,50209,,,,,,,0,0,0,,,0,27003,0,0,6112,,,,,,,,,,,,2040,2012-09-30
0,,,,,,,,,,0,,,,,,811,1,42015,,,,,,,0,0,0,,,0,16406,0,0,0,,,,,,,,,,,,2161,2012-09-30
0,,,,,,,,,,0,,,,,,42333,35242,439543,,,,,,,866979,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2012-09-30
0,,,,,,,,,,0,,,,,,0,0,3053,,,,,,,0,0,0,,,0,2138,57,0,0,,,,,,,,,,,,2554,2012-09-30
0,,,,,,,,,,0,,,,,,174,0,88181,,,,,,,0,0,0,,,0,70577,0,0,0,,,,,,,,,,,,2732,2012-09-30
0,,,,,,,,,,0,,,,,,549,0,14633,,,,,,,5500,0,0,,,0,4701,0,0,0,,,,,,,,,,,,2750,2012-09-30
0,,,,,,,,,,69,,,,,,6390,6040,83433,,,,,,,113933,0,0,,,5393,0,3,0,0,,,,,,,,,,,,3177,2012-09-30
0,,,,,,,,,,0,,,,,,323,615,72841,,,,,,,3500,0,0,,,615,17172,0,0,0,,,,,,,,,,,,3252,2012-09-30
0,,,,,,,,,,0,,,,,,187,2672,7033,,,,,,,0,0,0,,,2672,0,0,0,3650,,,,,,,,,,,,3458,2012-09-30
0,,,,,,,,,,0,,,,,,333,1146,36953,,,,,,,0,0,0,,,1146,10611,0,0,1922,,,,,,,,,,,,3720,2012-09-30
0,,,,,,,,,,0,,,,,,3101,0,92392,,,,,,,20192,0,0,,,0,0,500,0,0,,,,,,,,,,,,3971,2012-09-30
0,,,,,,,,,,1005,,,,,,2531,0,46049,,,,,,,10000,0,0,,,0,24535,0,0,2608,,,,,,,,,,,,4156,2012-09-30
0,,,,,,,,,,0,,,,,,0,0,37724,,,,,,,0,0,0,,,0,8946,0,0,0,,,,,,,,,,,,4231,2012-09-30
0,,,,,,,,,,0,,,,,,799,0,97574,,,,,,,3165,0,0,,,0,22817,0,0,2371,,,,,,,,,,,,4437,2012-09-30
0,,,,,,,,,,0,,,,,,996,0,77083,,,,,,,19000,0,0,,,0,23270,0,0,5974,,,,,,,,,,,,4839,2012-09-30
0,,,,,,,,,,0,,,,,,4425,0,106980,,,,,,,34948,0,0,,,0,7288,2566,0,0,,,,,,,,,,,,5005,2012-09-30
0,,,,,,,,,,1294,,,,,,0,0,40933,,,,,,,0,0,0,,,0,15206,5955,0,0,,,,,,,,,,,,5069,2012-09-30
0,,,,,,,,,,0,,,,,,1258,0,27609,,,,,,,14752,0,0,,,0,3439,0,0,0,,,,,,,,,,,,5135,2012-09-30
0,,,,,,,,,,0,,,,,,5601,48016,175096,,,,,,,68000,0,0,,,0,50950,1044,0,52926,,,,,,,,,,,,5210,2012-09-30
0,,,,,,,,,,0,,,,,,3788,0,226676,,,,,,,35000,0,0,,,0,25021,0,0,74500,,,,,,,,,,,,5331,2012-09-30
0,,,,,,,,,,500,,,,,,1959,0,90921,,,,,,,15000,0,0,,,0,47396,0,0,0,,,,,,,,,,,,5461,2012-09-30
0,,,,,,,,,,0,,,,,,305,0,55066,,,,,,,0,0,0,,,0,18615,0,0,0,,,,,,,,,,,,5751,2012-09-30
0,,,,,,,,,,0,,,,,,136,0,3497,,,,,,,0,0,0,,,0,286,7,0,0,,,,,,,,,,,,6039,2012-09-30
0,,,,,,,,,,0,,,,,,0,19833,0,,,,,,,0,0,0,,,9587,0,0,0,0,,,,,,,,,,,,6141,2012-09-30
0,,,,,,,,,,0,,,,,,643,0,39896,,,,,,,0,0,0,,,0,7611,0,0,0,,,,,,,,,,,,6329,2012-09-30
0,,,,,,,,,,0,,,,,,0,0,383818,,,,,,,0,0,0,,,0,70643,9042,0,0,,,,,,,,,,,,7009,2012-09-30
0,,,,,,,,,,0,,,,,,585,0,75858,,,,,,,0,0,0,,,0,32008,0,0,0,,,,,,,,,,,,7045,2012-09-30
0,,,,,,,,,,0,,,,,,912,6350,8694,,,,,,,2000,0,0,,,4789,1724,6687,0,0,,,,,,,,,,,,7072,2012-09-30
0,,,,,,,,,,1508,,,,,,18,0,21049,,,,,,,0,0,0,,,0,14427,0,0,0,,,,,,,,,,,,7157,2012-09-30
0,,,,,,,,,,0,,,,,,333,6176,15532,,,,,,,0,0,0,,,6176,0,0,0,0,,,,,,,,,,,,7456,2012-09-30
0,,,,,,,,,,0,,,,,,93,8,6970,,,,,,,0,0,0,,,0,3829,0,0,0,,,,,,,,,,,,7634,2012-09-30
0,,,,,,,,,,0,,,,,,1324,0,10326,,,,,,,15432,0,0,,,0,2707,0,0,0,,,,,,,,,,,,8033,2012-09-30
0,,,,,,,,,,0,,,,,,21,0,82515,,,,,,,0,0,0,,,0,14158,0,0,0,,,,,,,,,,,,8462,2012-09-30
