RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,79,0,49255,,,,,,,0,0,0,,,0,31253,0,0,0,,,,,,,,,,,,37,2015-09-30
0,,,,,,,,,,0,,,,,,275,0,11670,,,,,,,5523,0,0,,,0,6781,3,0,0,,,,,,,,,,,,242,2015-09-30
0,,,,,,,,,,0,,,,,,1669,27413,7233,,,,,,,31044,0,0,,,13857,2276,1,0,0,,,,,,,,,,,,279,2015-09-30
0,,,,,,,,,,0,,,,,,5,0,5667,,,,,,,0,0,0,,,0,622,0,0,0,,,,,,,,,,,,354,2015-09-30
0,,,,,,,,,,0,,,,,,227,153,281,,,,,,,3400,0,0,,,152,278,3,0,0,,,,,,,,,,,,457,2015-09-30
0,,,,,,,,,,8242,,,,,,2714,0,71572,,,,,,,10500,0,0,,,0,28832,0,0,0,,,,,,,,,,,,505,2015-09-30
0,,,,,,,,,,1000,,,,,,232,47,30745,,,,,,,0,0,0,,,0,11591,0,0,9903,,,,,,,,,,,,1155,2015-09-30
0,,,,,,,,,,0,,,,,,0,65808,2576,,,,,,,0,0,0,,,37073,0,0,0,0,,,,,,,,,,,,1351,2015-09-30
0,,,,,,,,,,6031,,,,,,1087,0,338290,,,,,,,0,0,0,,,0,109312,9,0,0,,,,,,,,,,,,1454,2015-09-30
0,,,,,,,,,,0,,,,,,254,0,13623,,,,,,,3398,0,0,,,0,2532,0,0,0,,,,,,,,,,,,1557,2015-09-30
0,,,,,,,,,,10015,,,,,,166,46376,77427,,,,,,,0,0,0,,,29415,0,0,0,0,,,,,,,,,,,,1669,2015-09-30
0,,,,,,,,,,0,,,,,,3657,0,100121,,,,,,,42442,0,0,,,0,29952,1805,0,0,,,,,,,,,,,,1829,2015-09-30
0,,,,,,,,,,0,,,,,,1440,0,32300,,,,,,,30000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2015-09-30
0,,,,,,,,,,0,,,,,,1546,0,57120,,,,,,,23000,0,0,,,0,30370,16,0,8810,,,,,,,,,,,,2040,2015-09-30
0,,,,,,,,,,0,,,,,,323,0,24100,,,,,,,0,0,0,,,0,16194,0,0,0,,,,,,,,,,,,2161,2015-09-30
0,,,,,,,,,,0,,,,,,37302,123275,236967,,,,,,,752256,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2015-09-30
0,,,,,,,,,,0,,,,,,34,0,3773,,,,,,,417,0,0,,,0,2641,0,0,0,,,,,,,,,,,,2554,2015-09-30
0,,,,,,,,,,0,,,,,,174,0,133204,,,,,,,0,0,0,,,0,66846,0,0,0,,,,,,,,,,,,2732,2015-09-30
0,,,,,,,,,,0,,,,,,358,0,12029,,,,,,,6636,0,0,,,0,4703,4000,0,0,,,,,,,,,,,,2750,2015-09-30
0,,,,,,,,,,34,,,,,,6089,610,106245,,,,,,,112954,0,0,,,402,0,3,0,0,,,,,,,,,,,,3177,2015-09-30
