RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
498,,,,,,,,,,0,,0,0,0,0,213,18917,0,0,,,0,,,0,0,0,,,6160,0,0,,,,,,,,,,,,,,37,2001-12-31
0,,,,,,,,,,312,,0,0,0,0,138,0,5855,0,,,0,,,1080,0,0,,,0,351,0,,,,,,,,,,,,,,242,2001-12-31
0,,,,,,,,,,200,,0,0,0,0,600,38140,28929,0,,,0,,,8500,0,0,,,3228,714,500,,,,,,,,,,,,,,279,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,5,0,3840,0,,,0,,,0,0,0,,,0,104,0,,,,,,,,,,,,,,354,2001-12-31
0,,,,,,,,,,1008,,0,0,0,0,0,3791,17411,0,,,0,,,0,0,0,,,3759,0,0,,,,,,,,,,,,,,439,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,5,4348,0,0,,,0,,,0,0,0,,,699,0,0,,,,,,,,,,,,,,457,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,1321,0,66655,0,,,0,,,4000,0,0,,,0,18199,0,,,,,,,,,,,,,,505,2001-12-31
0,,,,,,,,,,5580,,0,0,0,0,2272,275,27550,0,,,0,,,16515,0,0,,,275,0,2508,,,,,,,,,,,,,,1146,2001-12-31
0,,,,,,,,,,4602,,0,0,0,0,463,12601,17053,0,,,0,,,0,0,0,,,11484,694,0,,,,,,,,,,,,,,1155,2001-12-31
0,,,,,,,,,,519,,0,0,0,0,0,25714,4622,0,,,0,,,0,0,0,,,4714,0,0,,,,,,,,,,,,,,1351,2001-12-31
0,,,,,,,,,,3028,,0,0,0,0,1054,0,100017,0,,,0,,,0,0,0,,,0,16946,5,,,,,,,,,,,,,,1454,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,23,2034,8905,0,,,0,,,118,0,0,,,2034,704,0,,,,,,,,,,,,,,1557,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,800,0,30882,0,,,0,,,16000,0,0,,,0,3627,0,,,,,,,,,,,,,,1632,2001-12-31
3498,,,,,,,,,,19173,,0,0,0,0,682,105179,42695,0,,,0,,,464,0,0,,,9398,0,0,,,,,,,,,,,,,,1669,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,964,0,106354,0,,,0,,,0,0,0,,,0,30512,1658,,,,,,,,,,,,,,1829,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,20,0,2716,0,,,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,1856,2001-12-31
1700,,,,,,,,,,0,,0,0,0,0,0,1700,6745,0,,,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,1959,2001-12-31
0,,,,,,,,,,995,,0,0,0,0,920,314,19675,0,,,0,,,15420,0,0,,,314,12967,136,,,,,,,,,,,,,,2040,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,198,773,21748,0,,,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,2161,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,3969,11055,307117,0,,,0,,,0,0,0,,,0,0,40000,,,,,,,,,,,,,,2376,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,95,307,662,0,,,0,,,1200,0,0,,,307,0,3,,,,,,,,,,,,,,2451,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,15,1299,0,,,0,,,0,0,0,,,0,192,0,,,,,,,,,,,,,,2554,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,181,4,75202,0,,,0,,,9,0,0,,,0,49285,0,,,,,,,,,,,,,,2732,2001-12-31
0,,,,,,,,,,1229,,0,0,0,0,189,0,4149,0,,,0,,,2589,0,0,,,0,1427,0,,,,,,,,,,,,,,2750,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,1000,0,42459,0,,,0,,,20000,0,0,,,0,4599,32,,,,,,,,,,,,,,2938,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,0,35965,0,,,0,,,0,0,0,,,0,2713,0,,,,,,,,,,,,,,2956,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,145,9612,12506,0,,,0,,,104,0,0,,,1048,2713,0,,,,,,,,,,,,,,3252,2001-12-31
0,,,,,,,,,,715,,0,0,0,0,47,736,6119,0,,,0,,,0,0,0,,,736,0,0,,,,,,,,,,,,,,3458,2001-12-31
0,,,,,,,,,,2018,,208,2305,0,0,3977,38872,151052,0,,,0,,,7000,0,0,,,10594,10455,0,,,,,,,,,,,,,,3506,2001-12-31
0,,,,,,,,,,0,,0,500,0,418,1464,0,34659,0,,,0,,,22413,0,0,,,0,16548,0,,,,,,,,,,,,,,3579,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,625,10866,34123,0,,,0,,,8113,0,0,,,10866,0,0,,,,,,,,,,,,,,3720,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,45,0,0,0,,,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,3953,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,759,0,49900,0,,,0,,,6217,0,0,,,0,12252,4416,,,,,,,,,,,,,,4138,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,13898,0,20798,0,,,0,,,8000,0,0,,,0,15512,1527,,,,,,,,,,,,,,4147,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,617,0,19353,0,,,0,,,11224,0,0,,,0,1866,0,,,,,,,,,,,,,,4156,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,0,39427,0,,,0,,,0,0,0,,,0,3868,0,,,,,,,,,,,,,,4231,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,727,6465,10434,0,,,0,,,442,0,0,,,2985,0,0,,,,,,,,,,,,,,4437,2001-12-31
804,,,,,,,,,,0,,0,0,0,0,0,2506,0,0,,,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,4745,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,959,0,56128,0,,,0,,,18900,0,0,,,0,22022,0,,,,,,,,,,,,,,4839,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,1909,7662,54712,0,,,0,,,26274,0,0,,,800,40,11997,,,,,,,,,,,,,,5005,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,388,0,24976,0,,,0,,,0,0,0,,,0,6586,0,,,,,,,,,,,,,,5050,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,0,2849,0,,,0,,,0,0,0,,,0,0,712,,,,,,,,,,,,,,5069,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,334,0,28626,0,,,0,,,0,0,0,,,0,4482,0,,,,,,,,,,,,,,5135,2001-12-31
744,,,,,,,,,,0,,0,0,0,0,3565,44824,175017,0,,,0,,,18262,0,0,,,2123,0,0,,,,,,,,,,,,,,5210,2001-12-31
0,,,,,,,,,,15459,,0,0,0,0,0,5084,235858,0,,,0,,,3458,0,0,,,5084,9011,0,,,,,,,,,,,,,,5247,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,3065,0,14306,0,,,0,,,1525,0,0,,,0,874,0,,,,,,,,,,,,,,5274,2001-12-31
0,,,,,,,,,,0,,0,0,0,844,1523,0,94562,0,,,0,,,331,0,0,,,0,18680,0,,,,,,,,,,,,,,5331,2001-12-31
0,,,,,,,,,,626,,0,0,0,0,0,0,66163,0,,,0,,,27,0,0,,,0,7724,1755,,,,,,,,,,,,,,5461,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,0,43124,0,,,0,,,0,0,0,,,0,11877,0,,,,,,,,,,,,,,5751,2001-12-31
0,,,,,,,,,,0,,0,2644,0,91,13168,21470,792719,0,,,0,,,52251,19877,0,,,0,2846,0,,,,,,,,,,,,,,5939,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,299,48,7524,0,,,0,,,31,0,0,,,48,414,57,,,,,,,,,,,,,,6039,2001-12-31
0,,,,,,,,,,205,,0,0,0,0,95,341,2819,0,,,0,,,1900,0,0,,,92,0,0,,,,,,,,,,,,,,6057,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,9986,0,0,,,0,,,0,0,0,,,4125,0,0,,,,,,,,,,,,,,6141,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,725,3492,49991,0,,,0,,,0,0,0,,,3492,3434,0,,,,,,,,,,,,,,6329,2001-12-31
0,,,,,,,,,,254,,0,0,0,0,66,441,1788,0,,,0,,,301,0,0,,,379,498,0,,,,,,,,,,,,,,6842,2001-12-31
8938,,,,,,,,,,14534,,0,0,0,0,0,151576,55838,0,,,0,,,2474,0,0,,,67627,160,0,,,,,,,,,,,,,,6972,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,0,334769,0,,,0,,,0,0,0,,,0,109523,71294,,,,,,,,,,,,,,7009,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,8349,25506,0,,,0,,,0,0,0,,,8349,4926,0,,,,,,,,,,,,,,7045,2001-12-31
0,,,,,,,,,,0,,0,0,0,0,0,0,9436,0,,,0,,,0,0,0,,,0,1965,0,,,,,,,,,,,,,,7157,2001-12-31
