RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,0,0,0,0,157,0,26534,0,,,0,,,0,0,0,,,0,5719,0,0,0,,,,,,,,,,,,37,2005-12-31
0,,,,,,,,,,1386,,0,0,0,0,163,0,6849,0,,,0,,,2892,0,0,,,0,102,0,0,504,,,,,,,,,,,,242,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,1475,51550,21490,0,,,0,,,26901,0,0,,,4229,0,0,0,0,,,,,,,,,,,,279,2005-12-31
0,,,,,,,,,,99,,0,0,0,0,5,0,3650,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,340,0,21922,0,,,0,,,0,0,0,,,0,754,0,0,0,,,,,,,,,,,,439,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,40,1505,0,0,,,0,,,0,0,0,,,536,0,0,0,0,,,,,,,,,,,,457,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,1751,0,87281,0,,,0,,,16750,0,0,,,0,4701,0,0,0,,,,,,,,,,,,505,2005-12-31
0,,,,,,,,,,15313,,0,0,0,0,1802,230,75966,0,,,0,,,20494,0,0,,,230,0,866,0,0,,,,,,,,,,,,1146,2005-12-31
0,,,,,,,,,,1476,,0,0,0,0,705,3640,33338,0,,,0,,,12425,0,0,,,3344,15267,0,0,19937,,,,,,,,,,,,1155,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,0,33059,2897,0,,,0,,,0,0,0,,,10301,0,0,0,0,,,,,,,,,,,,1351,2005-12-31
0,,,,,,,,,,986,,0,0,0,0,1096,0,149761,0,,,0,,,0,0,0,,,0,25247,5,0,0,,,,,,,,,,,,1454,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,129,1119,9565,0,,,0,,,2134,0,0,,,1119,346,0,0,0,,,,,,,,,,,,1557,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,2232,0,29915,0,,,0,,,34000,0,0,,,0,4432,0,0,4975,,,,,,,,,,,,1632,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,425,70037,51631,0,,,0,,,590,0,0,,,9665,0,0,0,0,,,,,,,,,,,,1669,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,1011,0,112345,0,,,0,,,7000,0,0,,,0,46865,2103,0,3085,,,,,,,,,,,,1829,2005-12-31
0,,,,,,,,,,0,,0,0,0,0,4420,115062,93741,0,,,0,,,78800,0,0,,,1995,0,0,0,50000,,,,,,,,,,,,1856,2005-12-31
