RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,74,0,48308,,,,,,,0,0,0,,,0,34911,0,0,0,,,,,,,,,,,,37,2018-03-31
0,,,,,,,,,,296,,,,,,173,0,11998,,,,,,,4500,0,0,,,0,6637,3,0,0,,,,,,,,,,,,242,2018-03-31
0,,,,,,,,,,0,,,,,,2058,43718,15860,,,,,,,17119,0,0,,,7999,931,1,0,0,,,,,,,,,,,,279,2018-03-31
0,,,,,,,,,,0,,,,,,0,746,143,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2018-03-31
0,,,,,,,,,,0,,,,,,338,48,249,,,,,,,6000,0,0,,,47,246,3,0,0,,,,,,,,,,,,457,2018-03-31
0,,,,,,,,,,1986,,,,,,3442,0,72407,,,,,,,30300,0,0,,,0,23925,0,0,0,,,,,,,,,,,,505,2018-03-31
0,,,,,,,,,,987,,,,,,280,21,25218,,,,,,,0,0,0,,,0,10457,0,0,3021,,,,,,,,,,,,1155,2018-03-31
0,,,,,,,,,,0,,,,,,183,44955,5110,,,,,,,0,0,0,,,23943,0,0,0,0,,,,,,,,,,,,1351,2018-03-31
0,,,,,,,,,,33644,,,,,,1258,0,397634,,,,,,,0,0,0,,,0,99165,9,0,0,,,,,,,,,,,,1454,2018-03-31
0,,,,,,,,,,11722,,,,,,177,39359,73640,,,,,,,0,0,0,,,31351,0,,0,0,,,,,,,,,,,,1669,2018-03-31
0,,,,,,,,,,0,,,,,,1448,3000,29098,,,,,,,30000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2018-03-31
0,,,,,,,,,,0,,,,,,1086,0,43838,,,,,,,22500,0,0,,,0,28288,16,0,3,,,,,,,,,,,,2040,2018-03-31
0,,,,,,,,,,0,,,,,,361,0,14868,,,,,,,0,0,0,,,0,10819,0,0,0,,,,,,,,,,,,2161,2018-03-31
0,,,,,,,,,,0,,,,,,25835,302851,46687,,,,,,,551817,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2018-03-31
0,,,,,,,,,,0,,,,,,17,250,2372,,,,,,,0,0,0,,,250,1466,,0,0,,,,,,,,,,0,,2554,2018-03-31
0,,,,,,,,,,0,,,,,,174,0,77047,,,,,,,0,0,0,,,0,31120,,0,0,,,,,,,,,,,,2732,2018-03-31
0,,,,,,,,,,0,,,,,,267,0,8587,,,,,,,3305,0,0,,,0,2862,4000,0,0,,,,,,,,,,,,2750,2018-03-31
0,,,,,,,,,,0,,,,,,724,0,85620,,,,,,,7400,0,0,,,0,11769,0,0,0,,,,,,,,,,,,3252,2018-03-31
0,,,,,,,,,,0,,,,,,204,4244,4817,,,,,,,0,0,0,,,4244,0,0,0,1000,,,,,,,,,,,,3458,2018-03-31
0,,,,,,,,,,2217,,,,,,268,72,73568,,,,,,,0,0,0,,,72,2305,,0,6013,,,,,,,,,,,,3720,2018-03-31
0,,,,,,,,,,0,,,,,,5098,0,62324,,,,,,,81821,0,0,,,0,0,1000,0,0,,,,,,,,,,,,3971,2018-03-31
0,,,,,,,,,,249,,,,,,384,0,42218,,,,,,,1500,0,0,,,0,20035,0,0,295,,,,,,,,,,,,4156,2018-03-31
0,,,,,,,,,,0,,,,,,0,0,43591,,,,,,,0,0,0,,,0,15197,0,0,0,,,,,,,,,,,,4231,2018-03-31
0,,,,,,,,,,0,,,,,,1550,0,73253,,,,,,,34754,0,0,,,0,32243,0,0,7123,,,,,,,,,,,,4839,2018-03-31
0,,,,,,,,,,0,,,,,,0,0,28202,,,,,,,0,0,0,,,0,12246,750,0,0,,,,,,,,,,,,5069,2018-03-31
