RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,79,0,48570,,,,,,,0,0,0,,,0,32764,0,0,0,,,,,,,,,,,,37,2015-12-31
0,,,,,,,,,,0,,,,,,275,0,10993,,,,,,,5923,0,0,,,0,6776,3,0,745,,,,,,,,,,,,242,2015-12-31
0,,,,,,,,,,0,,,,,,1935,26535,7058,,,,,,,29548,0,0,,,13830,2259,1,0,0,,,,,,,,,,,,279,2015-12-31
0,,,,,,,,,,0,,,,,,5,0,5098,,,,,,,0,0,0,,,0,507,0,0,0,,,,,,,,,,,,354,2015-12-31
0,,,,,,,,,,0,,,,,,265,150,281,,,,,,,4032,0,0,,,149,278,3,0,0,,,,,,,,,,,,457,2015-12-31
0,,,,,,,,,,8179,,,,,,2692,0,81731,,,,,,,10500,0,0,,,0,28654,0,0,0,,,,,,,,,,,,505,2015-12-31
0,,,,,,,,,,997,,,,,,232,44,28965,,,,,,,0,0,0,,,0,11420,0,0,9944,,,,,,,,,,,,1155,2015-12-31
0,,,,,,,,,,0,,,,,,0,62604,1517,,,,,,,0,0,0,,,35448,0,0,0,0,,,,,,,,,,,,1351,2015-12-31
0,,,,,,,,,,6006,,,,,,1087,0,355836,,,,,,,0,0,0,,,0,112936,9,0,0,,,,,,,,,,,,1454,2015-12-31
0,,,,,,,,,,0,,,,,,605,0,12358,,,,,,,11334,0,0,,,0,2546,0,0,0,,,,,,,,,,,,1557,2015-12-31
0,,,,,,,,,,11926,,,,,,166,47360,80714,,,,,,,0,0,0,,,30446,0,0,0,0,,,,,,,,,,,,1669,2015-12-31
0,,,,,,,,,,0,,,,,,4020,0,96962,,,,,,,48659,0,0,,,0,29430,1805,0,0,,,,,,,,,,,,1829,2015-12-31
0,,,,,,,,,,0,,,,,,1760,0,49728,,,,,,,38220,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2015-12-31
0,,,,,,,,,,0,,,,,,1546,0,57360,,,,,,,23000,0,0,,,0,32127,16,0,9450,,,,,,,,,,,,2040,2015-12-31
0,,,,,,,,,,0,,,,,,349,0,23656,,,,,,,0,0,0,,,0,16240,0,0,0,,,,,,,,,,,,2161,2015-12-31
0,,,,,,,,,,0,,,,,,39762,157569,223249,,,,,,,804885,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2015-12-31
0,,,,,,,,,,0,,,,,,44,0,3674,,,,,,,659,0,0,,,0,2562,0,0,0,,,,,,,,,,,,2554,2015-12-31
0,,,,,,,,,,0,,,,,,174,0,123720,,,,,,,0,0,0,,,0,56795,0,0,0,,,,,,,,,,,,2732,2015-12-31
0,,,,,,,,,,0,,,,,,412,0,12810,,,,,,,10837,0,0,,,0,4621,4000,0,0,,,,,,,,,,,,2750,2015-12-31
0,,,,,,,,,,33,,,,,,5864,783,110939,,,,,,,107597,0,0,,,577,0,3,0,0,,,,,,,,,,,,3177,2015-12-31
0,,,,,,,,,,0,,,,,,765,319,77214,,,,,,,5000,0,0,,,319,17042,0,0,0,,,,,,,,,,,,3252,2015-12-31
0,,,,,,,,,,0,,,,,,192,2719,10527,,,,,,,0,0,0,,,2719,0,0,0,6000,,,,,,,,,,,,3458,2015-12-31
0,,,,,,,,,,8429,,,,,,225,140,51545,,,,,,,0,0,0,,,140,7748,0,0,4026,,,,,,,,,,,,3720,2015-12-31
0,,,,,,,,,,0,,,,,,1799,0,71466,,,,,,,36943,0,0,,,0,0,1000,0,0,,,,,,,,,,,,3971,2015-12-31
0,,,,,,,,,,1000,,,,,,595,0,35376,,,,,,,12500,0,0,,,0,15955,0,0,712,,,,,,,,,,,,4156,2015-12-31
0,,,,,,,,,,0,,,,,,0,0,51085,,,,,,,0,0,0,,,0,18618,0,0,0,,,,,,,,,,,,4231,2015-12-31
0,,,,,,,,,,0,,,,,,339,0,76442,,,,,,,1275,0,0,,,0,15936,0,0,2306,,,,,,,,,,,,4437,2015-12-31
0,,,,,,,,,,0,,,,,,1134,0,79010,,,,,,,22406,0,0,,,0,33753,0,0,6882,,,,,,,,,,,,4839,2015-12-31
0,,,,,,,,,,0,,,,,,0,0,34101,,,,,,,0,0,0,,,0,16781,4972,0,0,,,,,,,,,,,,5069,2015-12-31
