RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,148,0,30662,,,,,,,0,0,0,0,9978,0,13774,0,0,0,,,,,,,,,,,,37,2009-12-31
0,,,,,,,,,,0,,,,,,201,0,8604,,,,,,,3500,0,0,0,4190,0,4411,3,0,0,,,,,,,,,,,,242,2009-12-31
0,,,,,,,,,,0,,,,,,1630,47528,22475,,,,,,,33669,0,0,11884,1000,9079,2805,6,0,0,,,,,,,,,,,,279,2009-12-31
0,,,,,,,,,,0,,,,,,5,0,3816,,,,,,,0,0,0,0,3816,0,0,0,0,0,,,,,,,,,,,,354,2009-12-31
0,,,,,,,,,,0,,,,,,319,252,511,,,,,,,3500,0,0,0,511,250,0,0,0,0,,,,,,,,,,,,457,2009-12-31
0,,,,,,,,,,8473,,,,,,3227,0,72756,,,,,,,45500,0,0,0,5155,0,17326,0,0,0,,,,,,,,,,,,505,2009-12-31
0,,,,,,,,,,1528,,,,,,1125,382,30033,,,,,,,0,0,0,0,18634,225,9871,0,0,11045,,,,,,,,,,,,1155,2009-12-31
0,,,,,,,,,,0,,,,,,0,52774,3748,,,,,,,0,0,0,26719,3748,25929,0,0,0,0,,,,,,,,,,,,1351,2009-12-31
0,,,,,,,,,,5032,,,,,,1092,0,198295,,,,,,,0,0,0,0,109036,0,61702,9,0,0,,,,,,,,,,,,1454,2009-12-31
0,,,,,,,,,,0,,,,,,145,5479,5071,,,,,,,1985,0,0,0,5028,5479,43,0,0,0,,,,,,,,,,,,1557,2009-12-31
0,,,,,,,,,,5136,,,,,,4107,0,40168,,,,,,,60000,0,0,0,16646,0,1123,0,0,0,,,,,,,,,,,,1632,2009-12-31
0,,,,,,,,,,0,,,,,,428,93542,36249,,,,,,,339,0,0,70873,36243,17558,0,0,0,0,,,,,,,,,,,,1669,2009-12-31
0,,,,,,,,,,0,,,,,,2879,0,78698,,,,,,,31492,0,0,0,17892,0,17529,1917,0,5661,,,,,,,,,,,,1829,2009-12-31
0,,,,,,,,,,0,,,,,,4620,41888,87610,,,,,,,54000,0,0,0,29123,1938,2774,0,0,0,,,,,,,,,,,,1856,2009-12-31
0,,,,,,,,,,0,,,,,,1546,0,45967,,,,,,,23300,0,0,0,318,0,20184,0,0,4451,,,,,,,,,,,,2040,2009-12-31
0,,,,,,,,,,0,,,,,,276,2,42842,,,,,,,0,0,0,0,3429,0,9415,0,0,0,,,,,,,,,,,,2161,2009-12-31
0,,,,,,,,,,0,,,,,,25481,86181,417152,,,,,,,521550,0,0,0,311194,0,0,5148,0,0,,,,,,,,,,,,2376,2009-12-31
0,,,,,,,,,,0,,,,,,589,76,0,,,,,,,1021,0,0,0,0,76,0,0,0,0,,,,,,,,,,,,2451,2009-12-31
0,,,,,,,,,,0,,,,,,0,0,12,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2554,2009-12-31
0,,,,,,,,,,0,,,,,,174,0,59032,,,,,,,352,0,0,0,10711,0,47771,0,0,0,,,,,,,,,,,,2732,2009-12-31
0,,,,,,,,,,0,,,,,,532,0,11799,,,,,,,5200,0,0,0,3454,0,2416,0,0,0,,,,,,,,,,,,2750,2009-12-31
0,,,,,,,,,,0,,,,,,2455,0,73118,,,,,,,29000,0,0,0,31878,0,1499,0,0,6922,,,,,,,,,,,,2938,2009-12-31
0,,,,,,,,,,0,,,,,,319,100,65836,,,,,,,3511,0,0,0,9894,100,8904,0,0,0,,,,,,,,,,,,3252,2009-12-31
0,,,,,,,,,,0,,,,,,184,2084,7500,,,,,,,0,0,0,0,7027,2084,0,0,0,2295,,,,,,,,,,,,3458,2009-12-31
0,,,,,,,,,,0,,,,,,615,7335,39210,,,,,,,5156,0,0,0,10720,7335,7816,0,0,2297,,,,,,,,,,,,3720,2009-12-31
0,,,,,,,,,,0,,,,,,778,0,4,,,,,,,11122,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,3953,2009-12-31
0,,,,,,,,,,0,,,,,,991,0,32185,,,,,,,1521,0,0,0,15547,0,5840,32,0,1402,,,,,,,,,,,,4138,2009-12-31
0,,,,,,,,,,0,,,,,,2487,0,36160,,,,,,,25600,0,0,0,10555,0,25605,0,0,43,,,,,,,,,,,,4156,2009-12-31
0,,,,,,,,,,0,,,,,,0,0,28835,,,,,,,0,0,0,0,4476,0,9081,0,0,0,,,,,,,,,,,,4231,2009-12-31
0,,,,,,,,,,0,,,,,,1175,630,56420,,,,,,,10863,0,0,0,25665,630,25489,0,0,3510,,,,,,,,,,,,4437,2009-12-31
0,,,,,,,,,,0,,,,,,2075,0,56007,,,,,,,27000,0,0,0,14536,0,14231,0,0,6549,,,,,,,,,,,,4839,2009-12-31
0,,,,,,,,,,0,,,,,,4637,304,57636,,,,,,,65375,0,0,0,6460,0,8241,10417,0,0,,,,,,,,,,,,5005,2009-12-31
0,,,,,,,,,,1150,,,,,,0,0,18884,,,,,,,0,0,0,0,0,0,3268,8477,0,0,,,,,,,,,,,,5069,2009-12-31
0,,,,,,,,,,0,,,,,,1639,0,20631,,,,,,,21857,0,0,0,18231,0,1876,0,0,0,,,,,,,,,,,,5135,2009-12-31
0,,,,,,,,,,0,,,,,,9170,10057,209270,,,,,,,82787,0,0,10057,24328,0,41271,0,0,49504,,,,,,,,,,,,5210,2009-12-31
0,,,,,,,,,,5220,,,,,,3809,0,184720,,,,,,,23,0,0,0,98243,0,33620,0,0,83500,,,,,,,,,,,,5331,2009-12-31
0,,,,,,,,,,504,,,,,,2214,0,54542,,,,,,,15619,0,0,0,31036,0,20937,0,0,0,,,,,,,,,,,,5461,2009-12-31
0,,,,,,,,,,0,,,,,,302,0,58672,,,,,,,0,0,0,0,13050,0,11549,0,0,0,,,,,,,,,,,,5751,2009-12-31
0,,,,,,,,,,0,,,,,,162,0,4204,,,,,,,0,0,0,0,3301,0,393,6,0,0,,,,,,,,,,,,6039,2009-12-31
0,,,,,,,,,,0,,,,,,0,12136,0,,,,,,,0,0,0,5963,0,4139,0,0,0,0,,,,,,,,,,,,6141,2009-12-31
0,,,,,,,,,,0,,,,,,769,100,40767,,,,,,,0,0,0,0,10895,100,11665,0,0,0,,,,,,,,,,,,6329,2009-12-31
0,,,,,,,,,,0,,,,,,4933,61292,40293,,,,,,,41500,0,0,18989,18353,41112,21432,0,0,1165,,,,,,,,,,,,6972,2009-12-31
0,,,,,,,,,,0,,,,,,0,0,330423,,,,,,,0,0,0,0,249663,0,72161,6920,0,0,,,,,,,,,,,,7009,2009-12-31
0,,,,,,,,,,0,,,,,,248,20172,20091,,,,,,,0,0,0,0,14915,20172,5176,0,0,0,,,,,,,,,,,,7045,2009-12-31
0,,,,,,,,,,755,,,,,,23,0,16517,,,,,,,0,0,0,0,6412,0,8832,0,0,0,,,,,,,,,,,,7157,2009-12-31
0,,,,,,,,,,0,,,,,,299,509,15353,,,,,,,1500,0,0,0,6401,509,0,0,0,0,,,,,,,,,,,,7456,2009-12-31
0,,,,,,,,,,0,,,,,,430,14,6646,,,,,,,4000,0,0,0,2803,0,3413,0,0,0,,,,,,,,,,,,7634,2009-12-31
0,,,,,,,,,,0,,,,,,1525,0,6327,,,,,,,20743,0,0,0,4167,0,1646,0,0,0,,,,,,,,,,,,8033,2009-12-31
0,,,,,,,,,,0,,,,,,21,0,70109,,,,,,,0,0,0,0,33999,0,6693,0,0,0,,,,,,,,,,,,8462,2009-12-31
0,,,,,,,,,,0,,,,,,158,0,14053,,,,,,,0,0,0,0,14053,0,0,0,0,0,,,,,,,,,,,,8631,2009-12-31
0,,,,,,,,,,0,,,,,,4492,0,25172,,,,,,,91300,0,0,0,24171,0,0,970,0,6104,,,,,,,,,,,,9357,2009-12-31
0,,,,,,,,,,0,,,,,,767,0,9542,,,,,,,6064,0,0,0,5645,0,3897,0,0,0,,,,,,,,,,,,9553,2009-12-31
0,,,,,,,,,,24234,,,,,,20318,263438,77493,,,,,,,305995,0,0,500,0,29770,0,0,0,68305,,,,,,,,,,,,9807,2009-12-31
0,,,,,,,,,,0,,,,,,4,0,21517,,,,,,,8700,0,0,0,9425,0,12092,0,0,0,,,,,,,,,,,,9955,2009-12-31
0,,,,,,,,,,0,,,,,,278,98,9757,,,,,,,450,0,0,0,1344,0,1405,0,0,0,,,,,,,,,,,,10157,2009-12-31
0,,,,,,,,,,0,,,,,,2543,0,46528,,,,,,,33500,0,0,0,10610,0,28774,0,0,0,,,,,,,,,,,,10250,2009-12-31
0,,,,,,,,,,0,,,,,,1819,58225,231,,,,,,,22140,0,0,5494,0,24324,231,0,0,0,,,,,,,,,,,,10849,2009-12-31
0,,,,,,,,,,5520,,,,,,1440,0,55140,,,,,,,24965,0,0,0,16965,0,2121,15,0,31260,,,,,,,,,,,,10858,2009-12-31
0,,,,,,,,,,283,,,,,,1081,0,17548,,,,,,,9916,0,0,0,2367,0,13702,0,0,0,,,,,,,,,,,,11145,2009-12-31
0,,,,,,,,,,0,,,,,,4012,0,77988,,,,,,,27500,0,0,0,17668,0,47330,0,0,0,,,,,,,,,,,,11640,2009-12-31
0,,,,,,,,,,0,,,,,,613,0,59536,,,,,,,7000,0,0,0,47430,0,6849,0,0,0,,,,,,,,,,,,11837,2009-12-31
0,,,,,,,,,,0,,,,,,1511,999,5622,,,,,,,0,0,0,999,5622,0,0,0,0,0,,,,,,,,,,,,12030,2009-12-31
