RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,,,,,81,0,51016,,,,,,,0,0,0,,,0,37575,0,0,0,,,,,,,,,,,,37,2016-09-30
0,,,,,,,,,,0,,,,,,275,0,9431,,,,,,,5000,0,0,,,0,6417,3,0,0,,,,,,,,,,,,242,2016-09-30
0,,,,,,,,,,0,,,,,,1951,32810,7629,,,,,,,18287,0,0,,,12410,1256,1,0,0,,,,,,,,,,,,279,2016-09-30
0,,,,,,,,,,0,,,,,,5,0,4054,,,,,,,0,0,0,,,0,516,0,0,0,,,,,,,,,,,,354,2016-09-30
0,,,,,,,,,,0,,,,,,332,147,214,,,,,,,6000,0,0,,,146,211,3,0,0,,,,,,,,,,,,457,2016-09-30
0,,,,,,,,,,8233,,,,,,2134,0,82462,,,,,,,0,0,0,,,0,28356,0,0,0,,,,,,,,,,,,505,2016-09-30
0,,,,,,,,,,1000,,,,,,228,35,28688,,,,,,,0,0,0,,,0,11435,0,0,8771,,,,,,,,,,,,1155,2016-09-30
0,,,,,,,,,,0,,,,,,185,50137,6334,,,,,,,0,0,0,,,29750,0,0,0,0,,,,,,,,,,,,1351,2016-09-30
0,,,,,,,,,,6014,,,,,,1324,0,372147,,,,,,,0,0,0,,,0,113275,9,0,0,,,,,,,,,,,,1454,2016-09-30
0,,,,,,,,,,0,,,,,,368,0,12247,,,,,,,4433,0,0,,,0,2654,0,0,0,,,,,,,,,,,,1557,2016-09-30
0,,,,,,,,,,10061,,,,,,176,51016,78640,,,,,,,0,0,0,,,32236,0,0,0,0,,,,,,,,,,,,1669,2016-09-30
0,,,,,,,,,,0,,,,,,5069,0,103498,,,,,,,69760,0,0,,,0,35207,1805,0,0,,,,,,,,,,,,1829,2016-09-30
0,,,,,,,,,,0,,,,,,1896,5000,22348,,,,,,,40000,0,0,,,0,0,0,0,0,,,,,,,,,,,,1856,2016-09-30
0,,,,,,,,,,0,,,,,,1546,0,53619,,,,,,,26000,0,0,,,0,32197,16,0,11104,,,,,,,,,,,,2040,2016-09-30
0,,,,,,,,,,0,,,,,,363,0,18203,,,,,,,0,0,0,,,0,11987,0,0,0,,,,,,,,,,,,2161,2016-09-30
0,,,,,,,,,,0,,,,,,32881,177849,175033,,,,,,,678671,0,0,,,0,0,0,0,0,,,,,,,,,,,,2376,2016-09-30
0,,,,,,,,,,0,,,,,,17,250,3047,,,,,,,0,0,0,,,250,2177,0,0,0,,,,,,,,,,,,2554,2016-09-30
0,,,,,,,,,,0,,,,,,174,0,132487,,,,,,,0,0,0,,,0,65328,0,0,0,,,,,,,,,,,,2732,2016-09-30
0,,,,,,,,,,0,,,,,,233,0,10098,,,,,,,3530,0,0,,,0,3866,4000,0,0,,,,,,,,,,,,2750,2016-09-30
0,,,,,,,,,,33,,,,,,5875,571,99541,,,,,,,107597,0,0,,,375,0,2,0,0,,,,,,,,,,,,3177,2016-09-30
0,,,,,,,,,,0,,,,,,740,0,81037,,,,,,,6500,0,0,,,0,16520,0,0,0,,,,,,,,,,,,3252,2016-09-30
0,,,,,,,,,,0,,,,,,196,2617,9830,,,,,,,0,0,0,,,2617,0,0,0,4500,,,,,,,,,,,,3458,2016-09-30
0,,,,,,,,,,752,,,,,,246,140,53183,,,,,,,0,0,0,,,140,6730,0,0,4295,,,,,,,,,,,,3720,2016-09-30
0,,,,,,,,,,0,,,,,,1799,0,70396,,,,,,,36885,0,0,,,0,0,1000,0,0,,,,,,,,,,,,3971,2016-09-30
0,,,,,,,,,,1006,,,,,,270,0,38794,,,,,,,1500,0,0,,,0,21969,0,0,262,,,,,,,,,,,,4156,2016-09-30
0,,,,,,,,,,0,,,,,,0,0,51216,,,,,,,0,0,0,,,0,14835,0,0,0,,,,,,,,,,,,4231,2016-09-30
0,,,,,,,,,,0,,,,,,915,0,80103,,,,,,,22376,0,0,,,0,34725,0,0,12578,,,,,,,,,,,,4839,2016-09-30
0,,,,,,,,,,0,,,,,,0,0,29414,,,,,,,26500,0,0,,,0,15665,750,0,0,,,,,,,,,,,,5069,2016-09-30
0,,,,,,,,,,4100,,,,,,1080,0,35314,,,,,,,15575,0,0,,,0,4798,0,0,0,,,,,,,,,,,,5135,2016-09-30
0,,,,,,,,,,0,,,,,,3755,57562,143226,,,,,,,76500,0,0,,,0,25663,1044,0,35503,,,,,,,,,,,,5210,2016-09-30
0,,,,,,,,,,1001,,,,,,2381,0,166327,,,,,,,0,0,0,,,0,70787,0,0,0,,,,,,,,,,,,5461,2016-09-30
0,,,,,,,,,,0,,,,,,345,0,42203,,,,,,,4500,0,0,,,0,32651,0,0,0,,,,,,,,,,,,5751,2016-09-30
0,,,,,,,,,,0,,,,,,304,0,21903,,,,,,,0,0,0,,,0,773,7,0,0,,,,,,,,,,,,6039,2016-09-30
0,,,,,,,,,,0,,,,,,0,23214,0,,,,,,,0,0,0,,,14044,0,0,0,0,,,,,,,,,,,,6141,2016-09-30
0,,,,,,,,,,0,,,,,,463,0,29400,,,,,,,0,0,0,,,0,5368,0,0,0,,,,,,,,,,,,6329,2016-09-30
0,,,,,,,,,,0,,,,,,0,0,416463,,,,,,,0,240,0,,,0,81590,9947,0,0,,,,,,,,,,,,7009,2016-09-30
0,,,,,,,,,,0,,,,,,751,0,108054,,,,,,,0,0,0,,,0,40259,0,0,0,,,,,,,,,,,,7045,2016-09-30
0,,,,,,,,,,0,,,,,,1988,0,11847,,,,,,,12000,0,0,,,0,3248,0,0,0,,,,,,,,,,,,7072,2016-09-30
0,,,,,,,,,,1251,,,,,,23,233,18891,,,,,,,0,0,0,,,233,6553,0,0,0,,,,,,,,,,,,7157,2016-09-30
0,,,,,,,,,,0,,,,,,455,0,15758,,,,,,,4223,0,0,,,0,15262,0,0,0,,,,,,,,,,,,7456,2016-09-30
0,,,,,,,,,,0,,,,,,97,2,11120,,,,,,,900,0,0,,,0,4634,0,0,0,,,,,,,,,,,,7634,2016-09-30
0,,,,,,,,,,0,,,,,,1443,0,5077,,,,,,,15100,0,0,,,0,2727,0,0,0,,,,,,,,,,,,8033,2016-09-30
0,,,,,,,,,,0,,,,,,21,0,88496,,,,,,,0,0,0,,,0,14677,0,0,0,,,,,,,,,,,,8462,2016-09-30
0,,,,,,,,,,0,,,,,,68,0,15486,,,,,,,0,0,0,,,0,333,0,0,0,,,,,,,,,,,,8631,2016-09-30
0,,,,,,,,,,0,,,,,,2355,0,62648,,,,,,,44029,0,0,,,0,0,970,0,0,,,,,,,,,,,,9357,2016-09-30
0,,,,,,,,,,0,,,,,,1977,25742,25611,,,,,,,42800,0,0,,,25742,2947,5871,0,0,,,,,,,,,,,,9553,2016-09-30
65088,,,,,,,,,,4974,,,,,,16572,292215,58185,,,,,,,210000,0,0,,,139893,51378,0,0,66770,,,,,,,,,,,,9807,2016-09-30
