RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,0,,0,0,0,0,143,0,27976,,,,,,,0,0,0,,,0,5840,0,0,0,,,,,,,,,,,,37,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,201,0,9660,,,,,,,3300,0,0,,,0,3520,7,0,0,,,,,,,,,,,,242,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,1598,36566,31599,,,,,,,32980,0,0,,,3846,2660,0,0,0,,,,,,,,,,,,279,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,4,0,3047,,,,,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,252,325,1168,,,,,,,4000,0,0,,,321,266,0,0,0,,,,,,,,,,,,457,2008-09-30
0,,,,,,,,,,0,,0,0,0,1898,4473,0,72824,,,,,,,77800,0,0,,,0,16075,0,0,0,,,,,,,,,,,,505,2008-09-30
0,,,,,,,,,,1521,,0,0,0,0,821,1787,34429,,,,,,,3500,0,0,,,1605,14070,0,0,23392,,,,,,,,,,,,1155,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,0,51638,3020,,,,,,,0,0,0,,,18474,0,0,0,0,,,,,,,,,,,,1351,2008-09-30
0,,,,,,,,,,1038,,0,0,0,0,1092,0,148159,,,,,,,0,0,0,,,0,48517,9,0,0,,,,,,,,,,,,1454,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,144,5020,7750,,,,,,,1766,0,0,,,5020,40,0,0,0,,,,,,,,,,,,1557,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,4097,0,56436,,,,,,,57000,0,0,,,0,1771,0,0,4248,,,,,,,,,,,,1632,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,427,80979,46927,,,,,,,841,0,0,,,14192,0,0,0,0,,,,,,,,,,,,1669,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,3002,0,78171,,,,,,,46605,0,0,,,0,19109,1418,0,3568,,,,,,,,,,,,1829,2008-09-30
0,,,,,,,,,,0,,0,0,0,29662,4620,107910,106328,,,,,,,80800,0,0,,,2047,0,0,0,0,,,,,,,,,,,,1856,2008-09-30
0,,,,,,,,,,0,,0,0,0,8022,1368,0,40507,,,,,,,21943,0,0,,,0,17225,0,0,1858,,,,,,,,,,,,2040,2008-09-30
0,,,,,,,,,,0,,0,0,0,0,267,4,39051,,,,,,,0,0,0,,,0,10865,0,0,0,,,,,,,,,,,,2161,2008-09-30
0,,,,,,,,,,0,,0,0,1198,0,24852,153315,167359,,,,,,,522214,0,0,,,0,0,7783,0,0,,,,,,,,,,,,2376,2008-09-30
