RCON0211,RCON1039,RCON1041,RCON1042,RCON1043,RCON1044,RCON1209,RCON1280,RCON1281,RCON1282,RCON1287,RCON1374,RCON1709,RCON1713,RCON1733,RCON1736,RCON1752,RCON1754,RCON1773,RCON2155,RCON2163,RCON2192,RCON2920,RCON2941,RCON3129,RCON3190,RCON3545,RCON3548,RCON8492,RCON8495,RCON8496,RCON8499,RCONA510,RCONB989,RCONB995,RCONG389,RCONG390,RCONG393,RCONG394,RCONG397,RCONG398,RCONG399,RCONG400,RCONHT71,RCONJA22,RCONJF75,IDRSSD,RCON9999
0,,,,,,,,,,502,,0,0,0,0,157,0,26446,0,,,0,,,0,0,0,,,0,5788,0,0,0,,,,,,,,,,,,37,2005-09-30
0,,,,,,,,,,1383,,0,0,0,0,162,0,7064,0,,,0,,,2992,0,0,,,0,0,0,0,201,,,,,,,,,,,,242,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,1866,53003,22765,0,,,0,,,27498,0,0,,,4229,0,0,0,0,,,,,,,,,,,,279,2005-09-30
0,,,,,,,,,,99,,0,0,0,0,5,0,3626,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,354,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,340,3443,21747,0,,,0,,,0,0,0,,,3443,1243,0,0,0,,,,,,,,,,,,439,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,40,1593,0,0,,,0,,,0,0,0,,,617,0,0,0,0,,,,,,,,,,,,457,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,2139,0,90745,0,,,0,,,17500,0,0,,,0,5164,0,0,0,,,,,,,,,,,,505,2005-09-30
0,,,,,,,,,,15840,,0,0,0,0,2141,230,33729,0,,,0,,,21555,0,0,,,230,0,958,0,0,,,,,,,,,,,,1146,2005-09-30
0,,,,,,,,,,1484,,0,0,0,0,623,4078,33721,0,,,0,,,12225,0,0,,,3770,15049,0,0,20512,,,,,,,,,,,,1155,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,0,33470,2903,0,,,0,,,0,0,0,,,10304,0,0,0,0,,,,,,,,,,,,1351,2005-09-30
0,,,,,,,,,,986,,0,0,0,0,1096,0,155776,0,,,0,,,0,0,0,,,0,24857,5,0,0,,,,,,,,,,,,1454,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,129,1220,11029,0,,,0,,,2173,0,0,,,1220,349,0,0,0,,,,,,,,,,,,1557,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,2457,0,27577,0,,,0,,,39000,0,0,,,0,4654,0,0,3072,,,,,,,,,,,,1632,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,425,69539,52089,0,,,0,,,1000,0,0,,,9318,0,0,0,0,,,,,,,,,,,,1669,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,1172,0,116372,0,,,0,,,7000,0,0,,,0,47213,2103,0,3762,,,,,,,,,,,,1829,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,4270,100881,97557,0,,,0,,,83000,0,0,,,1995,0,0,0,50000,,,,,,,,,,,,1856,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,1139,0,26195,0,,,0,,,18467,0,0,,,0,20979,347,0,0,,,,,,,,,,,,2040,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,244,99,27701,0,,,0,,,0,0,0,,,0,3566,0,0,0,,,,,,,,,,,,2161,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,9866,363306,83523,0,,,0,,,197314,0,0,,,0,0,60000,0,0,,,,,,,,,,,,2376,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,371,0,0,0,,,0,,,4765,0,0,,,0,0,0,0,0,,,,,,,,,,,,2451,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,0,4,2409,0,,,0,,,0,0,0,,,0,50,0,0,0,,,,,,,,,,,,2554,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,181,0,70656,0,,,0,,,356,0,0,,,0,40902,0,0,0,,,,,,,,,,,,2732,2005-09-30
0,,,,,,,,,,498,,0,0,0,0,387,0,13443,0,,,0,,,5400,0,0,,,0,538,0,0,600,,,,,,,,,,,,2750,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,2502,0,46452,0,,,0,,,40500,0,0,,,0,4553,0,0,6615,,,,,,,,,,,,2938,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,338,0,37840,0,,,0,,,4500,0,0,,,0,1342,0,0,0,,,,,,,,,,,,2956,2005-09-30
0,,,,,,,,,,0,,0,0,0,467,283,10904,34591,0,,,0,,,3054,0,0,,,3608,7079,0,0,0,,,,,,,,,,,,3252,2005-09-30
0,,,,,,,,,,1374,,0,0,0,0,75,2669,7416,0,,,0,,,0,0,0,,,1574,0,0,0,3225,,,,,,,,,,,,3458,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,5838,34183,317539,0,,,0,,,93047,0,0,,,30857,39673,0,0,4408,,,,,,,,,,,,3506,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,567,13165,37135,0,,,0,,,4873,0,0,,,13165,0,0,0,3976,,,,,,,,,,,,3720,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,918,0,0,0,,,0,,,413,0,0,,,0,0,0,0,0,,,,,,,,,,,,3953,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,878,0,41421,0,,,0,,,2779,0,0,,,0,10125,0,0,0,,,,,,,,,,,,4138,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,3303,0,21646,0,,,0,,,12500,0,0,,,0,14881,0,0,0,,,,,,,,,,,,4147,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,1289,0,33227,0,,,0,,,18000,0,0,,,0,21178,0,0,0,,,,,,,,,,,,4156,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,0,0,58587,0,,,0,,,0,0,0,,,0,9412,0,0,3500,,,,,,,,,,,,4231,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,799,3921,30518,0,,,0,,,10368,0,0,,,3921,3195,0,0,6093,,,,,,,,,,,,4437,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,1495,0,72825,0,,,0,,,29900,0,0,,,0,21513,0,0,8102,,,,,,,,,,,,4839,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,2207,2257,78108,0,,,0,,,25018,0,0,,,100,2842,17322,0,0,,,,,,,,,,,,5005,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,414,0,29341,0,,,0,,,3900,0,0,,,0,13405,0,0,0,,,,,,,,,,,,5050,2005-09-30
0,,,,,,,,,,19801,,0,0,0,0,0,0,21082,0,,,0,,,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,5069,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,1096,0,29360,0,,,0,,,15000,0,0,,,0,2615,0,0,0,,,,,,,,,,,,5135,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,9137,20101,357122,0,,,0,,,149995,0,0,,,249,23116,0,0,0,,,,,,,,,,,,5210,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,0,0,157566,0,,,0,,,2604,0,0,,,0,14053,500,0,11162,,,,,,,,,,,,5247,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,4065,0,16691,0,,,0,,,10455,0,0,,,0,285,0,0,2175,,,,,,,,,,,,5274,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,4595,0,157086,0,,,0,,,25190,0,0,,,0,38232,0,0,82000,,,,,,,,,,,,5331,2005-09-30
0,,,,,,,,,,493,,0,0,0,0,0,0,113124,0,,,0,,,409,0,0,,,0,27256,717,0,0,,,,,,,,,,,,5461,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,248,0,41803,0,,,0,,,4925,0,0,,,0,10430,0,0,0,,,,,,,,,,,,5751,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,277,0,9301,0,,,0,,,0,0,0,,,0,307,50,0,0,,,,,,,,,,,,6039,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,126,77,2674,0,,,0,,,500,0,0,,,35,0,0,0,0,,,,,,,,,,,,6057,2005-09-30
0,,,,,,,,,,0,,0,0,0,0,0,12250,0,0,,,0,,,0,0,0,,,4298,0,0,0,0,,,,,,,,,,,,6141,2005-09-30
