RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
18446,18478,0,0,0,0,0,18478,0,0,-119,37,2013-03-31
4922,4941,0,0,90,0,0,4941,0,0,-78,242,2013-03-31
25355,25265,0,0,0,0,0,25265,1,0,-43,279,2013-03-31
1039,1063,0,0,0,0,0,1063,0,0,-14,354,2013-03-31
3784,3805,0,0,252,0,0,3805,0,0,2,457,2013-03-31
32135,31512,0,0,274,0,0,31512,0,0,-132,505,2013-03-31
18600,19654,0,0,1550,0,0,19654,0,0,-185,1155,2013-03-31
20284,19773,0,0,264,0,0,19773,0,0,-29,1351,2013-03-31
65795,65680,0,0,700,0,0,65680,0,0,-1322,1454,2013-03-31
6342,6054,0,-10,0,0,0,6054,0,0,-3,1557,2013-03-31
45039,44541,0,0,0,0,0,44541,0,0,-111,1669,2013-03-31
44402,44610,0,0,425,0,0,44610,0,0,-209,1829,2013-03-31
14961,14926,0,0,0,0,0,14926,0,0,-111,1856,2013-03-31
21420,21267,0,0,0,0,0,21267,0,0,-169,2040,2013-03-31
14897,14718,0,0,103,0,0,14718,0,0,-337,2161,2013-03-31
425252,414086,0,0,0,0,0,414086,0,2160,-431,2376,2013-03-31
1274,1273,0,0,44,0,0,1273,0,0,9,2554,2013-03-31
79593,79417,0,0,265,0,0,79417,0,0,-51,2732,2013-03-31
5664,5611,0,0,0,0,0,5611,0,0,-23,2750,2013-03-31
105475,104975,0,0,1000,0,0,104975,202,0,-62,3177,2013-03-31
20753,20445,0,0,0,0,0,20445,0,0,-69,3252,2013-03-31
3459,3423,0,0,0,0,0,3423,0,0,-37,3458,2013-03-31
29911,29560,0,0,120,0,0,29560,0,0,-119,3720,2013-03-31
105857,104838,0,0,0,0,0,104838,0,0,14,3971,2013-03-31
21720,21505,0,0,100,0,0,21505,0,0,54,4156,2013-03-31
14536,14834,0,0,0,0,0,14834,0,0,-356,4231,2013-03-31
27411,27513,0,0,163,0,0,27513,0,0,-179,4437,2013-03-31
34466,34403,0,0,306,0,0,34403,0,0,-118,4839,2013-03-31
33634,33752,0,0,0,0,0,33752,0,0,-174,5005,2013-03-31
141394,137059,0,0,0,0,0,137059,0,0,223,5069,2013-03-31
43403,42473,0,0,0,0,0,42473,0,0,-43,5135,2013-03-31
86667,85975,0,0,1193,0,0,85975,0,0,-384,5210,2013-03-31
45700,45916,0,0,250,0,0,45916,0,0,-849,5461,2013-03-31
27890,27597,0,0,276,0,0,27597,0,0,-178,5751,2013-03-31
8561,8741,0,0,0,0,0,8741,0,0,0,6039,2013-03-31
5312,5210,0,0,0,0,0,5210,0,0,0,6141,2013-03-31
34434,33141,0,0,0,0,0,33141,0,0,-55,6329,2013-03-31
55659,52421,0,0,2500,0,0,52421,0,0,570,7009,2013-03-31
17658,17487,0,0,0,0,0,17487,0,0,-179,7045,2013-03-31
32697,32679,0,0,0,0,-189,32490,0,0,-30,7072,2013-03-31
4567,4555,0,0,24,0,0,4555,0,0,-5,7157,2013-03-31
5524,5376,0,0,33,0,0,5376,0,0,-30,7456,2013-03-31
6126,6265,0,0,286,0,0,6265,0,0,-17,7634,2013-03-31
