RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
20156,19311,0,0,240,0,0,19311,0,0,82,37,2015-12-31
5343,5125,0,0,420,0,0,5125,0,0,28,242,2015-12-31
27657,26921,0,0,0,0,0,26921,1,0,-59,279,2015-12-31
959,937,0,0,0,0,0,937,0,0,55,354,2015-12-31
4530,4540,0,0,943,0,0,4540,0,0,3,457,2015-12-31
35138,34156,0,0,1060,0,0,34156,0,0,-230,505,2015-12-31
18998,18763,0,0,2686,0,0,18763,0,0,9,1155,2015-12-31
23155,23474,0,0,3036,0,0,23474,0,0,21,1351,2015-12-31
75833,70460,0,0,5000,0,0,70460,0,0,790,1454,2015-12-31
10733,10279,0,0,900,0,0,10279,0,0,118,1557,2015-12-31
44353,44253,0,0,1999,0,0,44253,0,0,-212,1669,2015-12-31
47723,46362,0,0,1635,0,0,46362,0,0,-361,1829,2015-12-31
15019,15987,0,0,560,0,0,15987,0,0,-1169,1856,2015-12-31
22458,21639,0,0,484,0,0,21639,0,0,54,2040,2015-12-31
15942,15379,0,0,1241,0,-115,15264,0,0,176,2161,2015-12-31
438261,438925,0,0,57273,0,0,438925,0,11513,-3074,2376,2015-12-31
1360,1289,0,0,0,0,0,1289,0,0,-95,2554,2015-12-31
83703,81615,0,0,1212,0,0,81615,0,0,-347,2732,2015-12-31
6857,6177,0,0,700,0,0,6177,0,0,-24,2750,2015-12-31
102486,103302,0,0,9000,0,0,103302,893,0,118,3177,2015-12-31
23782,22793,0,0,1300,0,0,22793,0,0,-89,3252,2015-12-31
4031,3682,0,0,0,0,0,3682,0,0,39,3458,2015-12-31
33280,31712,0,0,720,0,-62,31650,0,0,105,3720,2015-12-31
110241,109112,0,0,0,0,0,109112,0,0,-398,3971,2015-12-31
22766,22188,0,0,1436,0,0,22188,0,0,-31,4156,2015-12-31
15514,15101,0,0,230,0,0,15101,0,0,98,4231,2015-12-31
24960,28177,0,0,5004,0,0,28177,0,0,-207,4437,2015-12-31
38279,36697,0,0,1239,0,0,36697,0,0,-285,4839,2015-12-31
175840,165486,0,0,12725,0,0,165486,0,0,-628,5069,2015-12-31
56688,51822,0,0,763,0,0,51822,0,0,14,5135,2015-12-31
95948,92168,0,0,4820,0,0,92168,0,0,-1889,5210,2015-12-31
50928,49327,0,0,2270,0,0,49327,0,0,588,5461,2015-12-31
33956,31168,0,0,1671,0,0,31168,0,0,-93,5751,2015-12-31
8225,7825,0,0,0,0,0,7825,0,0,64,6039,2015-12-31
5834,5725,0,0,120,0,0,5725,0,0,0,6141,2015-12-31
49741,43469,0,0,700,0,0,43469,0,0,-31,6329,2015-12-31
57181,56831,0,0,13500,0,0,56831,0,0,-1097,7009,2015-12-31
19051,18725,0,0,593,0,0,18725,0,0,-192,7045,2015-12-31
32036,31956,0,0,0,0,0,31956,0,0,13,7072,2015-12-31
4974,4786,0,0,72,0,0,4786,0,0,9,7157,2015-12-31
6468,6122,0,0,613,0,0,6122,0,0,41,7456,2015-12-31
7832,7193,0,0,300,0,0,7193,0,0,-77,7634,2015-12-31
26166,22537,0,0,0,0,0,22537,0,0,37,8033,2015-12-31
19896,18435,0,0,1004,0,0,18435,0,0,159,8462,2015-12-31
6794,6639,0,0,360,0,0,6639,0,0,79,8631,2015-12-31
78706,77326,0,0,6661,0,0,77326,0,0,-81,9357,2015-12-31
12351,11923,0,0,1374,0,0,11923,0,0,-211,9553,2015-12-31
293659,277462,0,0,4149,0,0,277462,0,0,3277,9807,2015-12-31
17107,16074,0,0,925,0,0,16074,0,0,68,9955,2015-12-31
35511,35270,0,0,3270,0,0,35270,0,0,-243,10250,2015-12-31
26065,27529,0,0,0,0,0,27529,0,0,-225,10849,2015-12-31
19573,19111,0,-310,720,0,0,19111,0,0,-23,11145,2015-12-31
147771,139030,0,0,6400,0,0,139030,0,0,42,11275,2015-12-31
40222,38934,0,0,2255,0,0,38934,0,0,-152,11640,2015-12-31
13059,12478,0,0,125,0,0,12478,0,0,383,11837,2015-12-31
49514,46647,0,0,2600,0,0,46647,0,0,72,12030,2015-12-31
20798,20635,0,0,975,0,0,20635,0,0,-502,12142,2015-12-31
7685,7651,0,0,0,0,0,7651,0,0,-2,12179,2015-12-31
5966783,6073408,0,56322,822000,0,0,6073408,0,0,-2379,12311,2015-12-31
9700,11476,0,0,2450,0,0,11476,0,0,0,12647,2015-12-31
1687,1640,0,0,0,0,0,1640,0,0,0,12656,2015-12-31
32355,31518,0,0,300,0,0,31518,0,0,0,12937,2015-12-31
132309,85483,39386,0,11300,0,0,85483,0,0,-696,12946,2015-12-31
13917,13775,0,0,1500,0,0,13775,0,0,0,12955,2015-12-31
225910,224261,0,0,694,0,0,224261,0,0,-10262,13103,2015-12-31
4519,4337,0,0,218,0,0,4337,0,0,-4,13251,2015-12-31
6016,5954,0,0,75,0,0,5954,0,0,4,13457,2015-12-31
7196,7088,0,0,450,0,0,7088,0,0,-16,14052,2015-12-31
17877,16316,0,0,1160,0,0,16316,0,0,67,14155,2015-12-31
3679,3356,0,0,162,0,0,3356,0,0,0,14650,2015-12-31
4713,4348,0,0,0,88,0,4348,0,0,-35,14753,2015-12-31
36473,30461,0,3400,853,0,0,30461,0,0,-33,14865,2015-12-31
8375,8223,0,0,0,0,0,8223,0,0,-22,14977,2015-12-31
32315,25431,0,0,0,0,0,25431,3250,0,284,16551,2015-12-31
7955,7506,0,0,119,0,0,7506,0,0,-32,16748,2015-12-31
18781,17444,0,0,5500,0,0,17444,0,0,0,17110,2015-12-31
927774,807084,88946,0,38000,0,0,807084,1380,0,77,17147,2015-12-31
5679,5718,0,0,524,0,0,5718,0,0,-124,17259,2015-12-31
328770,307567,0,0,0,0,0,307567,0,0,-1214,17464,2015-12-31
37707,34881,0,0,851,0,0,34881,0,0,-23,17950,2015-12-31
108364,105841,0,0,0,0,0,105841,0,0,0,17978,2015-12-31
51282,48766,0,0,4689,0,0,48766,0,0,-647,18050,2015-12-31
21424,21038,0,0,110,0,0,21038,0,0,-188,18135,2015-12-31
4548,4327,0,0,0,0,0,4327,0,0,-48,18377,2015-12-31
88759,101580,0,0,19832,0,0,101580,0,0,-15,18827,2015-12-31
15989,15289,0,0,338,0,0,15289,0,0,-16,18836,2015-12-31
51426,44320,0,0,7000,0,0,44320,0,0,0,18854,2015-12-31
8536,8328,0,0,549,0,0,8328,0,0,97,19356,2015-12-31
249577,264037,0,0,36000,0,0,264037,0,0,8,19730,2015-12-31
24411,23142,0,0,1328,0,0,23142,0,0,-106,19936,2015-12-31
17338,16212,0,0,0,0,0,16212,0,0,0,19972,2015-12-31
11102,10146,0,0,100,0,0,10146,0,0,71,20053,2015-12-31
29503,29293,0,0,0,0,0,29293,0,0,-47,20633,2015-12-31
21889,20754,0,0,2584,0,0,20754,0,0,-291,20857,2015-12-31
1128,1132,0,0,0,0,0,1132,0,0,-10,21256,2015-12-31
5353,5110,0,0,257,0,-8,5102,0,0,14,21359,2015-12-31
12167,11500,0,0,354,0,0,11500,0,0,-313,21630,2015-12-31
15475,14938,0,0,1083,0,0,14938,0,0,387,21658,2015-12-31
18689,17774,0,0,1747,0,0,17774,0,0,-42,22048,2015-12-31
14351,14489,0,1500,0,0,0,14489,0,0,1,22543,2015-12-31
8814,8350,0,0,1005,0,0,8350,0,0,-25,22552,2015-12-31
13782,13260,0,0,318,0,0,13260,0,0,55,22730,2015-12-31
18666,9016,0,2300,0,0,0,9016,7,0,-191,22936,2015-12-31
7207,7029,0,0,2,0,0,7029,0,0,174,23045,2015-12-31
13384,13142,0,0,1120,0,0,13142,0,0,-159,23456,2015-12-31
411106,190292,157503,40000,0,0,0,190292,1689,0,-1255,23504,2015-12-31
