RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
18253,17875,0,0,120,0,0,17875,0,0,258,37,2012-06-30
4805,4721,0,0,252,0,0,4721,0,0,69,242,2012-06-30
24779,24308,0,0,0,0,0,24308,1,0,-63,279,2012-06-30
1085,1050,0,0,0,0,0,1050,0,0,-2,354,2012-06-30
3424,3450,0,0,414,0,0,3450,0,0,0,457,2012-06-30
30941,30277,0,0,522,0,0,30277,0,0,-47,505,2012-06-30
19918,19568,0,0,567,0,0,19568,0,0,-31,1155,2012-06-30
19257,22118,0,0,4697,0,0,22118,0,0,28,1351,2012-06-30
62598,57373,0,0,1500,0,0,57373,0,0,1693,1454,2012-06-30
5987,5757,0,0,122,0,0,5757,0,0,-11,1557,2012-06-30
45488,44071,0,0,0,0,0,44071,0,0,-133,1669,2012-06-30
44724,43439,0,0,834,0,0,43439,0,0,525,1829,2012-06-30
14879,21726,0,0,4575,0,0,21726,0,0,373,1856,2012-06-30
20211,20763,0,0,0,0,0,20763,0,0,63,2040,2012-06-30
14553,14026,0,0,615,0,0,14026,0,0,-179,2161,2012-06-30
415836,411524,0,0,14007,0,0,411524,0,4071,-1577,2376,2012-06-30
1197,1162,0,0,86,0,0,1162,0,0,34,2554,2012-06-30
77954,77188,0,0,531,0,0,77188,0,0,31,2732,2012-06-30
5394,5512,0,0,85,0,0,5512,0,0,34,2750,2012-06-30
103416,101679,0,0,1600,0,0,101679,360,0,5,3177,2012-06-30
20787,20113,0,0,950,0,0,20113,0,0,113,3252,2012-06-30
3379,3330,0,0,60,0,0,3330,0,0,3,3458,2012-06-30
29683,28842,0,0,240,0,0,28842,0,0,62,3720,2012-06-30
101820,98575,0,0,0,0,0,98575,0,0,-133,3971,2012-06-30
20967,20504,0,0,910,0,0,20504,0,0,144,4156,2012-06-30
14793,14767,0,0,0,0,0,14767,0,0,-109,4231,2012-06-30
26883,26922,0,0,296,0,0,26922,0,0,57,4437,2012-06-30
33080,31923,0,0,936,0,0,31923,0,0,443,4839,2012-06-30
34238,15615,-616,15000,0,0,0,15615,0,0,265,5005,2012-06-30
132027,124178,0,0,6173,0,0,124178,0,0,1798,5069,2012-06-30
40921,39625,0,0,267,0,0,39625,0,0,-46,5135,2012-06-30
85054,83274,0,0,2379,0,0,83274,0,0,173,5210,2012-06-30
33510,32753,0,0,645,0,0,32753,0,0,317,5331,2012-06-30
46798,47197,0,0,300,0,0,47197,0,0,-240,5461,2012-06-30
27008,26712,0,0,702,0,0,26712,0,0,-230,5751,2012-06-30
8671,8708,0,0,0,0,0,8708,0,0,11,6039,2012-06-30
5249,5038,0,0,0,0,0,5038,0,0,0,6141,2012-06-30
33832,32501,0,0,0,0,0,32501,0,0,-46,6329,2012-06-30
53367,50608,0,0,4000,0,0,50608,0,0,-794,7009,2012-06-30
17111,16035,0,0,0,0,0,16035,0,0,257,7045,2012-06-30
25264,25151,0,0,0,0,0,25151,0,0,-2,7072,2012-06-30
4474,4390,0,0,24,0,0,4390,0,0,-46,7157,2012-06-30
5575,5036,0,300,75,0,0,5036,0,0,0,7456,2012-06-30
5830,5369,0,0,0,0,0,5369,0,0,36,7634,2012-06-30
16617,16185,0,0,450,0,0,16185,0,0,22,8033,2012-06-30
16784,16202,0,0,172,0,0,16202,0,0,-117,8462,2012-06-30
6733,6504,0,0,80,0,0,6504,0,0,48,8631,2012-06-30
72339,70853,0,0,2268,0,0,70853,0,0,10,9357,2012-06-30
10156,9515,0,0,515,0,0,9515,0,0,365,9553,2012-06-30
198953,192513,0,0,0,0,0,192513,0,0,-47,9807,2012-06-30
13396,13138,0,0,405,0,0,13138,0,0,-29,9955,2012-06-30
29403,26217,0,2600,0,0,0,26217,0,0,220,10250,2012-06-30
26982,26327,0,0,0,0,0,26327,0,0,64,10849,2012-06-30
36585,34651,0,0,0,0,0,34651,0,0,4,10858,2012-06-30
17806,17357,0,0,320,0,0,17357,0,0,40,11145,2012-06-30
139506,138280,0,0,3000,0,0,138280,0,0,8,11275,2012-06-30
35611,33153,0,0,0,0,0,33153,0,0,251,11640,2012-06-30
12225,11683,0,0,0,0,0,11683,0,0,-85,11837,2012-06-30
39351,37391,0,0,0,0,0,37391,0,0,6,12030,2012-06-30
20958,20412,0,0,0,0,0,20412,0,0,-90,12142,2012-06-30
6751,6607,0,0,0,0,0,6607,0,0,-3,12179,2012-06-30
13942,13723,0,0,282,0,0,13723,0,0,49,12245,2012-06-30
4412411,4073722,0,726,0,0,0,4073722,0,0,37004,12311,2012-06-30
10006,9757,0,0,128,0,0,9757,0,0,0,12647,2012-06-30
1485,1408,0,0,0,0,0,1408,0,0,0,12656,2012-06-30
33099,32579,0,0,150,0,0,32579,0,0,0,12937,2012-06-30
81075,75864,0,0,2775,0,0,75864,0,0,1932,12946,2012-06-30
12950,12417,0,0,543,0,0,12417,0,0,0,12955,2012-06-30
183546,176438,0,0,16,0,0,176438,0,0,2820,13103,2012-06-30
3540,3418,0,0,0,0,0,3418,0,0,-8,13251,2012-06-30
6136,5963,0,0,0,0,0,5963,0,0,18,13457,2012-06-30
6645,6580,0,0,0,0,0,6580,0,0,3,14052,2012-06-30
14455,14119,0,0,520,0,0,14119,0,0,9,14155,2012-06-30
3006,2816,0,0,0,0,0,2816,0,0,0,14650,2012-06-30
3811,3720,0,0,0,44,0,3720,0,0,42,14753,2012-06-30
28659,28473,0,0,0,0,0,28473,-1167,0,-54,14865,2012-06-30
7808,7714,0,0,0,0,0,7714,0,0,23,14977,2012-06-30
34877,34559,0,0,361,0,0,34559,0,0,-152,16458,2012-06-30
22688,22244,0,0,700,0,0,22244,0,0,-4,16551,2012-06-30
6862,6618,0,0,59,0,0,6618,0,0,-13,16748,2012-06-30
4150,4134,0,0,0,0,0,4134,0,0,40,16944,2012-06-30
5377,5343,0,0,151,0,0,5343,0,0,90,16953,2012-06-30
19494,18669,0,0,850,0,0,18669,0,0,0,17110,2012-06-30
604480,601949,0,0,25000,0,0,601949,409,0,661,17147,2012-06-30
7577,7477,0,0,357,0,0,7477,0,0,22,17259,2012-06-30
137060,132182,0,0,0,0,0,132182,0,0,463,17464,2012-06-30
30572,29137,0,0,297,0,0,29137,0,0,415,17950,2012-06-30
99095,97551,0,0,0,0,0,97551,0,0,0,17978,2012-06-30
43958,42072,0,0,1370,0,0,42072,0,0,34,18050,2012-06-30
21364,21166,0,0,474,0,0,21166,0,0,16,18135,2012-06-30
3688,3484,0,0,0,0,0,3484,0,0,25,18377,2012-06-30
40447,39215,0,0,1000,0,0,39215,0,0,-1,18827,2012-06-30
13665,13334,0,0,0,0,0,13334,0,0,3,18836,2012-06-30
22739,20687,0,0,1000,0,0,20687,0,0,54,18854,2012-06-30
130,661,0,0,0,0,0,661,0,0,0,18957,2012-06-30
8614,8262,0,0,270,0,-19,8243,0,0,97,19356,2012-06-30
219548,220197,0,0,0,0,0,220197,0,0,-58,19730,2012-06-30
22269,21211,0,0,0,0,0,21211,0,0,-6,19936,2012-06-30
13795,13328,0,0,0,0,0,13328,0,0,0,19972,2012-06-30
8841,8491,0,0,0,0,0,8491,0,0,25,20053,2012-06-30
9818,9479,0,0,157,0,0,9479,0,0,126,20512,2012-06-30
28621,27662,0,0,0,0,0,27662,0,0,69,20633,2012-06-30
21827,22051,0,0,2200,0,0,22051,0,0,466,20857,2012-06-30
1118,1080,0,0,0,0,0,1080,0,0,1,21256,2012-06-30
2722,2680,0,0,166,0,0,2680,0,0,14,21359,2012-06-30
9385,8826,0,0,253,0,0,8826,0,0,234,21630,2012-06-30
14861,15039,0,0,811,0,0,15039,0,0,0,21658,2012-06-30
19646,19071,0,0,231,0,0,19071,0,0,19,22048,2012-06-30
14320,14171,0,0,233,0,0,14171,0,0,61,22543,2012-06-30
7488,7854,0,0,1130,0,0,7854,0,0,97,22552,2012-06-30
12878,12616,0,0,26,0,0,12616,0,0,-60,22730,2012-06-30
10013,9779,0,0,0,0,0,9779,0,0,-2,22936,2012-06-30
13781,8974,1325,3000,0,0,0,8974,0,0,47,22954,2012-06-30
7972,8014,0,0,28,0,0,8014,0,0,-43,23045,2012-06-30
11709,10858,0,0,101,0,0,10858,0,0,186,23456,2012-06-30
120700,110028,0,5000,0,0,0,110028,698,0,-1521,23504,2012-06-30
12459,12512,0,0,0,0,0,12512,0,0,351,23540,2012-06-30
17144,16291,0,0,548,0,0,16291,0,0,-43,23643,2012-06-30
15449,15295,0,0,600,0,0,15295,0,0,70,23755,2012-06-30
105061,107112,0,0,0,0,0,107112,0,0,-2804,24006,2012-06-30
6570,6467,0,0,0,0,0,6467,0,0,3,24378,2012-06-30
19543,6277,-5977,21580,0,0,0,6277,0,0,-1,24453,2012-06-30
4834,4561,0,0,0,0,0,4561,0,0,0,24659,2012-06-30
21772,21397,0,0,242,0,0,21397,0,0,-644,24668,2012-06-30
1033,955,0,0,0,0,1,956,0,0,0,24855,2012-06-30
72406,74671,0,0,0,0,0,74671,0,0,-17,24949,2012-06-30
11469,10842,0,0,0,0,0,10842,0,0,-6,25357,2012-06-30
2795,2379,0,405,0,0,0,2379,0,0,8,25647,2012-06-30
33937,31568,0,40,0,0,0,31568,0,0,-129,26176,2012-06-30
56648,55489,0,0,1347,0,0,55489,0,0,-29,26242,2012-06-30
3075,3066,0,0,100,0,0,3066,0,0,1,26457,2012-06-30
30948,25983,0,4689,0,0,0,25983,0,0,28,26765,2012-06-30
30546,31758,0,0,0,0,0,31758,0,0,0,26859,2012-06-30
107081,102813,0,0,0,0,0,102813,0,0,49,27070,2012-06-30
55825,54835,0,0,1200,0,0,54835,0,0,533,27548,2012-06-30
33520,31861,0,0,800,0,0,31861,0,0,304,27614,2012-06-30
48741,49111,0,0,4751,0,0,49111,0,0,298,27847,2012-06-30
359977,347427,0,2120,0,0,0,347427,0,0,1310,28013,2012-06-30
7374,7056,0,0,390,0,0,7056,0,0,22,28152,2012-06-30
21480,21095,0,1,389,0,0,21095,0,0,-36,28255,2012-06-30
16776,16456,0,985,0,0,0,16456,0,0,0,28349,2012-06-30
159505,153023,0,0,0,0,0,153023,0,0,3758,28406,2012-06-30
1978,2908,0,0,0,0,0,2908,0,0,-2,28572,2012-06-30
10719,10365,0,0,0,0,0,10365,0,0,51,28675,2012-06-30
8745,8513,0,0,0,0,0,8513,0,0,34,28732,2012-06-30
152527,139106,0,0,225,0,0,139106,15,0,4888,29104,2012-06-30
5368,5180,0,0,0,18,0,5180,0,0,21,29476,2012-06-30
86435,84377,0,0,2166,0,0,84377,0,0,723,29636,2012-06-30
472347,458848,0,0,0,0,0,458848,0,0,0,29878,2012-06-30
10140,10124,0,0,870,0,0,10124,0,0,-4,29953,2012-06-30
3111,3000,0,0,0,0,0,3000,0,0,26,30052,2012-06-30
45101,43143,0,0,0,0,0,43143,0,0,2094,30418,2012-06-30
86050,83795,0,0,1425,0,0,83795,0,0,1149,30502,2012-06-30
12981,12742,0,0,0,0,0,12742,0,0,73,30650,2012-06-30
6989748,6948298,0,0,1100000,0,0,6948298,0,0,5883,30810,2012-06-30
154429,161354,0,0,7862,0,0,161354,653,0,-1612,30874,2012-06-30
16663,15901,0,0,0,0,0,15901,0,0,82,31134,2012-06-30
40035,38161,0,0,405,0,0,38161,0,0,-147,31255,2012-06-30
12453,11851,0,0,425,0,0,11851,0,0,0,31657,2012-06-30
39327,38219,0,0,370,0,0,38219,0,0,354,31826,2012-06-30
