RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
12104,11904,0,0,0,0,0,11904,0,0,0,37,2002-03-31
3671,3718,0,0,159,0,0,3718,28,0,-26,242,2002-03-31
15949,15755,0,0,0,0,0,15755,0,0,-31,279,2002-03-31
1142,1141,0,0,0,0,0,1141,0,0,-29,354,2002-03-31
15921,15810,0,0,63,0,0,15810,0,0,-124,439,2002-03-31
1959,1892,0,0,0,0,0,1892,0,0,0,457,2002-03-31
18759,18585,0,0,133,0,0,18585,0,0,-147,505,2002-03-31
26491,22798,0,0,326,0,0,22798,0,0,-453,1146,2002-03-31
9477,9625,0,0,412,0,0,9625,0,0,-149,1155,2002-03-31
12319,12003,0,0,0,0,0,12003,0,0,-32,1351,2002-03-31
27648,27501,0,0,0,0,0,27501,0,0,-960,1454,2002-03-31
5625,5793,0,0,172,0,0,5793,0,0,-80,1557,2002-03-31
16269,16367,0,0,764,0,0,16367,0,0,-199,1632,2002-03-31
37349,36554,0,0,0,0,0,36554,0,0,-183,1669,2002-03-31
33468,33292,0,0,400,0,0,33292,0,0,-304,1829,2002-03-31
738,728,0,0,0,0,0,728,0,0,-3,1856,2002-03-31
12427,12039,0,0,0,0,0,12039,0,0,27,2040,2002-03-31
8482,8319,0,0,0,0,0,8319,0,0,-146,2161,2002-03-31
92647,90408,0,0,0,0,0,90408,0,0,-531,2376,2002-03-31
959,927,0,0,33,0,0,927,0,0,-1,2451,2002-03-31
636,764,0,0,118,0,0,764,0,0,-35,2554,2002-03-31
47180,46596,0,0,185,0,0,46596,0,0,-149,2732,2002-03-31
4984,5327,0,0,0,0,-65,5262,0,0,-35,2750,2002-03-31
22984,22961,0,0,835,0,0,22961,0,0,-202,2938,2002-03-31
12506,12715,0,0,0,0,0,12715,0,0,-340,2956,2002-03-31
9562,9402,0,0,150,0,0,9402,0,0,-52,3252,2002-03-31
2111,2102,0,0,0,0,0,2102,0,0,-51,3458,2002-03-31
68755,66449,0,0,0,0,0,66449,0,0,-669,3506,2002-03-31
19873,19266,0,0,0,0,0,19266,69,0,-25,3579,2002-03-31
15405,15297,0,0,240,0,0,15297,0,0,-190,3720,2002-03-31
5597,5342,0,0,80,0,0,5342,0,0,0,3953,2002-03-31
13963,13913,0,0,168,0,0,13913,0,0,-170,4138,2002-03-31
11683,11493,0,0,0,0,0,11493,0,0,-15,4147,2002-03-31
8891,8845,0,0,300,0,0,8845,0,0,27,4156,2002-03-31
10213,10216,0,0,0,0,0,10216,0,0,-328,4231,2002-03-31
11002,10888,0,0,128,0,0,10888,0,0,-35,4437,2002-03-31
1073,1070,0,0,14,0,0,1070,0,0,0,4745,2002-03-31
15203,15269,0,0,574,0,0,15269,0,0,-361,4839,2002-03-31
25548,25199,0,0,0,0,0,25199,0,0,-143,5005,2002-03-31
6371,6781,0,0,680,0,0,6781,0,0,-31,5050,2002-03-31
45826,44289,0,0,0,0,0,44289,0,0,-6,5069,2002-03-31
12862,12657,0,0,0,0,0,12657,0,0,-172,5135,2002-03-31
59810,61521,0,0,2673,0,0,61521,0,0,-1282,5210,2002-03-31
63036,61760,0,0,420,0,0,61760,0,0,-2089,5247,2002-03-31
9995,10030,0,0,0,0,0,10030,-140,0,-20,5274,2002-03-31
17359,16974,0,0,52,0,0,16974,0,0,-566,5331,2002-03-31
17325,16962,0,0,85,0,0,16962,0,0,-187,5461,2002-03-31
20490,20495,0,0,270,0,0,20495,0,0,-98,5751,2002-03-31
216751,218405,0,1,0,0,0,218405,0,0,-3656,5939,2002-03-31
7095,6983,0,0,0,0,0,6983,0,0,-38,6039,2002-03-31
1237,1241,0,0,25,0,0,1241,0,0,-16,6057,2002-03-31
3265,3232,0,0,0,0,0,3232,0,0,0,6141,2002-03-31
18252,17862,0,0,400,0,0,17862,0,0,-207,6329,2002-03-31
2030,1996,0,0,0,0,0,1996,4,0,-7,6842,2002-03-31
90484,89667,0,0,1800,0,0,89667,0,0,-601,6972,2002-03-31
71923,70669,0,8,3000,0,0,70669,0,0,-36,7009,2002-03-31
9090,8925,0,0,0,0,0,8925,0,0,-71,7045,2002-03-31
3528,3469,0,0,25,0,0,3469,0,0,-34,7157,2002-03-31
32192,31931,0,0,1500,0,0,31931,0,0,-136,7166,2002-03-31
4445,4947,0,0,400,0,0,4947,0,0,-226,7456,2002-03-31
4904,5056,0,0,250,0,0,5056,0,0,-19,7634,2002-03-31
6058,5877,0,0,0,0,0,5877,0,0,-4,8033,2002-03-31
3789,3627,0,0,0,0,0,3627,0,0,-26,8154,2002-03-31
202567,190446,0,0,25000,0,0,190446,0,0,-2,8417,2002-03-31
7314,7146,0,0,0,0,0,7146,0,0,-126,8462,2002-03-31
34844,34813,0,0,1118,0,0,34813,0,0,-144,8547,2002-03-31
6184,6143,0,0,41,0,0,6143,0,0,-44,8631,2002-03-31
100468,97844,0,0,0,0,0,97844,0,0,-2756,9115,2002-03-31
10237,10211,0,0,129,0,0,10211,0,0,0,9160,2002-03-31
24890,25945,0,0,1900,0,0,25945,0,0,-248,9339,2002-03-31
26038,26076,0,0,1630,0,0,26076,0,0,-205,9357,2002-03-31
5799,5723,0,0,12,0,0,5723,0,0,-24,9553,2002-03-31
172962,162712,0,0,3500,0,0,162712,0,0,-1557,9807,2002-03-31
8496,8687,0,0,182,0,0,8687,0,0,-210,9955,2002-03-31
6476,6395,0,0,0,0,0,6395,0,0,-54,10157,2002-03-31
17336,17306,0,0,541,0,0,17306,0,0,-54,10250,2002-03-31
14111,13839,0,0,39,0,0,13839,0,0,-24,10849,2002-03-31
25116,25537,0,0,1000,0,0,25537,0,0,0,10858,2002-03-31
9979,9630,0,0,0,0,0,9630,0,0,-17,11145,2002-03-31
6407,6419,0,-78,72,0,0,6419,0,0,-28,11350,2002-03-31
18093,18277,0,0,900,0,0,18277,0,0,-21,11640,2002-03-31
7279,7452,0,0,500,0,0,7452,0,0,-91,11837,2002-03-31
16646,16316,0,0,150,0,0,16316,0,0,-39,12030,2002-03-31
8408,8554,0,0,0,0,0,8554,0,0,-125,12058,2002-03-31
19593,19312,0,0,0,0,0,19312,0,0,-268,12142,2002-03-31
10036,9865,0,0,149,0,0,9865,0,0,58,12245,2002-03-31
