RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
14925,14100,0,0,192,0,0,14100,0,0,96,37,2006-12-31
3840,3676,0,0,416,0,0,3676,0,0,64,242,2006-12-31
19946,19280,0,0,0,0,0,19280,0,0,-53,279,2006-12-31
947,925,0,0,5,0,0,925,0,0,14,354,2006-12-31
29920,15098,12306,0,0,0,0,15098,0,0,-38,439,2006-12-31
2713,3239,0,0,884,0,0,3239,0,0,-2,457,2006-12-31
23592,22389,0,0,1065,0,0,22389,0,0,285,505,2006-12-31
39254,38379,0,0,1595,0,0,38379,0,0,6,1146,2006-12-31
13503,12156,0,0,1024,0,0,12156,0,0,190,1155,2006-12-31
14944,13934,0,0,1014,0,0,13934,0,0,50,1351,2006-12-31
32227,28581,0,0,4770,0,0,28581,0,0,1407,1454,2006-12-31
4634,4623,0,0,350,0,0,4623,0,0,33,1557,2006-12-31
49972,39652,0,2812,0,0,0,39652,259,0,82,1632,2006-12-31
38636,38260,0,0,2100,0,0,38260,0,0,167,1669,2006-12-31
39324,39446,0,0,3080,0,0,39446,0,0,151,1829,2006-12-31
13109,13979,0,0,2421,0,0,13979,0,0,-175,1856,2006-12-31
16733,15831,0,0,950,0,0,15831,0,0,63,2040,2006-12-31
10415,9715,0,0,716,0,0,9715,0,0,114,2161,2006-12-31
126444,119611,0,0,0,0,-1308,118303,0,0,178,2376,2006-12-31
3291,2847,0,0,101,0,0,2847,0,0,0,2451,2006-12-31
680,692,0,0,166,0,0,692,0,0,-24,2554,2006-12-31
61079,60393,0,0,4208,0,0,60393,-3260,0,373,2732,2006-12-31
4902,4692,0,0,166,0,0,4692,0,0,68,2750,2006-12-31
30050,28119,0,0,3402,0,0,28119,103,0,92,2938,2006-12-31
13052,11717,0,0,650,0,0,11717,0,0,256,3252,2006-12-31
2691,2420,0,0,80,0,3,2423,0,0,37,3458,2006-12-31
177510,200295,0,0,27900,0,0,200295,374,0,733,3506,2006-12-31
20720,19072,0,0,720,0,0,19072,0,0,161,3720,2006-12-31
6551,6614,0,0,580,0,0,6614,0,0,0,3953,2006-12-31
16934,16957,0,0,1141,0,0,16957,0,0,117,4138,2006-12-31
15700,14217,0,0,1400,0,0,14217,0,0,178,4156,2006-12-31
12466,11430,0,0,360,0,0,11430,0,0,370,4231,2006-12-31
20597,18302,0,0,596,0,0,18302,0,0,201,4437,2006-12-31
21006,18873,0,0,779,0,0,18873,0,0,124,4839,2006-12-31
37074,33813,0,0,0,0,0,33813,0,0,692,5005,2006-12-31
79490,70511,0,0,8909,0,38,70549,0,0,90,5069,2006-12-31
29174,26220,0,0,929,0,0,26220,0,0,85,5135,2006-12-31
66817,64321,0,0,4566,0,0,64321,0,0,685,5210,2006-12-31
25643,22616,0,0,3122,0,0,22616,0,0,1441,5331,2006-12-31
33460,28691,0,0,3652,0,0,28691,0,0,33,5461,2006-12-31
21383,21787,0,0,2630,0,0,21787,0,0,216,5751,2006-12-31
9364,8751,0,0,328,0,0,8751,0,0,44,6039,2006-12-31
1499,1431,0,0,46,0,0,1431,0,0,16,6057,2006-12-31
4143,3971,0,0,120,0,0,3971,0,0,0,6141,2006-12-31
29825,25781,0,0,600,0,0,25781,0,0,104,6329,2006-12-31
94848,97254,0,0,7870,0,0,97254,0,0,193,6972,2006-12-31
54584,52839,0,0,14500,0,0,52839,0,0,960,7009,2006-12-31
11556,10883,0,0,340,0,0,10883,0,0,134,7045,2006-12-31
3921,3708,0,0,48,0,0,3708,0,0,45,7157,2006-12-31
3950,3890,0,0,376,0,0,3890,0,0,72,7456,2006-12-31
5415,4946,0,0,0,0,0,4946,0,0,30,7634,2006-12-31
9005,8104,0,0,750,0,0,8104,0,0,24,8033,2006-12-31
9824,8777,0,0,861,0,0,8777,0,0,159,8462,2006-12-31
6196,6029,0,0,320,0,0,6029,0,0,112,8631,2006-12-31
63260,58316,0,0,4639,0,0,58316,0,0,-59,9357,2006-12-31
6916,6619,0,0,524,0,0,6619,0,0,3,9553,2006-12-31
239542,210461,0,0,56900,0,0,210461,0,0,-905,9807,2006-12-31
9622,9070,0,0,560,0,0,9070,0,0,107,9955,2006-12-31
5106,4865,0,0,195,0,0,4865,0,0,64,10157,2006-12-31
30767,26486,0,1790,2357,0,0,26486,0,0,16,10250,2006-12-31
26480,25404,0,0,2550,0,0,25404,0,0,223,10849,2006-12-31
