RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
17097,16828,0,0,0,0,0,16828,0,0,150,37,2011-03-31
4265,4311,0,0,173,0,0,4311,0,0,0,242,2011-03-31
23483,23160,0,0,0,0,0,23160,1,0,37,279,2011-03-31
991,995,0,0,0,0,0,995,0,0,-4,354,2011-03-31
3395,3411,0,0,227,0,0,3411,0,0,0,457,2011-03-31
29575,29036,0,0,238,0,0,29036,0,0,132,505,2011-03-31
18016,17630,0,0,0,0,0,17630,0,0,-80,1155,2011-03-31
20963,20544,0,0,345,0,0,20544,0,0,7,1351,2011-03-31
48346,46628,0,0,850,0,0,46628,0,0,669,1454,2011-03-31
5390,5296,0,0,126,0,0,5296,0,0,-14,1557,2011-03-31
43172,42531,0,0,0,0,0,42531,0,0,13,1669,2011-03-31
41586,41280,0,0,500,0,0,41280,0,0,136,1829,2011-03-31
20135,18809,0,0,0,0,0,18809,0,0,-1780,1856,2011-03-31
20218,19657,0,0,0,0,0,19657,0,0,270,2040,2011-03-31
13605,13026,0,0,110,0,0,13026,0,0,69,2161,2011-03-31
405349,395916,0,0,0,0,0,395916,0,464,2232,2376,2011-03-31
1126,1119,0,0,22,0,0,1119,0,0,-1,2554,2011-03-31
74393,73967,0,0,232,0,0,73967,0,0,118,2732,2011-03-31
5239,5154,0,0,52,0,0,5154,0,0,32,2750,2011-03-31
18336,18395,0,0,500,0,0,18395,0,0,-433,3252,2011-03-31
3269,3039,0,0,0,0,189,3228,0,0,-13,3458,2011-03-31
27655,27082,0,0,120,0,0,27082,0,0,69,3720,2011-03-31
8473,8599,0,0,0,0,0,8599,0,0,0,3953,2011-03-31
19906,18876,0,675,0,0,0,18876,0,0,69,4156,2011-03-31
13988,13825,0,0,0,0,0,13825,0,0,135,4231,2011-03-31
25673,25456,0,0,84,0,0,25456,0,0,-58,4437,2011-03-31
30292,29887,0,0,285,0,0,29887,0,0,145,4839,2011-03-31
23584,23774,0,0,0,0,0,23774,0,0,64,5005,2011-03-31
130862,124832,0,0,0,0,0,124832,0,0,347,5069,2011-03-31
37680,36997,0,0,0,0,0,36997,0,0,10,5135,2011-03-31
81646,80682,0,0,1126,0,0,80682,0,0,-143,5210,2011-03-31
32186,29515,0,0,232,0,0,29515,0,0,2636,5331,2011-03-31
47491,45833,0,0,0,0,0,45833,0,0,438,5461,2011-03-31
25330,25007,0,0,252,0,0,25007,0,0,24,5751,2011-03-31
8795,8700,0,0,0,0,0,8700,0,0,-5,6039,2011-03-31
4841,4805,0,0,0,0,0,4805,0,0,0,6141,2011-03-31
34378,34181,0,0,0,0,0,34181,0,0,70,6329,2011-03-31
86500,80829,0,866,0,0,0,80829,0,0,184,6972,2011-03-31
51464,50138,0,0,1800,0,0,50138,0,0,132,7009,2011-03-31
14878,14453,0,0,0,0,0,14453,0,0,195,7045,2011-03-31
4113,4012,0,0,0,0,0,4012,0,0,28,7157,2011-03-31
