RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
18064,17273,0,0,0,0,0,17273,0,0,582,37,2014-03-31
4743,4563,0,0,124,0,0,4563,0,0,166,242,2014-03-31
26243,26028,0,0,0,0,0,26028,1,0,-15,279,2014-03-31
773,719,0,0,0,0,0,719,0,0,72,354,2014-03-31
4133,4010,0,0,96,0,0,4010,0,0,0,457,2014-03-31
34612,33997,0,0,272,0,0,33997,0,0,163,505,2014-03-31
18660,18041,0,0,686,0,0,18041,0,0,405,1155,2014-03-31
22244,21724,0,0,282,0,0,21724,0,0,62,1351,2014-03-31
57824,52250,0,0,1350,0,0,52250,0,0,4793,1454,2014-03-31
9760,9183,0,0,0,0,0,9183,0,0,361,1557,2014-03-31
44555,43952,0,0,0,0,0,43952,0,0,-27,1669,2014-03-31
44014,43006,0,0,410,0,0,43006,0,0,733,1829,2014-03-31
15129,13373,0,0,0,0,0,13373,0,0,1196,1856,2014-03-31
20864,19369,0,0,0,0,0,19369,0,0,1222,2040,2014-03-31
14749,14042,0,0,65,0,0,14042,0,0,341,2161,2014-03-31
436085,423113,0,0,0,0,0,423113,0,2172,562,2376,2014-03-31
1288,1273,0,0,35,0,0,1273,0,0,3,2554,2014-03-31
80207,80327,0,0,265,0,0,80327,0,0,-93,2732,2014-03-31
5610,5290,0,0,100,0,0,5290,0,0,221,2750,2014-03-31
104758,103231,0,0,1000,0,0,103231,232,0,583,3177,2014-03-31
20990,20391,0,0,400,0,0,20391,0,0,162,3252,2014-03-31
3430,3317,0,0,0,0,0,3317,0,0,73,3458,2014-03-31
30365,29750,0,0,120,0,62,29812,0,0,117,3720,2014-03-31
106905,105967,0,0,0,0,0,105967,0,0,544,3971,2014-03-31
21566,21227,0,0,205,0,0,21227,0,0,195,4156,2014-03-31
13503,12746,0,0,0,0,0,12746,0,0,671,4231,2014-03-31
26625,25976,0,0,80,0,0,25976,0,0,397,4437,2014-03-31
33937,33030,0,0,231,0,0,33030,0,0,722,4839,2014-03-31
158626,151547,0,0,0,0,0,151547,0,0,996,5069,2014-03-31
47637,46306,0,0,0,0,0,46306,0,0,188,5135,2014-03-31
91439,90294,0,0,1198,0,0,90294,0,0,174,5210,2014-03-31
44479,43003,0,0,202,0,0,43003,0,0,1024,5461,2014-03-31
28979,28087,0,0,300,0,0,28087,0,0,249,5751,2014-03-31
7708,7736,0,0,0,0,0,7736,0,0,-5,6039,2014-03-31
5592,5507,0,0,0,0,0,5507,0,0,0,6141,2014-03-31
39577,37433,0,0,0,0,0,37433,0,0,34,6329,2014-03-31
56823,57612,0,0,5500,0,0,57612,0,0,-239,7009,2014-03-31
17288,16571,0,0,0,0,0,16571,0,0,282,7045,2014-03-31
31337,31132,0,0,0,0,0,31132,0,0,4,7072,2014-03-31
4567,4540,0,0,0,0,0,4540,0,0,5,7157,2014-03-31
5270,5064,0,0,26,0,0,5064,0,0,18,7456,2014-03-31
6361,6338,0,0,286,0,0,6338,0,0,86,7634,2014-03-31
19999,19640,0,0,450,0,0,19640,0,0,53,8033,2014-03-31
16913,16174,0,0,86,0,0,16174,0,0,334,8462,2014-03-31
6619,6447,0,0,40,0,0,6447,0,0,119,8631,2014-03-31
75041,74243,0,0,320,0,0,74243,0,0,12,9357,2014-03-31
10693,10586,0,0,574,0,0,10586,0,0,120,9553,2014-03-31
238499,232122,0,0,0,0,0,232122,0,0,719,9807,2014-03-31
14991,14737,0,0,300,0,0,14737,0,0,92,9955,2014-03-31
31875,30773,0,0,0,0,0,30773,0,0,306,10250,2014-03-31
26290,25668,0,0,0,0,0,25668,0,0,458,10849,2014-03-31
18905,18390,0,0,0,0,0,18390,0,0,42,11145,2014-03-31
133675,132854,0,0,1500,0,0,132854,0,0,5,11275,2014-03-31
37099,35221,0,0,0,0,0,35221,0,0,807,11640,2014-03-31
11016,10209,0,0,0,0,0,10209,0,0,386,11837,2014-03-31
44876,42916,0,0,0,0,0,42916,0,0,22,12030,2014-03-31
19357,18444,0,0,0,0,0,18444,0,0,552,12142,2014-03-31
7038,7027,0,0,0,0,0,7027,0,0,-2,12179,2014-03-31
13822,13605,0,0,194,0,0,13605,0,0,175,12245,2014-03-31
5803570,5537582,0,105467,0,0,-9169,5528413,0,0,12461,12311,2014-03-31
11341,9796,0,1458,22,0,0,9796,0,0,0,12647,2014-03-31
1620,1602,0,0,0,0,0,1602,0,0,0,12656,2014-03-31
30926,30763,0,0,150,0,0,30763,0,0,0,12937,2014-03-31
95692,89211,0,0,0,0,0,89211,0,0,2355,12946,2014-03-31
