RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
16056,15759,0,0,0,0,0,15759,0,0,119,37,2008-03-31
4104,3987,0,0,135,0,0,3987,0,0,71,242,2008-03-31
21258,20917,0,-101,0,0,0,20917,0,0,295,279,2008-03-31
1003,942,0,0,0,0,0,942,0,0,30,354,2008-03-31
3039,2920,0,0,51,0,0,2920,0,0,-2,457,2008-03-31
26779,25982,0,0,310,0,0,25982,0,0,404,505,2008-03-31
16066,15876,0,0,965,0,0,15876,0,0,369,1155,2008-03-31
16800,16359,0,0,300,0,0,16359,0,0,61,1351,2008-03-31
37686,35843,0,0,1100,0,0,35843,0,0,965,1454,2008-03-31
4845,4797,0,0,182,0,0,4797,0,0,103,1557,2008-03-31
62587,59402,0,0,0,0,0,59402,40,0,696,1632,2008-03-31
40565,39643,0,0,0,0,-184,39459,0,0,333,1669,2008-03-31
37197,36496,0,0,531,0,0,36496,0,0,494,1829,2008-03-31
17538,15986,0,0,251,0,0,15986,0,0,1048,1856,2008-03-31
17723,16785,0,0,0,0,0,16785,0,0,349,2040,2008-03-31
12004,11318,0,0,0,0,0,11318,0,0,371,2161,2008-03-31
188571,185761,0,242,0,0,0,185761,0,0,535,2376,2008-03-31
4187,4108,0,0,0,0,0,4108,0,0,0,2451,2008-03-31
1073,591,309,100,0,0,0,591,0,0,41,2554,2008-03-31
68214,66584,0,0,232,0,0,66584,0,0,623,2732,2008-03-31
5312,5239,0,0,154,0,0,5239,0,0,88,2750,2008-03-31
31872,31606,0,0,1133,0,0,31606,26,0,367,2938,2008-03-31
14476,13714,0,0,500,0,0,13714,0,0,422,3252,2008-03-31
3069,2907,0,0,0,0,0,2907,0,0,105,3458,2008-03-31
23422,22686,0,0,120,0,0,22686,0,0,239,3720,2008-03-31
9688,9026,0,0,350,0,0,9026,0,0,0,3953,2008-03-31
17559,17381,0,0,50,0,0,17381,0,0,6,4138,2008-03-31
17237,16281,0,0,400,0,0,16281,0,0,685,4156,2008-03-31
14265,13694,0,0,0,0,0,13694,0,0,224,4231,2008-03-31
23368,23171,0,0,442,0,0,23171,0,0,25,4437,2008-03-31
23959,23142,0,0,144,0,0,23142,0,0,522,4839,2008-03-31
38498,38226,0,0,0,0,0,38226,0,0,44,5005,2008-03-31
93899,91847,0,0,1784,0,0,91847,0,0,-334,5069,2008-03-31
32409,31523,0,0,0,0,0,31523,0,0,59,5135,2008-03-31
75517,73666,0,0,1138,0,-587,73079,0,0,1645,5210,2008-03-31
30200,26654,0,3000,52,0,0,26654,0,0,-158,5331,2008-03-31
39397,37985,0,0,905,0,0,37985,0,0,692,5461,2008-03-31
23200,22298,0,0,150,0,-195,22103,0,0,703,5751,2008-03-31
10020,9773,0,0,0,0,0,9773,0,0,37,6039,2008-03-31
4299,4231,0,0,0,0,0,4231,0,0,0,6141,2008-03-31
34553,33372,0,0,300,0,0,33372,0,0,300,6329,2008-03-31
100642,99640,0,0,1300,0,0,99640,0,0,353,6972,2008-03-31
47697,54700,0,0,10000,0,0,54700,0,0,-46,7009,2008-03-31
12770,12390,0,0,0,0,0,12390,0,0,60,7045,2008-03-31
4377,4176,0,0,48,0,0,4176,0,0,159,7157,2008-03-31
4256,4310,0,0,437,0,0,4310,0,0,255,7456,2008-03-31
6325,5712,0,500,210,0,0,5712,0,0,87,7634,2008-03-31
11066,10603,0,0,0,0,0,10603,0,0,20,8033,2008-03-31
12519,11520,0,0,115,0,0,11520,0,0,637,8462,2008-03-31
6550,6341,0,0,50,0,0,6341,0,0,126,8631,2008-03-31
53820,61153,0,-5295,3920,0,0,61153,0,0,43,9357,2008-03-31
7498,7308,0,0,12,0,0,7308,0,0,0,9553,2008-03-31
272468,268993,0,0,10500,0,0,268993,0,0,470,9807,2008-03-31
10685,10434,0,0,300,0,0,10434,0,0,293,9955,2008-03-31
5282,5447,0,5,75,0,0,5447,0,0,140,10157,2008-03-31
33974,33397,0,0,1031,0,0,33397,0,0,686,10250,2008-03-31
28721,28315,0,0,140,0,0,28315,0,0,0,10849,2008-03-31
37428,36692,0,0,0,0,0,36692,0,0,-5,10858,2008-03-31
15840,15473,0,0,0,0,0,15473,0,0,70,11145,2008-03-31
24793,23317,0,0,0,0,0,23317,0,0,592,11640,2008-03-31
10854,11064,0,0,600,0,0,11064,0,0,18,11837,2008-03-31
30590,29738,0,0,400,0,0,29738,0,0,33,12030,2008-03-31
11477,11027,0,0,0,0,0,11027,0,0,209,12058,2008-03-31
19329,18708,0,0,0,0,0,18708,0,0,394,12142,2008-03-31
11949,11673,0,0,126,0,0,11673,0,0,177,12245,2008-03-31
5677598,5607875,0,9496,0,0,2295,5610170,0,0,-73027,12311,2008-03-31
8255,8084,0,0,12,0,0,8084,0,0,0,12647,2008-03-31
