RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
11787,11204,0,0,96,0,0,11204,0,0,0,37,2001-09-30
3710,3343,0,0,0,0,0,3343,0,0,139,242,2001-09-30
15822,15060,0,0,0,0,0,15060,0,0,353,279,2001-09-30
1146,1036,0,0,0,0,0,1036,0,0,88,354,2001-09-30
16014,15181,0,0,747,0,0,15181,0,0,303,439,2001-09-30
1840,1783,0,0,175,0,0,1783,0,0,0,457,2001-09-30
18959,18820,0,0,1415,0,0,18820,0,0,1083,505,2001-09-30
22715,20100,0,0,978,0,0,20100,0,0,287,1146,2001-09-30
9504,8757,0,0,748,0,0,8757,0,0,276,1155,2001-09-30
11949,11155,0,0,240,0,0,11155,0,0,90,1351,2001-09-30
28820,24172,0,0,1167,0,0,24172,0,0,2064,1454,2001-09-30
5749,5667,0,0,362,0,0,5667,0,0,189,1557,2001-09-30
15915,15035,0,0,2292,0,0,15035,0,0,743,1632,2001-09-30
38693,35344,0,0,0,0,0,35344,0,0,861,1669,2001-09-30
34039,31645,0,0,1464,0,0,31645,0,0,1517,1829,2001-09-30
746,664,0,0,0,0,0,664,0,0,31,1856,2001-09-30
2122,3422,0,0,1575,0,0,3422,0,0,123,1959,2001-09-30
12461,11254,0,0,509,0,0,11254,0,0,384,2040,2001-09-30
8742,7508,0,0,0,0,0,7508,0,0,373,2161,2001-09-30
90286,81849,0,0,0,0,0,81849,0,0,2118,2376,2001-09-30
939,889,0,0,100,0,0,889,0,0,11,2451,2001-09-30
742,724,0,0,117,0,0,724,0,0,32,2554,2001-09-30
45853,42399,0,0,557,0,0,42399,0,0,1188,2732,2001-09-30
5250,5320,0,0,90,0,0,5320,0,0,60,2750,2001-09-30
20795,18645,0,319,2505,0,0,18645,0,0,918,2938,2001-09-30
12653,11665,0,0,27,0,0,11665,0,0,357,2956,2001-09-30
9390,8558,0,0,450,0,0,8558,0,0,114,3252,2001-09-30
2117,1852,0,0,40,0,0,1852,0,0,114,3458,2001-09-30
67395,61517,0,0,3396,0,0,61517,0,0,1607,3506,2001-09-30
19485,10639,8026,0,1014,0,0,10639,48,0,545,3579,2001-09-30
15225,13494,0,0,253,0,0,13494,0,0,627,3720,2001-09-30
5134,4573,0,0,484,0,0,4573,0,0,0,3953,2001-09-30
13889,13998,0,0,1744,0,0,13998,0,0,502,4138,2001-09-30
11329,10228,0,0,0,0,0,10228,0,0,403,4147,2001-09-30
8916,8504,0,0,900,0,0,8504,0,0,238,4156,2001-09-30
10617,8985,0,0,0,0,0,8985,0,0,819,4231,2001-09-30
10684,10884,0,0,1306,0,0,10884,0,0,87,4437,2001-09-30
