RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
14313,14100,0,0,96,0,0,14100,0,0,-145,37,2006-06-30
3599,3676,0,0,281,0,0,3676,0,0,-56,242,2006-06-30
19222,19280,0,0,0,0,0,19280,0,0,-368,279,2006-06-30
936,925,0,0,0,0,0,925,0,0,-30,354,2006-06-30
28209,15098,12306,0,0,0,0,15098,0,0,-393,439,2006-06-30
2629,3239,0,0,839,0,0,3239,0,0,-5,457,2006-06-30
22383,22389,0,0,467,0,0,22389,0,0,-490,505,2006-06-30
38993,38379,0,0,752,0,0,38379,0,0,-625,1146,2006-06-30
12651,12156,0,0,368,0,0,12156,0,0,-183,1155,2006-06-30
14476,13934,0,0,513,0,0,13934,0,0,-35,1351,2006-06-30
28734,28581,0,0,1500,0,0,28581,0,0,-1955,1454,2006-06-30
4547,4623,0,0,175,0,0,4623,0,0,-81,1557,2006-06-30
45255,39652,0,2167,0,0,0,39652,161,0,-205,1632,2006-06-30
39052,38260,0,0,0,0,0,38260,0,0,-424,1669,2006-06-30
37908,39446,0,0,1799,0,0,39446,0,0,-1368,1829,2006-06-30
8647,13979,0,0,2031,0,0,13979,0,0,-4466,1856,2006-06-30
15802,15831,0,0,400,0,0,15831,0,0,-251,2040,2006-06-30
10250,9715,0,0,0,0,0,9715,0,0,-148,2161,2006-06-30
122340,119611,0,0,0,0,-1308,118303,0,0,93,2376,2006-06-30
3076,2847,0,0,0,0,0,2847,0,0,0,2451,2006-06-30
522,692,0,0,121,0,0,692,0,0,-119,2554,2006-06-30
62784,60393,0,0,556,0,0,60393,0,0,-111,2732,2006-06-30
4627,4692,0,0,75,0,0,4692,0,0,-172,2750,2006-06-30
28762,28119,0,58,1592,0,0,28119,0,0,-372,2938,2006-06-30
12080,11717,0,0,300,0,0,11717,0,0,-227,3252,2006-06-30
2589,2420,0,0,40,0,3,2423,0,0,-25,3458,2006-06-30
204171,200295,0,0,4200,0,0,200295,71,0,-1550,3506,2006-06-30
19658,19072,0,0,240,0,0,19072,0,0,-353,3720,2006-06-30
6875,6614,0,0,375,0,0,6614,0,0,0,3953,2006-06-30
16277,16957,0,0,795,0,0,16957,0,0,-459,4138,2006-06-30
13088,12996,0,0,0,0,0,12996,0,0,-149,4147,2006-06-30
14520,14217,0,0,700,0,0,14217,0,0,-163,4156,2006-06-30
11573,11430,0,0,0,0,0,11430,0,0,-361,4231,2006-06-30
19170,18302,0,0,278,0,0,18302,0,0,-162,4437,2006-06-30
18599,18873,0,0,375,0,0,18873,0,0,-1146,4839,2006-06-30
34284,33813,0,0,0,0,0,33813,0,0,-933,5005,2006-06-30
77159,70511,0,0,3917,0,38,70549,0,0,50,5069,2006-06-30
27571,26220,0,0,329,0,0,26220,0,0,-123,5135,2006-06-30
63024,64321,0,0,2283,0,0,64321,0,0,-2027,5210,2006-06-30
12421,12135,0,0,0,0,0,12135,0,0,-82,5274,2006-06-30
22517,22616,0,0,103,0,0,22616,0,0,-927,5331,2006-06-30
29727,28691,0,0,1820,0,0,28691,0,0,-1734,5461,2006-06-30
20397,21787,0,0,1980,0,0,21787,0,0,-438,5751,2006-06-30
9271,8751,0,0,0,0,0,8751,0,0,-27,6039,2006-06-30
1486,1431,0,0,16,0,0,1431,0,0,-16,6057,2006-06-30
4137,3971,0,0,0,0,0,3971,0,0,0,6141,2006-06-30
27422,25781,0,0,0,0,0,25781,0,0,-468,6329,2006-06-30
98759,97254,0,0,2750,0,0,97254,0,0,-283,6972,2006-06-30
57881,52839,0,0,2000,0,0,52839,0,0,206,7009,2006-06-30
11152,10883,0,0,0,0,0,10883,0,0,-144,7045,2006-06-30
3770,3708,0,0,36,0,0,3708,0,0,-53,7157,2006-06-30
3406,3890,0,0,376,0,0,3890,0,0,-253,7456,2006-06-30
5083,4946,0,0,0,0,0,4946,0,0,-54,7634,2006-06-30
8866,8104,0,0,0,0,0,8104,0,0,-41,8033,2006-06-30
986132,982629,0,-2374,0,0,0,982629,0,0,0,8417,2006-06-30
8929,8777,0,0,172,0,0,8777,0,0,-444,8462,2006-06-30
6166,6029,0,0,80,0,0,6029,0,0,20,8631,2006-06-30
60600,58316,0,0,2514,0,0,58316,0,0,-232,9357,2006-06-30
7017,6619,0,0,24,0,0,6619,0,0,-17,9553,2006-06-30
228733,210461,0,0,29000,0,0,210461,0,0,-1417,9807,2006-06-30
8973,9070,0,0,320,0,0,9070,0,0,-405,9955,2006-06-30
4772,4865,0,0,110,0,0,4865,0,0,-150,10157,2006-06-30
27053,26486,0,1090,1659,0,0,26486,0,0,-1103,10250,2006-06-30
26684,25404,0,0,420,0,0,25404,0,0,0,10849,2006-06-30
34105,34562,0,0,2250,0,0,34562,0,0,0,10858,2006-06-30
14211,13774,0,0,280,0,0,13774,0,0,-114,11145,2006-06-30
20146,19677,0,0,0,0,0,19677,0,0,-827,11640,2006-06-30
9274,9545,0,0,1008,0,0,9545,0,0,-190,11837,2006-06-30
24268,22312,0,0,300,0,0,22312,0,0,-31,12030,2006-06-30
9921,9500,0,0,0,0,0,9500,0,0,-48,12058,2006-06-30
19024,19278,0,0,0,0,0,19278,0,0,-571,12142,2006-06-30
11145,11357,0,0,340,0,0,11357,0,0,-191,12245,2006-06-30
2146764,1694551,529707,-42881,225000,0,12111,1706662,0,0,-26553,12311,2006-06-30
7076,6905,0,0,297,0,0,6905,0,0,0,12647,2006-06-30
911,862,0,0,0,0,0,862,0,0,0,12656,2006-06-30
14988,14814,0,0,150,0,0,14814,0,0,-136,12937,2006-06-30
45115,45490,0,0,3900,0,0,45490,0,0,-1262,12946,2006-06-30
10896,10502,0,0,448,0,0,10502,0,0,3,12955,2006-06-30
10838,11039,0,0,0,0,0,11039,0,0,-182,13037,2006-06-30
143364,139166,0,0,0,0,0,139166,0,0,-2865,13103,2006-06-30
3189,3786,0,0,1110,0,0,3786,0,0,-42,13251,2006-06-30
5377,5209,0,0,0,0,0,5209,0,0,-55,13457,2006-06-30
5153,5381,0,0,600,0,0,5381,0,0,-37,14052,2006-06-30
10696,10289,0,0,675,0,0,10289,0,0,-51,14155,2006-06-30
64880,60342,0,0,8500,0,0,60342,0,0,-359,14258,2006-06-30
4140582,3989847,0,0,0,0,0,3989847,0,0,-95010,14409,2006-06-30
6405,5680,464,0,74,0,0,5680,0,0,-24,14454,2006-06-30
3336,3025,0,0,0,0,0,3025,0,0,1,14650,2006-06-30
2772,2788,0,0,0,44,0,2788,0,0,-71,14753,2006-06-30
14952,14588,0,0,0,0,0,14588,0,0,-409,14865,2006-06-30
454166,167320,267697,0,25000,0,0,167320,0,0,-1270,15536,2006-06-30
34875,32596,0,0,0,0,0,32596,0,0,-581,16337,2006-06-30
26387,25905,0,0,568,0,0,25905,0,0,-184,16458,2006-06-30
12753,12915,0,0,900,0,-6,12909,0,0,-27,16551,2006-06-30
4535,4596,0,0,0,0,0,4596,0,0,-89,16748,2006-06-30
4240,4325,0,0,90,0,0,4325,0,0,-31,16944,2006-06-30
4647,4952,0,0,268,0,0,4952,0,0,-162,16953,2006-06-30
16486,16174,0,0,1000,0,0,16174,0,0,0,17110,2006-06-30
