RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
11904,11204,0,0,192,0,0,11204,0,0,0,37,2001-12-31
3718,3342,0,0,0,0,0,3342,0,0,94,242,2001-12-31
15755,15060,0,0,0,0,0,15060,0,0,146,279,2001-12-31
1141,1036,0,0,5,0,0,1036,0,0,59,354,2001-12-31
15810,15181,0,0,1002,0,0,15181,0,0,188,439,2001-12-31
1892,1783,0,0,175,0,0,1783,0,0,0,457,2001-12-31
18585,18820,0,0,1551,0,0,18820,0,0,530,505,2001-12-31
22798,20100,0,0,1966,0,0,20100,0,0,223,1146,2001-12-31
9625,8757,0,0,996,0,0,8757,0,0,218,1155,2001-12-31
12003,11155,0,0,480,0,0,11155,0,0,77,1351,2001-12-31
27501,24172,0,0,2535,0,0,24172,0,0,818,1454,2001-12-31
5793,5667,0,0,362,0,0,5667,0,0,134,1557,2001-12-31
16367,15036,0,375,3056,0,0,15036,0,0,526,1632,2001-12-31
36554,35344,0,0,2600,0,0,35344,0,0,547,1669,2001-12-31
33292,31645,0,0,1917,0,0,31645,0,0,180,1829,2001-12-31
728,664,0,0,10,0,0,664,0,0,15,1856,2001-12-31
1989,3422,0,0,1575,0,0,3422,0,0,100,1959,2001-12-31
12039,11254,0,0,950,0,0,11254,0,0,134,2040,2001-12-31
8319,7508,0,0,650,0,0,7508,0,0,336,2161,2001-12-31
90408,81849,0,0,0,0,0,81849,0,0,11,2376,2001-12-31
927,889,0,0,163,0,0,889,0,0,9,2451,2001-12-31
764,724,0,0,126,0,0,724,0,0,-5,2554,2001-12-31
46596,42399,0,0,1207,0,0,42399,0,0,927,2732,2001-12-31
5327,5320,0,0,90,0,0,5320,0,0,12,2750,2001-12-31
22961,18645,0,448,3339,0,0,18645,0,0,563,2938,2001-12-31
12715,11665,0,0,27,0,0,11665,0,0,213,2956,2001-12-31
9402,8558,0,0,650,0,0,8558,0,0,49,3252,2001-12-31
2102,1852,0,0,80,0,0,1852,0,0,85,3458,2001-12-31
66449,61517,0,0,6467,0,0,61517,0,0,630,3506,2001-12-31
19266,10639,8026,0,1619,0,0,10639,48,0,196,3579,2001-12-31
15297,13494,0,0,336,0,0,13494,0,0,468,3720,2001-12-31
5342,4573,0,0,484,0,0,4573,0,0,0,3953,2001-12-31
13913,13998,0,0,1914,0,0,13998,0,0,178,4138,2001-12-31
11492,10228,0,0,50,0,0,10228,0,0,161,4147,2001-12-31
8845,8504,0,0,1200,0,0,8504,0,0,161,4156,2001-12-31
10216,8985,0,0,450,0,0,8985,0,0,673,4231,2001-12-31
10888,10884,0,0,1454,0,0,10884,0,0,53,4437,2001-12-31
1070,1062,0,0,61,0,0,1062,0,0,0,4745,2001-12-31
15269,13471,0,0,1855,0,0,13471,0,0,732,4839,2001-12-31
25199,23054,0,0,0,0,0,23054,0,0,443,5005,2001-12-31
6781,6384,0,0,1234,0,0,6384,0,0,297,5050,2001-12-31
44289,41295,0,0,3609,0,0,41295,0,0,-423,5069,2001-12-31
12657,11323,0,0,0,0,0,11323,0,0,153,5135,2001-12-31
61521,58389,0,0,5285,0,0,58389,0,0,197,5210,2001-12-31
61760,49506,0,0,6041,0,0,49506,0,0,5128,5247,2001-12-31
10030,6126,0,0,0,0,0,6126,3695,0,140,5274,2001-12-31
16974,14242,0,0,826,0,0,14242,0,0,961,5331,2001-12-31
16962,12429,0,0,1625,0,0,12429,3000,0,414,5461,2001-12-31
20495,18841,0,0,270,0,0,18841,0,0,462,5751,2001-12-31
218405,222089,0,21,6412,0,0,222089,0,0,3346,5939,2001-12-31
6983,6718,0,0,328,0,0,6718,0,0,80,6039,2001-12-31
1241,1212,0,0,57,0,0,1212,0,0,15,6057,2001-12-31
3232,3120,0,0,120,0,0,3120,0,0,0,6141,2001-12-31
17862,16004,0,0,1320,0,0,16004,0,0,379,6329,2001-12-31
1996,1915,0,0,30,0,0,1915,8,0,27,6842,2001-12-31
89667,88759,0,0,9000,0,-1803,86956,0,0,181,6972,2001-12-31
70669,82110,0,16,36250,0,0,82110,0,0,-592,7009,2001-12-31
8925,8302,0,0,400,0,0,8302,0,0,204,7045,2001-12-31
3469,3336,0,0,51,0,0,3336,0,0,139,7157,2001-12-31
31931,24831,0,1500,0,0,0,24831,0,0,10,7166,2001-12-31
4947,4244,0,0,120,0,0,4244,0,0,406,7456,2001-12-31
5056,4693,0,0,220,0,0,4693,0,0,52,7634,2001-12-31
5877,6089,0,0,1100,0,0,6089,0,0,11,8033,2001-12-31
3627,3223,0,0,87,0,0,3223,0,0,19,8154,2001-12-31
190446,152599,0,0,105000,0,0,152599,0,0,-18,8417,2001-12-31
7146,6437,0,0,470,0,0,6437,0,0,221,8462,2001-12-31
34813,8869,27058,0,5977,0,0,8869,0,0,94,8547,2001-12-31
6143,6028,0,0,430,0,0,6028,0,0,50,8631,2001-12-31
97844,73735,0,3350,3500,0,0,73735,0,0,3279,9115,2001-12-31
10211,9787,0,0,520,0,0,9787,0,0,0,9160,2001-12-31
25945,22899,0,0,1400,0,0,22899,0,0,646,9339,2001-12-31
26076,18219,0,4100,3345,0,0,18219,0,0,435,9357,2001-12-31
5723,5204,0,0,216,0,0,5204,0,0,70,9553,2001-12-31
162712,126908,0,33858,52700,0,0,126908,0,0,3758,9807,2001-12-31
8687,7879,0,0,330,0,0,7879,0,0,384,9955,2001-12-31
6395,6113,0,0,275,0,0,6113,0,0,107,10157,2001-12-31
17306,14266,0,2000,1736,0,0,14266,0,0,248,10250,2001-12-31
13839,12289,0,0,390,0,0,12289,0,0,406,10849,2001-12-31
25537,24888,0,0,1000,0,0,24888,0,0,85,10858,2001-12-31
9630,8732,0,0,300,0,0,8732,0,0,142,11145,2001-12-31
6419,6942,0,0,814,0,0,6942,-200,0,55,11350,2001-12-31
18277,17117,0,0,900,0,-7,17110,0,0,51,11640,2001-12-31
7452,6230,0,0,0,0,2,6232,0,0,89,11837,2001-12-31
16316,14732,0,0,525,0,0,14732,0,0,20,12030,2001-12-31
8554,6585,0,1450,170,0,0,6585,0,0,110,12058,2001-12-31
19312,17993,0,0,1000,0,0,17993,0,0,505,12142,2001-12-31
9865,9203,0,0,588,0,0,9203,0,0,215,12245,2001-12-31
1906789,2093042,0,-125200,196988,0,-63580,2029462,0,0,60555,12311,2001-12-31
3788,3826,0,0,323,0,0,3826,0,0,0,12357,2001-12-31
4969,4543,0,0,307,0,0,4543,0,0,0,12647,2001-12-31
527,702,0,0,0,0,7,709,0,0,0,12656,2001-12-31
12997,12386,0,0,300,0,0,12386,0,0,239,12937,2001-12-31
36747,32167,0,0,3150,0,0,32167,0,0,2442,12946,2001-12-31
8840,7729,0,0,524,0,0,7729,0,0,361,12955,2001-12-31
14058,13609,0,0,724,0,0,13609,0,0,88,13037,2001-12-31
111176,109788,0,0,4,0,-1,109787,0,0,-6567,13103,2001-12-31
2925,2741,0,0,483,0,0,2741,0,0,128,13251,2001-12-31
180291,174446,0,-15000,7503,0,0,174446,96,0,4432,13309,2001-12-31
4081,3731,0,0,0,0,0,3731,0,0,86,13457,2001-12-31
4105,3626,2,0,250,0,0,3626,0,0,0,14052,2001-12-31
7608,6856,0,0,178,0,0,6856,0,0,81,14155,2001-12-31
32764,30171,0,0,12000,0,0,30171,0,0,354,14258,2001-12-31
2492698,2445211,0,18164,176000,0,0,2445211,0,0,30643,14409,2001-12-31
4769,4259,0,0,400,0,0,4259,0,0,117,14454,2001-12-31
2681,2635,0,0,500,0,0,2635,0,0,4,14650,2001-12-31
2802,2589,0,0,0,88,0,2589,0,0,28,14753,2001-12-31
6380,5982,0,0,395,0,0,5982,0,0,-84,14865,2001-12-31
3369,3068,0,0,0,0,0,3068,0,0,26,14931,2001-12-31
10691,9381,0,0,0,0,0,9381,25,0,266,14940,2001-12-31
117644,141390,0,0,31500,0,0,141390,0,0,-380,15536,2001-12-31
21507,16937,0,350,0,0,0,16937,0,0,269,15732,2001-12-31
16219,14878,0,0,898,0,0,14878,0,0,155,16337,2001-12-31
3002,2876,0,105,400,0,0,2876,0,0,58,16355,2001-12-31
24205,22700,0,0,1304,0,0,22700,0,0,226,16458,2001-12-31
4824,4175,0,0,250,0,0,4175,0,0,1,16551,2001-12-31
5139,4998,0,0,140,0,0,4998,0,0,75,16748,2001-12-31
27523,23123,0,0,1378,0,0,23123,0,0,399,16766,2001-12-31
4834,4960,0,0,250,0,0,4960,0,0,89,16944,2001-12-31
5073,4819,0,0,234,0,0,4819,0,0,118,16953,2001-12-31
12088,11851,0,0,0,0,0,11851,0,0,0,17110,2001-12-31
66546,57172,0,0,4890,0,0,57172,0,0,1966,17147,2001-12-31
4117,3820,0,0,712,0,0,3820,0,0,108,17259,2001-12-31
40002,33582,0,465,2925,0,0,33582,0,0,-33,17464,2001-12-31
18569,18352,0,0,5500,0,0,18352,0,0,0,17549,2001-12-31
6340,3833,2933,0,500,0,0,3833,0,0,-7,17642,2001-12-31
13684,14083,0,0,3959,0,0,14083,170,0,353,17839,2001-12-31
3289,2859,0,0,165,0,31,2890,0,0,124,17950,2001-12-31
23463,21107,0,0,1672,0,0,21107,0,0,446,18050,2001-12-31
77420,54553,19713,0,8050,0,0,54553,0,0,3745,18126,2001-12-31
9848,8409,0,0,876,0,0,8409,0,0,138,18135,2001-12-31
36062,33022,0,0,3000,0,0,33022,299,0,658,18368,2001-12-31
1853,1743,0,0,0,0,0,1743,0,0,7,18377,2001-12-31
12970,12664,0,-38,1220,0,0,12664,0,0,-14,18827,2001-12-31
9307,9644,0,-1063,469,0,0,9644,0,0,84,18836,2001-12-31
2591,2595,0,0,48,0,0,2595,0,0,-6,18854,2001-12-31
35517,32458,0,0,250,0,0,32458,0,0,53,18863,2001-12-31
4188,3844,0,0,50,0,0,3844,0,0,94,18957,2001-12-31
9411,8943,0,0,1069,0,-39,8904,0,0,514,19356,2001-12-31
93690,86353,0,0,1925,0,0,86353,0,0,-151,19730,2001-12-31
11363,11075,0,0,1764,0,0,11075,0,0,440,19936,2001-12-31
8063,7561,0,0,0,0,0,7561,0,0,0,19972,2001-12-31
3757,3610,0,0,400,0,0,3610,0,0,74,20053,2001-12-31
3823,3474,0,0,0,0,0,3474,0,0,-11,20147,2001-12-31
5651,5227,0,0,805,0,0,5227,0,0,212,20259,2001-12-31
13672,11596,0,0,182,0,0,11596,452,0,129,20370,2001-12-31
7095,6829,0,0,295,0,0,6829,0,0,-57,20512,2001-12-31
20862,28352,0,0,9087,0,0,28352,0,0,333,20633,2001-12-31
1475,1475,0,0,70,0,0,1475,0,0,11,20754,2001-12-31
5134,4569,0,0,0,0,0,4569,0,0,40,20839,2001-12-31
3838,3284,0,0,230,0,0,3284,0,0,167,20857,2001-12-31
4699,4123,0,0,55,0,0,4123,0,0,-20,20866,2001-12-31
1164,1142,0,0,5,0,0,1142,0,0,27,21256,2001-12-31
1500,1400,0,0,101,0,0,1400,0,0,19,21359,2001-12-31
