RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
15169,14925,0,0,0,0,0,14925,0,0,34,37,2007-03-31
3810,3840,0,0,165,0,0,3840,0,0,2,242,2007-03-31
20159,19946,0,0,0,0,0,19946,0,0,41,279,2007-03-31
941,947,0,0,0,0,0,947,0,0,7,354,2007-03-31
29467,29920,0,0,1250,0,0,29920,0,0,68,439,2007-03-31
2712,2713,0,0,120,0,0,2713,0,0,0,457,2007-03-31
24230,23592,0,0,193,0,0,23592,0,0,207,505,2007-03-31
132427,39254,92437,0,0,0,0,39254,0,0,155,1146,2007-03-31
14067,13503,0,1000,259,0,0,13503,0,0,22,1155,2007-03-31
15278,14944,0,0,288,0,0,14944,0,0,5,1351,2007-03-31
32404,32227,0,0,1500,0,0,32227,0,0,143,1454,2007-03-31
4581,4634,0,0,167,0,0,4634,0,0,13,1557,2007-03-31
51965,49972,0,0,0,0,0,49972,94,0,95,1632,2007-03-31
39298,38636,0,0,0,0,0,38636,0,0,127,1669,2007-03-31
39530,39324,0,0,541,0,0,39324,0,0,-84,1829,2007-03-31
16136,13109,0,0,1610,0,0,13109,4000,0,411,1856,2007-03-31
15878,16733,0,500,1774,0,0,16733,0,0,-29,2040,2007-03-31
10796,10415,0,0,0,0,0,10415,0,0,29,2161,2007-03-31
173201,126444,0,44138,0,0,0,126444,0,0,-15,2376,2007-03-31
3391,3291,0,0,0,0,0,3291,0,0,0,2451,2007-03-31
625,680,0,0,103,0,0,680,0,0,12,2554,2007-03-31
62123,61079,0,0,232,0,0,61079,0,0,56,2732,2007-03-31
4742,4902,0,0,63,0,0,4902,-113,0,10,2750,2007-03-31
30658,30049,0,0,905,0,0,30049,75,0,109,2938,2007-03-31
12972,13052,0,-880,0,0,0,13052,0,0,125,3252,2007-03-31
2744,2691,0,0,0,0,-17,2674,0,0,10,3458,2007-03-31
21330,20720,0,0,120,0,0,20720,0,0,139,3720,2007-03-31
6884,6551,0,0,200,0,0,6551,0,0,0,3953,2007-03-31
17180,16934,0,0,173,0,0,16934,0,0,81,4138,2007-03-31
16150,15700,0,0,397,0,0,15700,0,0,60,4156,2007-03-31
12882,12466,0,0,0,0,0,12466,0,0,150,4231,2007-03-31
21169,20597,0,0,145,0,0,20597,0,0,49,4437,2007-03-31
21642,21006,0,0,207,0,0,21006,0,0,217,4839,2007-03-31
37947,37074,0,0,0,0,0,37074,0,0,300,5005,2007-03-31
88730,79490,0,0,540,0,0,79490,0,0,11,5069,2007-03-31
30167,29174,0,0,0,0,0,29174,0,0,17,5135,2007-03-31
67984,66817,0,0,1141,0,0,66817,0,0,834,5210,2007-03-31
26384,25643,0,0,52,0,0,25643,0,0,413,5331,2007-03-31
34578,33460,0,0,950,0,0,33460,0,0,340,5461,2007-03-31
21323,21383,0,0,300,0,0,21383,0,0,18,5751,2007-03-31
9637,9364,0,0,0,0,0,9364,0,0,7,6039,2007-03-31
1491,1499,0,0,0,0,0,1499,0,0,4,6057,2007-03-31
4223,4143,0,0,0,0,0,4143,0,0,0,6141,2007-03-31
31144,29825,0,0,0,0,0,29825,0,0,24,6329,2007-03-31
96871,94848,0,0,1250,0,0,94848,0,0,54,6972,2007-03-31
55729,54584,0,4,2000,0,0,54584,0,0,-373,7009,2007-03-31
11810,11556,0,0,0,0,0,11556,0,0,36,7045,2007-03-31
3959,3921,0,0,24,0,0,3921,0,0,8,7157,2007-03-31
3748,3950,0,0,367,0,0,3950,0,0,76,7456,2007-03-31
5336,5415,0,0,220,0,0,5415,0,0,15,7634,2007-03-31
9447,9005,0,0,0,0,0,9005,0,0,0,8033,2007-03-31
10338,9824,0,0,0,0,0,9824,0,0,59,8462,2007-03-31
6280,6196,0,0,40,0,0,6196,0,0,5,8631,2007-03-31
59093,63260,0,0,6165,0,0,63260,0,0,10,9357,2007-03-31
7109,6916,0,0,12,0,0,6916,0,0,5,9553,2007-03-31
261190,239542,0,0,0,0,0,239542,0,0,-279,9807,2007-03-31
9779,9622,0,0,190,0,0,9622,0,0,54,9955,2007-03-31
5194,5106,0,0,95,0,0,5106,0,0,41,10157,2007-03-31
30593,30767,0,0,1253,0,0,30767,0,0,108,10250,2007-03-31
26917,26480,0,0,70,0,0,26480,0,0,-163,10849,2007-03-31
34200,33149,0,0,0,0,0,33149,0,0,0,10858,2007-03-31
15109,14724,0,0,0,0,0,14724,0,0,16,11145,2007-03-31
22266,21455,0,0,0,0,0,21455,0,0,-5,11640,2007-03-31
9929,10160,0,0,650,0,0,10160,0,0,53,11837,2007-03-31
27124,25851,0,0,300,0,0,25851,0,0,12,12030,2007-03-31
10177,10065,0,0,0,0,0,10065,0,0,24,12058,2007-03-31
19768,19469,0,0,0,0,0,19469,0,0,106,12142,2007-03-31
11597,11561,0,0,101,0,0,11561,0,0,18,12245,2007-03-31
