RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
17502,16737,0,0,120,0,0,16737,0,0,371,37,2010-09-30
4464,4277,0,0,351,0,0,4277,0,0,83,242,2010-09-30
23281,22441,0,0,0,0,0,22441,1,0,140,279,2010-09-30
1035,1008,0,0,0,0,0,1008,0,0,16,354,2010-09-30
3274,3245,0,0,357,0,0,3245,0,0,-10,457,2010-09-30
29913,27985,0,0,779,0,0,27985,0,0,699,505,2010-09-30
19498,17043,0,500,0,0,0,17043,0,0,173,1155,2010-09-30
20165,19343,0,0,915,0,0,19343,0,0,179,1351,2010-09-30
52201,45434,0,0,3063,0,0,45434,0,0,3015,1454,2010-09-30
5337,5063,0,0,360,0,0,5063,200,0,-7,1557,2010-09-30
45351,42004,0,0,0,0,0,42004,0,0,661,1669,2010-09-30
42081,40570,0,0,1620,0,0,40570,0,0,640,1829,2010-09-30
21295,15041,0,0,0,0,-10,15031,0,0,5991,1856,2010-09-30
20168,18670,0,0,0,0,0,18670,0,0,608,2040,2010-09-30
13890,12665,0,0,794,0,0,12665,0,0,204,2161,2010-09-30
396705,194275,0,200816,0,0,0,194275,-6689,0,1265,2376,2010-09-30
1123,1129,0,0,98,0,0,1129,0,0,0,2554,2010-09-30
73749,72224,0,0,695,0,0,72224,0,0,-59,2732,2010-09-30
5569,5206,0,0,196,0,0,5206,-30,0,194,2750,2010-09-30
19018,17434,0,0,1350,0,0,17434,0,0,324,3252,2010-09-30
3174,2984,0,0,0,0,36,3020,0,0,15,3458,2010-09-30
27687,25940,0,0,360,0,0,25940,0,0,330,3720,2010-09-30
8444,9874,0,0,370,0,0,9874,0,0,0,3953,2010-09-30
16164,16197,0,0,0,0,0,16197,0,0,647,4138,2010-09-30
19157,18009,0,0,75,0,0,18009,0,0,-133,4156,2010-09-30
14798,14252,0,0,0,0,0,14252,0,0,275,4231,2010-09-30
25900,24093,0,0,286,0,0,24093,0,0,1075,4437,2010-09-30
31007,26073,0,2100,634,0,0,26073,0,0,1317,4839,2010-09-30
25504,27918,0,0,0,0,0,27918,0,0,1090,5005,2010-09-30
111740,102203,0,0,9520,0,855,103058,0,0,1250,5069,2010-09-30
36870,34844,0,0,255,0,0,34844,0,0,242,5135,2010-09-30
80910,76086,0,0,3379,0,0,76086,0,0,2049,5210,2010-09-30
33724,30130,0,0,516,0,0,30130,0,0,1636,5331,2010-09-30
46499,43633,0,0,1835,0,0,43633,0,0,541,5461,2010-09-30
25523,23845,0,0,1146,0,0,23845,0,0,1093,5751,2010-09-30
8847,8483,0,0,0,0,0,8483,0,0,24,6039,2010-09-30
4779,4552,0,0,60,0,0,4552,0,0,0,6141,2010-09-30
36425,35344,0,4000,0,0,0,35344,0,0,408,6329,2010-09-30
94019,86602,0,27935,0,0,0,86602,0,0,688,6972,2010-09-30
51192,49327,0,0,1400,0,0,49327,0,0,-873,7009,2010-09-30
14887,14082,0,0,0,0,0,14082,0,0,-13,7045,2010-09-30
4075,4363,0,0,72,0,0,4363,0,0,9,7157,2010-09-30
4942,4691,0,0,364,0,0,4691,0,0,189,7456,2010-09-30
3603,3763,0,0,0,0,0,3763,0,0,9,7634,2010-09-30
14477,13647,0,0,400,0,-65,13582,0,0,50,8033,2010-09-30
16131,14551,0,0,258,0,0,14551,0,0,299,8462,2010-09-30
6534,6399,0,0,120,0,0,6399,0,0,-11,8631,2010-09-30
67307,59748,0,2813,1370,0,0,59748,0,0,32,9357,2010-09-30
9140,8404,0,0,17,0,0,8404,0,0,34,9553,2010-09-30
208000,195878,0,0,0,0,0,195878,0,0,3481,9807,2010-09-30
12340,11496,0,0,225,0,0,11496,0,0,196,9955,2010-09-30
36042,41704,0,0,0,0,0,41704,0,0,283,10250,2010-09-30
28427,26800,0,879,0,0,0,26800,0,0,290,10849,2010-09-30
36577,35913,0,0,8000,0,4311,40224,0,0,540,10858,2010-09-30
17174,16573,0,0,320,0,0,16573,0,0,54,11145,2010-09-30
31677,27761,0,0,0,0,0,27761,0,0,1311,11640,2010-09-30
11541,10507,0,0,0,0,0,10507,0,0,791,11837,2010-09-30
35727,33309,0,0,500,0,0,33309,0,0,41,12030,2010-09-30
20195,18848,0,0,0,0,0,18848,0,0,263,12142,2010-09-30
13227,12708,0,0,83,0,0,12708,0,0,85,12245,2010-09-30
3524432,2820868,0,381600,0,0,-7711,2813157,0,0,133460,12311,2010-09-30
9451,8819,0,564,574,0,0,8819,0,0,0,12647,2010-09-30
1328,1240,0,0,0,0,0,1240,0,0,0,12656,2010-09-30
31816,33035,0,0,300,0,-2093,30942,0,0,20,12937,2010-09-30
69951,65707,0,0,2850,0,0,65707,0,0,1210,12946,2010-09-30
12396,12219,0,0,1004,0,0,12219,0,0,0,12955,2010-09-30
25307,24434,0,0,420,0,0,24434,0,0,54,13037,2010-09-30
166640,160978,0,0,58,0,0,160978,0,0,611,13103,2010-09-30
4159,3637,0,0,115,0,0,3637,0,0,29,13251,2010-09-30
5683,5401,0,0,0,0,0,5401,0,0,39,13457,2010-09-30
6770,6621,0,0,100,0,0,6621,0,0,4,14052,2010-09-30
13733,13239,0,0,886,0,0,13239,0,0,23,14155,2010-09-30
3523,2641,0,0,0,0,0,2641,0,0,792,14454,2010-09-30
2530,2763,0,0,499,0,0,2763,0,0,0,14650,2010-09-30
3489,3280,0,0,0,66,0,3280,0,0,68,14753,2010-09-30
26348,24032,0,0,0,0,0,24032,856,0,-297,14865,2010-09-30
7467,7286,0,0,0,0,0,7286,0,0,37,14977,2010-09-30
12540,26063,0,0,0,0,0,26063,1020,0,1516,16337,2010-09-30
33399,31593,0,0,698,0,0,31593,0,0,870,16458,2010-09-30
16967,16256,0,0,600,0,0,16256,0,0,233,16551,2010-09-30
6115,5760,0,0,59,0,0,5760,0,0,32,16748,2010-09-30
4233,4134,0,0,90,0,0,4134,0,0,208,16944,2010-09-30
5278,5209,0,0,198,0,0,5209,0,0,94,16953,2010-09-30
17992,15761,0,0,0,0,0,15761,0,0,0,17110,2010-09-30
557625,525365,4547,8000,2300,0,0,525365,608,0,10134,17147,2010-09-30
7540,7151,0,0,535,0,0,7151,0,0,129,17259,2010-09-30
77785,88750,0,0,0,0,0,88750,0,0,93,17464,2010-09-30
25566,23411,0,0,446,0,0,23411,0,0,719,17950,2010-09-30
40043,37632,0,0,1657,0,0,37632,0,0,581,18050,2010-09-30
19900,17683,0,0,109,0,0,17683,0,0,1290,18135,2010-09-30
3187,2837,0,0,0,0,0,2837,0,0,39,18377,2010-09-30
39750,38895,0,0,1499,0,0,38895,0,0,327,18827,2010-09-30
13206,13642,0,0,398,0,0,13642,0,0,-28,18836,2010-09-30
10579,8808,0,0,0,0,0,8808,0,0,-10,18854,2010-09-30
977,1155,0,0,0,0,0,1155,0,0,80,18957,2010-09-30
8574,7994,0,0,405,0,-12,7982,0,0,339,19356,2010-09-30
248854,252323,0,0,0,0,0,252323,0,0,-565,19730,2010-09-30
21336,18460,0,2625,291,0,0,18460,0,0,108,19936,2010-09-30
12319,11873,0,0,0,0,0,11873,0,0,0,19972,2010-09-30
7487,7961,0,0,0,0,0,7961,0,0,101,20053,2010-09-30
