RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
15759,14925,0,0,240,0,0,14925,0,0,225,37,2007-12-31
3987,3840,0,0,495,0,0,3840,0,0,92,242,2007-12-31
20917,19946,0,0,0,0,0,19946,0,0,269,279,2007-12-31
942,947,0,0,5,0,0,947,0,0,42,354,2007-12-31
2920,2713,0,0,255,0,0,2713,0,0,7,457,2007-12-31
25982,23592,0,0,952,0,0,23592,0,0,966,505,2007-12-31
15876,13503,0,1000,1657,0,0,13503,0,0,515,1155,2007-12-31
16359,14944,0,0,1152,0,0,14944,0,0,81,1351,2007-12-31
35843,32227,0,0,5500,0,0,32227,0,0,1278,1454,2007-12-31
4797,4634,0,0,357,0,0,4634,0,0,98,1557,2007-12-31
59401,49972,0,2127,1142,0,0,49972,221,0,509,1632,2007-12-31
39643,38636,0,0,2000,0,0,38636,0,0,675,1669,2007-12-31
36495,39324,0,0,5766,0,0,39324,0,0,-461,1829,2007-12-31
15986,13109,0,0,2101,0,0,13109,4000,0,6,1856,2007-12-31
16785,16733,0,500,2759,0,0,16733,0,0,8,2040,2007-12-31
11318,10415,0,0,716,0,0,10415,0,0,277,2161,2007-12-31
185761,126444,0,45017,0,0,900,127344,0,0,-174,2376,2007-12-31
4108,3291,0,600,60,0,0,3291,0,0,0,2451,2007-12-31
591,680,0,0,247,0,0,680,0,0,74,2554,2007-12-31
66584,61079,0,0,2190,0,0,61079,0,0,533,2732,2007-12-31
5239,4902,0,0,116,0,0,4902,-131,0,168,2750,2007-12-31
31605,30049,0,0,4532,0,0,30049,238,0,509,2938,2007-12-31
13714,13052,0,0,1150,0,0,13052,-880,0,279,3252,2007-12-31
2907,2691,0,0,80,0,-17,2674,0,0,91,3458,2007-12-31
22686,20720,0,0,720,0,0,20720,0,0,518,3720,2007-12-31
9026,6551,0,2000,1050,0,0,6551,0,0,0,3953,2007-12-31
17381,16934,0,0,976,0,0,16934,0,0,371,4138,2007-12-31
16281,15700,0,0,1290,0,0,15700,0,0,769,4156,2007-12-31
13694,12466,0,0,380,0,0,12466,0,0,587,4231,2007-12-31
23171,20597,0,0,613,0,0,20597,0,0,378,4437,2007-12-31
23142,21006,0,0,825,0,0,21006,0,0,896,4839,2007-12-31
38226,37074,0,0,0,0,0,37074,0,0,-751,5005,2007-12-31
91847,79490,0,0,8935,0,783,80273,0,0,53,5069,2007-12-31
31523,29174,0,0,510,0,0,29174,0,0,174,5135,2007-12-31
73666,66817,0,0,4566,0,0,66817,0,0,4577,5210,2007-12-31
26654,25643,0,0,1613,0,0,25643,0,0,1267,5331,2007-12-31
37985,33460,0,0,3665,0,0,33460,0,0,1256,5461,2007-12-31
