RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
16737,16552,0,0,240,0,0,16552,0,0,-178,37,2009-12-31
4277,4011,0,0,334,0,0,4011,0,0,86,242,2009-12-31
22441,21840,0,0,0,0,0,21840,1,0,221,279,2009-12-31
1008,1006,0,0,5,0,0,1006,0,0,-19,354,2009-12-31
3245,3141,0,0,205,0,0,3141,0,0,-9,457,2009-12-31
27985,24540,0,0,930,0,0,24540,0,0,1862,505,2009-12-31
17043,16150,0,0,1636,0,0,16150,0,0,-122,1155,2009-12-31
19343,18066,0,0,1302,0,0,18066,0,0,-72,1351,2009-12-31
45434,39228,0,0,3841,0,0,39228,0,0,2816,1454,2009-12-31
5063,5008,0,0,385,0,0,5008,0,0,-85,1557,2009-12-31
65236,67284,0,20244,395,0,0,67284,67,0,-604,1632,2009-12-31
42004,41340,0,0,2000,0,0,41340,0,0,-413,1669,2009-12-31
40570,39119,0,0,1074,0,0,39119,0,0,-204,1829,2009-12-31
15041,18928,0,0,4868,0,0,18928,0,0,-2358,1856,2009-12-31
18670,18074,0,0,1062,0,0,18074,0,0,-68,2040,2009-12-31
12665,11715,0,0,1190,0,-79,11636,0,0,189,2161,2009-12-31
194275,199370,0,0,19600,0,0,199370,4965,0,-124,2376,2009-12-31
2805,3296,0,200,0,0,0,3296,0,0,0,2451,2009-12-31
1129,1103,0,0,85,0,0,1103,0,0,-16,2554,2009-12-31
72224,71631,0,0,926,0,0,71631,-1329,0,423,2732,2009-12-31
5206,5145,0,0,284,0,0,5145,-154,0,104,2750,2009-12-31
51088,32005,16030,11072,619,0,0,32005,75,0,-966,2938,2009-12-31
17434,15928,0,0,2000,0,0,15928,0,0,495,3252,2009-12-31
2984,3098,0,651,0,0,-11,3087,0,0,-71,3458,2009-12-31
25940,24442,0,0,600,0,0,24442,0,0,283,3720,2009-12-31
9874,9358,0,0,600,0,0,9358,0,0,0,3953,2009-12-31
16197,14760,0,1500,0,0,0,14760,0,0,90,4138,2009-12-31
18009,18465,0,0,700,0,0,18465,0,0,-108,4156,2009-12-31
14252,14232,0,0,539,0,0,14232,0,0,306,4231,2009-12-31
24093,23303,0,0,447,0,0,23303,0,0,158,4437,2009-12-31
26072,24069,0,2400,400,0,0,24069,0,0,-1213,4839,2009-12-31
27918,35004,0,0,0,0,0,35004,0,0,2133,5005,2009-12-31
102203,94901,0,0,18921,0,0,94901,0,0,4062,5069,2009-12-31
34844,33864,0,0,511,0,0,33864,0,0,-97,5135,2009-12-31
76086,72694,0,0,4512,0,0,72694,0,0,1281,5210,2009-12-31
30130,23315,0,5250,839,0,0,23315,0,0,1384,5331,2009-12-31
43633,41199,0,0,3932,0,0,41199,0,0,858,5461,2009-12-31
23845,23357,0,0,1368,0,0,23357,0,0,260,5751,2009-12-31
8483,9593,0,0,0,0,0,9593,0,0,-8,6039,2009-12-31
4552,4375,0,0,120,0,0,4375,0,0,0,6141,2009-12-31
35344,36093,0,0,200,0,0,36093,0,0,281,6329,2009-12-31
86602,79297,0,24772,0,0,0,79297,0,0,-812,6972,2009-12-31
49327,45642,0,0,2200,0,0,45642,0,0,2205,7009,2009-12-31
14082,13410,0,0,426,0,0,13410,0,0,-5,7045,2009-12-31
4363,4326,0,0,254,0,0,4326,0,0,-36,7157,2009-12-31
