RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
13033,12561,0,0,96,0,0,12561,0,0,0,37,2003-09-30
3713,3856,0,0,450,0,0,3856,0,0,-75,242,2003-09-30
17526,17188,0,0,0,0,0,17188,0,0,-380,279,2003-09-30
1175,1248,0,0,0,0,0,1248,0,0,-51,354,2003-09-30
18195,16944,0,0,0,0,0,16944,0,0,-257,439,2003-09-30
2612,2256,0,0,0,0,0,2256,0,0,0,457,2003-09-30
22790,18496,0,4173,0,0,0,18496,0,0,-966,505,2003-09-30
32780,29493,0,225,4428,0,0,29493,0,0,-697,1146,2003-09-30
10901,10189,0,0,773,0,0,10189,0,0,-139,1155,2003-09-30
13972,13067,0,0,204,0,0,13067,0,0,-51,1351,2003-09-30
28317,29478,0,0,1520,0,0,29478,0,0,-2901,1454,2003-09-30
5820,5924,0,0,291,0,0,5924,0,0,-26,1557,2003-09-30
20634,20519,0,0,2537,0,0,20519,0,0,-252,1632,2003-09-30
40556,38068,0,0,0,0,0,38068,0,0,-341,1669,2003-09-30
39356,37765,0,0,1363,0,0,37765,0,0,-535,1829,2003-09-30
2446,2287,0,0,80,0,0,2287,0,0,-16,1856,2003-09-30
14666,13334,0,0,288,0,0,13334,0,0,-26,2040,2003-09-30
9534,8831,0,0,0,0,0,8831,0,0,-209,2161,2003-09-30
107286,107124,0,0,5000,0,0,107124,0,0,-2638,2376,2003-09-30
1244,1064,0,0,113,0,0,1064,0,0,-4,2451,2003-09-30
711,752,0,0,141,0,0,752,0,0,-51,2554,2003-09-30
52986,50264,0,0,650,0,0,50264,0,0,-209,2732,2003-09-30
4673,4648,0,0,0,0,0,4648,0,0,-58,2750,2003-09-30
22330,20066,0,3370,1450,0,0,20066,0,0,-303,2938,2003-09-30
12827,13100,0,0,29,0,0,13100,0,0,-477,2956,2003-09-30
10533,9954,0,0,300,0,0,9954,0,0,-84,3252,2003-09-30
2328,2266,0,0,40,0,0,2266,0,0,-73,3458,2003-09-30
142483,78835,51710,0,0,0,0,78835,0,0,-281,3506,2003-09-30
30768,23034,9247,706,5000,0,0,23034,172,0,48,3579,2003-09-30
18018,17052,0,0,492,0,0,17052,0,0,-422,3720,2003-09-30
6244,5839,0,0,900,0,0,5839,0,0,0,3953,2003-09-30
16144,15705,0,0,495,0,0,15705,0,0,-576,4138,2003-09-30
13103,12419,0,0,100,0,0,12419,0,0,-46,4147,2003-09-30
14417,13956,0,0,900,0,0,13956,0,0,-129,4156,2003-09-30
11417,11237,0,0,0,0,0,11237,0,0,-718,4231,2003-09-30
12247,11484,0,0,394,0,0,11484,0,0,-57,4437,2003-09-30
1081,1084,0,0,21,0,0,1084,0,0,0,4745,2003-09-30
18086,17553,0,0,1704,0,0,17553,0,0,-635,4839,2003-09-30
30360,28320,0,0,0,0,0,28320,0,0,98,5005,2003-09-30
7368,7507,0,0,698,0,0,7507,0,0,-458,5050,2003-09-30
53456,48404,0,0,3638,0,-139,48265,0,0,569,5069,2003-09-30
22159,21850,0,0,345,0,0,21850,0,0,-312,5135,2003-09-30
65013,65893,0,0,3425,0,0,65893,0,0,-4115,5210,2003-09-30
71891,68956,0,0,6993,0,0,68956,0,0,-3954,5247,2003-09-30
10666,10355,0,0,0,0,0,10355,17,0,-31,5274,2003-09-30
22043,20231,0,0,154,0,0,20231,0,0,-719,5331,2003-09-30
21854,20308,0,0,255,0,0,20308,0,0,-67,5461,2003-09-30
21466,22002,0,0,1945,0,0,22002,0,0,-6,5751,2003-09-30
225276,232158,0,0,5000,0,0,232158,0,0,-12267,5939,2003-09-30
7770,7277,0,0,0,0,0,7277,0,0,-111,6039,2003-09-30
1368,1304,0,0,0,0,0,1304,0,0,-15,6057,2003-09-30
3538,3396,0,0,60,0,0,3396,0,0,0,6141,2003-09-30
20595,19991,0,0,1800,0,0,19991,0,0,-570,6329,2003-09-30
92850,92205,0,0,4500,0,0,92205,0,0,-426,6972,2003-09-30
53974,51891,0,8,6000,0,0,51891,0,0,491,7009,2003-09-30
10187,9595,0,0,0,0,0,9595,0,0,-103,7045,2003-09-30
3798,3746,0,0,45,0,0,3746,0,0,-62,7157,2003-09-30
