RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
15662,15759,0,0,120,0,0,15759,0,0,-322,37,2008-06-30
3796,3987,0,0,360,0,0,3987,0,0,-147,242,2008-06-30
20887,20917,0,-101,0,0,0,20917,0,0,-330,279,2008-06-30
942,942,0,0,0,0,0,942,0,0,-26,354,2008-06-30
3068,2920,0,0,196,0,0,2920,0,0,-11,457,2008-06-30
26285,25982,0,0,591,0,-19,25963,0,0,-588,505,2008-06-30
15345,15876,0,0,1993,0,0,15876,0,0,-312,1155,2008-06-30
17133,16359,0,0,630,0,0,16359,0,0,-10,1351,2008-06-30
35638,35843,0,0,2100,0,0,35843,0,0,-2220,1454,2008-06-30
4847,4797,0,0,182,0,0,4797,0,0,-2,1557,2008-06-30
61942,59402,0,2340,1034,0,0,59402,78,0,-34,1632,2008-06-30
40849,39643,0,0,0,0,-184,39459,0,0,-123,1669,2008-06-30
36094,36496,0,0,1063,0,0,36496,0,0,-1004,1829,2008-06-30
16940,15986,0,0,1006,0,0,15986,0,0,53,1856,2008-06-30
15369,16785,0,0,1151,0,0,16785,0,0,-128,2040,2008-06-30
11752,11318,0,0,0,0,0,11318,0,0,-233,2161,2008-06-30
189628,185761,0,1164,0,0,0,185761,0,0,-182,2376,2008-06-30
4298,4108,0,0,0,0,0,4108,0,0,0,2451,2008-06-30
1074,591,331,100,20,0,0,591,0,0,10,2554,2008-06-30
68851,66584,0,0,463,0,0,66584,0,0,-27,2732,2008-06-30
5088,5239,0,0,154,0,0,5239,-45,0,-142,2750,2008-06-30
31226,31606,0,1180,1919,0,0,31606,51,0,-376,2938,2008-06-30
13232,13714,0,0,1000,0,0,13714,0,0,-1260,3252,2008-06-30
2980,2907,0,0,40,0,13,2920,0,0,-18,3458,2008-06-30
23151,22686,0,0,240,0,0,22686,0,0,-505,3720,2008-06-30
9676,9026,0,0,1350,0,0,9026,0,0,0,3953,2008-06-30
17437,17381,0,0,186,0,0,17381,0,0,-212,4138,2008-06-30
16742,16281,0,0,800,0,0,16281,0,0,-72,4156,2008-06-30
13971,13694,0,0,0,0,0,13694,0,0,-387,4231,2008-06-30
22939,23171,0,0,1186,0,0,23171,0,0,-370,4437,2008-06-30
23224,23142,0,0,274,0,0,23142,0,0,-559,4839,2008-06-30
37513,38226,0,0,0,0,-216,38010,0,0,-1296,5005,2008-06-30
95523,91847,0,0,3611,0,-17,91830,0,0,-1132,5069,2008-06-30
32738,31523,0,0,256,0,0,31523,0,0,-77,5135,2008-06-30
72415,73666,0,0,2277,0,-745,72921,0,0,-2268,5210,2008-06-30
28347,26654,0,3000,155,0,0,26654,0,0,-2369,5331,2008-06-30
39508,37985,0,0,1627,0,0,37985,0,0,-369,5461,2008-06-30
22299,22298,0,0,600,0,-195,22103,0,0,-293,5751,2008-06-30
10167,9773,0,0,0,0,0,9773,0,0,-18,6039,2008-06-30
4382,4231,0,0,0,0,0,4231,0,0,0,6141,2008-06-30
34644,33372,0,0,600,0,0,33372,0,0,-413,6329,2008-06-30
98056,99640,0,0,1925,0,0,99640,0,0,-693,6972,2008-06-30
44947,54700,0,0,14000,0,0,54700,0,0,-1290,7009,2008-06-30
12771,12390,0,0,0,0,0,12390,0,0,-243,7045,2008-06-30
4288,4176,0,0,72,0,0,4176,0,0,3,7157,2008-06-30
3979,4310,0,0,437,0,0,4310,0,0,-178,7456,2008-06-30
6250,5712,0,500,370,0,0,5712,0,0,-30,7634,2008-06-30
11462,10603,0,0,0,0,0,10603,0,0,-16,8033,2008-06-30
11645,11520,0,0,229,0,0,11520,0,0,-703,8462,2008-06-30
6520,6341,0,0,100,0,0,6341,0,0,19,8631,2008-06-30
54098,61153,0,-5295,4409,0,0,61153,0,0,-146,9357,2008-06-30
7711,7308,0,0,12,0,0,7308,0,0,-9,9553,2008-06-30
261932,268993,0,0,24200,0,0,268993,0,0,-440,9807,2008-06-30
10642,10434,0,0,425,0,0,10434,0,0,77,9955,2008-06-30
5000,5447,0,8,75,0,0,5447,0,0,-179,10157,2008-06-30
33068,33397,0,0,1417,0,0,33397,0,0,-700,10250,2008-06-30
28894,28315,0,0,420,0,-61,28254,0,0,0,10849,2008-06-30
38215,36692,0,0,0,0,0,36692,0,0,-105,10858,2008-06-30
15901,15473,0,0,320,0,0,15473,0,0,-39,11145,2008-06-30
24119,23317,0,0,0,0,0,23317,0,0,-1031,11640,2008-06-30
