RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
14100,13705,0,0,192,0,0,13705,0,0,-249,37,2005-12-31
3676,3695,0,0,398,0,0,3695,0,0,-45,242,2005-12-31
19280,18770,0,0,0,0,0,18770,0,0,-409,279,2005-12-31
925,975,0,0,5,0,0,975,0,0,-54,354,2005-12-31
15098,20258,0,0,6012,0,0,20258,0,0,-177,439,2005-12-31
3239,2891,0,0,345,0,0,2891,0,0,0,457,2005-12-31
22389,22385,0,0,1046,0,0,22385,0,0,-357,505,2005-12-31
38380,33765,0,0,1504,0,0,33765,0,0,-185,1146,2005-12-31
12156,11526,0,0,1240,0,0,11526,0,0,-240,1155,2005-12-31
13934,13347,0,0,1215,0,0,13347,0,0,-35,1351,2005-12-31
28581,29293,0,0,4581,0,0,29293,0,0,-2101,1454,2005-12-31
4623,4708,0,0,356,0,0,4708,0,0,-104,1557,2005-12-31
39652,29022,0,5923,0,0,0,29022,0,0,-280,1632,2005-12-31
38260,38820,0,0,2600,0,0,38820,0,0,-822,1669,2005-12-31
39446,39857,0,0,3113,0,0,39857,0,0,-1658,1829,2005-12-31
13979,15450,0,0,6202,0,0,15450,1000,0,-656,1856,2005-12-31
15831,15185,0,0,1157,0,0,15185,0,0,-330,2040,2005-12-31
9715,9397,0,0,772,0,0,9397,0,0,-136,2161,2005-12-31
119611,119369,0,0,10000,0,0,119369,0,0,215,2376,2005-12-31
2847,2297,0,245,53,0,0,2297,0,0,0,2451,2005-12-31
692,711,0,0,172,0,0,711,0,0,-6,2554,2005-12-31
60393,56206,0,0,2320,0,0,56206,0,0,-637,2732,2005-12-31
4692,4761,0,0,200,0,0,4761,0,0,-236,2750,2005-12-31
28119,26086,0,426,2352,0,0,26086,0,0,-486,2938,2005-12-31
11717,11280,0,0,400,0,0,11280,0,0,-420,3252,2005-12-31
2420,2360,0,0,80,0,-8,2352,0,0,-43,3458,2005-12-31
200295,149422,23738,20000,11900,0,0,149422,0,0,-1677,3506,2005-12-31
19072,17990,0,0,600,0,0,17990,0,0,-534,3720,2005-12-31
6614,6952,0,0,2327,0,0,6952,0,0,0,3953,2005-12-31
16957,16724,0,0,778,0,0,16724,0,0,-523,4138,2005-12-31
12996,12767,0,0,331,0,0,12767,0,0,-223,4147,2005-12-31
14217,13742,0,0,1400,0,0,13742,0,0,-608,4156,2005-12-31
11430,11949,0,0,450,0,0,11949,0,0,-948,4231,2005-12-31
18302,16573,0,0,577,0,0,16573,0,0,-233,4437,2005-12-31
18873,18789,0,500,1679,0,0,18789,0,0,-1343,4839,2005-12-31
33813,32869,0,0,0,0,0,32869,0,0,-1418,5005,2005-12-31
7302,7780,0,3020,4714,0,0,7780,0,0,-529,5050,2005-12-31
70511,61910,0,0,7970,0,-22,61888,0,0,-260,5069,2005-12-31
26220,24026,0,0,316,0,0,24026,0,0,-262,5135,2005-12-31
64321,65956,0,0,4947,0,-97,65859,0,0,-3037,5210,2005-12-31
146240,133920,0,0,0,0,0,133920,0,0,-1402,5247,2005-12-31
12135,11628,0,0,0,0,0,11628,0,0,-313,5274,2005-12-31
22616,23483,0,0,919,0,0,23483,0,0,-2869,5331,2005-12-31
28691,25998,0,0,3000,0,0,25998,0,0,-1943,5461,2005-12-31
21787,22458,0,0,1640,0,0,22458,0,0,-916,5751,2005-12-31
8751,8373,0,0,312,0,0,8373,0,0,-84,6039,2005-12-31
1431,1359,0,0,30,0,0,1359,0,0,-1,6057,2005-12-31
3971,3752,0,0,120,0,0,3752,0,0,0,6141,2005-12-31
25781,22908,0,0,600,0,0,22908,0,0,-905,6329,2005-12-31
97254,95998,0,0,4250,0,0,95998,0,0,-812,6972,2005-12-31
52839,52067,0,6,8700,0,0,52067,0,0,-544,7009,2005-12-31
10883,10609,0,0,325,0,0,10609,0,0,-312,7045,2005-12-31
3708,3898,0,0,365,0,0,3898,0,0,-62,7157,2005-12-31
60109,48661,0,0,0,0,0,48661,0,0,-232,7166,2005-12-31
3890,3822,0,0,5,0,0,3822,0,0,-303,7456,2005-12-31
4947,5147,0,0,500,0,0,5147,0,0,-165,7634,2005-12-31
8104,6785,0,0,0,0,0,6785,0,0,-28,8033,2005-12-31
982629,1020417,0,-3984,0,0,0,1020417,0,0,0,8417,2005-12-31
8777,8660,0,0,660,0,0,8660,0,0,-703,8462,2005-12-31
6029,6064,0,0,310,0,0,6064,0,0,-23,8631,2005-12-31
58316,39481,18160,0,431,0,0,39481,0,0,43,9357,2005-12-31
6619,6405,0,0,524,0,0,6405,0,0,-30,9553,2005-12-31
210461,187716,0,0,56500,0,0,187716,0,0,-3969,9807,2005-12-31
9070,9337,0,0,790,0,0,9337,0,0,-550,9955,2005-12-31
4865,5041,0,0,115,0,0,5041,0,0,-227,10157,2005-12-31
26486,23668,0,1500,2435,0,0,23668,0,0,-940,10250,2005-12-31
25404,22393,0,740,840,0,0,22393,0,0,0,10849,2005-12-31
34562,31535,0,0,750,0,0,31535,0,0,0,10858,2005-12-31
13774,12797,0,0,560,0,0,12797,0,0,-167,11145,2005-12-31
19677,19241,0,0,1447,0,147,19388,0,0,-1003,11640,2005-12-31
