RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
12709,12561,0,0,0,0,0,12561,0,0,0,37,2003-03-31
3754,3856,0,0,195,0,0,3856,0,0,-35,242,2003-03-31
17461,17188,0,0,0,0,0,17188,0,0,-35,279,2003-03-31
1256,1248,0,0,0,0,0,1248,0,0,-18,354,2003-03-31
17279,16944,0,0,0,0,0,16944,0,0,-101,439,2003-03-31
2346,2256,0,0,0,0,0,2256,0,0,0,457,2003-03-31
18565,18496,0,0,0,0,0,18496,0,0,-136,505,2003-03-31
28316,29493,0,0,2827,0,0,29493,0,0,-311,1146,2003-03-31
10360,10189,0,0,330,0,0,10189,0,0,-27,1155,2003-03-31
13467,13067,0,0,0,0,0,13067,0,0,-17,1351,2003-03-31
29636,29478,0,0,0,0,0,29478,0,0,-882,1454,2003-03-31
5896,5924,0,0,146,0,0,5924,0,0,2,1557,2003-03-31
20250,20518,0,0,1016,0,0,20518,0,0,-95,1632,2003-03-31
39231,38068,0,0,0,0,0,38068,0,0,157,1669,2003-03-31
38419,37765,0,0,466,0,0,37765,0,0,-176,1829,2003-03-31
2291,2287,0,0,0,0,0,2287,0,0,-48,1856,2003-03-31
13955,13334,0,0,0,0,0,13334,0,0,79,2040,2003-03-31
9071,8831,0,0,0,0,0,8831,0,0,-64,2161,2003-03-31
104398,107124,0,0,5000,0,0,107124,0,0,-518,2376,2003-03-31
1154,1064,0,0,0,0,0,1064,0,0,-4,2451,2003-03-31
667,752,0,0,76,0,0,752,0,0,-53,2554,2003-03-31
50996,50264,0,0,186,0,0,50264,0,0,-101,2732,2003-03-31
4779,4648,0,0,0,0,0,4648,0,0,27,2750,2003-03-31
19721,20066,0,1300,1250,0,0,20066,0,0,-107,2938,2003-03-31
13076,13100,0,0,0,0,0,13100,0,0,-93,2956,2003-03-31
10133,9954,0,0,150,0,0,9954,0,0,19,3252,2003-03-31
2290,2266,0,0,0,0,0,2266,0,0,-34,3458,2003-03-31
82351,78835,0,0,0,0,0,78835,0,0,123,3506,2003-03-31
24046,23034,0,0,100,0,0,23034,106,0,229,3579,2003-03-31
17240,17052,0,0,288,0,0,17052,0,0,-127,3720,2003-03-31
5914,5839,0,0,250,0,0,5839,0,0,0,3953,2003-03-31
16004,15705,0,0,165,0,0,15705,0,0,-45,4138,2003-03-31
12664,12419,0,0,0,0,0,12419,0,0,-66,4147,2003-03-31
14078,13956,0,0,300,0,0,13956,0,0,57,4156,2003-03-31
11633,11237,0,0,0,0,0,11237,0,0,75,4231,2003-03-31
11704,11484,0,0,138,0,0,11484,0,0,-1,4437,2003-03-31
1084,1084,0,0,10,0,0,1084,0,0,0,4745,2003-03-31
17747,17553,0,0,571,0,0,17553,0,0,-69,4839,2003-03-31
28952,28320,0,0,0,0,0,28320,0,0,98,5005,2003-03-31
7175,7507,0,0,520,0,0,7507,0,0,-272,5050,2003-03-31
51576,48404,0,0,0,0,0,48404,0,0,193,5069,2003-03-31
22234,21850,0,0,0,0,0,21850,0,0,-4,5135,2003-03-31
67415,65893,0,0,1142,0,0,65893,0,0,233,5210,2003-03-31
70991,68956,0,0,861,0,0,68956,0,0,-1308,5247,2003-03-31
10510,10355,0,0,0,0,0,10355,14,0,10,5274,2003-03-31
21153,20231,0,0,52,0,0,20231,0,0,-20,5331,2003-03-31
21099,20308,0,0,85,0,0,20308,0,0,125,5461,2003-03-31
21142,22002,0,0,1432,0,0,22002,0,0,253,5751,2003-03-31
231485,232158,0,0,0,0,0,232158,0,0,-3365,5939,2003-03-31
7441,7277,0,0,0,0,0,7277,0,0,-10,6039,2003-03-31
1325,1304,0,0,0,0,0,1304,0,0,-8,6057,2003-03-31
3454,3396,0,0,0,0,0,3396,0,0,0,6141,2003-03-31
20610,19991,0,0,500,0,0,19991,0,0,91,6329,2003-03-31
92560,92205,0,0,1500,0,0,92205,0,0,-166,6972,2003-03-31
52667,51891,0,8,2000,0,0,51891,0,0,-3,7009,2003-03-31
9858,9595,0,0,0,0,0,9595,0,0,62,7045,2003-03-31
3764,3746,0,0,27,0,0,3746,0,0,-25,7157,2003-03-31
34309,32085,0,0,0,0,0,32085,0,0,177,7166,2003-03-31
4179,4218,0,0,0,0,0,4218,0,0,-85,7456,2003-03-31
4780,4757,0,0,100,0,0,4757,0,0,56,7634,2003-03-31
6551,6313,0,0,0,0,0,6313,0,0,10,8033,2003-03-31
197473,237101,0,0,25000,0,0,237101,0,0,-2,8417,2003-03-31
8208,7953,0,0,0,0,0,7953,0,0,-81,8462,2003-03-31
35689,36069,0,0,1168,0,0,36069,0,0,-176,8547,2003-03-31
6168,6215,0,0,100,0,0,6215,0,0,-64,8631,2003-03-31
128242,130486,0,0,10000,0,0,130486,0,0,-20,9115,2003-03-31
11070,10779,0,0,6,0,0,10779,40,0,9,9160,2003-03-31
40319,37411,0,0,0,0,0,37411,0,0,-130,9357,2003-03-31
6265,6130,0,0,12,0,0,6130,0,0,-15,9553,2003-03-31
171464,165837,0,0,10000,0,0,165837,0,0,1345,9807,2003-03-31
9244,9294,0,0,182,0,0,9294,0,0,-55,9955,2003-03-31
6412,6355,0,0,0,0,0,6355,0,0,-44,10157,2003-03-31
19879,19316,0,0,425,0,0,19316,0,0,68,10250,2003-03-31
15612,15184,0,0,75,0,0,15184,0,0,3,10849,2003-03-31
26649,25769,0,500,0,0,0,25769,0,0,0,10858,2003-03-31
11135,10845,0,0,0,0,0,10845,0,0,-54,11145,2003-03-31
19655,20325,0,0,1100,0,0,20325,0,0,-201,11640,2003-03-31
8207,7788,0,0,0,0,0,7788,0,0,74,11837,2003-03-31
18242,17842,0,0,150,0,0,17842,0,0,-12,12030,2003-03-31
8904,8892,0,0,0,0,0,8892,0,0,-39,12058,2003-03-31
21594,21334,0,0,0,0,0,21334,0,0,-139,12142,2003-03-31
11077,10886,0,0,156,0,0,10886,0,0,83,12245,2003-03-31
1463089,1382501,0,0,0,0,0,1382501,0,0,-8136,12311,2003-03-31
3569,3791,0,0,287,0,0,3791,0,0,0,12357,2003-03-31
5580,5483,0,0,45,0,0,5483,0,0,0,12647,2003-03-31
780,768,0,0,0,0,0,768,0,0,0,12656,2003-03-31
13404,13373,0,0,150,0,0,13373,0,0,-18,12937,2003-03-31
42237,41197,0,0,0,0,0,41197,0,0,-513,12946,2003-03-31
10256,10165,0,0,366,0,0,10165,0,0,-76,12955,2003-03-31
15198,15008,0,0,68,0,0,15008,0,0,-48,13037,2003-03-31
113602,114176,0,0,0,0,0,114176,0,0,-2698,13103,2003-03-31
3309,3326,0,0,300,0,0,3326,0,0,-9,13251,2003-03-31
163014,158935,0,0,0,0,0,158935,0,0,-863,13309,2003-03-31
4554,4426,0,0,0,0,0,4426,0,0,1,13457,2003-03-31
4500,4413,0,0,100,0,0,4413,0,0,-9,14052,2003-03-31
8569,8431,0,0,176,0,0,8431,0,0,-21,14155,2003-03-31
38006,36796,0,0,2400,0,0,36796,0,0,-26,14258,2003-03-31
2886603,2810721,0,0,0,0,0,2810721,0,0,-3512,14409,2003-03-31
5542,5507,0,0,0,0,0,5507,0,0,26,14454,2003-03-31
3332,3198,0,0,0,0,0,3198,0,0,-1,14650,2003-03-31
2937,2921,0,0,0,22,0,2921,0,0,-15,14753,2003-03-31
7394,7248,0,0,0,0,0,7248,0,0,138,14865,2003-03-31
3720,3700,0,0,0,0,0,3700,0,0,-26,14931,2003-03-31
11161,11023,0,0,250,0,0,11023,8,0,81,14940,2003-03-31
132439,136497,0,0,10000,0,0,136497,0,0,317,15536,2003-03-31
27444,26244,0,0,0,0,0,26244,0,0,-19,15732,2003-03-31
19394,18571,0,0,0,0,0,18571,0,0,71,16337,2003-03-31
3866,3728,0,0,0,0,0,3728,0,0,-21,16355,2003-03-31
24787,24664,0,0,150,0,0,24664,0,0,-62,16458,2003-03-31
6446,6266,0,0,200,0,0,6266,0,0,8,16551,2003-03-31
5020,5024,0,0,0,0,0,5024,0,0,-28,16748,2003-03-31
37130,36127,0,0,420,0,0,36127,0,0,-260,16766,2003-03-31
4860,4844,0,0,0,0,0,4844,0,0,0,16944,2003-03-31
5250,5410,0,0,215,0,0,5410,0,0,-22,16953,2003-03-31
13219,12923,0,0,0,0,0,12923,0,0,0,17110,2003-03-31
64597,66496,0,0,12790,0,0,66496,0,0,-374,17147,2003-03-31
5329,4890,0,0,0,0,0,4890,0,0,156,17259,2003-03-31
51720,49200,0,0,625,0,0,49200,0,0,-136,17464,2003-03-31
21456,20167,0,0,0,0,0,20167,0,0,442,17549,2003-03-31
13496,13368,0,0,425,0,0,13368,0,0,-43,17839,2003-03-31
7402,7397,0,0,55,0,0,7397,0,0,-86,17950,2003-03-31
26004,25401,0,0,0,0,0,25401,0,0,-266,18050,2003-03-31
11757,11523,0,0,366,0,0,11523,0,0,114,18135,2003-03-31
39466,40771,0,0,2260,0,0,40771,0,0,-29,18368,2003-03-31
1987,1978,0,0,0,0,0,1978,0,0,0,18377,2003-03-31
14275,14039,0,0,160,0,0,14039,0,0,-28,18827,2003-03-31
9628,9415,0,0,0,0,0,9415,0,0,-13,18836,2003-03-31
2762,2802,0,0,36,0,0,2802,0,0,-82,18854,2003-03-31
69363,68675,0,0,1000,0,0,68675,0,0,-127,18863,2003-03-31
4591,4516,0,0,0,0,0,4516,0,0,-85,18957,2003-03-31
9857,9622,0,0,0,0,0,9622,0,0,-228,19356,2003-03-31
101009,99783,0,0,650,0,0,99783,0,0,8,19730,2003-03-31
12881,12510,0,0,279,0,0,12510,0,0,71,19936,2003-03-31
8840,8733,0,0,0,0,15,8748,0,0,0,19972,2003-03-31
4015,3901,0,0,0,0,0,3901,0,0,-19,20053,2003-03-31
4336,4257,0,0,0,0,0,4257,0,0,-54,20147,2003-03-31
6378,6157,0,0,0,0,0,6157,0,0,-94,20259,2003-03-31
15281,14801,0,0,0,0,0,14801,6,0,216,20370,2003-03-31
7142,7092,0,0,0,0,0,7092,0,0,-44,20512,2003-03-31
23272,23332,0,0,0,0,0,23332,5,0,-238,20633,2003-03-31
1496,1485,0,0,0,0,0,1485,0,0,-4,20754,2003-03-31
6901,6828,0,0,50,0,0,6828,0,0,-59,20839,2003-03-31
4430,4270,0,0,25,0,0,4270,0,0,18,20857,2003-03-31
6657,5494,0,1005,0,0,0,5494,0,0,0,20866,2003-03-31
1167,1158,0,0,0,0,0,1158,0,0,-8,21256,2003-03-31
1634,1704,0,0,133,0,0,1704,0,0,-4,21359,2003-03-31
5406,5338,0,0,0,0,0,5338,0,0,-40,21630,2003-03-31
10217,7705,2251,0,170,0,0,7705,0,0,49,21658,2003-03-31
17073,16760,0,0,213,0,0,16760,0,0,-57,22048,2003-03-31
20405,19965,0,0,138,0,0,19965,0,0,-70,22235,2003-03-31
16730,16413,0,0,320,0,0,16413,0,0,134,22356,2003-03-31
8443,8374,0,0,250,0,0,8374,0,0,-27,22459,2003-03-31
9033,8845,0,0,71,0,0,8845,0,0,-23,22543,2003-03-31
3419,3553,0,0,350,0,0,3553,0,0,11,22552,2003-03-31
9840,9711,0,-2,0,0,0,9711,0,0,-56,22730,2003-03-31
10472,10294,0,0,70,0,0,10294,0,0,-56,22936,2003-03-31
4119,4057,0,0,10,0,-4,4053,0,0,-10,22954,2003-03-31
24168,22641,0,250,0,0,0,22641,0,0,-162,23036,2003-03-31
7408,7394,0,0,71,0,0,7394,0,0,-85,23045,2003-03-31
279573,272238,0,0,0,0,0,272238,0,0,2682,23241,2003-03-31
7672,7348,0,0,0,0,0,7348,0,0,54,23456,2003-03-31
40941,39825,0,0,702,0,0,39825,0,0,-720,23504,2003-03-31
12969,12565,0,0,0,0,0,12565,0,0,-123,23540,2003-03-31
14279,13965,0,0,0,0,0,13965,0,0,-132,23643,2003-03-31
8403,8033,0,0,200,0,0,8033,0,0,-39,23755,2003-03-31
52904,52063,0,0,633,0,0,52063,0,0,-220,23812,2003-03-31
68088,66106,0,0,0,0,0,66106,0,0,-1,24006,2003-03-31
253285,250928,0,0,5584,0,0,250928,0,0,380,24266,2003-03-31
6477,6463,0,0,290,0,0,6463,0,0,-63,24453,2003-03-31
3337,3485,0,0,250,0,0,3485,0,0,11,24659,2003-03-31
