RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
17273,18478,0,0,240,0,0,18478,0,0,-1772,37,2013-12-31
4563,4941,0,0,315,0,0,4941,0,0,-604,242,2013-12-31
26028,25265,0,0,0,0,0,25265,1,0,-183,279,2013-12-31
719,1063,0,0,0,0,0,1063,0,0,-357,354,2013-12-31
4010,3805,0,0,564,0,0,3805,0,0,-2,457,2013-12-31
33997,31512,0,0,1060,0,0,31512,0,0,784,505,2013-12-31
18041,19654,0,0,3005,0,0,19654,0,0,-1192,1155,2013-12-31
21724,19773,0,0,999,0,0,19773,0,0,-229,1351,2013-12-31
52250,65680,0,0,4200,0,0,65680,0,0,-19026,1454,2013-12-31
9183,6054,1669,2100,250,0,0,6054,0,0,-988,1557,2013-12-31
43952,44541,0,0,2000,0,0,44541,0,0,-1048,1669,2013-12-31
43006,44610,0,0,1520,0,0,44610,0,0,-2339,1829,2013-12-31
13373,14926,0,0,0,0,0,14926,0,0,-2374,1856,2013-12-31
19369,21267,0,0,460,0,0,21267,0,0,-2552,2040,2013-12-31
14042,14718,0,0,1364,0,0,14718,0,0,-1269,2161,2013-12-31
423113,414086,0,0,38957,0,0,414086,0,9669,-1928,2376,2013-12-31
1273,1273,0,0,139,0,0,1273,0,0,-20,2554,2013-12-31
80327,79417,0,0,1062,0,0,79417,0,0,-531,2732,2013-12-31
5290,5611,0,0,225,0,0,5611,8,0,-721,2750,2013-12-31
103231,104975,0,0,6000,0,0,104975,965,0,-2744,3177,2013-12-31
20391,20445,0,0,1500,0,0,20445,0,0,-993,3252,2013-12-31
3317,3423,0,0,120,0,0,3423,0,0,-244,3458,2013-12-31
29750,29560,0,0,720,0,0,29560,0,0,-1177,3720,2013-12-31
105967,104838,0,0,0,0,0,104838,0,0,-1334,3971,2013-12-31
21227,21505,0,0,1021,0,0,21505,0,0,-935,4156,2013-12-31
12746,14834,0,0,0,0,0,14834,0,0,-2372,4231,2013-12-31
25976,27513,0,0,307,0,0,27513,0,0,-2056,4437,2013-12-31
33030,34403,0,1347,1291,0,0,34403,0,0,-2559,4839,2013-12-31
151547,137059,0,0,11290,0,51,137110,0,0,-1862,5069,2013-12-31
