RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
13355,13180,0,0,0,0,0,13180,0,0,0,37,2004-03-31
3672,3732,0,0,198,0,0,3732,0,0,28,242,2004-03-31
18215,17812,0,0,0,0,0,17812,0,0,133,279,2004-03-31
1152,1134,0,0,0,0,0,1134,0,0,14,354,2004-03-31
19101,18454,0,0,0,0,0,18454,0,0,142,439,2004-03-31
2685,2523,0,0,0,0,0,2523,0,0,0,457,2004-03-31
24378,23783,0,0,234,0,0,23783,0,0,592,505,2004-03-31
31409,30826,0,0,376,0,0,30826,0,0,67,1146,2004-03-31
11083,10916,0,0,424,0,0,10916,0,0,147,1155,2004-03-31
13581,13622,0,0,183,0,0,13622,0,0,30,1351,2004-03-31
30177,29371,0,0,1131,0,0,29371,0,0,981,1454,2004-03-31
5801,5874,0,0,182,0,0,5874,0,0,24,1557,2004-03-31
20957,20962,0,0,826,0,0,20962,0,0,-18,1632,2004-03-31
39761,38566,0,0,0,0,0,38566,0,0,254,1669,2004-03-31
40800,39600,0,0,459,0,0,39600,0,0,495,1829,2004-03-31
12801,6158,0,0,0,0,0,6158,4000,0,1192,1856,2004-03-31
15243,14561,0,0,0,0,0,14561,0,0,157,2040,2004-03-31
9305,8946,0,0,0,0,0,8946,0,0,40,2161,2004-03-31
112383,109710,0,0,0,0,0,109710,0,0,103,2376,2004-03-31
2155,1262,847,0,0,0,0,1262,0,0,0,2451,2004-03-31
703,719,0,0,110,0,0,719,0,0,63,2554,2004-03-31
54271,53337,0,0,278,0,0,53337,0,0,243,2732,2004-03-31
4780,4710,0,0,77,0,0,4710,0,0,81,2750,2004-03-31
23255,22445,0,0,150,0,0,22445,0,0,66,2938,2004-03-31
13504,12946,0,0,0,0,0,12946,0,0,402,2956,2004-03-31
11292,10918,0,0,0,0,0,10918,0,0,53,3252,2004-03-31
2360,2323,0,0,0,0,-30,2293,0,0,10,3458,2004-03-31
