RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
19678,19311,0,0,0,0,0,19311,0,0,167,37,2015-03-31
5210,5125,0,0,180,0,0,5125,0,0,124,242,2015-03-31
27057,26921,0,0,0,0,0,26921,1,0,-26,279,2015-03-31
1013,937,0,0,0,0,0,937,0,0,90,354,2015-03-31
4243,4540,0,0,500,0,0,4540,0,0,1,457,2015-03-31
34629,34156,0,0,273,0,0,34156,0,0,226,505,2015-03-31
19251,18763,0,0,590,0,0,18763,0,0,160,1155,2015-03-31
23535,23474,0,0,285,0,0,23474,0,0,28,1351,2015-03-31
74937,70460,0,0,1500,0,0,70460,0,0,3682,1454,2015-03-31
10866,10279,0,0,0,0,0,10279,0,0,164,1557,2015-03-31
45093,44253,0,0,0,0,0,44253,0,0,253,1669,2015-03-31
47105,46362,0,0,400,0,0,46362,0,0,384,1829,2015-03-31
16145,15987,0,0,47,0,0,15987,0,0,45,1856,2015-03-31
21968,21639,0,0,50,0,0,21639,0,0,120,2040,2015-03-31
15900,15379,0,0,130,0,0,15379,0,0,209,2161,2015-03-31
451168,438925,0,0,0,0,0,438925,0,2120,-904,2376,2015-03-31
1317,1289,0,0,0,0,0,1289,0,0,-2,2554,2015-03-31
81911,81615,0,0,265,0,0,81615,0,0,154,2732,2015-03-31
6336,6177,0,0,93,0,0,6177,0,0,65,2750,2015-03-31
104703,103302,0,0,1000,0,0,103302,195,0,392,3177,2015-03-31
22979,22793,0,0,750,0,0,22793,0,0,194,3252,2015-03-31
3839,3682,0,0,0,0,0,3682,0,0,88,3458,2015-03-31
32414,31712,0,0,120,0,-62,31650,0,0,245,3720,2015-03-31
109201,109112,0,0,0,0,0,109112,0,0,87,3971,2015-03-31
22700,22188,0,0,180,0,0,22188,0,0,140,4156,2015-03-31
15250,15101,0,0,0,0,0,15101,0,0,55,4231,2015-03-31
28895,28177,0,0,163,0,0,28177,0,0,383,4437,2015-03-31
37635,36697,0,0,388,0,0,36697,0,0,594,4839,2015-03-31
171711,165486,0,0,0,0,0,165486,0,0,397,5069,2015-03-31
53180,51822,0,0,0,0,0,51822,0,0,59,5135,2015-03-31
93631,92168,0,0,1203,0,0,92168,0,0,195,5210,2015-03-31
51030,49327,0,0,0,0,0,49327,0,0,661,5461,2015-03-31
31988,31168,0,0,321,0,0,31168,0,0,102,5751,2015-03-31
7944,7825,0,0,0,0,0,7825,0,0,54,6039,2015-03-31
5805,5725,0,0,0,0,0,5725,0,0,0,6141,2015-03-31
45417,43469,0,0,0,0,0,43469,0,0,11,6329,2015-03-31
58511,56831,0,0,2500,0,0,56831,0,0,-95,7009,2015-03-31
19259,18725,0,0,0,0,0,18725,0,0,203,7045,2015-03-31
31962,31956,0,0,0,0,0,31956,0,0,13,7072,2015-03-31
4899,4786,0,0,0,0,0,4786,0,0,51,7157,2015-03-31
6370,6122,0,0,34,0,0,6122,0,0,47,7456,2015-03-31
7149,7193,0,0,300,0,0,7193,0,0,63,7634,2015-03-31
23448,22537,0,0,0,0,0,22537,0,0,53,8033,2015-03-31
19267,18435,0,0,143,0,0,18435,0,0,409,8462,2015-03-31
6904,6639,0,0,40,0,0,6639,0,0,193,8631,2015-03-31
79052,77326,0,0,262,0,0,77326,0,0,293,9357,2015-03-31
11400,11923,0,0,1099,0,0,11923,0,0,-13,9553,2015-03-31
283008,277462,0,0,1576,0,0,277462,0,0,971,9807,2015-03-31
16437,16074,0,0,245,0,0,16074,0,0,149,9955,2015-03-31
33769,35270,0,0,2450,0,0,35270,0,0,145,10250,2015-03-31
27832,27529,0,0,0,0,0,27529,0,0,205,10849,2015-03-31
19532,19111,0,0,0,0,0,19111,0,0,43,11145,2015-03-31
140658,139030,0,0,1600,0,0,139030,0,0,46,11275,2015-03-31
40324,38934,0,0,0,0,0,38934,0,0,607,11640,2015-03-31
12974,12478,0,0,125,0,0,12478,0,0,629,11837,2015-03-31
48551,46647,0,0,0,0,0,46647,0,0,89,12030,2015-03-31
21229,20635,0,0,0,0,0,20635,0,0,251,12142,2015-03-31
7676,7651,0,0,0,0,0,7651,0,0,4,12179,2015-03-31
5956496,6073408,0,10814,334000,0,0,6073408,0,0,59674,12311,2015-03-31
11350,11476,0,0,310,0,0,11476,0,0,0,12647,2015-03-31
1647,1640,0,0,0,0,0,1640,0,0,0,12656,2015-03-31
31579,31519,0,0,150,0,0,31519,0,0,0,12937,2015-03-31
126894,85483,39386,0,3400,0,0,85483,0,0,849,12946,2015-03-31
13103,13775,0,0,960,0,0,13775,0,0,0,12955,2015-03-31
226567,224261,0,0,154,0,0,224261,0,0,-362,13103,2015-03-31
4491,4337,0,0,0,0,0,4337,0,0,2,13251,2015-03-31
6048,5954,0,0,0,0,0,5954,0,0,22,13457,2015-03-31
7212,7088,0,0,0,0,0,7088,0,0,-4,14052,2015-03-31
