RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
16254,16552,0,0,120,0,0,16552,0,0,-480,37,2009-06-30
4057,4011,0,0,244,0,0,4011,0,0,16,242,2009-06-30
22108,21840,0,0,0,0,0,21840,1,0,-121,279,2009-06-30
1037,1006,0,0,0,0,0,1006,0,0,-27,354,2009-06-30
3113,3141,0,0,205,0,0,3141,0,0,-4,457,2009-06-30
25660,24540,0,0,377,0,0,24540,0,0,233,505,2009-06-30
16009,16150,0,0,1480,0,0,16150,0,0,-180,1155,2009-06-30
18700,18066,0,0,642,0,0,18066,0,0,-61,1351,2009-06-30
41491,39228,0,0,1975,0,0,39228,0,0,427,1454,2009-06-30
5047,5008,0,0,192,0,0,5008,0,0,-53,1557,2009-06-30
62423,67284,0,1464,0,0,0,67284,57,0,-362,1632,2009-06-30
42462,41340,0,0,0,0,0,41340,0,0,-439,1669,2009-06-30
39929,39119,0,0,0,0,0,39119,0,0,-524,1829,2009-06-30
5403,18928,0,0,4868,0,0,18928,0,0,-14075,1856,2009-06-30
18441,18074,0,0,0,0,0,18074,0,0,-564,2040,2009-06-30
12336,11715,0,0,346,0,0,11715,0,0,28,2161,2009-06-30
194109,199370,0,0,10000,0,0,199370,2601,0,-353,2376,2009-06-30
3029,3296,0,200,0,0,0,3296,0,0,0,2451,2009-06-30
1103,1103,0,0,60,0,0,1103,0,0,-14,2554,2009-06-30
72311,71631,0,0,463,0,0,71631,0,0,170,2732,2009-06-30
4960,5145,0,0,180,0,0,5145,-142,0,-42,2750,2009-06-30
48659,32005,16030,3019,0,0,0,32005,64,0,-557,2938,2009-06-30
16730,15928,0,0,800,0,0,15928,0,0,97,3252,2009-06-30
3093,3098,0,651,0,0,-11,3087,0,0,-59,3458,2009-06-30
25054,24442,0,0,240,0,0,24442,0,0,-172,3720,2009-06-30
10173,9358,0,0,250,0,0,9358,0,0,0,3953,2009-06-30
15037,14760,0,0,0,0,0,14760,0,0,109,4138,2009-06-30
18248,18465,0,0,700,0,0,18465,0,0,50,4156,2009-06-30
14451,14232,0,0,0,0,0,14232,0,0,-1,4231,2009-06-30
23869,23303,0,0,225,0,0,23303,0,0,-4,4437,2009-06-30
24406,24069,0,0,84,0,0,24069,0,0,-160,4839,2009-06-30
34223,35004,0,0,0,0,0,35004,0,0,419,5005,2009-06-30
99240,94901,0,0,7207,0,0,94901,0,0,1803,5069,2009-06-30
34619,33864,0,0,256,0,0,33864,0,0,-66,5135,2009-06-30
73421,72694,0,0,2259,0,0,72694,0,0,27,5210,2009-06-30
24182,23315,0,250,516,0,0,23315,0,0,341,5331,2009-06-30
42661,41199,0,0,2030,0,0,41199,0,0,496,5461,2009-06-30
24012,23357,0,0,468,0,0,23357,0,0,6,5751,2009-06-30
9194,9593,0,0,0,0,0,9593,0,0,-27,6039,2009-06-30
4473,4375,0,0,0,0,0,4375,0,0,0,6141,2009-06-30
35136,36093,0,0,200,0,0,36093,0,0,143,6329,2009-06-30
78228,79297,0,-28,0,0,0,79297,0,0,504,6972,2009-06-30
45929,45642,0,0,1000,0,0,45642,0,0,1100,7009,2009-06-30
13865,13410,0,0,0,0,0,13410,0,0,-89,7045,2009-06-30
4240,4326,0,0,230,0,0,4326,0,0,-26,7157,2009-06-30
4503,4648,0,0,380,0,0,4648,0,0,16,7456,2009-06-30
4482,6802,0,500,0,0,0,6802,0,0,-37,7634,2009-06-30
12849,12086,0,0,0,0,0,12086,0,0,-18,8033,2009-06-30
14104,13401,0,0,172,0,0,13401,0,0,-8,8462,2009-06-30
6426,6473,0,0,100,0,0,6473,0,0,-62,8631,2009-06-30
59060,54994,0,0,0,0,0,54994,0,0,-151,9357,2009-06-30
8254,7801,0,0,24,0,0,7801,0,0,11,9553,2009-06-30
196332,159264,0,48414,1500,0,0,159264,0,0,785,9807,2009-06-30
11380,11040,0,0,190,0,0,11040,0,0,-61,9955,2009-06-30
2732,5184,0,8,0,0,0,5184,0,0,-105,10157,2009-06-30
39592,36973,0,3000,1305,0,0,36973,0,0,458,10250,2009-06-30
30058,29340,0,0,210,0,0,29340,0,0,-29,10849,2009-06-30
37980,38252,0,0,1000,0,0,38252,0,0,19,10858,2009-06-30
16176,15974,0,0,320,0,0,15974,0,0,-16,11145,2009-06-30
26526,24837,0,0,0,0,0,24837,0,0,-18,11640,2009-06-30
10336,11043,0,0,375,0,0,11043,0,0,-409,11837,2009-06-30
33560,32627,0,0,130,0,0,32627,0,0,-55,12030,2009-06-30
19013,19133,0,0,0,0,0,19133,0,0,-785,12142,2009-06-30
12391,12162,0,0,208,0,0,12162,0,0,70,12245,2009-06-30
3011703,5274258,0,277955,0,0,0,5274258,0,0,52856,12311,2009-06-30
8831,8589,0,0,142,0,0,8589,0,0,0,12647,2009-06-30
1206,1161,0,0,0,0,0,1161,0,0,0,12656,2009-06-30
32219,31473,0,0,150,0,0,31473,0,0,179,12937,2009-06-30
63236,59977,0,0,2300,0,0,59977,0,0,1441,12946,2009-06-30
11641,11189,0,0,550,0,0,11189,0,0,0,12955,2009-06-30
30261,30198,0,0,250,0,0,30198,0,0,-97,13037,2009-06-30
153553,150284,0,0,13,0,0,150284,0,0,737,13103,2009-06-30
3702,3394,0,0,40,0,0,3394,0,0,-35,13251,2009-06-30
5532,5410,0,0,0,0,0,5410,0,0,-25,13457,2009-06-30
6490,6242,0,0,0,0,0,6242,0,0,91,14052,2009-06-30
12959,12416,0,0,195,0,0,12416,0,0,5,14155,2009-06-30
5247,5551,0,0,8,0,0,5551,0,0,-148,14454,2009-06-30
2549,2360,0,0,0,0,0,2360,0,0,1,14650,2009-06-30
3293,3202,0,0,0,44,0,3202,0,0,-24,14753,2009-06-30
21519,20669,0,0,115,0,0,20669,190,0,-68,14865,2009-06-30
7144,6951,0,0,0,0,0,6951,0,0,123,14977,2009-06-30
382659,392937,0,0,0,0,0,392937,0,0,-317,15536,2009-06-30
38484,43038,0,0,0,0,0,43038,0,0,-214,16337,2009-06-30
30922,30649,0,0,532,0,0,30649,0,0,-306,16458,2009-06-30
16494,15929,0,0,0,0,0,15929,0,0,-19,16551,2009-06-30
5477,5160,0,0,59,0,0,5160,0,0,70,16748,2009-06-30
3941,4199,0,0,90,0,0,4199,0,0,-184,16944,2009-06-30
5142,5267,0,0,92,0,0,5267,0,0,-107,16953,2009-06-30
15842,15556,0,0,0,0,0,15556,0,0,0,17110,2009-06-30
175345,186131,0,11000,0,8,0,186131,270,0,-4317,17147,2009-06-30
6816,6562,0,0,392,0,0,6562,0,0,111,17259,2009-06-30
170493,199081,0,0,0,0,0,199081,0,0,977,17464,2009-06-30
22249,19385,0,1500,289,0,0,19385,0,0,571,17950,2009-06-30
36349,35305,0,0,1026,0,0,35305,0,0,-256,18050,2009-06-30
17585,17803,0,0,511,0,0,17803,0,0,-424,18135,2009-06-30
2823,2601,0,0,0,0,0,2601,0,0,93,18377,2009-06-30
37191,36272,0,0,0,0,0,36272,0,0,-729,18827,2009-06-30
13469,13271,0,0,517,0,0,13271,0,0,64,18836,2009-06-30
8072,7932,0,0,425,0,0,7932,0,0,-12,18854,2009-06-30
608,2547,0,305,0,0,0,2547,0,0,79,18957,2009-06-30
8002,7966,0,0,0,0,-14,7952,0,0,-73,19356,2009-06-30
255367,217350,0,40000,4650,0,0,217350,0,0,236,19730,2009-06-30
19103,18277,0,0,582,0,0,18277,0,0,228,19936,2009-06-30
11549,11254,0,0,0,0,0,11254,0,0,0,19972,2009-06-30
8054,8646,0,0,0,0,0,8646,0,0,-10,20053,2009-06-30
15330,18497,0,0,0,0,0,18497,90,0,-109,20370,2009-06-30
8674,8572,0,0,144,0,0,8572,0,0,-119,20512,2009-06-30
23919,23826,0,0,403,0,0,23826,0,0,33,20633,2009-06-30
14507,12669,0,0,757,0,0,12669,0,0,631,20857,2009-06-30
17594,17810,0,0,0,0,0,17810,0,0,-4,20866,2009-06-30
1124,1178,0,0,0,0,0,1178,0,0,-3,21256,2009-06-30
2189,2194,0,0,188,0,0,2194,0,0,9,21359,2009-06-30
7819,7087,0,0,410,0,0,7087,0,0,440,21630,2009-06-30
