RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
19313,19311,0,0,120,0,0,19311,0,0,-374,37,2015-06-30
5090,5125,0,0,330,0,0,5125,0,0,-20,242,2015-06-30
27099,26921,0,0,0,0,0,26921,1,0,-45,279,2015-06-30
938,937,0,0,0,0,0,937,0,0,29,354,2015-06-30
4250,4540,0,0,689,0,0,4540,0,0,0,457,2015-06-30
34743,34156,0,0,526,0,0,34156,0,0,-29,505,2015-06-30
19062,18763,0,0,1190,0,0,18763,0,0,-114,1155,2015-06-30
24335,23474,0,0,573,0,0,23474,0,0,9,1351,2015-06-30
71566,70460,0,0,2700,0,0,70460,0,0,-1207,1454,2015-06-30
11086,10279,0,0,0,0,0,10279,0,0,79,1557,2015-06-30
45512,44253,0,0,0,0,0,44253,0,0,55,1669,2015-06-30
46647,46362,0,0,800,0,0,46362,0,0,-534,1829,2015-06-30
15056,15987,0,0,207,0,0,15987,0,0,-1071,1856,2015-06-30
22002,21639,0,0,50,0,0,21639,0,0,-174,2040,2015-06-30
15738,15379,0,0,440,0,0,15379,0,0,-86,2161,2015-06-30
439163,438925,0,0,30590,0,0,438925,0,4963,-872,2376,2015-06-30
1311,1289,0,0,0,0,0,1289,0,0,-67,2554,2015-06-30
82150,81615,0,0,531,0,0,81615,0,0,-34,2732,2015-06-30
6270,6177,0,0,210,0,0,6177,0,0,-121,2750,2015-06-30
105522,103302,0,0,2000,0,0,103302,413,0,144,3177,2015-06-30
23489,22793,0,0,750,0,0,22793,0,0,11,3252,2015-06-30
3900,3682,0,0,0,0,0,3682,0,0,62,3458,2015-06-30
32655,31712,0,0,240,0,-62,31650,0,0,24,3720,2015-06-30
109397,109112,0,0,0,0,0,109112,0,0,-234,3971,2015-06-30
22524,22188,0,0,696,0,0,22188,0,0,-56,4156,2015-06-30
14655,15101,0,0,0,0,0,15101,0,0,-581,4231,2015-06-30
28866,28177,0,0,307,0,0,28177,0,0,-142,4437,2015-06-30
37312,36697,0,0,712,0,0,36697,0,0,-167,4839,2015-06-30
170389,165486,0,0,6333,0,0,165486,0,0,-402,5069,2015-06-30
54331,51822,0,0,0,0,0,51822,0,0,-147,5135,2015-06-30
94499,92168,0,0,2407,0,0,92168,0,0,-402,5210,2015-06-30
49281,49327,0,0,1100,0,0,49327,0,0,-686,5461,2015-06-30
31581,31168,0,0,1221,0,0,31168,0,0,-584,5751,2015-06-30
7916,7825,0,0,0,0,0,7825,0,0,42,6039,2015-06-30
5878,5725,0,0,0,0,0,5725,0,0,0,6141,2015-06-30
47378,43469,0,0,0,0,0,43469,0,0,-18,6329,2015-06-30
59216,56831,0,0,5500,0,0,56831,0,0,-521,7009,2015-06-30
19139,18725,0,0,0,0,0,18725,0,0,-323,7045,2015-06-30
32055,31956,0,0,0,0,0,31956,0,0,-2,7072,2015-06-30
4903,4786,0,0,0,0,0,4786,0,0,-3,7157,2015-06-30
6222,6122,0,0,155,0,0,6122,0,0,-245,7456,2015-06-30
7298,7193,0,0,300,0,0,7193,0,0,-72,7634,2015-06-30
24246,22537,0,0,0,0,0,22537,0,0,20,8033,2015-06-30
