RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
16124,15759,0,0,120,0,0,15759,0,0,-23,37,2008-09-30
3756,3987,0,0,450,0,0,3987,0,0,-149,242,2008-09-30
21320,20917,0,-100,0,0,0,20917,1,0,38,279,2008-09-30
972,942,0,0,0,0,0,942,0,0,-6,354,2008-09-30
3153,2920,0,0,274,0,0,2920,0,0,-4,457,2008-09-30
26513,25982,0,0,874,0,-19,25963,0,0,-806,505,2008-09-30
15761,15876,0,0,2765,0,0,15876,0,0,-181,1155,2008-09-30
17501,16359,0,0,972,0,0,16359,0,0,-7,1351,2008-09-30
35598,35843,0,0,3200,0,0,35843,0,0,-3287,1454,2008-09-30
4789,4797,0,0,382,0,0,4797,0,0,-6,1557,2008-09-30
65010,59402,0,4073,1033,0,0,59402,98,0,-19,1632,2008-09-30
41842,39643,0,0,0,0,-184,39459,0,0,90,1669,2008-09-30
37158,36496,0,0,1063,0,0,36496,0,0,-472,1829,2008-09-30
16260,15986,0,0,2158,0,0,15986,0,0,-620,1856,2008-09-30
17682,16785,0,2675,1220,0,0,16785,0,0,-169,2040,2008-09-30
12370,11318,0,0,0,0,0,11318,0,0,14,2161,2008-09-30
192685,185761,0,2359,0,0,-81,185680,0,0,-319,2376,2008-09-30
3378,4108,0,0,0,0,0,4108,0,0,0,2451,2008-09-30
1069,591,331,100,40,0,0,591,0,0,-23,2554,2008-09-30
70406,66584,0,0,695,0,0,66584,0,0,102,2732,2008-09-30
4902,5239,0,0,249,0,0,5239,-45,0,-289,2750,2008-09-30
32015,31606,0,1180,2376,0,0,31606,63,0,-254,2938,2008-09-30
14262,13714,0,0,1500,0,0,13714,0,0,-727,3252,2008-09-30
3031,2907,0,0,40,0,13,2920,0,0,-33,3458,2008-09-30
24209,22686,0,0,360,0,0,22686,0,0,22,3720,2008-09-30
9869,9026,0,0,1750,0,0,9026,0,0,0,3953,2008-09-30
16058,17381,0,0,185,0,0,17381,0,0,27,4138,2008-09-30
17384,16281,0,0,800,0,0,16281,0,0,-124,4156,2008-09-30
14643,13694,0,0,0,0,0,13694,0,0,43,4231,2008-09-30
22205,23171,0,0,1928,0,0,23171,0,0,-1151,4437,2008-09-30
23329,23142,0,0,390,0,0,23142,0,0,-780,4839,2008-09-30
35739,38226,0,0,0,0,-216,38010,0,0,-2264,5005,2008-09-30
94810,91847,0,0,5548,0,-17,91830,0,0,-3797,5069,2008-09-30
33597,31523,0,0,256,0,0,31523,0,0,7,5135,2008-09-30
70700,73666,0,0,3415,0,-745,72921,0,0,-3144,5210,2008-09-30
28916,26654,0,3000,258,0,0,26654,0,0,-2496,5331,2008-09-30
39565,37985,0,0,2582,0,0,37985,0,0,-1274,5461,2008-09-30
22712,22298,0,0,1050,0,-195,22103,0,0,-109,5751,2008-09-30
9959,9773,0,0,400,0,0,9773,0,0,-5,6039,2008-09-30
4408,4231,0,0,0,0,0,4231,0,0,0,6141,2008-09-30
35490,33372,0,0,900,0,0,33372,0,0,127,6329,2008-09-30
98149,99640,0,6153,1925,0,0,99640,0,0,-556,6972,2008-09-30
44998,54700,0,0,15500,0,0,54700,0,0,-1999,7009,2008-09-30
13218,12390,0,0,0,0,0,12390,0,0,-143,7045,2008-09-30
4370,4176,0,0,72,0,0,4176,0,0,-1,7157,2008-09-30
4337,4310,0,0,437,0,0,4310,0,0,17,7456,2008-09-30
6465,5712,0,500,490,0,0,5712,0,0,71,7634,2008-09-30
11854,10603,0,0,0,0,0,10603,0,0,-50,8033,2008-09-30
12609,11520,0,0,344,0,0,11520,0,0,-206,8462,2008-09-30
6537,6341,0,0,200,0,0,6341,0,0,6,8631,2008-09-30
54429,61153,0,-5295,4807,0,0,61153,0,0,-136,9357,2008-09-30
7805,7308,0,0,24,0,0,7308,0,0,-6,9553,2008-09-30
275984,268993,0,0,24200,0,0,268993,0,0,-38,9807,2008-09-30
10760,10434,0,0,510,0,0,10434,0,0,67,9955,2008-09-30
5056,5447,0,13,75,0,0,5447,0,0,-41,10157,2008-09-30
34231,33397,0,0,1842,0,0,33397,0,0,-402,10250,2008-09-30
29193,28315,0,0,630,0,-60,28255,0,0,0,10849,2008-09-30
38942,36692,0,0,0,0,0,36692,0,0,-98,10858,2008-09-30
16249,15473,0,0,320,0,0,15473,0,0,-51,11145,2008-09-30
24922,23317,0,0,0,0,0,23317,0,0,-1220,11640,2008-09-30
10991,11064,0,0,600,0,0,11064,0,0,-363,11837,2008-09-30
31776,29738,0,0,900,0,0,29738,0,0,-169,12030,2008-09-30
19637,18708,0,0,0,0,0,18708,0,0,34,12142,2008-09-30
11909,11673,0,0,441,0,0,11673,0,0,-100,12245,2008-09-30
5552025,5607875,0,-140807,0,0,-958,5606917,0,0,-198771,12311,2008-09-30
8499,8084,0,0,242,0,0,8084,0,0,0,12647,2008-09-30
1148,1080,0,0,0,0,0,1080,0,0,0,12656,2008-09-30
31347,30594,0,0,300,0,0,30594,0,0,221,12937,2008-09-30
59147,45131,13503,0,5050,0,0,45131,0,0,-1804,12946,2008-09-30
11785,11742,0,0,1016,0,0,11742,0,0,0,12955,2008-09-30
18098,12407,5733,0,0,0,0,12407,0,0,-290,13037,2008-09-30
156630,162831,0,0,0,0,0,162831,0,0,-12700,13103,2008-09-30
3665,3376,0,0,345,0,0,3376,0,0,-43,13251,2008-09-30
5511,5344,0,0,0,0,0,5344,0,0,-19,13457,2008-09-30
6084,5734,0,0,125,0,0,5734,0,0,-12,14052,2008-09-30
12405,11724,0,0,692,0,0,11724,0,0,-60,14155,2008-09-30
346450,89260,250249,0,0,0,0,89260,0,0,-789,14258,2008-09-30
5286,5671,0,0,98,0,0,5671,0,0,30,14454,2008-09-30
3269,3215,0,0,300,0,0,3215,0,0,0,14650,2008-09-30
3285,3094,0,0,0,66,0,3094,0,0,-10,14753,2008-09-30
20056,18676,0,0,606,0,0,18676,0,0,-66,14865,2008-09-30
6992,6840,0,0,0,0,0,6840,0,0,18,14977,2008-09-30
403064,475027,0,6500,27000,0,0,475027,0,0,-8108,15536,2008-09-30
42931,42081,0,0,200,0,-438,41643,0,0,-852,16337,2008-09-30
29664,29137,0,0,745,0,0,29137,0,0,-305,16458,2008-09-30
15609,15880,0,0,1500,0,0,15880,0,0,-21,16551,2008-09-30
5093,4939,0,0,60,0,-38,4901,0,0,-7,16748,2008-09-30
4288,4312,0,0,90,0,0,4312,0,0,-38,16944,2008-09-30
5049,5193,0,0,251,0,0,5193,0,0,-28,16953,2008-09-30
15405,16687,0,0,1875,0,0,16687,0,0,0,17110,2008-09-30
191985,182423,0,0,5158,0,0,182423,546,0,-1667,17147,2008-09-30
6310,6139,0,0,540,0,0,6139,0,0,-185,17259,2008-09-30
338449,337502,0,0,6100,0,0,337502,0,0,-417,17464,2008-09-30
15788,15877,0,0,2388,0,0,15877,47,0,-25,17839,2008-09-30
18799,17877,0,0,438,0,0,17877,0,0,-82,17950,2008-09-30
34333,32822,0,0,3040,0,0,32822,0,0,199,18050,2008-09-30
16849,16935,0,0,292,0,0,16935,0,0,-823,18135,2008-09-30
2593,2509,0,0,0,0,0,2509,0,0,1,18377,2008-09-30
33133,16700,17722,0,1161,0,0,16700,0,0,-1162,18827,2008-09-30
13022,14072,0,0,2351,0,-128,13944,0,0,-18,18836,2008-09-30
7584,5987,0,1000,100,0,0,5987,0,0,25,18854,2008-09-30
2640,4310,0,0,45,0,0,4310,0,0,-108,18957,2008-09-30
7819,7686,0,0,540,0,-48,7638,0,0,-170,19356,2008-09-30
214339,207389,0,2000,2575,0,0,207389,0,0,1185,19730,2008-09-30
19495,17459,0,0,282,0,0,17459,0,0,-13,19936,2008-09-30
11114,10846,0,0,0,0,0,10846,0,0,0,19972,2008-09-30
8547,10066,0,0,0,0,0,10066,0,0,-57,20053,2008-09-30
4898,4756,0,0,0,0,0,4756,0,0,-230,20147,2008-09-30
36524,12777,23733,0,0,0,0,12777,0,0,-310,20259,2008-09-30
19180,18653,0,0,0,0,-615,18038,199,0,-49,20370,2008-09-30
7828,7970,0,0,131,0,0,7970,0,0,-443,20512,2008-09-30
23774,23445,0,0,250,0,0,23445,0,0,-158,20633,2008-09-30
9803,9285,0,0,630,0,0,9285,0,0,-1187,20857,2008-09-30
19273,18245,0,0,80,0,0,18245,0,0,11,20866,2008-09-30
1221,1142,0,0,0,0,0,1142,0,0,0,21256,2008-09-30
2193,2103,0,0,148,0,0,2103,0,0,-96,21359,2008-09-30
6810,6411,0,0,552,0,0,6411,0,0,-197,21630,2008-09-30
12702,12432,0,0,813,0,0,12432,0,0,-174,21658,2008-09-30
16382,16008,0,0,278,0,0,16008,0,0,-72,22048,2008-09-30
23542,19643,0,7550,0,0,0,19643,0,0,-538,22356,2008-09-30
10394,10155,0,0,600,0,0,10155,0,0,-9,22459,2008-09-30
13734,13528,0,0,412,0,0,13528,0,0,-69,22543,2008-09-30
4107,4192,0,0,871,0,0,4192,0,0,2,22552,2008-09-30
11039,10695,0,0,57,0,0,10695,0,0,-175,22730,2008-09-30
24921,23934,0,0,795,0,0,23934,96,0,-18,22936,2008-09-30
7203,6878,0,0,70,0,0,6878,0,0,21,22954,2008-09-30
49886,52518,0,5051,6184,0,0,52518,93,0,-174,23036,2008-09-30
7341,7793,0,0,218,0,0,7793,0,0,-430,23045,2008-09-30
380333,433075,0,0,11350,0,-1922,431153,0,0,-13712,23241,2008-09-30
7937,7695,0,0,659,0,0,7695,0,0,-59,23456,2008-09-30
51326,45138,0,0,0,0,-35,45103,0,0,-434,23504,2008-09-30
25952,33098,0,0,7000,0,0,33098,0,0,-859,23540,2008-09-30
13072,12926,0,0,0,0,0,12926,0,0,-1091,23643,2008-09-30
12997,12787,0,225,330,0,0,12787,0,0,84,23755,2008-09-30
75910,76957,0,0,3000,0,0,76957,0,0,-3061,23812,2008-09-30
100425,97752,0,0,0,0,0,97752,0,0,-753,24006,2008-09-30
34074,33859,0,-1220,600,0,338,34197,187,0,-94,24453,2008-09-30
4638,4588,0,0,400,0,0,4588,0,0,-3,24659,2008-09-30
17413,16137,0,0,399,0,0,16137,0,0,403,24668,2008-09-30
962,868,0,0,0,0,0,868,0,0,31,24855,2008-09-30
64860,54406,7654,0,1700,0,0,54406,0,0,-41,24949,2008-09-30
11466,11400,0,0,1935,0,0,11400,0,0,120,25357,2008-09-30
4616,7605,0,0,0,0,-67,7538,0,0,-177,25647,2008-09-30
7258,6987,0,0,235,0,-2,6985,0,0,-21,26149,2008-09-30
55358,54263,0,0,1847,0,0,54263,0,0,-803,26242,2008-09-30
2932,2926,0,0,150,0,0,2926,0,0,-2,26457,2008-09-30
22210,16284,0,9900,0,0,0,16284,0,0,-551,26765,2008-09-30
42620,41080,0,0,494,0,0,41080,0,0,0,26859,2008-09-30
41242,39211,0,0,1490,0,0,39211,0,0,520,26916,2008-09-30
38642,38396,0,0,1000,0,0,38396,0,0,-1417,27548,2008-09-30
23653,23541,0,0,766,0,-117,23424,0,0,-429,27614,2008-09-30
34751,33947,0,0,2110,0,0,33947,0,0,-801,27847,2008-09-30
5932,5820,0,0,820,0,0,5820,0,0,-7,28152,2008-09-30
12449,11551,0,0,222,0,0,11551,0,0,153,28255,2008-09-30
14132,13485,0,0,896,0,0,13485,0,0,187,28349,2008-09-30
100073,135969,0,0,0,0,0,135969,0,0,-18702,28406,2008-09-30
5152,5162,0,141,0,0,0,5162,0,0,-2,28572,2008-09-30
7622,7232,0,0,79,0,0,7232,0,0,14,28732,2008-09-30
83925,89851,0,-3500,3506,0,0,89851,105,0,-3632,29104,2008-09-30
9686,9225,0,0,540,0,0,9225,0,0,-96,29252,2008-09-30
66488,67157,0,0,3933,0,0,67157,9,0,-3058,29636,2008-09-30
6731,6623,0,0,450,0,0,6623,0,0,11,29850,2008-09-30
34545,18016,10339,4000,0,0,0,18016,0,0,50,29944,2008-09-30
8176,7649,0,0,900,0,0,7649,0,0,0,29953,2008-09-30
2402,2370,0,0,0,0,0,2370,0,0,0,30052,2008-09-30
8368,8835,0,0,600,0,0,8835,0,0,215,30155,2008-09-30
44131,43487,0,0,2939,0,0,43487,0,0,-306,30258,2008-09-30
32480,37558,0,0,0,0,0,37558,0,0,-3330,30418,2008-09-30
54957,61662,0,0,1680,0,0,61662,0,0,-3808,30502,2008-09-30
14376,13874,0,1988,0,0,0,13874,12,0,-452,30650,2008-09-30
