RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
14482,14788,0,0,0,0,0,14788,0,0,-482,37,2018-03-31
5212,5496,0,0,337,0,0,5496,0,0,-115,242,2018-03-31
29133,28995,0,0,0,0,0,28995,1,0,-142,279,2018-03-31
1334,836,0,0,0,0,0,836,511,0,-2,354,2018-03-31
5061,4926,0,0,69,0,0,4926,0,0,-1,457,2018-03-31
38128,37901,0,0,245,0,0,37901,0,0,-660,505,2018-03-31
21042,20917,0,0,450,0,0,20917,0,0,-244,1155,2018-03-31
25017,24783,0,0,294,0,0,24783,0,0,-64,1351,2018-03-31
76436,79379,0,0,1500,0,0,79379,0,0,-3603,1454,2018-03-31
45495,45050,0,0,0,0,0,45050,0,0,-447,1669,2018-03-31
13677,13676,0,0,0,0,0,13676,0,0,-329,1856,2018-03-31
22479,22371,0,0,0,0,0,22371,0,0,-242,2040,2018-03-31
16517,16420,0,0,225,0,0,16420,0,0,-122,2161,2018-03-31
509012,491430,0,0,0,0,0,491430,0,713,3549,2376,2018-03-31
1593,1628,0,0,75,0,0,1628,0,0,-12,2554,2018-03-31
90922,89962,0,0,300,0,0,89962,0,0,8,2732,2018-03-31
7054,7155,0,0,121,0,0,7155,-66,0,-75,2750,2018-03-31
24484,24754,0,0,300,0,0,24754,0,0,-585,3252,2018-03-31
4601,4555,0,0,0,0,0,4555,0,0,-32,3458,2018-03-31
35464,35445,0,0,144,0,0,35445,0,0,-725,3720,2018-03-31
115206,114847,0,0,0,0,0,114847,0,0,-634,3971,2018-03-31
22210,22462,0,0,180,0,0,22462,0,0,-317,4156,2018-03-31
15657,16011,0,0,0,0,0,16011,0,0,-556,4231,2018-03-31
39929,40703,0,0,553,0,0,40703,0,0,-924,4839,2018-03-31
183055,181007,0,0,2930,0,0,181007,0,0,-518,5069,2018-03-31
66873,65433,0,0,0,0,0,65433,0,0,-282,5135,2018-03-31
145630,143288,0,0,1405,0,0,143288,0,0,-1189,5210,2018-03-31
56520,57185,0,0,314,0,0,57185,0,0,-1872,5461,2018-03-31
33721,33916,0,0,450,0,0,33916,0,0,-627,5751,2018-03-31
28832,28513,0,0,0,0,0,28513,0,0,-111,6039,2018-03-31
65658,63630,0,0,600,0,0,63630,0,0,-36,6329,2018-03-31
74553,71225,0,0,1700,0,0,71225,0,0,-740,7009,2018-03-31
18211,19394,0,0,0,0,0,19394,0,0,-1545,7045,2018-03-31
35066,34762,0,0,0,0,0,34762,0,0,-221,7072,2018-03-31
7683,7643,0,0,145,0,0,7643,0,0,-60,7456,2018-03-31
8921,9271,0,0,480,0,0,9271,0,0,-158,7634,2018-03-31
34195,33252,0,0,400,0,0,33252,0,0,-42,8033,2018-03-31
20512,20978,0,0,201,0,0,20978,0,0,-861,8462,2018-03-31
6662,6675,0,0,40,0,0,6675,0,0,-63,8631,2018-03-31
82568,81672,0,0,686,0,0,81672,0,0,-686,9357,2018-03-31
14131,14532,0,0,600,0,0,14532,0,0,-110,9553,2018-03-31
354602,349158,0,0,3358,0,1,349159,0,0,-1548,9807,2018-03-31
18840,18751,0,0,250,0,0,18751,0,0,-177,9955,2018-03-31
36918,37553,0,0,500,0,0,37553,0,0,-1242,10250,2018-03-31
25287,25911,0,0,120,0,0,25911,0,0,-849,10849,2018-03-31
22560,21972,0,0,0,0,0,21972,0,0,-152,11145,2018-03-31
43324,43152,0,0,0,0,0,43152,0,0,-978,11640,2018-03-31
13262,13846,0,0,0,0,0,13846,0,0,-693,11837,2018-03-31
55219,52299,0,0,0,0,0,52299,0,0,-107,12030,2018-03-31
20957,21290,0,0,0,0,0,21290,0,0,-1293,12142,2018-03-31
7819,7807,0,0,0,0,0,7807,0,0,-1,12179,2018-03-31
11105757,11313863,0,0,406000,11174,0,11313863,14065,0,-147542,12311,2018-03-31
18164,17950,0,0,29,0,0,17950,0,0,0,12647,2018-03-31
1837,1812,0,0,0,0,0,1812,0,0,0,12656,2018-03-31
35017,34792,0,0,150,0,0,34792,0,0,0,12937,2018-03-31
148443,143639,0,0,0,0,617,144256,0,0,-3399,12946,2018-03-31
259549,261466,0,0,216,0,0,261466,0,0,-6559,13103,2018-03-31
4975,4942,0,0,150,0,0,4942,0,0,-2,13251,2018-03-31
6090,6055,0,0,0,0,0,6055,0,0,-17,13457,2018-03-31
