RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
15455,14813,0,0,0,0,0,14813,0,0,527,37,2019-03-31
4934,4879,0,0,263,0,0,4879,0,0,160,242,2019-03-31
29843,29673,0,0,0,0,0,29673,1,0,81,279,2019-03-31
1334,1338,0,0,0,0,0,1338,0,0,4,354,2019-03-31
5697,5407,0,0,0,0,0,5407,0,0,0,457,2019-03-31
48847,47008,0,0,0,0,0,47008,0,0,681,505,2019-03-31
23138,22423,0,0,500,0,0,22423,0,0,273,1155,2019-03-31
26104,25768,0,0,267,0,0,25768,0,0,72,1351,2019-03-31
87896,81199,0,0,1250,0,0,81199,0,0,5257,1454,2019-03-31
47359,45925,0,0,0,0,0,45925,0,0,480,1669,2019-03-31
13929,13231,0,0,250,0,0,13231,0,0,734,1856,2019-03-31
24261,23255,0,0,600,0,0,23255,0,0,218,2040,2019-03-31
16913,16515,0,0,145,0,0,16515,0,0,155,2161,2019-03-31
476213,506101,0,0,40200,0,0,506101,0,745,-2733,2376,2019-03-31
1681,1606,0,0,0,0,0,1606,0,0,31,2554,2019-03-31
96270,95079,0,0,301,0,0,95079,0,0,210,2732,2019-03-31
7377,7187,0,0,137,0,0,7187,0,0,64,2750,2019-03-31
26633,25457,0,0,250,0,0,25457,0,0,609,3252,2019-03-31
5015,4884,0,0,0,0,0,4884,0,0,42,3458,2019-03-31
38874,37239,0,0,144,0,0,37239,0,0,789,3720,2019-03-31
103149,102386,0,0,1000,0,0,102386,0,0,447,3971,2019-03-31
23265,22611,0,0,119,0,0,22611,0,0,412,4156,2019-03-31
17109,16297,0,0,0,0,0,16297,0,0,497,4231,2019-03-31
200369,196656,0,0,0,0,0,196656,0,0,1041,5069,2019-03-31
73261,71303,0,0,0,0,0,71303,0,0,188,5135,2019-03-31
162157,156651,0,0,1621,0,0,156651,0,0,1275,5210,2019-03-31
64708,61332,0,0,715,0,0,61332,0,0,1965,5461,2019-03-31
35514,34294,0,0,450,0,0,34294,0,0,569,5751,2019-03-31
30794,30114,0,0,0,0,0,30114,0,0,110,6039,2019-03-31
76544,72559,0,2300,500,0,0,72559,0,0,155,6329,2019-03-31
80067,73985,0,0,1500,0,0,73985,0,0,661,7009,2019-03-31
20563,19026,0,0,0,0,0,19026,0,0,1157,7045,2019-03-31
36631,35333,0,0,0,0,0,35333,0,0,282,7072,2019-03-31
8988,8762,0,0,140,0,0,8762,0,0,59,7456,2019-03-31
9607,9974,0,0,833,0,0,9974,0,0,158,7634,2019-03-31
39146,38268,0,0,500,0,0,38268,0,0,60,8033,2019-03-31
23038,21917,0,0,353,0,0,21917,0,0,746,8462,2019-03-31
6979,6814,0,0,40,0,0,6814,0,0,89,8631,2019-03-31
88974,85791,0,0,0,0,0,85791,0,0,635,9357,2019-03-31
15706,15407,0,0,550,0,0,15407,0,0,236,9553,2019-03-31
365572,352482,0,0,806,0,0,352482,0,0,1171,9807,2019-03-31
20041,19585,0,0,350,0,0,19585,0,0,290,9955,2019-03-31
40001,37817,0,0,500,0,0,37817,0,0,1303,10250,2019-03-31
25445,23365,0,0,82,0,0,23365,0,0,1400,10849,2019-03-31
24942,23979,0,0,0,0,0,23979,0,0,189,11145,2019-03-31
47267,44905,0,0,0,0,0,44905,0,0,1082,11640,2019-03-31
14120,13316,0,0,0,0,0,13316,0,0,509,11837,2019-03-31
60636,58298,0,0,0,0,0,58298,0,0,6,12030,2019-03-31
22762,21362,0,0,0,0,0,21362,0,0,678,12142,2019-03-31
7826,7827,0,0,0,0,0,7827,0,0,2,12179,2019-03-31
11667096,11109746,0,0,0,11174,548,11110294,15790,0,153850,12311,2019-03-31
18353,18176,0,0,100,0,0,18176,0,0,0,12647,2019-03-31
1925,1891,0,0,0,0,0,1891,0,0,0,12656,2019-03-31
35734,35453,0,0,0,0,0,35453,0,0,0,12937,2019-03-31
159290,159459,0,0,8000,0,0,159459,0,0,3660,12946,2019-03-31
289643,269902,0,0,56,0,0,269902,0,0,14120,13103,2019-03-31
5379,5266,0,0,150,0,0,5266,0,0,10,13251,2019-03-31
6241,6169,0,0,0,0,0,6169,0,0,25,13457,2019-03-31
23776,22433,0,0,0,0,0,22433,0,0,172,14155,2019-03-31
4717,4593,0,0,0,0,0,4593,0,0,0,14650,2019-03-31
5022,4995,0,0,0,0,0,4995,0,0,35,14753,2019-03-31
43874,42998,0,0,425,0,0,42998,0,0,98,14865,2019-03-31
9610,9497,0,0,0,0,0,9497,0,0,17,14977,2019-03-31
39679,39495,0,0,1500,0,0,39495,0,0,297,16551,2019-03-31
9422,9174,0,0,0,0,0,9174,0,0,72,16748,2019-03-31
24381,24001,0,0,1300,0,0,24001,0,0,0,17110,2019-03-31
1487947,1456220,0,0,30000,0,0,1456220,649,0,19939,17147,2019-03-31
5642,5489,0,0,33,0,0,5489,0,0,106,17259,2019-03-31
