RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
14813,14788,0,0,240,0,0,14788,0,0,-584,37,2018-12-31
4879,5496,0,0,1139,0,0,5496,0,0,-114,242,2018-12-31
29673,28995,0,0,0,0,0,28995,1,0,-154,279,2018-12-31
1338,836,0,0,0,0,0,836,511,0,-2,354,2018-12-31
5407,4926,0,0,778,0,0,4926,0,0,-1,457,2018-12-31
47008,37901,0,7750,1416,0,0,37901,0,0,-1781,505,2018-12-31
22423,20917,0,0,2118,0,0,20917,0,0,-187,1155,2018-12-31
25768,24783,0,0,1095,0,0,24783,0,0,-46,1351,2018-12-31
81199,79379,0,0,4950,0,0,79379,0,0,-2675,1454,2018-12-31
45924,45050,0,0,2400,0,0,45050,0,0,-282,1669,2018-12-31
13231,13676,0,-550,260,0,0,13676,0,0,-750,1856,2018-12-31
23255,22371,0,0,380,0,0,22371,0,0,-318,2040,2018-12-31
16515,16420,0,0,1322,0,0,16420,0,0,-150,2161,2018-12-31
506100,491430,0,0,43319,0,0,491430,0,3088,1213,2376,2018-12-31
1606,1628,0,0,180,0,0,1628,0,0,-81,2554,2018-12-31
95079,89962,0,0,2213,0,0,89962,0,0,212,2732,2018-12-31
7187,7155,0,0,594,0,0,7155,-66,0,-100,2750,2018-12-31
25457,24754,0,0,1600,0,0,24754,0,0,-338,3252,2018-12-31
4884,4555,0,0,15,0,1,4556,0,0,-37,3458,2018-12-31
37239,35445,0,0,864,0,0,35445,0,0,-600,3720,2018-12-31
102386,114847,-13879,0,0,0,0,114847,0,0,434,3971,2018-12-31
22611,22462,0,0,995,0,0,22462,0,0,-167,4156,2018-12-31
16297,16011,0,0,335,0,-17,15994,0,0,-448,4231,2018-12-31
196656,181007,0,0,10686,0,0,181007,0,0,-2030,5069,2018-12-31
71303,65433,0,0,1121,0,0,65433,0,0,-311,5135,2018-12-31
156651,143288,0,0,6262,0,0,143288,0,0,-2044,5210,2018-12-31
61332,57185,0,0,1879,0,0,57185,0,0,-1556,5461,2018-12-31
34294,33916,0,0,2900,0,0,33916,0,0,-705,5751,2018-12-31
30114,28513,0,0,0,0,0,28513,0,0,-37,6039,2018-12-31
72559,63630,0,0,2200,0,0,63630,0,0,26,6329,2018-12-31
73985,71225,0,0,18000,0,0,71225,0,0,-327,7009,2018-12-31
19026,19394,0,0,692,0,0,19394,0,0,-1409,7045,2018-12-31
35333,34762,0,0,0,0,0,34762,0,0,-420,7072,2018-12-31
8762,7643,0,750,694,0,0,7643,0,0,-55,7456,2018-12-31
9974,9271,0,0,480,0,0,9271,0,0,-129,7634,2018-12-31
38268,33252,0,0,400,0,0,33252,0,0,-39,8033,2018-12-31
21917,20978,0,0,1062,0,0,20978,0,0,-691,8462,2018-12-31
6814,6675,0,0,320,0,0,6675,0,0,22,8631,2018-12-31
85791,81672,0,0,3875,0,0,81672,0,0,-707,9357,2018-12-31
15407,14532,0,0,780,0,0,14532,0,0,0,9553,2018-12-31
352482,349158,0,0,35505,0,1,349159,0,0,37,9807,2018-12-31
19585,18751,0,0,1100,0,0,18751,0,0,-84,9955,2018-12-31
37817,37553,0,0,4000,0,0,37553,0,0,-1060,10250,2018-12-31
23365,25911,0,0,361,0,0,25911,0,0,-1084,10849,2018-12-31
23979,21972,0,0,780,0,0,21972,0,0,-96,11145,2018-12-31
44905,43152,0,0,1755,0,0,43152,0,0,-667,11640,2018-12-31
13316,13846,0,0,0,0,0,13846,0,0,-765,11837,2018-12-31
58298,52299,0,0,4500,0,0,52299,0,0,-83,12030,2018-12-31
21362,21290,0,0,1400,0,0,21290,0,0,-1305,12142,2018-12-31
7827,7807,0,0,0,0,0,7807,0,0,0,12179,2018-12-31
11109746,11313863,0,-2,1677000,44697,0,11313863,66216,0,-83988,12311,2018-12-31
18176,17950,0,0,1313,0,0,17950,0,0,0,12647,2018-12-31
1891,1812,0,0,0,0,0,1812,0,0,0,12656,2018-12-31
35453,34792,0,0,900,0,0,34792,0,0,0,12937,2018-12-31
159459,143638,0,0,2501,0,617,144255,0,0,-4030,12946,2018-12-31
269902,261466,0,0,1525,0,0,261466,0,0,-11420,13103,2018-12-31
5266,4941,0,0,500,0,0,4941,0,0,8,13251,2018-12-31
6169,6055,0,0,0,0,0,6055,0,0,-16,13457,2018-12-31
22433,20295,0,0,1949,0,0,20295,0,0,-95,14155,2018-12-31
4593,4253,0,0,209,0,0,4253,0,0,0,14650,2018-12-31
4995,4963,0,0,0,88,0,4963,0,0,-14,14753,2018-12-31
42998,40465,0,0,1710,0,0,40465,0,0,-68,14865,2018-12-31
9497,9008,0,0,0,0,0,9008,0,0,-17,14977,2018-12-31
39494,37196,0,0,3101,0,0,37196,0,0,-391,16551,2018-12-31
9174,8566,0,0,119,0,0,8566,0,0,-78,16748,2018-12-31
24001,21566,0,0,8000,0,0,21566,0,0,0,17110,2018-12-31
1456220,1404303,0,0,100000,0,0,1404303,2336,0,-18469,17147,2018-12-31
5489,5593,0,0,366,0,0,5593,0,0,-127,17259,2018-12-31
49565,46739,0,0,960,0,0,46739,0,0,-1232,17950,2018-12-31
116402,113305,0,0,0,0,0,113305,0,0,0,17978,2018-12-31
56933,55826,0,0,6597,0,0,55826,0,0,-3165,18050,2018-12-31
24013,24058,0,0,401,0,0,24058,0,0,-474,18135,2018-12-31
131538,123777,0,0,6000,0,0,123777,0,0,-1262,18827,2018-12-31
