RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
14939,19972,0,0,6120,0,0,19972,0,0,703,37,2017-06-30
5385,5301,0,0,306,0,0,5301,0,0,92,242,2017-06-30
28693,28153,0,0,0,0,0,28153,1,0,146,279,2017-06-30
977,1000,0,0,0,0,0,1000,0,0,40,354,2017-06-30
4646,4611,0,0,420,0,0,4611,0,0,0,457,2017-06-30
37029,35923,0,0,567,0,0,35923,0,0,179,505,2017-06-30
20525,19599,0,0,470,0,0,19599,0,0,128,1155,2017-06-30
24599,23918,0,0,531,0,0,23918,0,0,88,1351,2017-06-30
82344,72841,0,0,1300,0,0,72841,0,0,5830,1454,2017-06-30
10389,9872,0,0,0,0,0,9872,0,0,147,1557,2017-06-30
46263,44584,0,0,0,0,0,44584,0,0,264,1669,2017-06-30
16536,16090,0,0,972,0,0,16090,0,0,731,1856,2017-06-30
22768,21771,0,0,58,0,0,21771,0,0,500,2040,2017-06-30
16100,15753,0,0,348,0,0,15753,0,0,208,2161,2017-06-30
524413,489783,0,0,0,0,0,489783,0,1572,5793,2376,2017-06-30
1566,1457,0,0,40,0,0,1457,0,0,60,2554,2017-06-30
88652,86838,0,0,565,0,0,86838,0,0,235,2732,2017-06-30
7068,7058,0,0,306,0,0,7058,-183,0,86,2750,2017-06-30
24750,23499,0,0,500,0,0,23499,0,0,349,3252,2017-06-30
4409,4265,0,0,0,0,0,4265,0,0,20,3458,2017-06-30
35790,34204,0,0,240,0,0,34204,0,0,448,3720,2017-06-30
113538,111967,0,0,0,0,0,111967,0,0,264,3971,2017-06-30
22774,22259,0,0,760,0,0,22259,0,0,595,4156,2017-06-30
16376,15272,0,0,0,0,0,15272,0,0,787,4231,2017-06-30
40303,37553,0,0,429,0,0,37553,0,0,2106,4839,2017-06-30
183191,176826,0,0,7566,0,0,176826,0,0,205,5069,2017-06-30
64124,61404,0,0,434,0,0,61404,0,0,353,5135,2017-06-30
103931,100395,0,0,2427,0,0,100395,0,0,526,5210,2017-06-30
54702,54149,0,0,1790,0,0,54149,0,0,262,5461,2017-06-30
34520,33417,0,0,1200,0,0,33417,0,0,366,5751,2017-06-30
28411,27636,0,0,0,0,0,27636,0,0,47,6039,2017-06-30
6138,5947,0,0,0,0,0,5947,0,0,0,6141,2017-06-30
58195,56033,0,0,1825,0,0,56033,0,0,50,6329,2017-06-30
67287,61267,0,0,5000,0,0,61267,0,0,668,7009,2017-06-30
20047,18134,0,0,0,0,0,18134,0,0,1076,7045,2017-06-30
33148,32743,0,0,0,0,0,32743,0,0,17,7072,2017-06-30
5075,4996,0,0,48,0,0,4996,0,0,45,7157,2017-06-30
7760,7160,0,0,111,0,0,7160,0,0,208,7456,2017-06-30
8717,8497,0,0,420,0,0,8497,0,0,59,7634,2017-06-30
31175,29465,0,0,500,0,0,29465,0,0,57,8033,2017-06-30
21234,19688,0,0,287,0,0,19688,0,0,714,8462,2017-06-30
6969,6699,0,0,80,0,0,6699,0,0,173,8631,2017-06-30
82295,79838,0,0,1598,0,0,79838,0,0,13,9357,2017-06-30
13716,13146,0,0,725,0,0,13146,0,0,278,9553,2017-06-30
328843,313789,0,0,9938,0,0,313789,0,0,2535,9807,2017-06-30
18677,17612,0,0,503,0,0,17612,0,0,547,9955,2017-06-30
38175,35708,0,0,1000,0,0,35708,0,0,1389,10250,2017-06-30
